len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
5831.0;21.0;53.7594334;86.857699;214.0;;66.4;23.761581632040514;115.675;-0.1019679820536351;-0.9829713469970428;-0.0387478331803813;Груженный движется вперед;95;7530G;240;1277.0;39.0;52.0;804.0;36.644444444444446;804.0;32.0;872.0;50.0;885.5555555555555;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];74.14039004629633;9.0;5.9;13.3;8.1;2.245342468004271;-5.209696651194765;0.8062370375075651;200.55785440613454;0.586157986205204;8.555;5.9;14.21;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
5854.0;21.0;53.7595492;86.857994;212.0;;66.8;23.304201632904842;71.975;-0.0723972672580809;-0.91669215866218;-0.0356887937187723;Груженный движется вперед;95;7530G;240;1211.0;17.0;17.0;804.0;36.62222222222222;804.0;32.0;872.0;50.0;885.6666666666666;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];74.24035532407412;9.3;6.7;12.5;9.8;2.222607919205361;-4.950031170828114;0.6805927897776491;201.0827586206939;0.5407400401806848;8.555;5.9;14.21;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
5879.0;20.0;53.7596619;86.8583115;214.0;;66.8;24.37195517964231;166.72500000000002;-0.078515346181299;-1.0451718160497605;-0.0020393596410727;Груженный движется вперед;95;7530G;240;1172.0;58.0;100.0;804.0;36.6;804.0;32.0;872.0;50.0;885.7777777777778;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];74.42560532407411;8.4;8.2;14.8;9.6;0.11148237973986043;-4.553480452421769;0.6877848516020126;201.52413793103875;0.6475016497227334;8.555;8.555;14.21;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
5902.0;18.0;53.7597861;86.8585893;213.0;;66.4;22.921503554117592;36.25;-0.0790251860915672;-0.91669215866218;0.0214132762312633;Груженный движется вперед;95;7530G;240;1305.0;13.0;20.0;804.0;36.577777777777776;804.0;32.0;872.0;50.0;885.8888888888889;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];74.46588310185189;8.7;7.0;14.9;11.8;-1.3332022987479726;-4.030326521632986;0.7137383584891484;201.94329501916133;0.5610787148226886;8.555;5.9;14.21;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
5921.0;18.0;53.7598769;86.8588337;212.0;;66.0;18.996451257157066;178.7;-0.0428265524625267;-1.0023452635872336;-0.0341592739879677;Груженный движется вперед;95;7530G;240;1262.0;58.0;100.0;804.0;36.55555555555556;804.0;32.0;872.0;50.0;886.0;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];74.71407754629634;6.9;6.9;13.4;12.6;1.9500696909376107;-3.5880638476371196;0.44307928360112814;202.29195402299277;0.6271245662634295;8.555;5.9;14.21;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
5953.0;18.0;53.7600496;86.8592368;218.0;;65.6;32.76185717053803;166.45;-0.1345977363107984;-1.0105027021515245;-0.0387478331803813;Груженный движется вперед;95;7530G;240;1113.0;59.0;100.0;804.0;36.53333333333333;804.0;32.0;872.0;50.0;886.1111111111111;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];74.89902199074078;9.2;6.0;13.4;9.4;2.1767308399860656;-3.742187409583136;0.5612860083707019;202.52337164751384;0.25414798434252717;8.555;5.9;14.21;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
5972.0;20.0;53.7600914;86.859509;209.0;;66.0;18.50788338426358;189.7;-0.0530233506678902;-0.9258692770470072;-0.0346691138982359;Груженный движется вперед;95;7530G;240;1185.0;63.0;99.0;804.0;36.51111111111111;804.0;32.0;872.0;50.0;886.2222222222222;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];75.10979976851856;6.6;6.2;14.2;9.0;2.1409301333982866;-3.9517795495124766;0.5379838244552563;202.770114942533;-0.05953751280937847;8.555;5.9;14.21;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
5995.0;21.0;53.7600792;86.8598552;215.0;;66.4;22.823726781702874;167.625;-0.0520036708473539;-1.0319159783827878;-0.0346691138982359;Груженный движется вперед;95;7530G;240;1118.0;59.0;99.5;804.0;36.48888888888889;804.0;32.0;872.0;50.0;886.3333333333334;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];75.29604976851856;8.4;7.9;13.2;7.9;1.9217962499838581;-4.251871296205325;0.8726792156799055;203.00919540230313;-0.2337498372939435;8.555;8.555;14.21;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6021.0;19.0;53.7600255;86.8602367;221.0;;67.6;25.80826238990376;28.55;-0.1060467013357805;-0.9044560008157438;0.0428265524625267;Груженный движется вперед;95;7530G;240;1338.5;9.0;11.5;804.0;36.46666666666667;804.0;32.0;872.0;50.0;886.4444444444445;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];75.34363310185189;13.5;13.2;20.9;14.3;-2.692548701990049;-4.474948741043448;1.0187414424840833;203.3318007662878;-0.34561149751927855;13.865000000000002;13.865000000000002;20.09;14.21;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6041.0;12.0;53.7599626;86.8605322;215.0;;67.6;20.66898223427988;42.375;0.0010196798205363;-1.009483022330988;0.0061180789232181;Груженный движется вперед;95;7530G;240;1288.0;15.0;23.5;804.0;36.44444444444444;804.0;32.0;872.0;50.0;886.5555555555555;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];75.39071643518523;7.7;6.1;10.3;10.6;-0.34724271994357003;-4.705063441233808;0.9083476353692398;203.69885057471691;-0.18193576830055447;10.325000000000001;5.9;14.21;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6055.0;13.0;53.75994;86.86074;211.0;;66.8;13.904776557050923;125.4;-0.095849903130417;-1.0900377281533598;-0.0718874273478127;Груженный движется вперед;95;7530G;240;974.0;51.0;100.0;804.0;36.422222222222224;804.0;32.0;872.0;50.0;886.6666666666666;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];75.53004976851857;10.7;6.3;13.8;11.3;3.7587016343797885;-5.02581436176933;0.9421647266137865;204.0521072796978;-0.39735717600058873;8.555;5.9;14.21;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6068.0;11.0;53.7598942;86.8609246;212.0;;68.0;13.175013069346942;80.475;-0.0397675130009177;-1.0370143774854697;-0.0275313551544814;Груженный движется вперед;95;7530G;240;1162.0;35.5;59.0;804.0;36.4;804.0;32.0;872.0;50.0;886.7777777777778;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];75.6418206018519;8.4;9.0;15.6;8.1;1.5196532136338199;-5.111262021208005;1.089940254444834;204.44597701149854;-0.4302897603508584;12.094999999999999;8.555;14.21;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6084.0;12.0;53.7598341;86.8611461;213.0;;68.4;16.03894498178123;99.1;-0.0061180789232181;-0.9941878250229428;0.003059039461609;Груженный движется вперед;95;7530G;240;795.0;49.0;100.0;804.0;36.37777777777778;804.0;32.0;872.0;50.0;886.8888888888889;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];75.83451504629635;11.4;8.0;17.6;13.5;-0.17629081184494932;-4.881962728319029;1.0181263283282973;204.82375478927636;-0.2617444495681762;12.094999999999999;8.555;14.21;14.21;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6113.0;12.0;53.7597676;86.861566;215.0;;67.6;28.608049097617805;100.075;-0.037728153359845;-0.9941878250229428;-0.0163148771285816;Груженный движется вперед;95;7530G;240;863.5;48.0;100.0;804.0;36.355555555555554;804.0;32.0;872.0;50.0;887.0;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];75.9735081018519;6.3;7.1;13.8;8.1;0.9394779368691267;-5.073283358072351;1.075564584817138;205.0444360237465;-0.20368013764467063;8.555;5.9;14.21;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6124.0;12.0;53.7597481;86.8617257;212.0;;69.2;10.731714841648825;69.1875;-0.0846334251045171;-1.017640460895279;-0.0265116753339451;Груженный движется вперед;95;7530G;240;1122.5;31.0;60.5;804.0;36.333333333333336;804.0;32.0;872.0;50.0;887.1111111111111;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];76.0503831018519;7.7;6.9;15.6;8.4;1.4872060042346673;-5.2198294439624;1.1220992589459784;205.24675452261673;-0.3128843742163563;8.555;5.9;14.21;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6139.0;12.0;53.759707;86.8619406;211.0;;69.2;14.86427543186946;38.3;-0.1580503721831345;-0.948302233098807;0.0050983991026817;Груженный движется вперед;95;7530G;240;1310.0;14.0;21.0;804.0;36.31111111111111;804.0;32.0;872.0;50.0;887.2222222222222;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];76.09293865740746;9.7;6.4;20.4;11.6;-0.30384773636525114;-5.30470669991721;1.1523772569937099;205.4346202966894;-0.5423904323401199;10.325000000000001;5.9;17.150000000000002;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6150.0;9.0;53.7596532;86.8620916;212.0;;69.2;11.602587436185573;151.4;-0.2477821963903334;-1.0359946976649332;0.0142755174875089;Груженный движется вперед;95;7530G;240;1144.5;54.0;100.0;804.0;36.28888888888889;804.0;32.0;872.0;50.0;887.3333333333334;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];76.21910532407412;12.2;6.1;17.4;7.7;-0.7678061698176464;-5.311020839864902;1.1610454852392413;205.61194335677106;-0.9996538803431467;12.094999999999999;5.9;17.150000000000002;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6160.0;9.0;53.7595796;86.8621716;209.0;;68.8;9.738983529385491;277.775;-0.1641684511063526;-0.9676761496889976;-0.0642398286937901;Груженный движется вперед;95;7530G;240;1437.5;78.0;100.0;804.0;36.266666666666666;804.0;32.0;872.0;50.0;887.4444444444445;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];76.52774421296301;7.9;6.6;13.4;14.5;3.74469390578162;-5.221877577733594;1.1427508499614825;205.7826337136683;-1.7996858674037832;8.555;5.9;14.21;14.21;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6170.0;9.0;53.7594951;86.8621383;207.0;;68.8;9.658561109816361;178.75;-0.1080860609768532;-1.023758539818497;0.0040787192821454;Груженный движется вперед;95;7530G;240;1199.0;60.0;99.5;804.0;36.24444444444445;804.0;32.0;872.0;50.0;887.5555555555555;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];76.72635532407412;9.1;6.1;10.9;10.2;-0.22700716506123436;-5.020382627451414;1.0921402574393415;205.95060137818768;-2.2902993070777775;8.555;5.9;9.8;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6177.0;6.0;53.759442;86.8620596;206.0;;68.0;7.859194220186263;239.35;-0.0866727847455898;-1.0054043030488429;-0.0586315896808402;Груженный движется вперед;95;7530G;240;1441.5;76.0;99.0;804.0;36.22222222222222;804.0;32.0;872.0;50.0;887.6666666666666;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];77.05878587962968;6.3;7.0;12.4;7.0;3.325200210437033;-4.689641702946485;1.0038606139517279;206.11975636113579;-2.8894260616836736;8.555;5.9;9.8;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6186.0;6.0;53.7594236;86.8619388;206.0;;67.2;8.209559476415473;148.6;0.0020393596410727;-1.00336494340777;0.0356887937187723;Груженный движется вперед;95;7530G;240;1098.0;54.0;99.0;804.0;36.2;804.0;32.0;872.0;50.0;887.7777777777778;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];77.26517476851858;7.7;5.9;8.5;10.9;-2.0370966355458675;-4.212760518146927;0.8725588257775496;206.2940086733191;2.6029185479246424;8.555;5.9;9.8;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6190.0;3.0;53.759443649999994;86.86188204999999;214.0;;66.8;4.353113713164871;142.5625;-0.030590394616090498;-0.9870500662791883;-0.004078719282145399;Груженный движется назад;95;7530G;240;1062.5;54.0;100.0;804.0;36.16666666666667;804.0;32.0;872.0;50.0;887.9444444444445;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];77.50277893518525;10.0;7.6;8.6;12.1;0.23664445343618468;-3.5728447869808604;0.6928817991957155;206.47726832554426;0.5789806247979489;10.325000000000001;5.9;9.8;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6197.0;3.0;53.7594759;86.8619655;224.0;;66.4;6.416637437166134;70.75;0.0412970327317222;-0.9952075048434792;-0.0509839910268175;Груженный движется назад;95;7530G;240;1276.0;24.0;38.0;804.0;36.13333333333333;804.0;32.0;872.0;50.0;888.0;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];77.56173726851858;5.4;6.9;9.5;10.6;2.930153592659064;-2.753000223376407;0.4594764404851355;206.67344532861782;0.51341325669616;5.9;5.9;9.8;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6203.0;4.0;53.7595015;86.8620423;222.0;;66.0;5.802322738242746;96.375;-0.0163148771285816;-0.9839910268175792;-0.0428265524625267;Груженный движется назад;95;7530G;240;1240.0;37.0;69.0;804.0;36.111111111111114;804.0;32.0;872.0;50.0;888.0;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];77.80267476851859;7.0;6.3;9.2;10.6;2.4917874693930986;-1.7363325412616977;0.1669896559247186;206.8864496933463;0.17731596077218903;5.9;5.9;9.8;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6208.0;3.0;53.7595106;86.8621282;220.0;;65.6;5.743171093936965;122.0;-0.0050983991026817;-1.0105027021515245;0.0193739165901906;Груженный движется назад;95;7530G;240;945.0;50.0;100.0;804.0;36.08888888888889;804.0;32.0;872.0;50.0;888.0;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];78.03989699074081;8.6;5.8;8.6;11.6;-1.0983578224640422;-0.5059474545648506;-0.18993164820662822;207.12019143053627;-0.5401597729533885;8.555;5.9;9.8;9.8;point_120%;5.9;9.8;9;0;0;0;-;0.0;0;0;0;0
6216.0;2.0;53.7594771;86.8622227;224.0;;65.6;7.251521621390759;163.225;-0.0540430304884266;-1.0257978994595698;0.037728153359845;Груженный движется назад;95;7530G;240;1187.0;55.0;100.0;804.0;36.06666666666667;804.0;32.0;872.0;50.0;888.0;45.0;24.0;44.0;880.0;49.0;/home/pi/adviser/route31;[];78.03989699074081;7.3;7.6;11.7;7.6;-2.1034361248122413;0.9550493227860155;-0.616640565629996;207.37858055099434;1.5707963267948966;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
