len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;14.0;53.7510766;86.7656558;225.0;2304.0;80.8;0.0;157.675;0.0540430304884266;-1.0298766187417152;0.0356887937187723;Груженный движется вперед;95;7530G;240;1109.0;57.0;100.0;752.0;22.0;756.0;22.0;832.0;36.0;836.0;32.0;76.0;33.0;824.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route36', '/home/pi/adviser/route35'];0.17519444444444446;7.0;7.9;11.4;17.5;-1.981978328611523;1.4340069303295078;-0.4478223336537902;-1.8418171866447688;0.022450696234213252;6.2;6.2;10.4;18.2;point_60%;6.2;10.4;1;0;0;0;-;0;0;0;0;0;1
15.0;17.0;53.7510797;86.7658893;225.0;2304.0;81.2;15.373710976295309;260.85;0.0509839910268175;-0.9676761496889976;-0.0183542367696543;Груженный движется вперед;95;7530G;240;1388.0;77.0;98.0;752.0;22.0;756.0;22.0;832.0;36.0;836.0;32.0;76.0;33.0;824.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route36', '/home/pi/adviser/route35'];0.4650277777777778;5.0;7.5;6.9;14.8;1.0851132026653931;0.984975392013883;-0.04014105546435848;-1.0453454591385622;0.019092677014231008;6.2;6.2;10.4;15.08;point_60%;6.2;10.4;1;0;0;0;-;0;0;0;0;0;1
38.0;20.0;53.7510835;86.7662259;225.0;2304.0;81.6;22.160298314308204;157.1;-0.0509839910268175;-0.954420312022025;-0.0387478331803813;Груженный движется вперед;95;7530G;240;1155.0;55.0;99.5;752.0;22.0;756.0;22.0;832.0;36.0;836.0;32.0;76.0;33.0;824.0;37.0;/home/pi/adviser/route35;['/home/pi/adviser/route35', '/home/pi/adviser/route36', '/home/pi/adviser/route34'];0.6395833333333334;8.5;10.9;11.9;11.0;2.321527657133525;0.49822050648477245;0.25509253517380126;-0.3903077765146761;0.17883121129860435;8.99;10.85;10.4;15.08;point_60%;6.2;10.4;1;0;0;0;-;0;0;0;0;0;1
59.0;18.0;53.7511172;86.7665412;221.0;2304.0;81.6;21.090544139440162;186.3;-0.0336494340776996;-1.107372285102478;-0.0101967982053635;Груженный движется вперед;95;7530G;240;1289.0;59.0;100.0;752.0;22.0;756.0;22.0;832.0;36.0;836.0;32.0;76.0;33.0;824.0;37.0;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route35', '/home/pi/adviser/route34'];0.8465833333333335;5.4;6.7;13.3;10.2;0.5273271514087058;-0.015938429936360077;0.4495618558159995;0.1333164919371761;-0.09134758535072351;6.2;6.2;10.4;15.08;point_60%;6.2;10.4;1;0;0;0;-;0;0;0;0;0;1
79.0;18.0;53.7511001;86.7668569;228.0;2304.0;81.6;20.867538548282727;144.525;-0.0163148771285816;-1.0298766187417152;0.0040787192821454;Груженный движется вперед;95;7530G;240;1422.0;54.0;51.0;752.0;22.0;756.0;22.0;832.0;36.0;836.0;32.0;76.0;33.0;824.2222222222222;36.96296296296296;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route35', '/home/pi/adviser/route34'];1.0071666666666668;7.2;4.8;8.5;15.1;-0.22688432503496192;-0.5471821209280514;0.554950324017547;0.5355479769272797;-0.1288257852297765;6.2;6.2;10.4;15.08;point_60%;6.2;10.4;1;0;0;0;-;0;0;0;0;0;1
102.0;19.0;53.7510746;86.7671898;214.0;2304.0;81.6;22.095814869176177;437.275;0.0122361578464362;-0.974813908432752;-0.040787192821454;Груженный движется вперед;95;7530G;240;1804.0;98.0;100.0;752.0;22.0;756.0;22.0;832.0;36.0;836.0;32.0;76.0;33.0;824.5185185185185;36.91358024691358;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route36', '/home/pi/adviser/route35'];1.6144930555555557;5.5;8.8;10.6;16.4;2.3957269419922915;-1.0851912701688375;0.5829413573337537;0.8264073091659205;-0.13677759677422063;6.2;8.99;10.4;15.08;point_60%;6.2;10.4;1;0;0;0;-;0;0;0;0;0;1
125.0;21.0;53.7510457;86.7675449;223.0;2304.0;81.6;23.594378236919976;246.225;-0.0418068726419904;-0.9595187111247068;-0.0020393596410727;Груженный движется вперед;95;7530G;240;1517.5;84.0;84.5;752.0;22.0;756.0;22.0;832.0;36.0;836.0;32.0;76.0;33.0;824.8148148148148;36.8641975308642;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route35', '/home/pi/adviser/route34'];1.8196805555555557;7.2;8.4;9.1;10.4;0.12166075568282564;-1.6196465813372551;0.5452183733199305;1.0159151193633846;-0.15677222581956274;6.2;8.99;10.4;10.4;point_60%;6.2;10.4;1;0;0;0;-;0;0;0;0;0;1
152.0;24.0;53.7510085;86.7679429;224.0;2304.0;81.6;26.52315146884578;145.9375;-0.078515346181299;-1.050270215152442;0.0214132762312633;Груженный движется вперед;95;7530G;240;1354.0;50.0;55.25;752.0;22.0;756.0;22.0;832.0;36.0;836.0;32.0;76.0;33.0;825.1111111111111;36.81481481481481;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];1.9818333333333336;7.1;7.2;11.7;9.1;-1.1647552841153308;-2.140228758111841;0.45346478953138813;1.1140920382299582;-0.19384080766448974;6.2;8.99;10.4;10.4;point_60%;6.2;10.4;1;0;0;0;-;0;0;0;0;0;1
176.0;19.0;53.7509659;86.7683099;219.0;2304.0;81.6;24.618430924780412;45.650000000000006;-0.0091771183848271;-0.9992862241256244;0.0815743856429081;Груженный движется вперед;95;7530G;240;1299.0;16.0;26.0;752.0;22.0;756.0;22.0;832.0;36.0;836.0;32.0;76.0;33.0;825.4074074074074;36.76543209876543;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35', '/home/pi/adviser/route36'];2.0325555555555557;6.2;10.4;14.1;11.3;-4.666662451978488;-2.636618504171131;0.31936402352343596;1.1309586964759264;-0.2208319627396529;6.2;8.99;15.08;10.4;point_60%;6.2;10.4;1;0;0;0;-;0;0;0;0;0;1
198.0;12.0;53.7509239;86.7686263;223.0;2304.0;82.0;21.345052453277397;43.25;-0.0571020699500356;-0.9992862241256244;0.0387478331803813;Груженный движется вперед;95;7530G;240;1301.0;15.0;24.0;752.0;22.0;756.0;22.0;832.0;36.0;836.0;32.0;75.95488721804512;33.0;825.7037037037037;36.71604938271605;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35', '/home/pi/adviser/route36'];2.080611111111111;6.3;8.4;11.8;8.7;-2.21694768918768;-3.0984965231936616;0.15459949285138563;1.076535724811575;-0.3677560603241201;6.2;8.99;10.4;10.4;point_60%;6.2;10.4;1;0;0;0;-;0;0;0;0;0;1
