len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;13.0;53.751134;86.7653804;198.0;;82.8;0.0;207.2;-0.0173345569491179;-0.9350463954318344;0.0152951973080452;Груженный движется вперед;95;7530G;240;1417.0;66.0;100.0;756.0;22.0;752.0;22.0;828.0;36.0;836.0;32.0;80.0;34.0;824.0;36.0;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.23022222222222222;7.8;8.2;10.2;12.9;-0.9369819421839406;0.7226343680783572;2.060979178871445;-1.0527276044516936;-0.04983186453852673;6.6;6.6;10.6;10.6;-;6.6;10.6;0;0;0;0;-;0;0;0;0;0;1
15.0;17.0;53.7511274;86.7656042;199.0;;83.2;14.749639445061915;207.2;-0.0530233506678902;-0.9472825532782706;-0.0520036708473539;Груженный движется вперед;95;7530G;240;1224.0;66.0;100.0;756.0;22.0;752.0;22.0;828.0;36.0;836.0;32.0;80.0;34.0;824.0;36.0;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.46044444444444443;6.3;5.6;11.3;11.6;3.137353487223283;-0.26187664336028327;1.50877358151961;0.41756838308565714;-0.0902281659761921;6.6;6.6;10.6;10.6;-;6.6;10.6;0;0;0;0;-;0;0;0;0;0;1
36.0;19.0;53.7511105;86.7659201;200.0;;83.2;20.878625387048924;189.3625;0.040787192821454;-0.9595187111247068;-0.0112164780258998;Груженный движется вперед;95;7530G;240;1244.5;62.0;100.0;756.0;22.0;752.0;22.0;828.0;36.0;836.0;32.0;80.0;34.0;824.0;36.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route36', '/home/pi/adviser/route35'];0.6708472222222223;5.9;9.8;9.8;12.1;0.6691352880313179;-1.1440308186441532;1.044430928108366;1.4938430662568782;0.1141462069339727;6.6;9.569999999999999;10.6;10.6;point_30%;6.6;10.6;1;0;0;0;-;0;0;0;0;0;1
59.0;20.0;53.7511347;86.7662771;201.0;;83.2;23.652958524020416;171.525;0.0224329560517997;-1.0217191801774244;-0.0336494340776996;Груженный движется вперед;95;7530G;240;1185.0;58.0;100.0;756.0;22.0;752.0;22.0;828.0;36.0;836.0;32.0;80.0;34.0;824.0;36.0;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.8614305555555556;5.7;8.5;8.7;14.8;1.8858507768304635;-1.92583086493139;0.6631900859076805;2.2191655088206885;0.02206673714716012;6.6;6.6;10.6;15.37;point_30%;6.6;10.6;1;0;0;0;-;0;0;0;0;0;1
81.0;21.0;53.7511391;86.7666143;206.0;;83.2;22.201129333732194;83.825;-0.0509839910268175;-0.9890894259202612;-0.0458855919241358;Груженный движется вперед;95;7530G;240;1476.0;25.0;25.0;756.0;22.0;752.0;22.0;828.0;36.0;836.0;32.0;80.0;34.0;824.0;36.0;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.9545694444444445;6.0;6.7;14.7;11.8;2.652630521844211;-2.609279489380131;0.36028992218752176;2.6366047745358063;-0.21492616892629002;6.6;6.6;15.37;15.37;point_30%;6.6;10.6;1;0;0;0;-;0;0;0;0;0;1
104.0;17.0;53.7510952;86.7669544;198.0;;83.2;22.913834341540074;175.65;-0.0285510349750178;-0.971754868971143;0.0285510349750178;Груженный движется вперед;95;7530G;240;1261.0;56.5;100.0;756.0;22.0;752.0;22.0;828.0;36.0;836.0;32.0;80.0;34.0;824.0;36.0;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route35', '/home/pi/adviser/route34'];1.149736111111111;9.6;7.1;9.1;16.6;-1.6821920739200404;-3.196379399148514;0.13096930421785835;2.789229927160951;-0.01087740738495735;9.569999999999999;6.6;10.6;15.37;point_30%;6.6;10.6;1;0;0;0;-;0;0;0;0;0;1
123.0;15.0;53.7510934;86.7672342;197.0;;83.6;18.418558167477318;408.925;-0.0836137452839808;-0.974813908432752;-0.0428265524625267;Груженный движется вперед;95;7530G;240;1723.0;97.0;100.0;756.0;22.0;752.0;22.0;828.0;36.0;836.0;32.0;80.0;34.0;824.0;36.0;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route35', '/home/pi/adviser/route34'];1.6040972222222223;6.1;6.7;11.7;10.6;2.506369769235633;-3.689133301394677;-0.02953290073134207;2.7201100304548405;-0.19628657504705793;6.6;6.6;10.6;10.6;-;6.6;10.6;0;0;0;0;-;0;0;0;0;0;1
146.0;20.0;53.751053;86.7675778;199.0;;83.2;23.05984701969775;180.925;-0.0703579076170082;-0.9381054348934434;-0.0071377587437544;Груженный движется вперед;95;7530G;240;1613.0;46.0;48.5;756.0;22.0;752.0;22.0;828.0;36.0;836.0;32.0;80.0;34.0;824.0;36.0;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route35', '/home/pi/adviser/route34'];1.805125;7.4;8.6;11.9;12.1;0.43471685654141823;-4.0895439032767555;-0.12597782539011115;2.472314148176195;-0.2165655639558728;6.6;9.569999999999999;10.6;10.6;point_30%;6.6;10.6;2;0;0;0;-;0;0;0;0;0;1
172.0;27.0;53.7510029;86.7679629;199.0;;82.8;25.955036574246687;276.725;-0.0892219842969307;-1.0767818904863873;0.0050983991026817;Груженный движется вперед;95;7530G;240;1376.5;82.0;100.0;756.0;22.0;752.0;22.0;828.0;36.0;836.0;32.0;80.0;34.0;824.0;36.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35', '/home/pi/adviser/route36'];2.1125972222222225;8.3;6.0;11.5;11.3;-0.2703583020889187;-4.399613911952888;-0.16312660248848054;2.088911344083733;-0.1704667432802498;6.6;6.6;10.6;10.6;-;6.6;10.6;0;0;0;0;-;0;0;0;0;0;1
203.0;29.0;53.7509556;86.7684276;199.0;;82.8;31.038247057628897;301.675;-0.0887121443866625;-1.0298766187417152;-0.0101967982053635;Груженный движется вперед;95;7530G;240;1479.5;94.0;99.0;756.0;22.0;752.0;22.0;828.0;36.0;836.0;32.0;80.0;34.0;824.0;36.0;/home/pi/adviser/route35;['/home/pi/adviser/route35', '/home/pi/adviser/route34', '/home/pi/adviser/route36'];2.447791666666667;10.0;6.9;12.9;13.4;0.5651736664489478;-4.621346034581212;-0.14574036475648233;1.6129706819361718;-0.3046076733507377;9.569999999999999;6.6;10.6;10.6;point_90%;6.6;10.6;3;0;0;0;-;0;0;0;0;0;1
