len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;9.0;53.7509778;86.7651218;215.0;;78.8;0.0;232.725;0.0642398286937901;-0.9472825532782706;-0.020393596410727;Груженный движется вперед;95;7530G;240;1326.5;72.0;99.0;760.0;23.0;752.0;23.0;;;840.0;33.0;68.0;35.0;832.0;37.0;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.25858333333333333;6.3;7.2;8.7;13.4;1.230477849218267;4.5658372827226685;0.8612273554275871;-1.7002371829957619;0.2967425226578895;6.4;6.4;10.6;10.6;-;6.4;10.6;0;0;0;0;-;0;0;0;0;0;1
13.0;12.0;53.7510117;86.7653093;220.0;;78.8;12.906036267586966;213.25;-0.0214132762312633;-0.9911287855613338;-0.0571020699500356;Груженный движется вперед;95;7530G;240;1207.0;70.0;99.0;760.0;23.0;752.0;23.0;;;840.0;33.0;68.0;35.0;832.0;37.0;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.43629166666666663;6.2;5.4;7.9;15.7;3.296578776449267;3.0802995611997237;0.5856438741699357;-0.6693753245477074;0.37345273427489256;6.4;6.4;10.6;15.37;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
25.0;14.0;53.7510503;86.7654759;215.0;;78.8;11.778061833650408;77.5;0.1978178851840522;-1.0074436626899157;0.1029876618741715;Груженный движется вперед;95;7530G;240;1403.5;22.0;23.5;760.0;23.0;752.0;23.0;;;840.0;33.0;68.0;35.0;832.0;37.0;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.5224027777777778;3.5;12.8;12.5;21.4;-5.7282476587486455;1.753934478095442;0.3580798622772745;0.09437357023566073;0.1760874094087701;6.4;13.12;10.6;18.55;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
44.0;15.0;53.7510804;86.765762;223.0;;79.6;19.12794614145301;257.125;-0.003059039461609;-0.9064953604568166;-0.0101967982053635;Груженный движется вперед;95;7530G;240;1357.5;75.5;99.0;760.0;23.0;752.0;23.0;;;840.0;33.0;68.0;35.0;832.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route36', '/home/pi/adviser/route35'];0.8080972222222222;6.2;6.2;7.3;17.0;0.6444661073482737;0.5811123640399258;0.17669259702376316;0.6221422255905156;-0.10828127910883523;6.4;9.28;10.6;18.55;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
65.0;20.0;53.7510603;86.7660747;214.0;;80.0;20.704343144895432;304.775;-0.023452635872336;-0.9941878250229428;-0.0214132762312633;Груженный движется вперед;95;7530G;240;1514.0;83.0;100.0;760.0;23.0;752.0;23.0;;;840.0;33.0;68.0;35.0;832.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35', '/home/pi/adviser/route36'];1.2313958333333335;5.4;8.4;13.4;9.2;1.2335291061353217;-0.4437964503367233;0.03963935568356103;0.9450633657530283;0.10861238103690973;6.4;9.28;10.6;10.6;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
90.0;23.0;53.751085;86.7664578;221.0;;80.0;25.366533833054103;67.2;-0.0683185479759355;-0.9319873559702252;-0.0040787192821454;Груженный движется вперед;95;7530G;240;1297.0;24.0;36.0;760.0;23.0;752.0;23.0;;;840.0;33.0;68.0;35.0;832.0;37.0;/home/pi/adviser/route35;['/home/pi/adviser/route35', '/home/pi/adviser/route36', '/home/pi/adviser/route34'];1.3060625000000001;6.2;10.5;16.3;13.4;0.25007481342052945;-1.3264216344044009;-0.05492258446917209;1.094269714959372;-0.05777921110045359;6.4;11.200000000000001;15.37;10.6;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
114.0;18.0;53.7510723;86.7668291;213.0;;80.4;24.48120160564891;158.95;-0.0897318242071989;-1.0482308555113695;0.0825940654634444;Груженный движется вперед;95;7530G;240;1202.0;54.0;100.0;760.0;23.0;752.0;23.0;;;840.0;33.0;68.0;35.0;832.0;37.0;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route35', '/home/pi/adviser/route34'];1.4826736111111112;7.9;7.2;17.4;13.9;-4.488892989516058;-2.072392857533007;-0.10883594616027681;1.1008939974457193;-0.207975051162949;6.4;6.4;18.55;15.37;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
137.0;17.0;53.7510297;86.7671705;210.0;;80.0;22.967160612287902;366.375;0.0265116753339451;-0.954420312022025;-0.0917711838482716;Груженный движется вперед;95;7530G;240;1551.5;97.0;100.0;760.0;23.0;752.0;23.0;;;840.0;33.0;68.0;35.0;832.0;37.0;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route35', '/home/pi/adviser/route34'];1.9915277777777778;4.5;8.0;8.0;14.4;5.490219772116155;-2.687339789092439;-0.12394345211559354;0.9960689374482425;-0.1025711523643269;6.4;6.4;18.55;15.37;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
163.0;21.0;53.7510062;86.7675566;224.0;;80.0;25.54885954885114;386.65;-0.0616906291424492;-0.9839910268175792;-0.061180789232181;Груженный движется вперед;95;7530G;240;1743.0;97.0;99.0;760.0;23.0;752.0;23.0;;;840.0;33.0;68.0;35.0;832.0;37.0;/home/pi/adviser/route35;['/home/pi/adviser/route35', '/home/pi/adviser/route36', '/home/pi/adviser/route34'];2.4211388888888887;6.7;8.5;18.5;13.4;3.5508980642831096;-3.1768920984525924;-0.1020878250609627;0.8109272592031138;-0.15912601032909168;6.4;9.28;18.55;15.37;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
188.0;26.0;53.7509707;86.7679307;217.0;;79.6;24.93980020055177;193.1;-0.0509839910268175;-1.1129805241154278;-0.0020393596410727;Груженный движется вперед;95;7530G;240;1579.0;52.0;47.0;760.0;23.0;752.0;23.0;;;840.0;33.0;68.0;35.0;832.0;37.0;/home/pi/adviser/route35;['/home/pi/adviser/route35', '/home/pi/adviser/route36', '/home/pi/adviser/route34'];2.6356944444444443;7.6;7.1;9.9;11.6;0.10487529952633656;-3.546679454983366;-0.045111787722224905;0.5766016869465058;-0.14165667119618797;6.4;9.28;10.6;15.37;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
