len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;8.0;53.7512593;86.7651729;199.0;;88.0;0.0;231.375;-0.0316100744366268;-1.0054043030488429;-0.0244723156928724;Груженный движется вперед;95;7530G;240;1387.5;67.0;78.5;748.0;20.0;744.0;23.0;824.0;36.0;824.0;33.0;72.0;35.0;820.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.32135416666666666;4.7;7.2;11.8;10.7;1.3936597455404387;-0.3534236587023991;0.827121488839197;-2.1530742565224985;0.04747839314063129;6.4;6.4;10.6;10.6;-;6.4;10.6;0;0;0;0;-;0;0;0;0;0;1
9.0;10.0;53.751263;86.7653046;202.0;;87.6;8.678724962093769;198.9;-0.0132558376669725;-1.06760477210156;0.0193739165901906;Груженный движется вперед;95;7530G;240;1467.0;61.0;88.75;748.0;20.0;744.0;23.0;824.0;36.0;824.0;33.0;72.0;35.0;820.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.5423541666666667;5.9;10.6;11.8;9.3;-1.0395572649758253;-0.8123289662957309;0.6257090349312623;-0.6593266248438434;0.09819152042962398;6.4;11.200000000000001;10.6;10.6;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
19.0;7.0;53.7512725;86.7654677;196.0;;88.0;10.787761857685936;166.425;0.040787192821454;-1.0105027021515245;0.0601611094116447;Груженный движется вперед;95;7530G;240;1219.5;55.0;99.0;748.0;20.0;744.0;23.0;824.0;36.0;824.0;33.0;72.0;35.0;820.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.7272708333333333;7.3;8.0;10.3;12.8;-3.4043640839879026;-1.2694444307881456;0.45060147322930055;0.5382818969025998;-0.11865213602359104;6.4;6.4;10.6;10.6;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
31.0;11.0;53.7512607;86.7656351;199.0;;88.0;11.096862926306551;306.375;-0.0499643112062812;-0.962577750586316;-0.0744366268991536;Груженный движется вперед;95;7530G;240;1592.0;85.0;89.0;748.0;20.0;744.0;23.0;824.0;36.0;824.0;33.0;72.0;35.0;820.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];1.323;4.9;8.2;15.3;9.0;4.41598995420055;-1.7192189571371932;0.30148858898651854;1.4674455812386902;0.03801395747456593;6.4;6.4;15.37;10.6;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
62.0;17.0;53.7512713;86.7661065;204.0;;88.0;31.05158923863139;295.8875;-0.0173345569491179;-1.0329356582033242;0.0193739165901906;Груженный движется вперед;95;7530G;240;1241.0;83.0;94.5;748.0;20.0;744.0;23.0;824.0;36.0;824.0;33.0;72.0;35.0;820.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];1.6517638888888888;7.1;8.5;9.7;12.7;-1.07437213556966;-2.1561014503004223;0.17806016745612308;2.1558587006862853;1.981823028129881e-06;6.4;9.28;15.37;10.6;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
80.0;18.0;53.7512713;86.7663881;204.0;;88.0;18.535872701304672;285.4;-0.061180789232181;-0.9982665443050882;-0.0346691138982359;Груженный движется вперед;95;7530G;240;1415.5;81.0;100.0;748.0;20.0;744.0;23.0;824.0;36.0;824.0;33.0;72.0;35.0;820.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];2.0481527777777777;6.3;6.2;11.3;10.5;1.9853217398902188;-2.5745408152353835;0.08000599389132113;2.631215527767246;-0.20637657506181983;6.4;6.4;15.37;10.6;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
103.0;21.0;53.751229;86.7667298;203.0;;88.0;22.979511490906788;258.975;-0.130519017028653;-1.0665850922810238;-0.0367084735393086;Груженный движется вперед;95;7530G;240;1401.0;78.0;99.0;748.0;20.0;743.9698492462312;23.007537688442213;824.0;36.0;824.0;33.0;72.0;35.0;820.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];2.3359027777777777;7.2;6.9;14.4;12.9;1.9565772095200396;-2.9689859568996257;0.007015853545318973;2.921210335003428;-0.37481098773714394;6.4;6.4;15.37;10.6;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
127.0;20.0;53.7511517;86.7670621;204.0;;88.4;23.50497144689355;376.85;-0.0193739165901906;-0.9819516671765066;-0.0244723156928724;Груженный движется вперед;95;7530G;240;1582.0;98.0;100.0;748.0;20.0;743.929648241206;23.017587939698494;824.0;36.0;824.0;33.0;72.0;35.0;820.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];2.8593055555555553;6.5;6.3;11.9;12.9;1.4273590001629688;-3.3338857802506987;-0.041220468328675985;3.0535373949166926;-0.30028991248229353;6.4;6.4;15.37;10.6;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
158.0;18.0;53.7510685;86.7675165;202.0;;88.0;31.311466506294924;242.225;-0.0764759865402263;-1.1298052411542776;-0.0040787192821454;Груженный движется вперед;95;7530G;240;1370.0;72.0;100.0;748.0;20.0;743.8894472361809;23.027638190954775;824.0;36.0;824.0;33.0;72.0;35.0;820.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];3.1284444444444444;9.1;8.6;15.4;11.1;0.20637083276740387;-3.663689190246152;-0.06501318647745724;3.055890980028896;-0.15254931245022174;9.28;9.28;15.37;10.6;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
177.0;23.0;53.7510429;86.7677981;200.0;;88.4;18.753762785894924;338.075;-0.0540430304884266;-1.07882125012746;-0.0081574385642908;Груженный движется вперед;95;7530G;240;1494.5;92.5;100.0;748.0;20.0;743.8492462311558;23.037688442211056;824.0;36.0;824.0;33.0;72.0;35.0;820.0;37.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35'];3.504083333333333;7.1;5.8;10.8;13.5;0.4326876064134151;-3.952845091843535;-0.06467251564781806;2.9559653628618996;-0.19329048565594742;9.28;6.4;10.6;10.6;point_90%;6.4;10.6;1;0;0;0;-;0;0;0;0;0;1
