len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;4.0;53.7254283;86.8447371;190.0;;59.6;0.0;129.35;-0.147853573977771;-0.9635974304068522;-0.0336494340776996;Груженный движется вперед;95;7530G;240;1078.0;50.0;100.0;800.0;30.0;796.0;31.0;868.0;47.0;880.0;43.0;24.0;45.0;876.0;49.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route29', '/home/pi/adviser/route10', '/home/pi/adviser/route21', '/home/pi/adviser/route24', '/home/pi/adviser/route5'];0.25151388888888887;8.2;6.0;14.5;9.5;1.976875011675318;-2.267069259588466;1.587906099213936;-0.24685276409412893;-2.660983188670948;6.6;6.6;14.645;10.1;point_30%;6.6;10.1;1;0;0;0;-;0.0;0;0;0;0;1
14.0;5.0;53.7253712;86.844552;198.0;;59.2;13.749002964687396;129.35;-0.0469052717446721;-1.0227388599979603;-0.0050983991026817;Груженный движется вперед;95;7530G;240;1019.0;50.0;100.0;800.0;30.0;796.0;31.0;868.0;47.0;880.0;43.0;24.0;45.0;876.0;49.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route29'];0.3952361111111111;6.5;7.1;12.5;6.2;0.2853197629090291;-3.093810844261695;1.471656224960938;-0.06686034272240071;-2.2848187406366476;6.6;6.6;10.1;10.1;-;6.6;10.1;0;0;0;0;-;0.0;0;0;0;0;1
22.0;7.0;53.7253161;86.8444713;199.0;;58.4;8.11635626565576;146.52499999999998;-0.0774956663607627;-1.0217191801774244;-0.0326297542571632;Груженный движется вперед;95;7530G;240;1092.5;55.0;100.0;800.0;30.0;796.0;31.0;868.0;47.0;880.0;43.0;24.0;45.0;876.0;49.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route29'];0.5987430555555555;6.6;6.0;12.6;8.2;1.823948154554619;-3.8142581080501348;1.402002543476788;0.0832722832722913;-2.2568610073562203;6.6;6.6;10.1;10.1;-;6.6;10.1;0;0;0;0;-;0.0;0;0;0;0;1
31.0;9.0;53.7252494;86.844379;202.0;;58.0;9.59635498032545;120.0;0.0081574385642908;-1.0166207810747423;-0.020393596410727;Груженный движется вперед;95;7530G;240;935.5;50.0;100.0;800.0;30.0;796.0;31.0;868.0;47.0;880.0;43.0;24.0;45.0;876.0;49.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route19', '/home/pi/adviser/route24'];0.7320763888888888;9.0;5.2;9.6;11.5;1.149172561739629;-4.432755274558828;1.375042976805046;0.2152162014231035;-2.105060295961321;9.569999999999999;6.6;10.1;10.1;point_90%;6.6;10.1;2;0;0;0;-;0.0;0;0;0;0;1
41.0;9.0;53.7251758;86.8443054;202.0;;58.0;9.519910706099383;128.6;0.0101967982053635;-1.0186601407158151;-0.0265116753339451;Груженный движется вперед;95;7530G;240;964.0;52.0;100.0;800.0;30.0;796.0;31.0;868.0;47.0;880.0;43.0;24.0;45.0;876.0;49.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route29', '/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route24'];0.8749652777777777;4.7;9.4;14.8;6.6;1.4907702473972666;-4.953646567392818;1.3868754469892721;0.34064249926319246;-2.105061200073362;6.6;9.569999999999999;14.645;10.1;point_90%;6.6;10.1;2;0;0;0;-;0.0;0;0;0;0;1
52.0;9.0;53.725091;86.8442206;200.0;;57.6;10.968598126773424;127.075;-0.0693382277964719;-1.0421127765881513;-0.0305903946160905;Груженный движется вперед;95;7530G;240;1116.0;44.0;67.5;800.0;30.0;796.0;31.0;868.0;47.0;880.0;43.0;24.0;45.0;876.0;49.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route29', '/home/pi/adviser/route31', '/home/pi/adviser/route19'];1.016159722222222;7.8;6.2;12.4;11.8;1.6776819972104726;-5.381276210157147;1.4335978760730255;0.47122226432571446;-2.1050622626558315;6.6;6.6;17.675;10.1;point_90%;6.6;10.1;2;0;0;0;-;0.0;0;0;0;0;1
65.0;10.0;53.7249916;86.8441212;203.0;;58.0;12.857066897870084;178.475;-0.0978892627714897;-1.0329356582033242;-0.0418068726419904;Груженный движется вперед;95;7530G;240;1206.0;61.0;99.0;800.0;30.0;796.0;31.0;868.0;47.0;880.0;43.0;24.0;45.0;876.0;49.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route30', '/home/pi/adviser/route19', '/home/pi/adviser/route5'];1.2144652777777776;8.3;6.8;16.2;7.6;2.307388303705285;-5.719988426456858;1.5113081860998665;0.6186265841438262;-1.9042377683120564;6.6;6.6;17.675;10.1;point_90%;6.6;10.1;2;0;0;0;-;0.0;0;0;0;0;1
79.0;11.0;53.7248681;86.8440489;202.0;;58.0;14.549554103570264;219.5;-0.0295707147955541;-1.012542061792597;-0.0448659121035994;Груженный движется вперед;95;7530G;240;1279.0;70.0;99.0;800.0;30.0;796.0;31.0;868.0;47.0;880.0;43.0;24.0;45.0;876.0;49.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route29', '/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route5'];1.4583541666666664;6.4;5.5;11.0;9.7;2.5360463581516894;-5.974127439896994;1.6161042991133547;0.7945265462506839;-1.995897587031222;6.6;6.6;14.645;10.1;point_90%;6.6;10.1;2;0;0;0;-;0.0;0;0;0;0;1
93.0;12.0;53.7247591;86.8439655;198.0;;58.0;13.31950274901045;204.25;-0.0897318242071989;-0.9941878250229428;-0.023452635872336;Груженный движется вперед;95;7530G;240;1213.0;67.0;99.0;800.0;30.0;796.0;31.0;868.0;47.0;880.0;43.0;24.0;45.0;876.0;49.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route19'];1.7420347222222219;8.4;6.2;14.2;6.1;1.3458733749060179;-6.148037474082596;1.74408413715705;1.0105932381794442;-2.1050658822603885;6.6;6.6;14.645;10.1;point_90%;6.6;10.1;2;0;0;0;-;0.0;0;0;0;0;1
107.0;12.0;53.7246466;86.843853;196.0;;58.4;14.551539685877854;173.575;-0.15091261343938;-0.9432038339961252;-0.0163148771285816;Груженный движется вперед;95;7530G;240;909.0;60.0;99.5;800.0;30.0;796.0;31.0;868.0;47.0;880.0;43.0;24.0;45.0;876.0;49.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route30', '/home/pi/adviser/route19', '/home/pi/adviser/route5'];1.934895833333333;10.0;7.1;12.8;7.4;0.9785198714453708;-6.246062752618709;1.891345622274512;1.278497747463263;-1.9966352236413956;9.569999999999999;6.6;14.645;10.1;point_90%;6.6;10.1;2;0;0;0;-;0.0;0;0;0;0;1
