len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;4.0;53.7257501;86.8448541;196.0;;54.4;0.0;4.9;-0.0020393596410727;-1.0054043030488429;0.0214132762312633;Груженный движется вперед;95;7530G;240;731.0;4.0;7.0;800.0;30.0;800.0;31.0;876.0;48.0;884.0;45.0;24.0;48.0;876.0;51.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route19', '/home/pi/adviser/route6'];0.006805555555555555;7.9;8.2;6.5;12.8;-1.22010853417208;-1.0999455538692031;-1.9418526547716035;-0.6152162014230883;-2.9345352977796964;6.4;6.4;10.4;10.4;-;6.4;10.4;0;0;0;0;-;0.0;0;0;0;0;0
6.0;7.0;53.7257392;86.8447664;193.0;;54.8;5.902293524386184;42.4;-0.0305903946160905;-0.9992862241256244;0.0560823901294993;Груженный движется вперед;95;7530G;240;1310.0;15.0;24.5;800.0;30.0;800.0;31.0;876.0;48.0;884.0;45.0;24.0;48.0;876.0;51.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route19', '/home/pi/adviser/route6'];0.05391666666666667;6.2;10.5;16.0;5.7;-3.210708868320563;-1.3420839058254128;-1.2568968535026699;-0.7264957264957196;-3.0991391962167123;6.4;11.200000000000001;15.08;10.4;point_60%;6.4;10.4;1;0;0;0;-;0.0;0;0;0;0;0
15.0;7.0;53.7257359;86.8446351;192.0;;55.6;8.655665400063482;51.925;-0.078515346181299;-0.9941878250229428;0.0458855919241358;Груженный движется вперед;95;7530G;240;1299.0;18.0;29.5;800.0;30.0;800.0;31.0;876.0;48.0;884.0;45.0;24.0;48.0;876.0;51.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route6'];0.15488194444444442;8.8;5.7;8.6;11.5;-2.634354504738556;-1.6183575854290724;-0.6536722809626672;-0.8427687255273415;-2.826588855682326;9.28;6.4;10.4;10.4;point_60%;6.4;10.4;1;0;0;0;-;0.0;0;0;0;0;0
30.0;7.0;53.7256931;86.8444131;196.0;;56.0;15.378383512061577;42.85;-0.0509839910268175;-1.0105027021515245;0.0285510349750178;Груженный движется вперед;95;7530G;240;1299.0;15.0;24.5;800.0;30.0;800.0;31.0;876.0;48.0;884.0;45.0;24.0;48.0;876.0;51.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route6'];0.20249305555555552;8.6;6.3;8.4;11.6;-1.6163659947410116;-1.9214805859810526;-0.12644162816214566;-0.9558713317333979;-2.244320352342627;9.28;6.4;10.4;10.4;point_60%;6.4;10.4;1;0;0;0;-;0.0;0;0;0;0;0
40.0;6.0;53.7256197;86.8443141;192.0;;56.0;10.453796323389373;146.9;-0.0530233506678902;-0.9906189456510656;-0.0479249515652085;Груженный движется вперед;95;7530G;240;1120.0;53.0;100.0;800.0;30.0;800.0;31.0;876.0;48.0;884.0;45.0;24.0;48.0;876.0;51.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route19'];0.3657152777777778;6.7;7.3;9.8;13.7;2.7657883250817643;-2.2441669007822242;0.33053241388834387;-1.0576396783293323;-1.5133845542295306;6.4;6.4;10.4;15.08;point_60%;6.4;10.4;1;0;0;0;-;0.0;0;0;0;0;0
48.0;7.0;53.7255497;86.8443209;200.0;;55.2;7.805356411167042;87.2;-0.0265116753339451;-0.968695829509534;-0.1193025390027531;Груженный движется вперед;95;7530G;240;1436.0;26.0;26.5;800.0;30.0;800.0;31.0;876.0;48.0;884.0;45.0;24.0;48.0;876.0;51.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route30', '/home/pi/adviser/route10', '/home/pi/adviser/route29', '/home/pi/adviser/route21', '/home/pi/adviser/route24', '/home/pi/adviser/route5'];0.4868263888888889;4.0;6.2;13.2;8.7;7.018469999716773;-2.5791305231334576;0.7229871541782518;-1.139909898530588;-1.8034451190025504;6.4;6.4;10.4;10.4;-;6.4;10.4;0;0;0;0;-;0.0;0;0;0;0;0
58.0;9.0;53.7254643;86.8442867;197.0;;55.2;9.77005898321872;164.75;-0.0188640766799225;-0.9941878250229428;-0.0275313551544814;Груженный движется вперед;95;7530G;240;1173.0;59.0;99.0;800.0;30.0;800.0;31.0;876.0;48.0;884.0;45.0;24.0;48.0;876.0;51.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route19', '/home/pi/adviser/route29'];0.6698819444444445;5.8;7.2;11.9;12.1;1.5859616376960923;-2.9190854463356244;1.0566599016970275;-1.194518125552609;-1.980716283388578;6.4;6.4;10.4;10.4;-;6.4;10.4;0;0;0;0;-;0.0;0;0;0;0;0
70.0;10.0;53.7253679;86.8442159;196.0;;54.8;11.700753861026834;121.675;0.0020393596410727;-1.0370143774854697;-0.0101967982053635;Груженный движется вперед;95;7530G;240;933.0;51.0;100.0;800.0;30.0;800.0;31.0;876.0;48.0;884.0;45.0;24.0;48.0;876.0;51.0;/home/pi/adviser/route19;['/home/pi/adviser/route19', '/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route29'];0.805076388888889;5.8;7.9;9.2;13.5;0.563361084517575;-3.2567456636895944;1.3372879654341205;-1.2133004926108386;-1.7651868432449693;6.4;6.4;10.4;10.4;-;6.4;10.4;0;0;0;0;-;0.0;0;0;0;0;0
83.0;9.0;53.7252528;86.8441776;197.0;;54.4;13.05904922380583;114.675;-0.037728153359845;-1.0186601407158151;0.0244723156928724;Груженный движется вперед;95;7530G;240;962.0;48.0;100.0;800.0;30.0;800.0;31.0;876.0;48.0;884.0;45.0;24.0;48.0;876.0;51.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route30', '/home/pi/adviser/route19', '/home/pi/adviser/route24'];0.9643472222222224;7.2;7.8;11.2;9.5;-1.375267891885538;-3.584825168496238;1.5706086543789803;-1.1880931329207205;-1.8782435046114658;6.4;6.4;10.4;10.4;-;6.4;10.4;0;0;0;0;-;0.0;0;0;0;0;0
96.0;9.0;53.7251423;86.8441183;199.0;;54.8;12.906191704415704;195.25;-0.0622004690527174;-1.0247782196390334;-0.0387478331803813;Груженный движется вперед;95;7530G;240;1248.0;62.0;99.5;800.0;30.0;800.0;31.0;876.0;48.0;884.0;45.0;24.0;48.0;876.0;51.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route30', '/home/pi/adviser/route19'];1.1812916666666669;5.9;6.5;10.9;12.1;2.161402121908289;-3.8960379540564274;1.7623592775210568;-1.1107321796976986;-1.993295639987557;6.4;6.4;10.4;10.4;-;6.4;10.4;0;0;0;0;-;0.0;0;0;0;0;0
