len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;7.0;53.7253021;86.8446109;212.0;1279.0;45.6;0.0;179.25;-0.0836137452839808;-1.0003059039461608;-0.0764759865402263;Груженный движется вперед;95;7530G;240;1220.5;59.0;99.0;794.0;26.0;796.0;29.0;868.0;45.0;880.0;40.0;24.0;42.0;872.0;47.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route19', '/home/pi/adviser/route29', '/home/pi/adviser/route10', '/home/pi/adviser/route24', '/home/pi/adviser/route21', '/home/pi/adviser/route5'];0.24895833333333334;5.2;6.9;13.4;8.7;4.356771537099342;2.6183749425558696;3.2716678537706576;-0.03320561941249973;-3.020658199066631;6.2;6.2;14.5;10.0;point_60%;6.2;10.0;1;0;0;0;-;0.0;0;0;0;0;0
11.0;12.0;53.7252902;86.8444454;215.0;1279.0;45.2;10.980710318742473;114.875;0.0091771183848271;-0.9788926277148976;-0.061180789232181;Груженный движется вперед;95;7530G;240;1123.0;44.0;73.5;794.0;26.0;796.0;29.0;868.0;45.0;880.0;40.0;24.0;42.0;872.0;47.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route29'];0.37659722222222225;5.2;6.5;10.8;10.5;3.576177630069428;0.5751403317908177;2.8149776568771983;0.7065106030623393;-2.8800752816413775;6.2;6.2;10.0;10.0;point_60%;6.2;10.0;1;0;0;0;-;0.0;0;0;0;0;0
23.0;11.0;53.7252613;86.8442629;213.0;1279.0;45.2;12.443296382337516;85.9;-0.0305903946160905;-0.9442235138166616;-0.0050983991026817;Груженный движется вперед;95;7530G;240;1198.5;35.0;46.5;794.0;26.0;796.0;29.0;868.0;45.0;880.0;40.0;24.0;42.0;872.0;47.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route29', '/home/pi/adviser/route19', '/home/pi/adviser/route24'];0.4481805555555556;8.7;6.3;10.2;11.8;0.3092072279912572;-1.1754940173215762;2.4480742679517133;1.3717962752445596;-2.7000127011751287;8.99;6.2;10.0;10.0;point_60%;6.2;10.0;1;0;0;0;-;0.0;0;0;0;0;0
36.0;10.0;53.7252116;86.8440852;215.0;1279.0;45.2;12.945874742161266;111.35;0.1498929336188436;-0.91669215866218;-0.0112164780258998;Груженный движется вперед;95;7530G;240;1110.0;41.0;65.0;794.0;26.0;796.0;29.0;868.0;45.0;880.0;40.0;24.0;42.0;872.0;47.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route19', '/home/pi/adviser/route24'];0.5719027777777778;7.8;7.1;10.5;13.9;0.6918387411463433;-2.650878105298918;2.1644904546820585;1.9748431644983429;-2.2353254329765373;6.2;6.2;10.0;14.5;point_60%;6.2;10.0;1;0;0;0;-;0.0;0;0;0;0;0
48.0;10.0;53.7251326;86.8439806;209.0;1279.0;45.2;11.171624019286286;182.25;-0.0112164780258998;-1.0319159783827878;-0.0270215152442133;Груженный движется вперед;95;7530G;240;1218.0;60.0;100.0;794.0;26.0;796.0;29.0;868.0;45.0;880.0;40.0;24.0;42.0;872.0;47.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route19'];0.7744027777777778;6.9;7.7;10.2;14.9;1.499902802925164;-3.8683619326588157;1.9577589847560894;2.5278430381878687;-2.1050617457935283;6.2;6.2;10.0;14.5;point_60%;6.2;10.0;1;0;0;0;-;0.0;0;0;0;0;0
60.0;10.0;53.72504;86.843888;215.0;1279.0;45.2;11.977505678059932;242.675;-0.0152951973080452;-1.0196798205363515;-0.058121749770572;Груженный движется вперед;95;7530G;240;1320.0;74.0;100.0;794.0;26.0;796.0;29.0;868.0;45.0;880.0;40.0;24.0;42.0;872.0;47.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route19', '/home/pi/adviser/route5'];1.0440416666666668;6.1;6.5;12.1;10.3;3.261963227717989;-4.845295499918874;1.8214126258616623;3.0429876636773194;-1.7193363622504885;6.2;6.2;10.0;10.0;point_60%;6.2;10.0;1;0;0;0;-;0.0;0;0;0;0;0
71.0;10.0;53.7249372;86.843862;212.0;1279.0;44.8;11.571257505154156;70.05;-0.1764046089527888;-1.006423982869379;-0.0479249515652085;Груженный движется вперед;95;7530G;240;1206.5;24.0;27.0;794.0;26.0;796.0;29.0;868.0;45.0;880.0;40.0;24.0;42.0;872.0;47.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route29', '/home/pi/adviser/route19', '/home/pi/adviser/route5'];1.1413333333333333;6.3;6.8;17.3;3.6;2.685432633404117;-5.599028807596701;1.7489841456866335;3.5324688083308766;-1.8693515807261663;6.2;6.2;17.5;10.0;point_60%;6.2;10.0;1;0;0;0;-;0.0;0;0;0;0;0
84.0;8.0;53.7248305;86.8438065;209.0;1279.0;46.0;12.4277632419635;95.55;-0.0571020699500356;-1.006423982869379;-0.058121749770572;Груженный движется вперед;95;7530G;240;997.0;52.0;98.0;794.0;26.0;796.0;29.0;868.0;45.0;880.0;40.0;24.0;42.0;872.0;47.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route19'];1.2475;9.2;4.9;9.4;12.2;3.2999081849630945;-6.1469118562099005;1.7340063119188585;4.00847823951272;-1.8401946239381535;8.99;6.2;17.5;10.0;point_60%;6.2;10.0;1;0;0;0;-;0.0;0;0;0;0;0
95.0;11.0;53.7247345;86.8437617;209.0;1279.0;46.0;11.086736249069098;115.6;-0.147853573977771;-1.055368614255124;0.0040787192821454;Груженный движется вперед;95;7530G;240;867.0;49.0;100.0;794.0;26.0;796.0;29.0;868.0;45.0;880.0;40.0;24.0;42.0;872.0;47.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route19', '/home/pi/adviser/route5'];1.3759444444444444;8.7;7.4;16.8;8.3;-0.21929032764824022;-6.50629464627608;1.7700118922461932;4.483207724587031;-1.9951531145406571;8.99;6.2;17.5;10.0;point_60%;6.2;10.0;1;0;0;0;-;0.0;0;0;0;0;0
108.0;9.0;53.7246262;86.843679;210.0;1279.0;46.0;13.22950966409523;128.325;-0.2069950035688793;-1.020699500356888;-0.0061180789232181;Груженный движется вперед;95;7530G;240;1017.5;52.0;99.5;794.0;26.0;796.0;29.0;868.0;45.0;880.0;40.0;24.0;42.0;872.0;47.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route19', '/home/pi/adviser/route5'];1.5185277777777777;8.6;4.8;15.5;4.0;0.33657590054175185;-6.694527178312848;1.850533654356494;4.968849030917993;-1.959000748975284;8.99;6.2;14.5;10.0;point_60%;6.2;10.0;1;0;0;0;-;0.0;0;0;0;0;0
