len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
3860.0;35.0;53.7307114;86.8175082;222.0;;70.4;52.055429937547466;168.4;0.0132558376669725;-1.0003059039461608;0.0265116753339451;Груженный движется вперед;95;7530G;240;1413.5;46.75;61.25;804.0;37.0;800.0;32.0;872.0;47.132075471698116;878.5454545454545;43.36363636363637;24.0;47.0;876.5714285714286;50.0;/home/pi/adviser/route32;[];61.82974652777778;6.3;7.8;9.3;13.0;-1.5180539405122473;-2.057630506024206;-0.2261448451611715;203.91494252873994;-1.9908705289141366;5.7;8.265;9.9;14.355;point_30%;5.7;9.9;9;0;0;0;-;0.0;0;0;0;0
3898.0;31.0;53.7303979;86.8172715;222.0;;70.8;38.222324653192175;43.7;-0.113184460079535;-1.050270215152442;0.023452635872336;Груженный движется вперед;95;7530G;240;1299.0;16.0;25.0;804.0;37.0;800.0;32.0;872.0;47.113207547169814;878.5974025974026;43.35064935064935;24.0;47.0;876.6095238095238;50.0;/home/pi/adviser/route32;[];61.87830208333333;10.5;7.8;13.1;11.2;-1.2718460537256258;-2.276608576295672;-0.3351729769273838;203.59923371647938;-2.147536098032757;8.265;8.265;14.355;9.9;point_30%;5.7;9.9;9;0;0;0;-;0.0;0;0;0;0
3932.0;28.0;53.7301409;86.8169889;227.0;;71.2;34.13030855715491;55.2;-0.0652595085143265;-0.9360660752523708;-0.0316100744366268;Груженный движется вперед;95;7530G;240;1295.0;19.0;32.0;804.0;37.0;800.0;32.0;872.0;47.094339622641506;878.6493506493506;43.33766233766234;24.0;47.0;876.6476190476191;50.0;/home/pi/adviser/route32;[];61.95496875;7.5;8.1;14.8;8.6;1.9294101980043048;-2.658189010993153;-0.4840264676023198;203.2222222222265;-2.3528390210176946;8.265;8.265;14.355;9.9;point_30%;5.7;9.9;9;0;0;0;-;0.0;0;0;0;0
3962.0;26.0;53.7299524;86.8166724;222.0;;71.2;29.576826501667377;214.075;-0.0744366268991536;-1.0298766187417152;-0.003059039461609;Груженный движется вперед;95;7530G;240;1389.0;63.0;99.0;804.0;37.0;800.0;32.0;872.0;47.075471698113205;878.7012987012987;43.324675324675326;24.0;47.0;876.6857142857143;50.0;/home/pi/adviser/route32;[];62.19282986111111;6.1;6.4;11.7;9.0;0.16974219691945988;-2.627922483070226;-0.4097064756486756;202.82145593870158;-2.4454992224846688;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
3992.0;28.0;53.7297772;86.816318;223.0;;71.2;30.415923860606306;302.975;-0.0713775874375446;-1.0196798205363515;-0.0193739165901906;Груженный движется вперед;95;7530G;240;1555.0;81.0;100.0;804.0;37.0;800.0;32.0;872.0;47.056603773584904;878.7532467532468;43.311688311688314;24.0;47.0;876.7238095238096;50.0;/home/pi/adviser/route32;[];62.52946875;5.0;6.7;9.5;10.8;1.0858324417578649;-3.1337087800042682;-0.3222522618073951;202.47892720306942;-2.670906981003972;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4036.0;30.0;53.7296008;86.815732;223.0;;70.8;43.301079823478304;172.4625;-0.0458855919241358;-1.0227388599979603;0.0061180789232181;Груженный движется вперед;95;7530G;240;1285.0;48.0;62.0;804.0;37.0;800.0;32.0;872.0;47.0377358490566;878.8051948051948;43.298701298701296;24.0;47.0;876.7619047619048;50.0;/home/pi/adviser/route32;[];62.72109375;5.8;5.9;9.5;9.5;-0.3423979237630934;-3.2652121716158478;-0.5805836327620388;202.18927203065562;-2.7087459035818977;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4069.0;31.0;53.7294756;86.815274;224.5;;70.8;33.22712161198663;42.075;-0.04384623228306305;-0.9870500662791883;0.01121647802589985;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;803.911111111111;36.98888888888889;800.0;32.0;872.0;47.009433962264154;878.8831168831168;43.27922077922078;24.0;47.0;876.8190476190475;50.0;/home/pi/adviser/route32;[];62.77953125;6.4;6.7;10.3;12.3;-0.6504190259685267;-3.382090433766264;-0.5703942782965524;201.72183908046404;-2.6871798777984557;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4114.0;30.0;53.7292987;86.8146619;221.0;;71.2;44.8644757162667;42.0;-0.0652595085143265;-1.0227388599979603;0.0152951973080452;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;803.6444444444444;36.955555555555556;800.0;32.0;872.0384615384615;46.99038461538461;878.961038961039;43.25974025974026;24.0;47.0;876.8761904761905;50.0;/home/pi/adviser/route32;[];62.83786458333333;7.2;6.9;10.8;11.9;-0.8550635389007696;-3.448180496539941;-0.6367581467924092;201.3570881226096;-2.7360716481320546;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4160.0;31.0;53.7291331;86.8140099;222.0;;71.2;46.72937052193427;42.35;-0.0295707147955541;-1.0767818904863873;0.0071377587437544;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;803.4666666666667;36.93333333333333;800.0;32.0;872.0769230769231;46.98076923076923;879.012987012987;43.246753246753244;24.0;47.0;876.9142857142857;50.0;/home/pi/adviser/route32;[];62.90844791666666;6.6;6.7;9.6;11.0;-0.37965287608609843;-3.7078774234946326;-0.5559136567970939;200.97241379310768;-2.739024408955558;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4207.0;33.0;53.7289693;86.8133597;224.0;;71.2;46.54174807381721;43.05;-0.0045885591924135;-0.9992862241256244;0.0428265524625267;Груженный движется вперед;95;7530G;240;1300.0;15.0;25.0;803.2888888888889;36.91111111111111;800.0;32.0;872.1153846153846;46.97115384615385;879.0649350649351;43.23376623376623;24.0;47.0;876.952380952381;50.0;/home/pi/adviser/route32;[];62.96823958333333;5.7;6.9;8.9;9.9;-2.45400583497885;-3.7473227935846616;-0.519737861401467;200.6482758620732;-2.7334709495199654;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4254.0;29.0;53.7288021;86.8127061;222.0;;71.2;46.89693264413871;56.325;-0.0428265524625267;-0.9727745487916796;0.0662791883348628;Груженный движется вперед;95;7530G;240;1296.0;20.0;32.5;803.1111111111111;36.888888888888886;800.0;32.0;872.1538461538462;46.96153846153846;879.1168831168832;43.22077922077922;24.0;47.0;876.9904761904762;50.0;/home/pi/adviser/route32;[];63.030822916666665;6.8;7.6;10.8;11.0;-3.8940161638690287;-3.5373512543859573;-0.615051351723204;200.35402298850997;-2.7728887943456586;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;10;0;0;0;-;0.0;0;0;0;29
4287.0;26.0;53.7286959;86.8122415;223.0;;71.2;32.802470244281515;42.7;-0.0601611094116447;-1.0074436626899157;0.0367084735393086;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.5;802.9333333333333;36.86666666666667;800.0;32.0;872.1923076923077;46.95192307692308;879.1688311688312;43.20779220779221;24.0;47.0;877.0285714285715;50.0;/home/pi/adviser/route32;[];63.07826736111111;8.5;8.1;9.5;10.9;-2.0830696703767866;-3.596315668885297;-0.7504328034800702;199.98927203065557;-2.7868889327919755;8.265;8.265;9.9;9.9;point_30%;5.7;9.9;10;0;0;0;-;0.0;0;0;0;0
4314.0;24.0;53.7286097;86.8118481;224.0;;71.6;27.628805872171963;42.5;-0.0571020699500356;-1.0920770877944326;0.0152951973080452;Груженный движется вперед;95;7530G;240;1294.0;15.0;24.0;802.7555555555556;36.84444444444444;800.0;32.0;872.2307692307693;46.94230769230769;879.2207792207793;43.1948051948052;24.0;47.0;877.0666666666667;50.0;/home/pi/adviser/route32;[];63.125489583333334;6.3;7.5;12.4;8.4;-0.8013149313575914;-3.6258175755880666;-0.8984552621300244;199.58544061303104;3.0653959417197063;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;10;24;0;1;[53.728882904070495, 86.81168626295145];32.22701099025046;0;0;0;0
4340.0;22.0;53.7286274;86.8114562;220.0;;71.6;25.88520537275765;243.025;-0.2054654838380748;-1.06760477210156;0.0050983991026817;Груженный движется вперед;95;7530G;240;1391.0;72.0;100.0;802.5777777777778;36.82222222222222;800.0;32.0;872.2692307692307;46.93269230769231;879.2727272727273;43.18181818181818;24.0;47.0;877.1047619047619;50.0;/home/pi/adviser/route32;[];63.328010416666665;7.1;5.8;15.5;7.0;-0.26868614470781466;-3.2544922655062436;-0.9897827374190097;199.1264367816134;2.288553330333847;5.7;5.7;14.355;9.9;point_30%;5.7;9.9;10;24;0;1;-;0.0;0;0;0;0
4363.0;21.0;53.7287825;86.8112273;221.0;;71.8;22.920965237751023;352.3125;-0.12847965738758027;-1.011777301927195;-0.02957071479555415;Груженный движется вперед;95;7530G;240;1678.5;88.5;93.0;802.3111111111111;36.78888888888889;800.0;32.0;872.3269230769231;46.918269230769226;879.3506493506493;43.16233766233766;24.0;47.0;877.1619047619047;50.0;/home/pi/adviser/route32;[];63.81733333333333;6.3;4.8;14.1;8.7;1.6607501920378294;-2.648492682132341;-1.0745288905363857;198.65977011494672;1.7826955902031685;5.7;5.7;14.355;9.9;point_30%;5.7;9.9;10;24;0;1;-;0.0;0;0;0;0
4395.0;22.0;53.7290641;86.8111249;224.0;;70.8;32.06530146914726;361.3;-0.0112164780258998;-0.9997960640358928;-0.0412970327317222;Груженный движется вперед;95;7530G;240;1706.0;80.0;85.5;802.0444444444445;36.75555555555555;800.0;32.0;872.3846153846154;46.90384615384615;879.4285714285714;43.142857142857146;24.0;47.0;877.2190476190476;50.0;/home/pi/adviser/route32;[];64.31913888888889;5.5;5.0;8.2;11.4;2.3651350999729437;-2.313439498722271;-1.0475139699703755;198.16321839080882;1.7651942674771597;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4424.0;26.0;53.7293138;86.8110418;223.0;;70.8;28.33058128400385;214.175;-0.0356887937187723;-1.026817579280106;0.0061180789232181;Груженный движется вперед;95;7530G;240;1526.0;44.5;50.0;801.8666666666667;36.733333333333334;800.0;32.0;872.4230769230769;46.89423076923077;879.4805194805194;43.12987012987013;24.0;47.0;877.2571428571429;50.0;/home/pi/adviser/route32;[];64.55711111111111;6.8;5.9;8.3;11.6;-0.34117493499102297;-1.9547711674634434;-0.7674441053407143;197.65593869732217;1.8332047917362377;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4456.0;25.0;53.7295955;86.8109139;226.0;;70.8;32.47077861540256;1.05;0.0244723156928724;-0.9809319873559702;0.0214132762312633;Груженный движется вперед;95;7530G;240;1222.0;14.0;23.0;801.6888888888889;36.71111111111111;800.0;32.0;872.4615384615385;46.88461538461539;879.5324675324675;43.116883116883116;24.0;47.0;877.2952380952381;50.0;/home/pi/adviser/route32;[];64.55827777777777;5.3;8.1;10.9;9.6;-1.2501519898580324;-1.5113603401793148;-0.3480791456428205;197.28582375479343;1.8783330313513602;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;11;0;0;0;-;0.0;0;0;0;0
4483.0;27.0;53.7298287;86.8107887;223.0;;70.0;27.238106021447102;250.04999999999998;-0.05200367084735385;-1.0074436626899153;-0.03619863362904045;Груженный движется вперед;95;7530G;240;1580.0;64.5;69.25;801.4222222222222;36.67777777777778;800.0;32.0;872.5192307692307;46.87019230769231;879.6103896103896;43.0974025974026;24.0;47.0;877.352380952381;50.0;/home/pi/adviser/route32;[];64.83611111111111;7.0;6.2;9.7;10.2;2.0550855676671005;-1.0257529467859132;0.25849519068265686;197.08659003831832;1.846903124542667;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4525.0;30.0;53.7301922;86.8106146;225.0;;70.0;42.05833299824246;127.1;0.0061180789232181;-1.02018966044662;0.0168247170388498;Груженный движется вперед;95;7530G;240;1246.5;43.5;69.5;801.1555555555556;36.644444444444446;800.0;32.0;872.5769230769231;46.85576923076923;879.6883116883117;43.077922077922075;24.0;47.0;877.4095238095238;50.0;/home/pi/adviser/route32;[];65.01263888888889;6.1;7.0;8.3;12.0;-0.9448052710133067;-0.4506380089471286;0.79050319967785;197.13639846743712;1.8206213896932848;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4568.0;30.0;53.7305678;86.8104526;223.0;;70.0;43.15194332632398;123.25;-0.0295707147955541;-1.017640460895279;-0.0040787192821454;Груженный движется вперед;95;7530G;240;992.0;50.0;100.0;800.9777777777778;36.62222222222222;800.0;32.0;872.6153846153846;46.84615384615385;879.7402597402597;43.064935064935064;24.0;47.0;877.447619047619;50.0;/home/pi/adviser/route32;[];65.18381944444444;5.4;6.3;9.9;10.6;0.2295442840563147;-0.1361753024936108;1.3569599332812117;197.4007662835291;1.7320098792462506;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4614.0;29.0;53.7309694;86.8103422;223.0;;70.4;45.29398752431513;36.55;0.0285510349750178;-0.9809319873559702;0.0530233506678902;Груженный движется вперед;95;7530G;240;1302.0;13.0;20.5;800.8;36.6;800.0;32.0;872.6538461538462;46.83653846153846;879.7922077922078;43.05194805194805;24.0;47.0;877.4857142857143;50.0;/home/pi/adviser/route32;[];65.24473611111111;7.5;7.8;8.2;12.4;-3.092750851683382;-0.027344717089233153;1.8954337064260878;197.86896551724556;1.9869872427050437;8.265;8.265;9.9;9.9;point_30%;5.7;9.9;12;0;0;0;-;0.0;0;0;0;0
4655.0;25.0;53.7313064;86.8100904;225.0;;70.4;41.01670309566086;40.525000000000006;0.0356887937187723;-1.0222290200876925;0.0275313551544814;Груженный движется вперед;95;7530G;240;1300.0;15.0;23.0;800.6222222222223;36.577777777777776;800.0;32.0;872.6923076923077;46.82692307692308;879.8441558441558;43.03896103896104;24.0;47.0;877.5238095238095;50.0;/home/pi/adviser/route32;[];65.28976388888888;6.3;10.3;8.1;12.6;-1.5418163579692212;0.2021434763289419;2.4080196864642414;198.6000000000042;2.313368074497447;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;12;0;0;0;-;0.0;0;0;0;0
4682.0;23.0;53.731487;86.8098102;227.0;;70.4;27.28899557447549;41.4;-0.0295707147955541;-0.9707351891506067;-0.020393596410727;Груженный движется вперед;95;7530G;240;1293.0;15.0;24.5;800.4444444444445;36.55555555555556;800.0;32.0;872.7307692307693;46.81730769230769;879.8961038961039;43.02597402597402;24.0;47.0;877.5619047619048;50.0;/home/pi/adviser/route32;[];65.33576388888889;5.9;7.1;10.5;11.4;1.2029579635732757;0.4950350092877767;2.7028537332763722;199.54176245211147;2.5006100736288372;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;12;0;0;0;-;0.0;0;0;0;0
4708.0;21.0;53.7316281;86.8094905;224.0;;70.4;26.26744610084547;239.1;0.061180789232181;-1.0003059039461608;-0.0550627103089629;Груженный движется вперед;95;7530G;240;1391.5;69.5;100.0;800.2666666666667;36.53333333333333;800.0;32.0;872.7692307692307;46.80769230769231;879.9480519480519;43.01298701298701;24.0;47.0;877.6;50.0;/home/pi/adviser/route32;[];65.5350138888889;5.6;8.8;10.3;11.8;3.1448516024875555;0.7703588636892473;2.7546394685601756;200.53103448276283;2.657948604796843;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;12;0;0;0;-;0.0;0;0;0;0
4732.0;20.0;53.7317252;86.809178;231.0;;70.4;23.245498093564436;416.475;0.0683185479759355;-0.9880697460997246;-0.0795350260018354;Груженный движется вперед;95;7530G;240;1741.0;98.0;100.0;800.0888888888888;36.51111111111111;800.0;32.0;872.8076923076923;46.79807692307692;880.0;43.0;24.0;47.0;877.6380952380953;50.0;/home/pi/adviser/route32;[];65.9977638888889;5.9;6.1;4.9;18.6;4.591206728301851;0.9433068890028091;2.808342513326577;201.49501915709237;2.9179702857895276;5.7;5.7;9.9;14.355;point_30%;5.7;9.9;12;0;0;0;-;0.0;0;0;0;0
4753.0;16.0;53.7317677;86.8088621;227.0;;70.0;21.334485555446637;422.225;0.058121749770572;-0.9880697460997246;-0.1040073416947078;Груженный движется вперед;95;7530G;240;1824.0;90.0;100.0;799.9111111111112;36.48888888888889;800.0;32.0;872.8461538461538;46.78846153846154;880.0;43.0;24.0;47.0;877.6761904761905;50.0;/home/pi/adviser/route32;[];66.46690277777779;3.5;5.4;5.8;13.0;5.998712329804838;1.0680344507202766;2.7677797164338327;202.47203065134525;3.0500791805825305;5.7;5.7;9.9;14.355;point_30%;5.7;9.9;12;0;0;0;-;0.0;0;0;0;0
4771.0;14.0;53.7317822;86.808595;229.0;;69.2;17.663500498430402;440.95;0.0249821556031406;-0.9870500662791885;-0.1029876618741715;Груженный движется вперед;95;7530G;240;1818.0;95.0;100.0;799.7333333333333;36.46666666666667;800.0;32.0;872.8846153846154;46.77884615384615;880.0;43.0;24.0;47.0;877.7142857142857;50.0;/home/pi/adviser/route32;[];66.95684722222224;3.3;4.5;8.2;11.7;5.9547287023423285;0.5654820797397206;2.6667204165120686;203.40996168582808;3.0619217288671416;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4788.0;13.0;53.7317949;86.8083261;229.0;;68.4;17.764470238492926;424.175;-0.0020393596410727;-0.9992862241256244;-0.0968695829509534;Груженный движется вперед;95;7530G;240;1825.0;90.0;99.5;799.5555555555555;36.44444444444444;800.0;32.0;872.9230769230769;46.76923076923077;880.0;43.0;24.0;47.0;877.7523809523809;50.0;/home/pi/adviser/route32;[];67.4281527777778;3.9;4.5;8.3;11.0;5.536870903803642;0.4701343868838608;2.5801922967340034;204.32490421456367;3.008266522140932;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4806.0;14.0;53.7318156;86.8080652;229.0;;68.4;17.33512586028094;426.0;0.0183542367696543;-0.9850107066381156;-0.1040073416947078;Груженный движется вперед;95;7530G;240;1824.0;91.0;100.0;799.3777777777777;36.422222222222224;800.0;32.0;872.9615384615385;46.75961538461539;880.0;43.0;24.0;47.0;877.7904761904762;50.0;/home/pi/adviser/route32;[];68.01981944444447;3.4;4.9;8.4;11.6;6.026491861455982;0.46006823219313325;2.454767013231776;205.23601532567483;3.105181126350261;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4822.0;17.0;53.731821;86.8078146;226.0;;68.4;16.51392924967668;437.55;-0.0193739165901906;-1.0013255837666972;-0.058121749770572;Груженный движется вперед;95;7530G;240;1821.0;94.0;100.0;799.2;36.4;800.0;32.0;873.0;46.75;880.0;43.0;24.0;47.0;877.8285714285714;50.0;/home/pi/adviser/route32;[];68.50598611111113;4.0;5.4;11.0;9.5;3.3213747236175197;0.6012197941454858;2.1047732055643817;206.07509578544494;-3.035151759467862;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4842.0;22.0;53.731802;86.807514;225.0;;68.8;19.908357601382246;341.4166666666667;-0.0540430304884266;-1.0013255837666972;-0.023452635872336;Груженный движется вперед;95;7530G;240;1513.0;80.0;100.0;799.0222222222222;36.37777777777778;800.0;32.0;873.0384615384615;46.74038461538461;880.0;43.0;24.0;47.0;877.8666666666667;50.0;/home/pi/adviser/route32;[];68.88533796296298;6.5;5.7;9.3;9.5;1.3397636883797919;0.835365614399877;1.6217157679947096;206.77701149425724;-3.05039012575648;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4867.0;25.0;53.7317815;86.8071351;223.0;;69.6;25.05619543439402;245.28333333333336;-0.0887121443866625;-0.9992862241256244;-0.020393596410727;Груженный движется вперед;95;7530G;240;1076.0;66.0;100.0;798.8444444444444;36.355555555555554;800.0;32.0;873.0769230769231;46.73076923076923;880.0;43.0;24.0;47.0;877.9047619047619;50.0;/home/pi/adviser/route32;[];69.15787500000002;6.7;5.0;8.5;11.5;1.1645605986374217;0.509288662091365;1.2086958384920086;207.2114942528779;-3.0671070902948037;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;25;0
4897.0;26.0;53.7317614;86.8066798;222.0;;70.0;30.06668390145759;149.15;-0.0285510349750178;-0.9931681452024064;0.0091771183848271;Груженный движется вперед;95;7530G;240;1121.0;52.0;100.0;798.6666666666666;36.333333333333336;800.0;32.0;873.1153846153846;46.72115384615385;880.0;43.0;24.0;47.0;877.9428571428572;50.0;/home/pi/adviser/route32;[];69.32359722222225;6.3;6.6;10.0;10.1;-0.5291934445739294;0.1176089256697419;0.5696998298129035;207.5134099616902;-3.1357467436525788;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4928.0;26.0;53.7317598;86.8062174;222.0;;70.4;30.451400716755987;44.275;0.0081574385642908;-1.009483022330988;0.0285510349750178;Груженный движется вперед;95;7530G;240;1300.0;16.0;25.0;798.4888888888889;36.31111111111111;800.0;32.0;873.1538461538462;46.71153846153846;880.0;43.0;24.0;47.0;877.9809523809524;50.0;/home/pi/adviser/route32;[];69.40968750000002;6.7;6.9;7.0;12.2;-1.6200019512901538;-0.4443650733716622;0.1711043314395129;207.50191570881665;-3.121324809037004;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
4991.0;24.0;53.7317483;86.8052587;221.0;;70.4;63.147197496433236;56.775;0.0071377587437544;-1.00336494340777;0.040787192821454;Груженный движется вперед;95;7530G;240;1295.0;20.0;33.0;798.3111111111111;36.28888888888889;800.0;32.0;873.1923076923077;46.70192307692308;880.0;43.0;24.0;47.0;878.0190476190476;50.0;/home/pi/adviser/route32;[];69.48854166666669;5.8;7.8;9.3;11.2;-2.327756254836381;-0.8802987286430268;-0.30491598422646427;207.35478927203502;-3.1235367746053715;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;13;0;0;0;-;0.0;0;0;0;0
5020.0;23.0;53.7317436;86.8048188;221.0;;70.4;28.97389982724596;42.975;0.023452635872336;-1.0105027021515245;0.0458855919241358;Груженный движется вперед;95;7530G;240;1299.0;15.0;25.0;798.1333333333333;36.266666666666666;800.0;32.0;873.2307692307693;46.69230769230769;880.0;43.0;24.0;47.0;878.0571428571428;50.0;/home/pi/adviser/route32;[];69.53629166666668;6.1;7.4;8.3;11.5;-2.5992406213011794;-1.121940827782309;-0.9574177177877743;207.02911877395073;-3.023450141679543;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;13;0;0;0;-;0.0;0;0;0;0
5047.0;23.0;53.7317146;86.8044058;221.0;;70.8;27.38864137113113;43.724999999999994;-0.0035688793718771997;-1.0003059039461608;0.04282655246252675;Груженный движется вперед;95;7530G;240;1298.5;15.5;25.0;797.8666666666667;36.233333333333334;800.0;32.0;873.2884615384614;46.67788461538461;880.0;43.0;24.0;47.0;878.1142857142856;50.0;/home/pi/adviser/route32;[];69.59702083333335;7.3;8.0;9.0;11.3;-2.45151758305394;-1.4365944587221604;-1.451917305089026;206.4153256705024;-2.9954817245367646;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;13;0;0;0;-;0.0;0;0;0;0
5079.0;22.0;53.7316731;86.8039291;221.0;;70.8;31.730755397556017;42.55;0.0050983991026817;-1.011522381972061;0.0627103089629856;Груженный движется вперед;95;7530G;240;1299.0;16.0;25.0;797.6;36.2;800.0;32.0;873.3461538461538;46.66346153846154;880.0;43.0;24.0;47.0;878.1714285714286;50.0;/home/pi/adviser/route32;[];69.64429861111113;6.1;7.4;8.6;11.0;-3.547521976156231;-1.6696377312025972;-1.9093974116782628;205.6689655172457;-2.9471101471061854;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;13;0;0;0;-;0.0;0;0;0;0
5112.0;22.0;53.7316157;86.8034365;221.0;;71.2;33.06309346192705;43.7;0.0214132762312633;-1.009483022330988;0.0520036708473539;Груженный движется вперед;95;7530G;240;1299.0;16.0;25.0;797.4222222222222;36.17777777777778;800.0;32.0;873.3846153846154;46.65384615384615;880.0;43.0;24.0;47.0;878.2095238095238;50.0;/home/pi/adviser/route32;[];69.69285416666668;5.6;8.3;8.4;10.3;-2.948331853876753;-1.8459037390858484;-2.282007835833607;204.7440613026863;-2.742175186990554;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;13;0;0;0;-;0.0;0;0;0;0
5136.0;24.0;53.7315305;86.8030953;221.0;;70.8;24.389233545670727;43.425;0.0530233506678902;-0.9676761496889976;0.0550627103089629;Груженный движется вперед;95;7530G;240;1299.0;16.0;25.0;797.2444444444444;36.15555555555556;800.0;32.0;873.4230769230769;46.64423076923077;880.0;43.0;24.0;47.0;878.2476190476191;50.0;/home/pi/adviser/route32;[];69.74110416666667;6.3;8.6;9.3;10.9;-3.2518650594031153;-2.068355893522908;-2.371030312956842;203.68352490421884;-2.808918293359973;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;13;0;0;0;-;0.0;0;0;0;0
5165.0;24.0;53.731445;86.802677;221.0;;70.8;29.144870810491035;43.075;-0.0662791883348628;-0.9839910268175792;0.0509839910268175;Груженный движется вперед;95;7530G;240;1299.0;15.0;25.0;797.0666666666667;36.13333333333333;800.0;32.0;873.4615384615385;46.63461538461539;880.0;43.0;24.0;47.0;878.2857142857143;50.0;/home/pi/adviser/route32;[];69.78896527777779;6.2;7.8;9.5;10.1;-2.9593471176350086;-2.220487240400636;-2.413371802867464;202.59846743295446;-2.740445990315102;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;13;0;0;0;-;0.0;0;0;0;0
5195.0;27.0;53.7313421;86.8022669;221.0;;70.8;29.335845168494178;42.8;-0.020393596410727;-0.9880697460997246;0.0367084735393086;Груженный движется вперед;95;7530G;240;1299.0;15.0;25.0;796.8888888888889;36.111111111111114;800.0;32.0;873.5;46.625;880.0;43.0;24.0;47.0;878.3238095238095;50.0;/home/pi/adviser/route32;[];69.84840972222223;6.7;7.0;10.1;9.8;-2.1272045995292737;-2.3270946303891664;-2.126123959078358;201.44444444444872;-2.6540533276520373;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;13;0;0;0;-;0.0;0;0;0;0
