acc_X_std;acc_X_kurt;acc_X_var;acc_X_iqr;acc_Y_std;acc_Y_kurt;acc_Y_var;acc_Y_iqr;acc_Z_std;acc_Z_kurt;acc_Z_var;acc_Z_iqr;acc_Z_range;acc_std;acc_var;acc_iqr;acc_kurt;acc_cv;acc_skew;hole
3.1579466770601;0.6028832294295405;9.972627215154928;2.753333371284219;2.0829443222398747;-1.0771423676450134;4.338657049551331;2.6159406389256974;0.03466461501889118;-0.6772293534923127;0.001201635534407936;0.0387478331803814;0.089731824207199;1.8832136306884575;3.546493578810802;0.8286727147969826;1.6486225649671198;0.22102675772571007;0.5826064291160903;1
3.1579466770601;0.6028832294295405;9.972627215154928;2.753333371284219;2.0829443222398747;-1.0771423676450134;4.338657049551331;2.6159406389256974;0.03466461501889118;-0.6772293534923127;0.001201635534407936;0.0387478331803814;0.089731824207199;1.8832136306884575;3.546493578810802;0.8286727147969826;1.6486225649671198;0.22102675772571007;0.5826064291160903;1
3.1579466770601;0.6028832294295405;9.972627215154928;2.753333371284219;2.0829443222398747;-1.0771423676450134;4.338657049551331;2.6159406389256974;0.03466461501889118;-0.6772293534923127;0.001201635534407936;0.0387478331803814;0.089731824207199;1.8832136306884575;3.546493578810802;0.8286727147969826;1.6486225649671198;0.22102675772571007;0.5826064291160903;1
2.021308990211381;-1.3803969971539682;4.085690033909353;2.753333371284219;1.8024048905144912;-1.0573971944450697;3.248663389350555;2.2610240232194045;0.06471955294440652;2.6017211764835175;0.004188620533323839;0.0469052717446722;0.1631487712858162;2.5064520644091233;6.282301951180756;2.520876391078735;-0.03457794349717602;0.3227285436588749;0.45288037209003995;1
1.6859651006995782;-2.546249871177338;2.8424783207769386;2.4989166537562832;1.5412923322909613;-1.0323299621234494;2.3755820535789107;1.9306654077775072;0.0659229115718419;2.709666863202706;0.004345830270108886;0.0469052717446722;0.1631487712858162;2.0767876256389934;4.313046842007248;3.034820852775219;-1.902563815590008;0.33370262023938585;-0.04794547324912412;1
1.9315081375450978;1.504208273678664;3.730723685402932;1.1193597559686888;1.2996112846217818;-0.9997802249719724;1.6889894911162777;1.6248647926000035;0.060996118422015064;3.366279167432282;0.0037205264625524855;0.0356887937187723;0.1498929336188436;2.2025343460564106;4.85115754555814;2.5016785955801963;-0.6970666559380625;0.44789713505804585;0.13353124517977766;1
2.103571832059576;-1.4205511790706435;4.425014452634481;2.7334049528477724;1.0773689054851303;-0.9563354338226221;1.1607237585062278;1.3436221776868917;0.060996118422015064;3.3662791674322867;0.0037205264625524855;0.0356887937187723;0.1498929336188436;2.1835909503511752;4.768069438455548;2.3603329411825897;-0.4664673438049635;0.4466123251129052;0.1788486109051701;1
1.7030945769439791;-0.24890815295930935;2.900531138015991;2.171042611920859;0.8745767661880962;-0.8963237913343214;0.7648845199560279;1.0869375630381732;0.09404687801278055;-1.2393897048638323;0.008844815263950827;0.1315386968491893;0.21515244213317009;1.7208890118885924;2.9614589912388958;2.6663450789889978;-1.7901901491213306;0.46228088409746515;0.34546420424632296;0
1.854556960754092;2.278804715268709;3.4393815206814544;1.386409325849185;0.6912546906435055;-0.8096976973371733;0.4778330473366486;0.8548109486538458;0.09282279320264414;-0.7749184747499788;0.008616070937940838;0.1233812582848985;0.21515244213317009;1.8525534949815448;3.4319544517683367;1.6392504157303298;1.1848514483636297;0.6089749729287663;1.3169493639539944;0
1.9508964720535782;4.616837523319188;3.8059970446710976;0.592455959729298;0.527439304738234;-0.6771392908047732;0.2781922201827517;0.6472423345339156;0.0820560370161617;-0.3420807113763556;0.006733193210797699;0.0948302233098806;0.2080146833894157;1.937764820435274;3.75493249931655;0.7295422647360439;4.404776366800694;0.7468108793087761;2.0695712997079294;0
