acc_X_std;acc_X_kurt;acc_X_var;acc_X_iqr;acc_Y_std;acc_Y_kurt;acc_Y_var;acc_Y_iqr;acc_Z_std;acc_Z_kurt;acc_Z_iqr;acc_Z_range;acc_std;acc_var;acc_iqr;acc_kurt;acc_cv;hole
2.064080011369473;-1.6956827080123784;4.260426293335003;2.737010964720649;0.541366659213083;-1.1728521014092788;0.2930778597075344;0.6848968043479096;0.020733628984293106;-2.029052043293165;0.031100234526358704;0.0469052717446721;1.1958469450533697;1.430049915993477;1.4287903579373011;0.03159122712038472;0.5276370106351921;0
2.064080011369473;-1.6956827080123784;4.260426293335003;2.737010964720649;0.541366659213083;-1.1728521014092788;0.2930778597075344;0.6848968043479096;0.020733628984293106;-2.029052043293165;0.031100234526358704;0.0469052717446721;1.1958469450533697;1.430049915993477;1.4287903579373011;0.03159122712038472;0.5276370106351921;1
2.064080011369473;-1.6956827080123784;4.260426293335003;2.737010964720649;0.541366659213083;-1.1728521014092788;0.2930778597075344;0.6848968043479096;0.020733628984293106;-2.029052043293165;0.031100234526358704;0.0469052717446721;1.1958469450533697;1.430049915993477;1.4287903579373011;0.03159122712038472;0.5276370106351921;1
2.036285426050377;3.1824617704070213;4.146458336345166;1.3520838325003117;0.49835537003285985;-1.164280543670582;0.24835807484058867;0.6303639315601313;0.056796257536998566;2.6971041133550835;0.0438462322830631;0.13459773631079838;1.1597843902002745;1.3450998317522223;0.7386055388605135;2.9354232846817303;0.5449134405244068;0
0.7609246570893078;-1.6692086668676371;0.5790063337664807;1.0309475101704608;0.4536934354885314;-1.1523037381734216;0.20583773340538622;0.5737125738040452;0.05264649473977917;1.5293653592297787;0.0479249515652085;0.1315386968491894;0.5527725140232747;0.3055574522596114;0.7386055388605135;-1.6291725132692025;0.3044349207860461;0
2.1573644219168675;3.9438584581028664;4.654221248952701;1.0309475101704608;0.4073903433303609;-1.1349670128083578;0.16596689183882934;0.5149427310796497;0.04953521763091209;2.1645220254952924;0.0384929132252472;0.12542061792597128;1.246417171174846;1.5535557645995055;0.5853374904910238;3.0609401322594656;0.49779259862829855;1
2.481167115346269;-2.7976623771748965;6.156190254275726;3.9574614458144994;0.3594613143266231;-1.1087285600107417;0.1292124364974233;0.45405440338694536;0.052636989389205205;2.306432685019003;0.042826552462526694;0.12542061792597128;1.1830450573684712;1.3995956077639693;1.8206511951346132;-2.1373695308475527;0.3922901546873305;1
2.8144507300585437;-2.861720880400933;7.921132911927071;4.746010011294286;0.30993238562189257;-1.066658525119666;0.09605808365727753;0.39104759072593254;0.05111904718171829;-1.3725538902806715;0.0752013867645559;0.1203222188232895;1.4522054076281263;2.1089005459443726;2.0852063186280363;-1.7981151416384822;0.3873139411821166;1
2.36442136658278;1.9060375487142192;5.59048839875318;1.728427674173957;0.25885204174219845;-0.9937780177720595;0.06700437951410484;0.3259222930966117;0.04766948632362925;-1.936454057397538;0.0752013867645559;0.11012542061792602;1.1501416477277748;1.322825809837961;1.0165505375783201;0.17325404585541668;0.2841578237578011;1
1.1941959986799955;-1.2860506500552045;1.4261040832633116;1.728427674173957;0.20632183641878837;-0.853093053996704;0.042568700183221266;0.2586785104989828;0.04815356307231298;-2.31253590760765;0.0752013867645559;0.11012542061792602;0.8596188016659677;0.7389444841776343;1.0165505375783201;0.49597460822815503;0.20183174720574662;1
1.6304320859378387;1.2851487401935746;2.6583087868556117;0.8702380629207198;0.1525950579132453;-0.5349532905270719;0.02328525169954668;0.18931624293304417;0.048984977083232344;-2.369780732956842;0.0785153461812991;0.11012542061792602;0.995370764214083;0.9907629582521276;0.34101192669622193;3.0721764271856977;0.25315298916964907;1
1.6142478909008657;1.908674555322379;2.605796253277893;0.5368524013803002;0.0985143137701705;0.3661744859127379;0.009705070017607604;0.11783549039879615;0.04033539411913632;2.5230869848105506;0.014785357397777102;0.10910574079738972;0.9953661428289166;0.990753758290115;0.3714189393744749;2.9590263986126595;0.2527608723106434;0
0.8499366235752492;3.0500187748498937;0.722392264094495;0.37997787478030753;0.04919762224867898;2.3945422739637543;0.0024204060349237123;0.040782746444797624;0.039807365128003744;1.65971902197035;0.021413276231263392;0.10910574079738972;0.3536493286001967;0.1250678476193699;0.14458516406689004;1.71621747511999;0.1008648575059448;1
1.8012844074263843;1.026159032445462;3.24462551643742;1.6895946145360037;0.13144334571900063;4.611881932152914;0.017277353133804723;0.040782746444797624;0.0373848609990868;-2.998091215443297;0.063729988783522;0.0795350260018355;0.3706810198332143;0.1374044184645918;0.36177768265908217;-0.048339209276193174;0.108019120038055;1
1.715571949171907;1.2710845306762408;2.9431871127854965;1.4281084455692759;0.2762998137145829;0.5458636420688462;0.0763415870587132;0.3067734947802254;0.03519299007828771;-2.027697039313614;0.05608239012949941;0.0795350260018355;0.4921476280017137;0.24220928774771314;0.47482422147253933;0.10002863457421067;0.15163241347428094;0
1.7012269665076627;3.2511566297419137;2.894173191572864;0.5672405995500784;0.37165192691907917;-2.1058895608317925;0.13812515478266457;0.6016802068154323;0.0356421493025403;-2.057112534737145;0.058121749770572106;0.0795350260018355;0.606775780777389;0.3681768481380101;0.7961745512096403;-1.3285489076960413;0.19314291358600694;0
1.4941016111443408;0.3073902764979337;2.2323396244241147;1.4708036300142244;0.4701425829551542;-0.7131740951561163;0.22103404830774404;0.5372721460884282;0.023765322128205923;1.47644648367764;0.0224329560517998;0.058121749770572106;0.6817262438986736;0.4647506716201939;0.7670443699964578;-0.36439462706021547;0.25301371257774097;0
1.3566096098342157;-1.7938207676194982;1.8403896334945433;2.09924284078943;0.4093857854914153;-1.5823368188874767;0.1675967213624231;0.6116936012616616;0.02254968379491924;1.1451295068366782;0.0224329560517998;0.05506271030896301;0.6077678700592197;0.36938178387632054;0.7755831465938765;-1.058400291588485;0.2553568664547999;0
0.9383698301786962;-1.7324200138921018;0.8805379381895952;1.4487172518227354;0.32121516751429074;-1.7204325878448212;0.10317918384123387;0.4238195903764401;0.023062578895692624;-1.7742651351380327;0.031100234526358704;0.05506271030896301;0.4329963308786785;0.18748582255439802;0.7063455756129593;-2.565374407749227;0.20763280847362756;0
0.8179986196960702;-0.8039472989900626;0.6691217418246761;0.9609621180669837;0.283676201134872;1.534446387066757;0.08047218709031237;0.14405354852675112;0.02293599708920797;-0.9867036754174556;0.031100234526358704;0.05506271030896301;0.39646160755672255;0.15718180626646067;0.15901721323340023;2.0238122726190433;0.21694988705893245;0
1.37498702626251;1.8849683718698695;1.89058932239022;0.9609621180669837;0.3214526839305547;0.7035809635211182;0.10333182800615709;0.3581360157433422;0.014084875415382465;-0.788401904260791;0.017334556949118007;0.0351789538085041;0.5978874468704707;0.35746939912528997;0.15901721323340023;3.3709427082665755;0.3105264464995861;1
1.5241611117815388;0.8034076206519707;2.3230670946671363;1.6114877070336782;0.3741625713263245;-2.617156973698774;0.13999762978152688;0.6287459760767491;0.009500001793700094;-2.2834154473444266;0.014275517487508903;0.021413276231263406;0.6621673040115936;0.4384655385019823;0.5142195158960494;2.424677051822615;0.35977928752464133;0
2.2904920087066207;0.6213021811390931;5.2463536419488905;1.761678108968145;0.3067961897487299;-1.2447226845722739;0.09412390204433868;0.38572102446646506;0.008144682593133811;-1.883776692441715;0.012236157846436203;0.019373916590190707;1.0099669911166953;1.0200333231453107;1.580616177348964;-2.1151983891160433;0.4646592486576743;0
2.6156406172647033;-0.9410541270758243;6.841575838684879;3.6774401234693532;0.1852075539813306;3.5509752458339086;0.03430183805174749;0.03585797554202097;0.05056625026652779;4.604928655567787;0.011216478025899895;0.1223615784643621;1.1181490364734465;1.250257267766497;2.1230733039623084;-3.1354990972106003;0.4434827810306417;0
2.6385589596759687;2.0718535038467123;6.9619933836863295;2.360050516924052;0.08232454855220091;-2.4198181090646878;0.006777331294323685;0.13369405069658247;0.05362003570083003;-1.626539543597887;0.07545630671968989;0.1223615784643621;0.9181591684447604;0.843016258599174;0.5424571266133444;3.5212972597173504;0.32022033018745244;0
1.030163845828723;4.482932045100959;1.0612375492526251;0.35925487646769305;0.0811862603076544;-2.3528439676420825;0.00659120886274222;0.13369405069658247;0.051438779182380816;-1.683763425927341;0.07545630671968989;0.1223615784643621;0.9536573024455124;0.9094622505076515;0.39316112381976387;4.289766128100418;0.32153179368178714;0
1.6250278635961029;4.794531553636898;2.640715557463714;0.35925487646769305;0.08907655721946016;2.204520141828239;0.007934633046071761;0.047721164125728244;0.044724323988895774;-0.7471729230495434;0.0530233506678902;0.11420413990007129;1.0441398435802076;1.0902280129517006;0.39316112381976387;4.408493842576327;0.35698595195194804;0
1.8542054890988229;-3.1434714614364907;3.438077995804205;3.2570526893249676;0.10583843804413617;0.7096856511094328;0.011201774967622452;0.10443227458901738;0.03823867305061771;-0.39771066264020877;0.0499643112062811;0.0917711838482716;1.2486198071628547;1.5590514228394046;2.349065765132819;-3.254146795651224;0.5140226876760787;0
1.7316104177336131;-3.0623517873328914;2.9984746388035783;2.9362564149527897;0.17118730455847952;0.43636760976413075;0.029305093241997624;0.138855405267984;0.022679568105269384;0.34794412035001915;0.024472315692872403;0.0530233506678902;1.166158282099061;1.359925138908233;2.004820996778051;-3.0089812463032932;0.5846808414196951;0
1.582119935302424;3.881947235875574;2.5031034896813464;0.7482124803623773;0.1955603265462259;-0.8709207142190264;0.0382438413188665;0.22452529342981276;0.01307021123211118;3.2156080740919086;0.004078719282145399;0.034669113898235904;0.996597852054712;0.9932072787200656;0.44743942318558827;4.255074238342817;0.5921398251297517;0
0.3854805293986359;-0.8842285617781798;0.1485952385454526;0.40523785310012417;0.2589635482511721;-0.8714131573192224;0.06706211932283715;0.3514117464051645;0.013070211232111217;2.71150519976563;0.010196798205363497;0.0316100744366269;0.26298960096118973;0.06916353021372582;0.44743942318558827;-2.4674799113803325;0.19828124614982665;0
0.8021771399099435;2.115425896413228;0.6434881637940972;0.3665742552184199;0.3785523998975977;-0.0590137177694731;0.14330191946823073;0.39997354013574915;0.013185055470781781;2.687674561021062;0.010196798205363497;0.0316100744366269;0.5761236608731874;0.3319184726179235;0.3405566661884878;2.4534633908427033;0.3547184984687261;0
