len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;10.0;53.7253506;86.844813;216.0;;67.2;0.0;121.975;-0.0703579076170082;-0.9972468644845518;-0.0122361578464362;Груженный движется вперед;95;7530G;240;954.0;51.0;100.0;788.0;22.0;792.0;23.0;852.0;39.0;864.0;34.0;20.0;38.0;872.0;44.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route30', '/home/pi/adviser/route29'];0.13552777777777777;8.8;4.3;5.9;15.8;0.7012375219711121;0.6161227734063192;0.7410648930650963;-0.08009487319831252;-2.7025409223717496;8.265;5.7;9.9;14.355;point_60%;5.7;9.9;1;0;0;0;-;0.0;0;0;0;0;0
10.0;11.0;53.7253112;86.8446712;205.0;;67.6;10.318150008348992;112.925;-0.0326297542571632;-1.0339553380238604;0.0081574385642908;Груженный движется вперед;95;7530G;240;840.0;49.5;100.0;788.0;22.0;792.0;23.0;852.0;39.0;864.0;34.0;20.0;38.0;872.0;44.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route19', '/home/pi/adviser/route29'];0.29236805555555556;9.7;8.9;16.6;10.5;-0.451803415020754;-0.7903257567626826;0.9790393995155703;0.1770732460387708;-3.0023740134581827;9.975;8.265;17.325;14.355;point_60%;5.7;9.9;1;0;0;0;-;0.0;0;0;0;0;0
23.0;9.0;53.725295;86.8444758;209.0;;68.0;12.995582256791883;103.875;0.0356887937187723;-1.011522381972061;-0.0040787192821454;Груженный движется вперед;95;7530G;240;842.0;48.0;100.0;788.0;22.0;792.0;23.0;852.0;39.0;864.0;34.0;20.0;38.0;872.0;44.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route29'];0.40778472222222223;6.6;8.3;9.2;14.2;0.23088645506191133;-2.0050862469332866;1.209682015477621;0.46041289489565984;-2.619216160877942;5.7;8.265;9.9;14.355;point_60%;5.7;9.9;1;0;0;0;-;0.0;0;0;0;0;0
35.0;9.0;53.7252421;86.8443205;213.0;;67.2;11.802775150539924;268.2;-0.0224329560517997;-0.9768532680738248;-0.0672988681553992;Груженный движется вперед;95;7530G;240;1394.0;78.0;99.0;788.0;22.0;792.0;23.0;852.0;39.0;864.0;34.0;20.0;38.0;872.0;44.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route29', '/home/pi/adviser/route19', '/home/pi/adviser/route24'];0.7057847222222222;6.1;5.8;8.6;11.5;3.9400455463167896;-3.038293657541227;1.4326161785672606;0.7745021262262696;-2.1050605519931205;5.7;8.265;9.9;14.355;point_60%;5.7;9.9;1;0;0;0;-;0.0;0;0;0;0;0
47.0;11.0;53.7251538;86.8442322;210.0;;66.4;11.421306946705606;249.08749999999998;-0.0520036708473539;-1.006423982869379;-0.0448659121035994;Груженный движется вперед;95;7530G;240;964.0;1.5;2.0;788.0;22.0;792.0;23.0;852.0;39.0;864.0;34.0;20.0;38.0;872.0;44.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route30', '/home/pi/adviser/route19'];0.982548611111111;7.4;8.0;13.8;10.3;2.5491328445603862;-3.9000829490222397;1.6474653264005006;1.123918992884515;-2.105061642423198;5.7;8.265;14.355;14.355;point_60%;5.7;9.9;1;0;0;0;-;0.0;0;0;0;0;0
60.0;11.0;53.7250516;86.84413;216.0;;67.2;13.219232791463028;229.975;-0.0530233506678902;-1.0135617416131335;-0.0540430304884266;Груженный движется вперед;95;7530G;240;1310.5;72.0;100.0;788.0;22.0;792.0;23.0;852.0;39.0;864.0;34.0;20.0;38.0;872.0;44.0;/home/pi/adviser/route29;['/home/pi/adviser/route29', '/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route19'];1.2380763888888888;6.3;5.4;10.1;14.8;3.0479561281894303;-4.600589081812057;1.8538528965933525;1.5132415477243106;-2.211570314519263;5.7;5.7;14.355;14.355;point_60%;5.7;9.9;1;0;0;0;-;0.0;0;0;0;0;0
73.0;12.0;53.7249533;86.8440061;214.0;;66.8;13.650735542716756;248.3;-0.0387478331803813;-1.0421127765881513;-0.0224329560517997;Груженный движется вперед;95;7530G;240;1276.0;78.0;99.0;788.0;22.0;792.0;23.0;852.0;39.0;864.0;34.0;20.0;38.0;872.0;44.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route29', '/home/pi/adviser/route19', '/home/pi/adviser/route5'];1.4449930555555555;5.9;6.7;10.4;9.7;1.2323311955519727;-5.149947016346417;2.0514023267618287;1.9470478435995717;-2.397944540867477;5.7;5.7;14.355;9.9;point_60%;5.7;9.9;1;0;0;0;-;0.0;0;0;0;0;0
88.0;11.0;53.7248616;86.8438376;213.0;;66.4;15.07902105541561;167.70000000000002;-0.0606709493219129;-0.991893545426736;-0.0469052717446721;Груженный движется вперед;95;7530G;240;1112.5;61.0;98.0;788.0;22.0;792.0;23.0;852.0;39.0;864.032786885246;34.00819672131148;20.0;38.0;872.0;44.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route29', '/home/pi/adviser/route19', '/home/pi/adviser/route5'];1.7244930555555555;5.5;6.7;13.4;10.2;2.702378043074838;-5.558291713061052;2.23973705452194;2.429915933364213;-2.219584884397088;5.7;5.7;14.355;9.9;point_60%;5.7;9.9;1;0;0;0;-;0.0;0;0;0;0;0
101.0;10.0;53.7247707;86.8437211;211.5;;66.4;12.699421397524647;133.5625;-0.12847965738758027;-0.9911287855613338;-0.027786275109615552;Груженный движется вперед;95;7530G;240;1104.5;49.5;79.0;788.0;22.0;792.0;23.0;852.0;39.0;864.1967213114754;34.049180327868854;20.0;38.0;872.0;44.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route19'];1.9099965277777777;6.9;8.0;16.6;11.2;1.5925476057505272;-5.835758132391695;2.4184805174896993;2.9664238698721492;-2.3152555963108985;5.7;8.265;14.355;9.9;point_60%;5.7;9.9;1;0;0;0;-;0.0;0;0;0;0;0
115.0;8.0;53.7246788;86.843578;212.0;;66.8;13.910345785422086;107.3;-0.0968695829509534;-0.9962271846640156;-0.0101967982053635;Груженный движется вперед;95;7530G;240;835.0;49.0;100.0;788.0;22.0;792.0;23.0;852.0;39.0;864.327868852459;34.08196721311475;20.0;38.0;872.0;44.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route29', '/home/pi/adviser/route19', '/home/pi/adviser/route5'];2.1186354166666668;6.6;7.2;13.4;10.1;0.5836729675788603;-5.992481234774084;2.587256153281117;3.5611497059772956;-2.2591448595501475;5.7;5.7;14.355;9.9;point_60%;5.7;9.9;1;0;0;0;-;0.0;0;0;0;0;0
