;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;9.0;53.7277371;86.8539067;201.0;0.5846058701478661;-2.770884935088244;0.028571428571432623;;72.8;0.0;50.1;-0.0091771183848271;-0.9992862241256244;-0.0101967982053635;Груженный движется вперед;95;7530G;240;1304.0;18.0;28.0;784.0;27.0;;;;;848.0;38.0;8.0;39.0;820.0;41.0;0.0835;6.9;7.5;14.0;10.0;-0.540581157607988;-0.4570822831314483;1;7.3;7.3;10.9;10.9;-;0;7.3;10.9;0.0;0;0;-;0.0;0;0;0.0;0.0
1;15.0;12.0;53.7276794;86.854105;204.0;-2.820114800891023;-3.3674096125879243;-0.114285714285712;;72.8;14.554186338513414;54.325;-0.133578056490262;-1.047211175690833;0.0520036708473539;Груженный движется вперед;95;7530G;240;1295.0;19.0;31.0;784.0;27.0;;;;;848.0;38.0;8.0;39.0;820.0;41.0;0.1438611111111111;10.0;8.5;13.6;12.3;0.46555837653545207;-1.0296843363482404;1;10.584999999999999;7.3;10.9;10.9;point_60%;1;7.3;10.9;0.0;0;0;-;0.0;0;0;0.0;0.0
2;26.0;6.0;53.7275905;86.8541953;212.0;1.800222810200665;-3.8975242579304927;-0.8285714285714288;;72.4;11.545964096165562;136.25;-0.0703579076170082;-0.9707351891506067;-0.0305903946160905;Груженный движется вперед;95;7530G;240;1064.0;52.0;100.0;784.0;27.0;;;;;848.0;38.0;8.0;39.0;820.0;41.0;0.29525;7.0;6.7;17.4;5.0;1.1546706245226677;-1.0528422005344988;1;7.3;7.3;15.805;10.9;point_60%;1;7.3;10.9;0.0;0;0;-;0.0;0;0;0.0;0.0
3;34.0;8.0;53.7275253;86.8542581;207.0;5.1915864247247105;-4.360379375505922;-1.0000000000000004;;72.0;8.35390024532791;287.2;-0.0713775874375446;-0.9850107066381156;-0.0897318242071989;Груженный движется вперед;95;7530G;240;1420.0;82.0;100.0;784.0;27.0;;;;;848.72;38.0;8.0;39.0;820.0;41.0;0.6143611111111111;6.0;5.0;12.8;10.6;1.564215308545554;-1.1504965463337626;1;7.3;7.3;15.805;10.9;point_60%;1;7.3;10.9;0.0;0;0;-;0.0;0;0;0.0;0.0
4;45.0;15.0;53.7274378;86.8543242;209.0;3.177734141326943;-4.755125469704184;0.25714285714285723;;71.6;10.669193929839873;283.425;-0.0367084735393086;-1.009483022330988;-0.0560823901294993;Груженный движется вперед;95;7530G;240;1350.0;84.0;99.0;784.0;27.0;;;;;849.6800000000001;38.0;8.0;39.0;820.0;41.0;1.165465277777778;6.8;6.5;12.3;8.1;1.7316521507960059;-1.2670879503385892;1;7.3;7.3;15.805;10.9;point_60%;1;7.3;10.9;0.0;0;0;-;0.0;0;0;0.0;0.0
5;84.0;12.0;53.7271031;86.8545015;212.0;-2.189512820650965;-5.080913044915251;1.571428571428572;;71.6;39.04623919934505;32.65;-0.1193025390027531;-1.006423982869379;0.0387478331803813;Груженный движется вперед;95;7530G;240;1301.0;12.0;18.0;784.0;27.0;;;;;850.64;38.0;8.0;39.0;820.0;41.0;1.2108125;8.0;7.2;14.8;5.3;1.694440873465918;-1.8426021835147477;1;7.3;7.3;15.805;10.9;point_60%;1;7.3;10.9;0.0;0;0;-;0.0;0;0;0.0;0.0
6;95.0;11.0;53.7270063;86.8544559;206.0;1.9731566397262934;-5.336892605529095;2.171428571428572;;72.0;11.18659441908133;135.65;-0.07545630671969;-0.9737942286122158;-0.0336494340776996;Груженный движется вперед;95;7530G;240;1040.0;52.0;100.0;784.0;27.0;;;;;851.6;38.0;8.0;39.0;820.0;41.0;1.3615347222222225;8.2;3.9;8.9;12.5;1.490041198747185;-1.7408328123350891;1;7.3;7.3;15.805;10.9;point_60%;1;7.3;10.9;0.0;0;0;-;0.0;0;0;0.0;0.0
7;108.0;18.0;53.7268981;86.8544245;207.0;-0.5661197013263395;-5.522214655935689;1.9142857142857148;;72.0;12.22121957397836;132.75;-0.0469052717446721;-1.0308962985622514;0.0101967982053635;Груженный движется вперед;95;7530G;240;1181.0;51.0;100.0;784.0;27.0;;;;;852.56;38.0;8.0;39.0;820.0;41.0;1.5090347222222222;8.4;6.9;12.7;9.6;1.1559128488317039;-2.1691607267376014;1;7.3;7.3;15.805;10.9;point_60%;1;7.3;10.9;0.0;0;0;-;0.0;0;0;0.0;0.0
8;130.0;23.0;53.72673;86.8542308;199.0;2.253270894725841;-5.636029700525004;2.257142857142858;;72.4;22.648016692217418;129.85;-0.0805547058223717;-0.9034363209952077;-0.0356887937187723;Груженный движется вперед;95;7530G;240;1020.0;50.0;100.0;784.0;27.0;;;;;853.52;38.0;8.0;39.0;820.0;41.0;1.6533125;10.4;5.3;16.8;13.0;0.7295155459113674;-2.457474910783519;1;10.584999999999999;7.3;15.805;10.9;point_60%;1;7.3;10.9;0.0;0;0;-;0.0;0;0;0.0;0.0
9;155.0;22.0;53.7265868;86.853934;205.0;-0.935887986110811;-5.677488243687014;2.9142857142857155;;72.8;25.22380430121328;38.65;-0.1172631793616804;-0.9289283165086164;0.0152951973080452;Груженный движется вперед;95;7530G;240;1300.0;14.0;21.5;784.0;27.0;;;;;854.48;38.0;8.0;39.0;820.0;41.0;1.6962569444444444;7.6;7.4;16.4;6.6;0.24830901217807355;-2.7159992595878926;1;12.775;7.3;15.805;10.9;point_60%;1;7.3;10.9;22.0;0;1;[53.72708999710277, 86.85331652189149];69.22255925846422;0;0;0.0;0.0
