vel;vel_std;acc_Y_max;acc_Y_std;acc_Y_var;acc;acc_max;acc_std;acc_var;fb_tilt_max;fb_tilt_std;tilt_max;tilt_std;hole;lat;lon
6.0;2.7507574714370344;0.5785539565246838;0.5432182759034552;0.2950860952755224;1.728518611034742;6.528876416138149;1.8694451657368814;3.4948252276969956;-0.9319873559702252;0.03554286730024644;0.0091771183848271;0.03525731292060751;1;53.711268919999995;86.84383084
6.0;2.7507574714370344;0.5785539565246838;0.5432182759034552;0.2950860952755224;6.528876416138149;6.528876416138149;1.8694451657368814;3.4948252276969956;-0.9319873559702252;0.03554286730024644;0.0091771183848271;0.03525731292060751;1;53.711268919999995;86.84383084
7.0;2.7507574714370344;0.5785539565246838;0.5432182759034552;0.2950860952755224;3.818920777414041;6.528876416138149;1.8694451657368814;3.4948252276969956;-0.9319873559702252;0.03554286730024644;0.0091771183848271;0.03525731292060751;1;53.711268919999995;86.84383084
9.0;2.7507574714370344;0.5785539565246838;0.5432182759034552;0.2950860952755224;0.46474185168937093;6.528876416138149;1.8694451657368814;3.4948252276969956;-0.9319873559702252;0.03554286730024644;0.0091771183848271;0.03525731292060751;1;53.711268919999995;86.84383084
9.0;2.7507574714370344;0.5785539565246838;0.5432182759034552;0.2950860952755224;4.384531703359051;6.528876416138149;1.8694451657368814;3.4948252276969956;-0.9319873559702252;0.03554286730024644;0.0091771183848271;0.03525731292060751;1;53.711268919999995;86.84383084
10.0;2.7507574714370344;0.5785539565246838;0.5432182759034552;0.2950860952755224;0.7711794385703574;6.528876416138149;1.8694451657368814;3.4948252276969956;-0.9319873559702252;0.03554286730024644;0.0091771183848271;0.03525731292060751;1;53.711268919999995;86.84383084
13.0;2.590581230363393;0.5785539565246838;0.36298090349350803;0.1317551363009634;1.540173567701165;6.528876416138149;1.8658689843387675;3.481467066717384;-0.9319873559702252;0.03549277631929717;0.0091771183848271;0.035116461385716786;1;53.71118017;86.84371648999999
13.0;2.0789954839350235;0.5785539565246838;0.37106802982114145;0.13769148275534354;2.5055612181446962;4.384531703359051;1.3403140789906942;1.7964418303406728;-0.9319873559702252;0.0363858884681564;0.0091771183848271;0.02646811796200993;1;53.71108825;86.84359128999999
12.0;1.7763883459298968;0.5785539565246838;0.4995471701616357;0.2495473752164982;1.4524225680015506;4.384531703359051;1.2864096200100135;1.6548497104543074;-0.9319873559702252;0.0372444558740061;0.0132558376669725;0.028901722841788335;1;53.71099485;86.84346461
12.0;1.5634719199411424;0.5785539565246838;0.643232012075288;0.41374742135842346;3.0927850849763763;4.384531703359051;1.1659269797714327;1.3593857221589347;-0.9319873559702252;0.03901465498922031;0.0132558376669725;0.02797488898186392;1;53.71090101;86.84333237
13.0;1.2292725943057172;0.5785539565246838;0.797704017357151;0.6363316993077378;3.6599165783050087;3.6830611110021776;1.0356824369657203;1.072638110239253;-0.9554399918425616;0.03359944293171733;0.0591414295911083;0.036384300902720816;1;53.71080498;86.84319794
11.0;1.449137674618943;0.564691610766036;0.9367738549626545;0.8775452553415924;2.071385206318603;6.085995189875742;1.5026654255270264;2.2580033810743196;-0.9554399918425616;0.033327571077631374;0.1029876618741715;0.05268466345347923;1;53.71070584;86.84306552000001
14.0;1.4491376746189435;0.4644220460236172;1.0112860359658136;1.0226994465394488;1.1416588499345903;6.783609003637014;1.9148818149471483;3.666772365215284;-0.9554399918425616;0.028298845262059447;0.1142041399000713;0.06483939713559606;1;53.710603930000005;86.84294569
13.0;1.4181364924121767;0.2910749060191602;1.0039026732794125;1.007820577417551;1.673955439493501;6.783609003637014;1.8986676327169867;3.6049387795271266;-0.9554399918425616;0.027749532988944885;0.1142041399000713;0.06331439443980957;1;53.71049858;86.84284290000001
11.0;1.4181364924121767;0.057979834474398;0.9005095883569967;0.8109175187228875;3.6830611110021776;6.783609003637014;1.8487984964337139;3.418055880415561;-0.9554399918425616;0.027168934620039793;0.1142041399000713;0.061983734524911696;1;53.71038814999999;86.84276063
9.0;1.5092308563562369;-0.2215335248889378;0.7764706402905271;0.6029066552331812;6.085995189875742;6.783609003637014;1.8524928935179967;3.4317299205346803;-0.9554399918425616;0.027150218543117905;0.1142041399000713;0.06000346218424146;1;53.71026293;86.84268405
11.0;1.4298407059684821;-0.5341355283491165;0.6282384237533426;0.3946835170800845;6.783609003637014;6.783609003637014;1.8990766354208422;3.606492067201346;-0.9554399918425616;0.02855224885376142;0.1142041399000713;0.05390950016809713;1;53.71013783000001;86.84261527000001
11.0;1.4337208778404387;-0.8664965321844034;0.4846200184206419;0.23485656225402327;3.238298354752025;6.783609003637014;1.9735158132093549;3.8947646649873815;-0.9554399918425616;0.031249901061423908;0.1142041399000713;0.06178697404676234;1;53.71001434;86.84255066
12.0;1.1595018087284075;-0.8776027209232876;0.482246723586623;0.2325619024100328;1.978276606768681;6.783609003637014;1.8319196999478466;3.3559297870570086;-0.9554399918425616;0.031986512456032234;0.1142041399000713;0.06939487436319135;1;53.709891670000005;86.84247919
10.0;1.349897115421107;-0.2104230794552973;0.6808358240611824;0.4635374193250693;2.907226451592195;6.783609003637014;1.6770011411603447;2.8123328274530985;-0.9554399918425616;0.030187852187879272;0.1142041399000713;0.0751065889653139;1;53.70976958;86.84240574
12.0;2.4698178070456933;0.1777331292362386;0.9040384928337122;0.8172855965250498;1.910671028180166;6.783609003637014;1.679243494043688;2.8198587122880534;-0.9554399918425616;0.02784019514227916;0.1142041399000713;0.07660927849110644;1;53.70964311;86.84233815
12.0;2.6436506745197788;0.6712826663622937;1.1014453547300533;1.2131818694564132;5.34354530554312;6.783609003637014;1.5530086784289951;2.411835955275774;-0.9554399918425616;0.02457648136511169;0.1142041399000713;0.0671108272925111;1;53.70950886000001;86.8422679
12.0;2.7162065049951125;0.9733267796582618;1.2193811292721675;1.4868903384250662;4.887581597313181;5.34354530554312;1.251873439918047;1.5671871095722436;-0.9554399918425616;0.023227981535904493;0.038237993270113;0.04464162058502592;1;53.70937079;86.84218103
14.0;2.6161889160464744;1.5058204001806672;1.3157662851023362;1.731240917012002;4.727895409627581;6.13160133037854;1.4532529427955154;2.1119441157438255;-0.9554399918425616;0.023289262885493853;0.0081574385642908;0.03698376194480272;1;53.70923357;86.84207452999999
18.0;2.7100635498903762;1.839779426027393;1.4030843190427418;1.9686456063436342;4.798434977756698;6.4032274083165746;1.4489019858513035;2.0993169646038505;-0.9554399918425616;0.023488568069299356;-0.0050983991026817;0.031398486263123936;1;53.70910060999999;86.84194925
17.0;2.5733678754158342;1.9213079555983732;1.3694837372782735;1.8754857066696675;4.155841302756045;6.4032274083165746;1.3957912970057234;1.9482333447969193;-0.9554399918425616;0.022754071357819598;-0.0050983991026817;0.029704416434668316;1;53.70898198;86.84182038
16.0;2.514402955419478;2.4840755529368472;1.305509242077723;1.704354381150351;2.982383798979374;6.4032274083165746;1.1159775925742996;1.2454059871279295;-0.9554399918425616;0.03148905273707598;-0.0428265524625267;0.02068746943852008;1;53.70886058;86.84168874000001
15.0;2.718251071716677;2.4840755529368472;1.1488889019440074;1.319945709010107;6.13160133037854;6.4032274083165746;1.1223533146119131;1.259676962820348;-0.9574793514836342;0.028629628280135357;-0.0428265524625267;0.02068746943852008;1;53.708734820000004;86.84156554
11.0;3.2386554137309598;2.4840755529368472;0.9739070258774525;0.9484948950534648;6.4032274083165746;6.4032274083165746;1.1224325520629288;1.2598548339304994;-0.9656367900479248;0.027432777472015682;-0.0428265524625267;0.020865128684439176;1;53.70859614;86.8414627
11.0;3.3813212407775293;2.4840755529368472;0.8054137909933665;0.6486913747223063;5.747831688104125;6.4032274083165746;1.1340294043565682;1.2860226899453129;-0.9656367900479248;0.027367002462507863;-0.0428265524625267;0.021230681799628108;1;53.70845159;86.84138983
13.0;3.3266599866332336;2.4840755529368472;0.6163008663632196;0.37982675788005504;3.395467364591967;6.4032274083165746;1.1415868248172418;1.3032204785963117;-0.9656367900479248;0.026398134446752455;-0.0428265524625267;0.02128611306461533;1;53.708310510000004;86.84134859000001
18.0;3.306559138036593;2.4840755529368472;0.49594232688512274;0.24595879159622994;5.462534164441798;6.4032274083165746;1.1362403232642366;1.2910420722116167;-0.9656367900479248;0.027229885160256682;-0.0428265524625267;0.022117887186177097;1;53.708181280000005;86.84134736
21.0;3.306559138036593;2.4840755529368472;0.42870811744575665;0.1837906499638847;4.820425105003469;6.4032274083165746;0.8827553647805453;0.7792570340488336;-0.9656367900479248;0.02717361162507166;-0.0428265524625267;0.01956823168280612;1;53.70805893000001;86.84141957
19.0;3.3266599866332336;2.4840755529368472;0.41907178763790526;0.17562116319402954;4.344546868778521;6.4032274083165746;0.8759280266235305;0.7672499078245923;-0.9656367900479248;0.026027037515134775;-0.0428265524625267;0.019044945324007315;1;53.7079437;86.84153986000001
17.0;2.875181153713035;2.4840755529368472;0.47823055080573323;0.22870445972395498;5.24278681067237;5.747831688104125;0.7482135946231878;0.559823583178952;-0.9656367900479248;0.026042346690191856;-0.0428265524625267;0.016452028234681334;1;53.70783484;86.84170236
15.0;2.160246899469274;2.4840755529368472;0.6298874202523718;0.39675816219218807;5.6588671092628156;5.6588671092628156;0.7365897523626806;0.5425644632857153;-0.9656367900479248;0.02590334643045129;-0.0428265524625267;0.015614387719157762;1;53.70773001;86.84190473
16.0;1.6465452046971107;2.478016057277772;0.6817947998866435;0.4648441491524683;5.297523652644566;5.6588671092628156;0.6830125358731417;0.46650612415985965;-0.9656367900479248;0.017416338294306676;-0.0642398286937901;0.011676212093427512;0;53.70763369;86.84214889
17.0;1.8378731669453452;2.3625019279751207;0.670961005168412;0.4501886704566057;4.2369296075825735;5.6588671092628156;0.6792759398341649;0.46141580243758795;-0.9656367900479248;0.01854085873589212;-0.0642398286937901;0.011602390194252798;0;53.707548440000004;86.84243484
17.0;2.0575065816014457;2.13554992701699;0.6177873172358721;0.3816611693374961;4.524766282315373;5.6588671092628156;0.6939795250551758;0.4816075811958074;-0.9758335882532884;0.014837421766230431;-0.0642398286937901;0.011646119511177395;0;53.70748504000001;86.84274264
17.0;2.643650674519766;1.8922290659057133;0.5498017483790394;0.3022819625206485;3.89740534952801;5.6588671092628156;1.005396131842964;1.0108213819247949;-0.9758335882532884;0.014837421766230431;-0.0367084735393086;0.0167592718798053;0;53.70743297;86.84306176999999
17.0;3.381321240777521;1.6007002346986616;0.4786854659541265;0.22913977531571916;3.690554701474756;5.6588671092628156;0.9976325944914703;0.9952707935917826;-0.9850107066381156;0.011275034017315074;-0.0367084735393086;0.017173946425151333;0;53.70738807;86.84340087
20.0;3.7416573867739245;1.6007002346986616;0.4598307401575463;0.21144430959383687;3.8385449418771653;5.297523652644566;0.8769975492016082;0.7691247013056273;-0.9850107066381156;0.010575543112597027;-0.0367084735393086;0.014905879905353142;0;53.70734289000001;86.84377041
22.0;3.8873012632301807;1.6007002346986616;0.40915803353070956;0.16741029640271726;3.988424410083422;4.524766282315373;0.780855022014159;0.6097345654047328;-0.9850107066381156;0.010300504768635001;-0.0367084735393086;0.013355794678669462;0;53.70729789000001;86.84414268999998
