acc_X;acc_X_std;acc_Z;acc_Z_std;acc;acc_std;acc_var;acc_max;acc_range;fb_tilt_max;fb_tilt_std;fb_tilt_var;fb_tilt_range;tilt_max;tilt_var;tilt_range;hole;lat;lon
-1.2941504714501473;1.975627495641021;-0.014785357397777;0.06139899397393809;1.475416408580513;1.7002593519686493;2.890881863956851;6.178805296673729;5.365078846076019;-0.9554399918425616;0.04776997119272817;0.0022819701477540793;0.14581421433669806;0.023452635872336;0.0012664009378489617;0.11114510043846221;1;53.722399900000006;86.83648117999999
0.7931955724126843;1.975627495641021;0.0622004690527174;0.06139899397393809;0.8137264505977098;1.7002593519686493;2.890881863956851;6.178805296673729;5.365078846076019;-0.9554399918425616;0.04776997119272817;0.0022819701477540793;0.14581421433669806;0.023452635872336;0.0012664009378489617;0.11114510043846221;0;53.722399900000006;86.83648117999999
1.7027635643029129;1.975627495641021;-0.0326297542571632;0.06139899397393809;1.947878503108842;1.7002593519686493;2.890881863956851;6.178805296673729;5.365078846076019;-0.9554399918425616;0.04776997119272817;0.0022819701477540793;0.14581421433669806;0.023452635872336;0.0012664009378489617;0.11114510043846221;0;53.722399900000006;86.83648117999999
4.271419727688365;1.975627495641021;-0.0010196798205363;0.06139899397393809;4.56850930950867;1.7002593519686493;2.890881863956851;6.178805296673729;5.365078846076019;-0.9554399918425616;0.04776997119272817;0.0022819701477540793;0.14581421433669806;0.023452635872336;0.0012664009378489617;0.11114510043846221;0;53.722399900000006;86.83648117999999
3.385163188240228;1.975627495641021;-0.1060467013357805;0.06139899397393809;4.0391489459738965;1.7002593519686493;2.890881863956851;6.178805296673729;5.365078846076019;-0.9554399918425616;0.04776997119272817;0.0022819701477540793;0.14581421433669806;0.023452635872336;0.0012664009378489617;0.11114510043846221;1;53.722399900000006;86.83648117999999
-0.3175092284487066;1.975627495641021;-0.1315386968491893;0.06139899397393809;2.7131074399261417;1.7002593519686493;2.890881863956851;6.178805296673729;5.365078846076019;-0.9554399918425616;0.04776997119272817;0.0022819701477540793;0.14581421433669806;0.023452635872336;0.0012664009378489617;0.11114510043846221;1;53.722399900000006;86.83648117999999
3.07877851230349;1.7859894636694422;-0.0810645457326399;0.061245995109847275;4.367171300587108;1.8083820742138474;3.2702457263379774;6.7498142398282015;5.936087789230491;-0.9462628734577344;0.05337257936522276;0.0028486322280970025;0.1549913327215252;0.0061180789232181;0.0009694492128105409;0.0968695829509534;1;53.72227742;86.83632030000001
2.9162009787329435;1.7442920372969875;0.0326297542571632;0.05047146165367537;4.49513905037891;1.5545719211952993;2.4166938581688435;6.7498142398282015;4.80193573671936;-0.9462628734577344;0.049094550814799756;0.002410274919706955;0.1549913327215252;0.0061180789232181;0.0009338552093541382;0.0989089425920261;1;53.72215353;86.83615545
2.861839144794451;1.6521324932677206;-0.0219231161415315;0.05089826585215628;4.653402746019671;1.2563602494982775;1.5784410765193744;6.7498142398282015;4.03670679990206;-0.9462628734577344;0.048736742876203616;0.002375270106181184;0.1549913327215252;0.0061180789232181;0.0008304697056438652;0.0989089425920261;1;53.72202845;86.83598685
4.834660156609945;1.6779630031566446;-0.0764759865402263;0.04709748410103858;6.178805296673729;1.2951650649764446;1.6774525455354379;6.7498142398282015;4.03670679990206;-0.9462628734577344;0.04679013937761136;0.002189317142976297;0.1549913327215252;0.0061180789232181;0.0008647235908266743;0.0989089425920261;1;53.721875260000004;86.83577478000001
5.467235436307047;1.8041587137254222;-0.0601611094116447;0.04929788417036809;6.7498142398282015;1.3374576348795042;1.788792925097477;6.8842517826997796;4.171144342773638;-0.9462628734577344;0.050885581923016864;0.0025893424476440604;0.1549913327215252;0.0061180789232181;0.0009717597615581172;0.1029876618741715;1;53.7217251;86.8355555
5.134518043670027;1.1197553269360643;-0.0887121443866625;0.04339719727592072;6.513989089484571;0.9596634231430778;0.9209538857186901;6.8842517826997796;2.5170804821126715;-0.9462628734577344;0.04278475351632552;0.0018305351334527288;0.1549913327215252;-0.0509839910268175;0.00034617868815200916;0.045885591924135896;1;53.72157917;86.83532509
3.905835787338354;1.2151082128406887;-0.0254919955134087;0.043299554944955854;5.59099893132989;0.9429660526031043;0.8891849763618804;7.435040753363895;2.9399017029849848;-0.9462628734577344;0.04261901141729937;0.001816380134187894;0.1549913327215252;-0.0509839910268175;0.0004135997785597831;0.0662791883348629;0;53.72143939;86.83508803000001
4.69716277681161;1.053375238146263;-0.0642398286937901;0.030474280078436975;6.131843205355573;0.7574953396910723;0.573799189653693;7.435040753363895;2.781638007344224;-0.9462628734577344;0.04261901141729937;0.001816380134187894;0.1549913327215252;-0.0550627103089629;0.00029492999488429727;0.062200469052717505;0;53.7213068;86.83484536
5.729210908838506;0.8936379863053662;-0.1244009381054349;0.027504066244035123;6.8842517826997796;0.6095585377871288;0.3715616109891825;7.625133264650673;2.0341343333207833;-0.9462628734577344;0.028086169108050976;0.0007888328951660369;0.087692464566126;-0.0683185479759355;0.00023710851247621642;0.053023350667890295;0;53.72118019;86.83460355000001
5.402385896812181;1.118403137200112;-0.0448659121035994;0.027386414080832096;6.377701346558622;0.7989351552513921;0.6382973822965661;8.337378875383788;2.7463799440538983;-0.9462628734577344;0.02665270454753827;0.0007103666596983673;0.08259406546344439;-0.0683185479759355;0.0004135911140019803;0.07086774752727648;0;53.72105913;86.83435705000001
6.645256266021949;1.1684813935246097;-0.0795350260018354;0.027362780723240762;7.435040753363895;0.8199798058286119;0.672366881966728;8.337378875383788;2.7463799440538983;-0.9574793514836342;0.01957531499214406;0.0003831929570416601;0.07137758743754463;-0.0683185479759355;0.0004363731246530765;0.07086774752727648;0;53.720952350000005;86.83412995
5.689184008704218;1.2405708188790838;-0.0744366268991536;0.027517714082009693;6.453388770624575;1.033219904322369;1.0675433706879256;8.337378875383788;3.449892636802442;-0.9574793514836342;0.018319269986590628;0.0003355956528416002;0.06423982869379019;-0.0683185479759355;0.0004908789696083864;0.07086774752727648;0;53.72084898000001;86.83389858000001
6.930527318420631;1.047376505684898;-0.0448659121035994;0.030771324792739172;7.625133264650673;0.9827759327722849;0.9658485340364348;8.337378875383788;3.449892636802442;-0.9574793514836342;0.01919389082643682;0.00036840544505717556;0.06423982869379019;-0.078515346181299;0.00034988928503132;0.060670949321912984;0;53.72074805999999;86.8336543
7.742882591550098;0.9717517232860581;-0.0632201488732537;0.0396206811128562;8.337378875383788;0.9595690187667375;0.9207727017769594;8.337378875383788;3.449892636802442;-0.9574793514836342;0.01882928975218453;0.0003545421525717214;0.06423982869379019;-0.078515346181299;0.0003076495657397026;0.060670949321912984;1;53.72067711;86.83344255
6.874676587894793;1.0503886626052417;-0.0744366268991536;0.03321854709145454;7.404139564222101;0.9999429467446401;0.9998858967443542;8.337378875383788;3.449892636802442;-0.9911287855613338;0.011130661428908136;0.00012389162384498332;0.030590394616090588;-0.078515346181299;0.00033615307272698357;0.060670949321912984;0;53.720610310000005;86.83322983000001
4.403784274595265;1.2891505296227248;-0.0418068726419904;0.03485588533447734;4.887486238581346;1.2046048054417071;1.4510727372932533;9.217757487841393;4.330271249260047;-0.9911287855613338;0.011486682995115818;0.00013194388623028288;0.030590394616090588;-0.078515346181299;0.0005006410380668953;0.08157438564290818;0;53.720545400000006;86.833019
5.874751207116211;1.6435834549731736;-0.0071377587437544;0.03197960422913231;6.104910899082175;1.5099236720164408;2.2798694953156127;10.089823362241649;5.202337123660303;-0.9850107066381156;0.013141612006809375;0.00017270196613751633;0.03670847353930873;-0.078515346181299;0.0007962988558066771;0.0958499031304171;0;53.72048283;86.83281563
