vel;vel_std;acc_Y_max;acc_Y_std;acc_Y_var;acc;acc_max;acc_std;acc_var;fb_tilt_max;fb_tilt_std;tilt_max;tilt_std;hole;lat;lon
10.0;1.4181364924121764;-2.743765232136672;0.35496640772963023;0.1260011506164781;9.897574998970883;9.897574998970883;1.3798581462294708;1.9040085037158316;-0.9370857550729071;0.029216787675035247;-0.0846334251045171;0.027365313844957266;1;53.71926774999999;86.84846583
11.0;1.4181364924121764;-2.743765232136672;0.35496640772963023;0.1260011506164781;6.4872109790958605;9.897574998970883;1.3798581462294708;1.9040085037158316;-0.9370857550729071;0.029216787675035247;-0.0846334251045171;0.027365313844957266;1;53.71926774999999;86.84846583
10.0;1.4181364924121764;-2.743765232136672;0.35496640772963023;0.1260011506164781;9.290339178185569;9.897574998970883;1.3798581462294708;1.9040085037158316;-0.9370857550729071;0.029216787675035247;-0.0846334251045171;0.027365313844957266;1;53.71926774999999;86.84846583
12.0;1.4181364924121764;-2.743765232136672;0.35496640772963023;0.1260011506164781;5.934765224061206;9.897574998970883;1.3798581462294708;1.9040085037158316;-0.9370857550729071;0.029216787675035247;-0.0846334251045171;0.027365313844957266;1;53.71926774999999;86.84846583
10.0;1.4181364924121764;-2.743765232136672;0.35496640772963023;0.1260011506164781;8.67026829184347;9.897574998970883;1.3798581462294708;1.9040085037158316;-0.9370857550729071;0.029216787675035247;-0.0846334251045171;0.027365313844957266;1;53.71926774999999;86.84846583
13.0;1.4181364924121764;-2.743765232136672;0.35496640772963023;0.1260011506164781;7.489180917721071;9.897574998970883;1.3798581462294708;1.9040085037158316;-0.9370857550729071;0.029216787675035247;-0.0846334251045171;0.027365313844957266;1;53.71926774999999;86.84846583
14.0;1.4181364924121764;-3.1437624352121305;0.24710523241712862;0.06106099588792316;6.700455721795453;10.688784016485936;1.5158509479418096;2.297804096376083;-0.9370857550729071;0.029904620713284806;-0.0846334251045171;0.0291558302398821;1;53.719197550000004;86.84831371
13.0;1.6499158227686108;-3.027331728419842;0.2719493984081417;0.07395647529455017;9.550323921987866;10.688784016485936;1.5697771399165437;2.464200269004564;-0.9370857550729071;0.03022738740753256;-0.0846334251045171;0.030984585802644262;1;53.719132;86.84815088
12.0;1.7763883459298968;-2.762788806545318;0.3751169546826661;0.1407127296903974;7.55503195415865;10.688784016485936;1.6360164964167676;2.6765499765477956;-0.9370857550729071;0.0283986881316294;-0.0846334251045171;0.03196822271876327;0;53.719070959999996;86.84798744000001
12.0;1.8135294011647256;-2.481125988555224;0.4901207691076432;0.24021836831066767;8.56392145431211;10.688784016485936;1.356671828971868;1.8405584515258733;-0.9370857550729071;0.02554496383419481;-0.095849903130417;0.02655108238149757;0;53.71901462999999;86.84781847
10.0;1.7669811040931427;-2.3120730944043784;0.5721594427193385;0.32736642789290393;10.688784016485936;10.688784016485936;1.4333379391470171;2.054457647798218;-0.9370857550729071;0.021965627454474224;-0.095849903130417;0.027178925426581447;0;53.718964240000005;86.84764776
9.0;1.6865480854231354;-2.0983282759474835;0.6308207093931826;0.39793476739931816;10.47315137123558;10.688784016485936;1.4555624935683582;2.118662172682937;-0.9370857550729071;0.02159566419340724;-0.095849903130417;0.026392882306014036;0;53.718920000000004;86.84746272
