vel;vel_std;acc_Y_max;acc_Y_std;acc;acc_max;acc_std;acc_range;fb_tilt_max;fb_tilt_std;tilt_max;tilt_std;hole;lat;lon
8.0;4.948624949305503;-2.0820712940712167;0.255537978570766;4.498268196101821;6.32153236442907;1.3541948454884833;4.189016673961923;-0.9411644743550523;0.027204682639609953;0.0305903946160905;0.04131657546775027;0;53.728628879999995;86.85100711999999
9.0;4.948624949305503;-2.0820712940712167;0.255537978570766;3.7286711001220496;6.32153236442907;1.3541948454884833;4.189016673961923;-0.9411644743550523;0.027204682639609953;0.0305903946160905;0.04131657546775027;0;53.728628879999995;86.85100711999999
9.0;4.948624949305503;-2.0820712940712167;0.255537978570766;2.551681771405665;6.32153236442907;1.3541948454884833;4.189016673961923;-0.9411644743550523;0.027204682639609953;0.0305903946160905;0.04131657546775027;1;53.728628879999995;86.85100711999999
11.0;4.948624949305503;-2.0820712940712167;0.255537978570766;2.132515690467147;6.32153236442907;1.3541948454884833;4.189016673961923;-0.9411644743550523;0.027204682639609953;0.0305903946160905;0.04131657546775027;1;53.728628879999995;86.85100711999999
11.0;4.948624949305503;-2.0820712940712167;0.255537978570766;2.7617543788380474;6.32153236442907;1.3541948454884833;4.189016673961923;-0.9411644743550523;0.027204682639609953;0.0305903946160905;0.04131657546775027;1;53.728628879999995;86.85100711999999
16.0;4.948624949305503;-2.0820712940712167;0.255537978570766;3.094744412884559;6.32153236442907;1.3541948454884833;4.189016673961923;-0.9411644743550523;0.027204682639609953;0.0305903946160905;0.04131657546775027;1;53.728628879999995;86.85100711999999
13.0;5.6774407379851475;-2.0820712940712167;0.3405589324259351;6.32153236442907;6.32153236442907;1.3357374149915824;4.189016673961923;-0.9411644743550523;0.027699164343097247;0.0305903946160905;0.040379013328710384;0;53.72875305;86.85079336999999
18.0;6.279596590015424;-2.0820712940712167;0.4201097388669971;5.237638495145043;6.32153236442907;1.4365979607052473;4.189016673961923;-0.9411644743550523;0.02676111867050799;0.0305903946160905;0.04194512292883276;0;53.72889579;86.85057771
18.0;6.429100507328638;-2.0820712940712167;0.4866624658064356;4.955027813047646;6.32153236442907;1.3531603779881143;4.189016673961923;-0.9350463954318344;0.030251694764520276;0.0305903946160905;0.041618019484726466;0;53.72905582999999;86.85035887000001
23.0;6.203941399536985;-2.122425403619478;0.5379695380607101;3.19847245389897;6.32153236442907;1.165851255918061;3.559777985591023;-0.9350463954318344;0.030366805781039636;0.0305903946160905;0.0378681760505284;0;53.72923256;86.85017208000001
