vel;vel_std;acc_Y_max;acc_Y_std;acc_Y_var;acc;acc_max;acc_std;acc_var;fb_tilt_max;fb_tilt_std;tilt_max;tilt_std;hole;lat;lon
9.0;3.5339622081862863;-3.230063820395256;0.9677049545241853;0.9364528790106554;6.047882594383388;7.613209912231616;1.51142003963058;2.2843905361969035;-0.954420312022025;0.03195159481735714;0.0316100744366268;0.042793629506662705;0;53.728087099999996;86.85216774
10.0;3.5339622081862863;-3.230063820395256;0.9677049545241853;0.9364528790106554;6.521449453738094;7.613209912231616;1.51142003963058;2.2843905361969035;-0.954420312022025;0.03195159481735714;0.0316100744366268;0.042793629506662705;0;53.728087099999996;86.85216774
13.0;3.5339622081862863;-3.230063820395256;0.9677049545241853;0.9364528790106554;5.021734435074828;7.613209912231616;1.51142003963058;2.2843905361969035;-0.954420312022025;0.03195159481735714;0.0316100744366268;0.042793629506662705;1;53.728087099999996;86.85216774
16.0;3.5339622081862863;-3.230063820395256;0.9677049545241853;0.9364528790106554;4.627435441393959;7.613209912231616;1.51142003963058;2.2843905361969035;-0.954420312022025;0.03195159481735714;0.0316100744366268;0.042793629506662705;1;53.728087099999996;86.85216774
13.0;3.5339622081862863;-3.230063820395256;0.9677049545241853;0.9364528790106554;7.613209912231616;7.613209912231616;1.51142003963058;2.2843905361969035;-0.954420312022025;0.03195159481735714;0.0316100744366268;0.042793629506662705;1;53.728087099999996;86.85216774
14.0;3.5339622081862863;-3.230063820395256;0.9677049545241853;0.9364528790106554;6.143650212533493;7.613209912231616;1.51142003963058;2.2843905361969035;-0.954420312022025;0.03195159481735714;0.0316100744366268;0.042793629506662705;1;53.728087099999996;86.85216774
17.0;3.9101008796307157;-3.230063820395256;0.7382340848117458;0.5449895639778359;3.649109161429565;7.613209912231616;1.5410105069436848;2.3747133825108326;-0.954420312022025;0.0319009348315368;0.0316100744366268;0.042114408812353336;1;53.72816575;86.85192895
14.0;3.5213633723318036;-3.230063820395256;0.5397708973439134;0.29135262161945347;3.482812508170763;7.613209912231616;1.4163395756978785;2.0060177936880463;-0.954420312022025;0.031729360225092214;0.0316100744366268;0.04202612301165275;1;53.72826323;86.85168339
17.0;3.5916569992135967;-3.230063820395256;0.37279190988505573;0.1389738080757475;3.267060870347275;7.613209912231616;1.4272851763608179;2.037142974659331;-0.954420312022025;0.03162085415939339;0.0316100744366268;0.04359864956229195;1;53.72837602;86.8514301
21.0;3.6040101122068053;-3.230063820395256;0.23845582189574382;0.0568611789959747;3.680519458247707;7.613209912231616;1.4304594077292332;2.0462141171610684;-0.954420312022025;0.026958700929499268;0.0316100744366268;0.043612956102278035;1;53.72850445;86.85117709000001
23.0;3.8930136855083854;-3.2079044227449964;0.14629924533899785;0.021403469186760282;3.3914331912159805;6.143650212533493;1.0967388712341508;1.2028361516759594;-0.939634954624248;0.0301625837345518;0.0316100744366268;0.03959136610872783;1;53.72862934;86.85094614
20.0;3.749073959734001;-3.1412610529392504;0.09423048886992848;0.008879385032665716;5.0232574907010585;5.9486321320089885;0.9638089952163862;0.9289277792600199;-0.939634954624248;0.030593462943149807;0.0316100744366268;0.03870606939393423;1;53.72877562;86.85071354
22.0;3.6757463338907295;-3.038163038156024;0.09394079148308862;0.008824872304469135;5.277815685150067;5.9486321320089885;0.9493229389543317;0.9012140424248898;-0.939634954624248;0.02648775217694552;0.0316100744366268;0.0393402054150855;1;53.728937370000004;86.85048873000001
20.0;2.9514591494904923;-3.038163038156024;0.08962331243241603;0.008032338131358459;4.312849861415075;5.9486321320089885;0.9207593522900348;0.8477977848295645;-0.939634954624248;0.03146946435648905;0.0316100744366268;0.03969176376517828;1;53.729113760000004;86.85027344
26.0;2.451756739791111;-3.038163038156024;0.09019704158828315;0.00813550631127848;5.9486321320089885;5.9486321320089885;0.8585038269450095;0.7370288208792268;-0.939634954624248;0.030750527851262453;0.0316100744366268;0.038373935526668526;1;53.72930837;86.85007381
25.0;2.3593784492248577;-2.6777457858994977;0.18870766549164994;0.03561058301530845;3.257173123068478;5.9486321320089885;0.8244050576338302;0.6796436990522389;-0.939634954624248;0.033283561786730045;0.0152951973080452;0.028550225693849386;1;53.72955282;86.84989329999999
24.0;2.633122354417539;-2.4210666633284266;0.29434304574059433;0.08663782857584962;4.2675790586936095;5.9486321320089885;0.7277696920437204;0.5296487246574118;-0.939634954624248;0.031406993711806434;0.0152951973080452;0.026948199779633274;1;53.72980877;86.84974477
26.0;4.137900702315398;-1.9984145814799024;0.4385966236099569;0.19236699824205417;4.560895424028183;6.189407847752081;0.8740968104943961;0.7640452341164763;-0.939634954624248;0.03144706269508023;0.0152951973080452;0.030700661195726675;1;53.730066199999996;86.84962332
26.0;5.35516365555506;-1.7905269247152082;0.5480011921812485;0.30030530663206967;4.867542754850819;6.189407847752081;0.9620625009365138;0.9255642557082197;-0.939634954624248;0.03158818394315307;0.0152951973080452;0.03361078764933108;1;53.73032396999999;86.84953293000001
25.0;6.51579278028051;-1.7905269247152082;0.5823104884139273;0.3390855049168665;4.128236091538289;7.685039087588276;1.2907781536739398;1.666108242001905;-0.939634954624248;0.028126861510416608;0.0152951973080452;0.03954830225120479;1;53.73057676999999;86.84946061
20.0;6.8766917110547405;-1.7220104858253311;0.6107607807431156;0.37302873129394004;4.791258790688562;7.685039087588276;1.5015947519306472;2.254786799025662;-0.9472825532782706;0.023605398199379558;0.0152951973080452;0.04392599512959813;1;53.73082334000001;86.8494051
13.0;6.798692684790388;-1.2620659185906589;0.6750146571553418;0.4556447873745436;6.189407847752081;7.685039087588276;1.3127960329324715;1.7234334240832345;-0.9472825532782706;0.021691010341954017;-0.0520036708473539;0.030944104639984416;0;53.731049340000006;86.8493623
12.0;6.505553183413563;-0.9356346606830084;0.745254846249751;0.55540478585874;6.097625160042216;7.685039087588276;1.226810120512435;1.5050630717917357;-0.9472825532782706;0.020506651609775144;-0.0520036708473539;0.028696535093625904;0;53.73126264;86.84932984000001
10.0;5.704773829385752;-0.7127867444383772;0.7613855249937889;0.5797079176700675;7.685039087588276;7.685039087588276;1.2285561403181762;1.5093501899134942;-0.9472825532782706;0.016290872209076684;-0.0520036708473539;0.02640885432410832;0;53.73146827000001;86.84931019000001
11.0;4.565571644870399;-0.536602144404968;0.7134680182868294;0.5090366131181354;7.666296118927127;7.685039087588276;1.2342383507146306;1.5233443063747716;-0.9472825532782706;0.016781316084873966;-0.0520036708473539;0.024748338570646625;0;53.73166566;86.84929254
13.0;3.13404247294487;-0.3875150649346772;0.6930779989470801;0.4803571126244887;5.899190542664243;7.685039087588276;1.1173458597939452;1.2484617703986707;-0.9839910268175792;0.007170257862831095;-0.0713775874375446;0.019890001421817547;0;53.73182320000001;86.849276
15.0;2.4404006956964546;-0.3875150649346772;0.6422479953826243;0.4124824875729995;5.522712712357571;7.685039087588276;1.056879892833697;1.1169951078761668;-0.9870500662791885;0.007329607531585108;-0.0774956663607627;0.01745907052290925;0;53.73197262;86.84924622
16.0;2.4966644414765713;-0.3875150649346772;0.6014186305525865;0.36170436917574855;4.544645908142435;7.685039087588276;1.072995430579382;1.1513191940442333;-0.968695829509534;0.011736042732919722;-0.0774956663607627;0.01772796775282607;0;53.73211596;86.84920012
17.0;2.7182510717167165;-0.3875150649346772;0.555507880037159;0.3085890047833786;4.797807237746198;7.841453558338454;1.225875338842235;1.5027703463815645;-0.968695829509534;0.011185665061459328;-0.0774956663607627;0.020620067422995308;0;53.7322535;86.84913798000001
17.0;2.7182510717167165;-0.3875150649346772;0.4470511792254574;0.19985475684687204;5.256657711428892;7.841453558338454;1.1694196053236683;1.3675422133153643;-0.968695829509534;0.011937949855417518;-0.0774956663607627;0.02022893313893214;0;53.73238669;86.84906125
14.0;2.7182510717167165;-0.3875150649346772;0.28397742065461706;0.08064317544164933;5.724818364457096;7.841453558338454;1.1225346277243546;1.2600839904402554;-0.968695829509534;0.01206932250753552;-0.0774956663607627;0.019698860612014934;0;53.73251201000001;86.84896897
12.0;2.8303906287138716;-0.3875150649346772;0.20950703374722127;0.04389319718955931;6.559387144349765;7.841453558338454;1.1239218207077055;1.2632002590629239;-0.968695829509534;0.012978405283325932;-0.0774956663607627;0.019734017296539973;0;53.73263061;86.84886229000001
10.0;2.766867462592987;-0.3875150649346772;0.25754672814396257;0.06633031717766016;7.841453558338454;7.841453558338454;1.1077359808654446;1.2270790033039287;-0.968695829509534;0.012973508527655336;-0.0774956663607627;0.01944385606874487;0;53.73274034;86.84873394
10.0;2.5733678754158773;-0.3875150649346772;0.33475501286987064;0.11206091864150726;7.22723382910577;7.841453558338454;0.9595266868977156;0.9206914628689068;-0.968695829509534;0.012851382201020485;-0.0836137452839808;0.016636031046635254;0;53.73283477;86.84858261000001
11.0;2.1186998109428106;-0.3875150649346772;0.4039732838570266;0.16319441407022978;7.3227827315263445;7.841453558338454;0.7848936877981687;0.6160581011454092;-0.968695829509534;0.013965022987418328;-0.0907515040277353;0.013734800781074849;0;53.73291429;86.84841125
11.0;1.3703203194063787;-0.4034840477766942;0.4440139940446137;0.19714842690745027;6.347537274365263;7.841453558338454;0.6716395434659533;0.4510996763471542;-0.968695829509534;0.013749512665059813;-0.1009483022330987;0.011628622680776307;0;53.73297804;86.84822668000001
13.0;1.1737877907773644;-0.4432740994577542;0.46653732588969593;0.21765707644830834;5.913512052495832;7.841453558338454;0.6305971643566328;0.3976527836946262;-0.968695829509534;0.013675794981371633;-0.1009483022330987;0.010899927366746082;0;53.73302675;86.84803475000001
13.0;1.1737877907773644;-0.4432740994577542;0.4675604110847572;0.21861273801374714;6.695708762484554;7.841453558338454;0.6166407562117695;0.38024582222142295;-0.9839910268175792;0.010137712182349934;-0.1009483022330987;0.010478419560448756;0;53.73306554;86.84783802000001
