;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;11.0;53.7281875;86.8525139;198.0;3.057067606805398;-3.059566082201188;0.0857142857142792;;77.6;0.0;423.1;-0.113184460079535;-1.0247782196390334;-0.0550627103089629;Груженный движется вперед;95;7530G;240;1755.0;98.0;100.0;768.0;21.0;776.0;22.0;836.0;40.0;864.0;36.0;20.0;36.0;844.0;42.0;0.5876388888888889;5.8;4.8;12.5;7.4;3.7410370088854448;2.797754122410038;0;6.2;6.2;10.9;10.9;-;0;6.2;10.9;0;0;0;-;0;0;0;0.0;0.0
1;12.0;15.0;53.7282233;86.8523449;199.0;2.2433786559265103;-3.372831678276009;0.6571428571428529;;78.0;11.822242834311073;417.75;-0.1223615784643621;-1.0339553380238604;-0.040787192821454;Груженный движется вперед;95;7530G;240;1741.0;98.0;100.0;768.0;21.0;776.0;22.0;836.0;40.0;864.0;36.0;20.0;36.0;844.0;42.0;1.0518055555555557;9.5;3.3;12.2;11.9;3.051584917532681;2.474194418175485;0;8.99;6.2;10.9;10.9;point_30%;1;6.2;10.9;0;0;0;-;0;0;0;0.0;0.0
2;26.0;15.0;53.7283047;86.8521703;199.0;4.936771450514109;-3.6565778362888235;2.514285714285715;;77.6;14.640364547668392;406.6;0.0254919955134087;-0.9676761496889976;-0.0836137452839808;Груженный движется вперед;95;7530G;240;1829.0;86.0;100.0;768.0;21.0;776.0;22.0;836.0;40.0;864.0;36.0;20.0;36.0;844.0;42.0;1.8424166666666668;5.4;5.1;7.7;15.7;2.5250443329180934;2.3217127321417763;0;8.99;6.2;10.9;15.805;point_30%;1;6.2;10.9;0;0;0;-;0;0;0;0.0;0.0
3;60.0;14.0;53.7285232;86.8518256;203.0;2.1970072805006033;-3.9091005202074243;4.4857142857142875;;77.2;33.271750269276225;332.025;0.0101967982053635;-1.0232486999082289;-0.0392576730906495;Груженный движется вперед;95;7530G;240;1542.0;91.0;99.0;768.0;21.0;776.0;22.0;836.0;40.0;864.0;36.0;20.0;36.0;844.0;42.0;2.2113333333333336;9.0;9.2;8.0;15.5;2.1481504479303735;2.662474750840248;0;8.99;8.99;10.9;15.805;point_30%;1;6.2;10.9;0;0;0;-;0;0;0;0.0;0.0
4;76.0;12.0;53.7285894;86.8516102;204.0;2.7387858648937393;-4.128695693999602;6.25714285714286;;77.6;15.986011370418195;138.2;-0.0367084735393086;-0.9584990313041704;-0.0458855919241358;Груженный движется вперед;95;7530G;240;1390.5;44.0;46.0;768.0;21.0;776.0;22.0;836.0;40.0;864.0;36.0;20.0;36.0;844.0;42.0;2.403277777777778;5.4;8.4;14.7;10.8;1.907638455458213;2.9442134657066594;0;8.99;8.99;15.805;10.9;point_30%;1;6.2;10.9;0;0;0;-;0;0;0;0.0;0.0
5;94.0;17.0;53.7286219;86.8513355;202.0;-1.1160705098008818;-4.313659321633149;6.7428571428571455;;78.0;18.449659267824988;15.825;-0.061180789232181;-0.9401447945345162;0.0183542367696543;Груженный движется вперед;95;7530G;240;1341.0;6.5;8.0;768.0;21.0;776.0;22.0;836.0;40.0;864.0;36.0;20.0;36.0;844.0;42.0;2.4252569444444445;8.5;8.2;12.4;10.9;1.790243548390303;3.037337212087425;0;8.99;8.99;15.805;10.9;point_30%;1;6.2;10.9;0;0;0;-;0;0;0;0.0;0.0
6;115.0;21.0;53.7286413;86.8510221;201.0;1.3560489612677546;-4.462287367075857;7.257142857142859;;79.2;20.75284960738628;45.825;-0.0948302233098807;-1.072703171204242;-0.0254919955134087;Груженный движется вперед;95;7530G;240;1283.0;16.5;25.0;768.0;21.0;776.0;22.0;836.0;40.0;864.0;36.0;20.0;36.0;844.0;42.0;2.4634444444444443;8.6;8.4;13.1;11.9;1.7827009196153338;3.012937525585892;0;8.99;8.99;15.805;10.9;point_30%;1;6.2;10.9;0;0;0;-;0;0;0;0.0;0.0
7;139.0;19.0;53.7286686;86.8506654;213.0;3.1221022386530453;-4.572875794295516;7.914285714285716;;78.8;23.687612023589438;199.525;-0.0836137452839808;-0.930967676149689;-0.0509839910268175;Груженный движется вперед;95;7530G;240;1270.5;63.0;99.5;768.0;21.0;776.0;22.0;836.0;40.0;864.0;36.0;20.0;36.0;844.0;42.0;2.685138888888889;6.7;6.6;16.1;10.9;1.8717457620219984;2.7560023570340464;0;6.2;6.2;15.805;10.9;point_30%;1;6.2;10.9;0;0;0;-;0;0;0;0.0;0.0
8;159.0;16.0;53.728738;86.8503764;203.0;2.7005508225591743;-4.643720567259919;9.000000000000004;;78.8;20.5413871300448;429.025;-0.1662078107474253;-0.9584990313041704;-0.0458855919241358;Груженный движется вперед;95;7530G;240;1771.0;98.0;100.0;767.8775510204082;21.0;776.0;22.0;836.0;40.0;864.0;36.0;20.0;36.0;844.0;42.0;3.2810069444444445;8.0;4.3;11.5;11.1;2.044113268498987;2.414991384915238;0;6.2;6.2;10.9;10.9;-;0;6.2;10.9;0;0;0;-;0;0;0;0.0;0.0
9;186.0;20.0;53.7288968;86.8500744;201.0;2.971330074894783;-4.673117649936858;10.000000000000004;;78.4;26.60995763572477;390.35;-0.1223615784643621;-1.0339553380238606;-0.0540430304884266;Груженный движется вперед;95;7530G;240;1833.0;82.0;100.0;767.7142857142858;21.0;776.0;22.0;836.0;40.0;864.0;36.0;20.0;36.0;844.0;42.0;3.8231597222222224;6.1;5.3;13.7;9.2;2.2865386319349903;1.9088899575056937;0;6.2;6.2;10.9;10.9;-;0;6.2;10.9;0;0;0;-;0;0;0;0.0;20.0
