Широта;Долгота;in_current_border_original;point;рекомендованная скорость_min;рекомендованная скорость_max;len;Скорость;Продольный наклон;уклон;Поперечный наклон;Высота;point_route_dist;рекомендованная скорость_turns;Поворот влево;Поворот вправо;подъем;спуск;rec_hole;примечание;рекомендованная скорость_holes;рекомендованная скорость;рекомендованная скорость_add;azimut;путь;centr;radius;время движения по маршруту;nom_point;no_avoid;Объезд слева;Объезд справа;Неровная дорога;Опасность;Грузоподъемность;Модель самосвала;Самосвал;уровень давления впереди,МПа;уровень давления сзади,МПа
53.7231614;86.8423934;1;-;0.0;0.0;17;1.4225206611570247;7.200150217244251;5.298365054060295;0.14541576402077575;0.21509159514084794;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;0.3025958856676192;17.33340860736049;-;0.0;660.0;-;0;0;0;0;0;240;7530G;95;6.2;10.2
53.7232078;86.8426446;1;point_30%;0.0;0.0;25;2.0919421487603307;4.535340798750694;5.5049202023137855;0.1914821473064438;1.1494258888347513;13.708957953007605;0.0;0;0;0;0;Объезд справа;добавили новую яму;0;0.0;0.0;0.44831728524955294;7.7499398121917675;-;0.0;660.0;1;0;0;1;0;0;240;7530G;95;6.2;10.2
53.723237975732516;86.84275063243606;1;point_30%;0.0;0.0;33;2.7613636363636362;4.041247515183407;5.675142685295273;0.22054913076443117;2.260609778836377;2.5700493779562024;0.0;0;0;0;0;Объезд справа;;0;0.0;0.0;-0.0992680532139989;8.06018605827172;-;0.0;660.0;1;0;0;0;0;0;240;7530G;95;6.2;10.2
53.7232308;86.8428724;1;point_30%;0.0;0.0;45;3.765495867768595;4.767711225314964;5.798336281904289;0.22897995991511544;3.5364521995063827;4.143542465424314;0.0;0;0;0;0;Объезд справа;добавили новую яму;0;0.0;0.0;0.21745265129512203;11.919453452117361;-;0.0;660.0;1;0;0;0;0;0;240;7530G;95;6.2;10.2
53.7232539;86.8430491;1;point_30%;0.0;0.0;57;4.769628099173554;5.511936047671858;5.852783017976033;0.21050534528760279;4.921596283665247;0.0;0.0;0;0;0;0;Объезд справа;-;0;0.0;0.0;0.8016515562387359;12.472243444205818;-;0.0;660.0;1;0;0;0;0;0;240;7530G;95;6.2;10.2
53.7233344;86.8431808;1;point_30%;0.0;0.0;71;5.941115702479339;5.5372324056770355;5.871056833147609;0.16974322365388916;6.6531009220664385;0.0;0.0;0;0;0;0;Объезд справа;-;0;0.0;0.0;1.356753226992498;13.830015522075662;-;0.0;660.0;1;0;0;0;0;0;240;7530G;95;6.2;10.2
53.7234558;86.8432254;1;point_30%;0.0;0.0;87;7.279958677685951;5.116678691288444;5.769801097876533;0.09313177457087286;8.149256873394805;8.51996377563705;0.0;0;0;0;0;Объезд справа;добавили новую яму;0;0.0;0.0;1.8228090890829929;16.403714536475064;-;0.0;660.0;1;0;0;0;0;0;240;7530G;95;6.2;10.2
53.7235985;86.8431633;1;point_30%;0.0;0.0;105;8.786157024793388;4.943395518042973;5.592203899454693;-0.009203965606265045;9.574712643678163;0.0;0.0;0;0;0;0;Объезд справа;-;0;0.0;0.0;1.8729700071250894;17.595623387414605;-;0.0;660.0;1;0;0;0;0;0;240;7530G;95;6.2;10.2
53.7237494;86.8430838;1;-;0.0;0.0;124;10.37603305785124;5.015164927330142;5.350429374430034;-0.13336023266113775;10.927022020125474;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;1.8772413431302741;19.47574459914519;-;0.0;660.0;-;0;0;0;0;0;240;7530G;95;6.2;10.2
53.7239162;86.8429946;1;-;0.0;0.0;142;11.882231404958677;5.097774558136768;5.020751900687975;-0.29185237974897227;12.302335139773568;0.0;0.0;0;0;0;0;Нет;-;0;0.0;0.0;1.7562269168124445;17.612405331127764;-;0.0;660.0;-;0;0;0;0;0;240;7530G;95;6.2;10.2
