;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;5.0;53.7233783;86.8455543;215.0;4.622314236977993;1.6703508746835123;-0.6529830322933735;2087.0;72.8;0.0;244.75;-0.0316100744366268;-1.0084633425104517;-0.0815743856429081;Груженный движется вперед;95;7530G;240;1343.0;74.0;98.5;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.0;32.0;856.0;37.0;0.2719444444444444;5.2;3.9;9.7;11.9;2.0608317273328525;2.630328405774933;0;5.2;5.2;10.2;10.2;-;0;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
1;7.0;7.0;53.7234102;86.8454582;218.0;0.7337276625956031;0.7107687074213964;0.07448107448107899;2087.0;73.2;7.25791889230724;138.0;0.0142755174875089;-1.0349750178443968;-0.0132558376669725;Груженный движется вперед;95;7530G;240;985.0;55.0;100.0;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.016260162601625;32.00813008130081;856.0;37.0;0.3869444444444444;5.1;6.2;10.6;10.9;2.8855650309531455;2.62600037382059;0;5.2;5.2;10.2;10.2;-;0;5.2;10.2;0.0;0;0;-;0.0;1;0;0.0;0.0
2;17.0;9.0;53.7234552;86.845324;221.0;2.409649261095353;-0.11935357073863395;0.8959201717822459;2087.0;74.4;10.160162306511667;157.175;0.0122361578464362;-1.017640460895279;-0.0428265524625267;Груженный движется вперед;95;7530G;240;1053.0;59.0;100.0;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.037940379403796;32.018970189701896;856.0;37.0;0.6052430555555556;4.0;6.2;12.1;10.9;3.6099477056953306;2.3901009059271585;0;5.2;5.2;10.2;10.2;-;0;5.2;10.2;0.0;0;0;-;0.0;1;0;0.0;0.0
3;28.0;10.0;53.723519;86.8452086;225.0;5.125104545234342;-0.8276727659702066;1.8060586922655948;2087.0;74.0;10.402816902997571;200.325;0.0183542367696543;-1.0003059039461608;-0.0897318242071989;Груженный движется вперед;95;7530G;240;1329.0;61.0;73.5;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.059620596205963;32.02981029810298;856.0;37.0;0.8834722222222222;3.5;6.3;10.0;12.3;4.238804953241084;2.8831568489480404;0;5.2;5.2;10.2;10.2;-;0;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
4;40.0;10.0;53.7235467;86.8450315;222.0;3.6417881234085425;-1.42184568444695;2.799621068586592;2087.0;73.6;12.065709390068957;218.45;0.023452635872336;-1.041093096767615;-0.0662791883348628;Груженный движется вперед;95;7530G;240;1428.0;64.0;68.0;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.08130081300813;32.040650406504064;856.0;37.0;1.1261944444444445;6.0;4.8;10.9;13.1;4.776961975272082;-3.0863069378722248;0;5.2;5.2;10.2;10.2;-;0;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
5;50.0;9.0;53.7235415;86.8448727;215.0;3.4250181520008334;-1.9095291323424912;3.8713317334007047;2087.0;74.0;10.475661714885051;377.025;0.040787192821454;-1.0043846232283062;-0.0601611094116447;Груженный движется вперед;95;7530G;240;1579.5;98.0;100.0;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.102981029810294;32.05149051490515;856.0;37.0;1.859298611111111;5.5;5.1;7.6;13.3;5.229243973469998;-2.9740789388117372;0;5.2;5.2;10.2;14.79;point_30%;1;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
6;75.0;13.0;53.7235045;86.8445029;225.0;5.920354409082625;-2.2983799158304588;5.015915119363402;2087.0;73.6;24.70337281284728;431.425;-0.0509839910268175;-1.011522381972061;-0.1050270215152442;Груженный движется вперед;95;7530G;240;1822.0;92.0;100.0;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.124661246612465;32.06233062330623;856.0;37.0;2.3386597222222223;5.3;5.1;14.5;10.0;5.6004761495165125;-2.8974804076768237;0;5.2;5.2;14.79;10.2;point_30%;1;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
7;91.0;12.0;53.7234691;86.8442627;220.0;5.759222627343044;-2.596054841084481;6.228095659130148;2087.0;73.2;16.304640949851844;422.1;-0.0836137452839808;-1.0278372591006424;-0.1040073416947078;Груженный движется вперед;95;7530G;240;1824.5;90.0;99.0;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.14634146341464;32.073170731707314;856.0;37.0;2.807659722222222;5.0;3.8;13.6;12.7;5.8954837050933;-2.9059093861777425;0;5.2;5.2;14.79;10.2;point_30%;1;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
8;101.0;8.0;53.7234479;86.8441135;222.0;8.24264376309846;-2.810210714278184;7.502597785356413;2087.0;73.2;10.106757494817202;419.7000000000001;-0.1111451004384623;-1.01458142143367;-0.147853573977771;Груженный движется вперед;95;7530G;240;1825.0;89.0;100.0;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.168021680216803;32.0840108401084;856.0;37.0;3.390576388888889;4.5;3.3;14.5;9.7;6.119091841882035;-2.875021294132133;0;5.2;5.2;14.79;10.2;point_30%;1;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
9;114.0;8.0;53.7234183;86.8439303;220.0;9.038214829908876;-2.948504341585198;8.83414593069766;2087.0;72.8;12.508651505420008;427.475;-0.0265116753339451;-0.980422147445702;-0.1560110125420618;Груженный движется вперед;95;7530G;240;1824.5;90.0;100.0;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.18970189701897;32.09485094850948;856.0;37.0;3.865548611111111;2.8;3.8;12.1;9.7;6.276125761564394;-2.9712853244038895;0;5.2;5.2;10.2;10.2;-;0;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
10;124.0;9.0;53.7234038;86.8437878;219.0;6.908771630916363;-3.01859252917915;10.217464527809362;2087.0;72.4;9.523841358271238;402.35;-0.0795350260018354;-0.9982665443050882;-0.1213418986438258;Груженный движется вперед;95;7530G;240;1830.0;85.0;99.5;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.211382113821134;32.10569105691057;856.0;37.0;4.312604166666667;3.6;3.3;11.9;7.5;6.371410665822054;2.9300867636271484;0;5.2;5.2;10.2;10.2;-;0;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
11;134.0;9.0;53.723424;86.8436288;220.0;6.190049549417748;-3.0281320832336682;11.64727800934698;2087.0;72.0;10.711556462430572;407.375;-0.023452635872336;-0.9727745487916796;-0.1055368614255123;Груженный движется вперед;95;7530G;240;1828.0;86.0;100.0;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.233062330623305;32.116531165311656;856.0;37.0;4.765243055555556;5.0;4.6;11.6;8.3;6.409771756336692;2.573299878376651;0;5.2;5.2;10.2;10.2;-;0;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
12;149.0;11.0;53.7234942;86.843443;223.0;7.7802349366234855;-2.9847798099223795;13.118310807965987;2087.0;72.4;14.52037242561862;399.95;-0.078515346181299;-0.9595187111247068;-0.1315386968491893;Груженный движется вперед;95;7530G;240;1830.0;85.0;100.0;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.254742547425472;32.12737127371274;856.0;37.0;5.209631944444444;5.1;3.6;14.2;9.8;6.396034234789983;2.464629844803185;0;5.2;5.2;14.79;10.2;point_30%;2;5.2;10.2;8.0;0;1;[53.72389970307511, 86.84385100041618];52.53489732687944;0;0;0.0;0.0
13;163.0;12.0;53.7235767;86.8432695;215.0;3.6405212091236487;-2.896192515418975;14.625287356322108;2087.0;72.4;14.66093510833335;409.775;-0.0989089425920261;-1.0370143774854697;-0.0662791883348628;Груженный движется вперед;95;7530G;240;1828.0;86.0;99.5;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.276422764227643;32.13821138211382;856.0;37.0;5.6649375;6.5;4.7;13.3;8.8;6.335023302863731;2.1717039761018953;0;5.2;5.2;14.79;10.2;point_30%;2;5.2;10.2;8.0;0;1;-;0.0;0;0;0.0;0.0
14;179.0;14.0;53.7236953;86.8431321;218.0;4.563578700150374;-2.9129721200423315;16.18544061302712;2087.0;72.8;16.006740198780268;406.25;-0.0734169470786173;-0.9809319873559702;-0.078515346181299;Груженный движется вперед;95;7530G;240;1828.0;86.0;100.0;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.29810298102981;32.14905149051491;856.0;37.0;6.229173611111111;5.8;3.4;11.6;10.0;6.383931470355853;1.8884600621600285;0;5.2;5.2;10.2;10.2;-;0;5.2;10.2;8.0;0;1;-;0.0;0;0;0.0;0.0
15;197.0;14.0;53.7238434;86.8430498;220.0;4.715201066585347;-2.8379697044357437;17.785440613027145;2087.0;72.0;17.355009263808157;413.75;-0.0458855919241358;-1.0003059039461608;-0.0825940654634444;Груженный движется вперед;95;7530G;240;1827.0;88.0;100.0;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.319783197831978;32.15989159891599;856.0;37.0;6.6888958333333335;4.7;4.6;12.1;8.8;6.075411292446126;1.8806603623276095;0;5.2;5.2;10.2;10.2;-;0;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
16;214.0;14.0;53.7239929;86.8429689;222.0;6.640915253625853;-2.6573580112510933;19.316475095785798;2087.0;72.4;17.47478465856319;425.8;-0.0560823901294993;-0.9880697460997246;-0.1152238197206077;Груженный движется вперед;95;7530G;240;1823.0;91.0;100.0;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.341463414634145;32.170731707317074;856.0;37.0;7.162006944444444;4.8;3.2;9.8;10.1;5.792295870404668;1.6240762678831135;0;5.2;5.2;10.2;10.2;-;0;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
17;230.0;13.0;53.7241338;86.8429562;221.0;5.297587403030571;-2.467807117141166;20.823754789272417;2087.0;72.0;15.707471452902944;410.125;-0.0285510349750178;-1.0003059039461608;-0.092790863668808;Груженный движется вперед;95;7530G;240;1828.0;87.0;99.5;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.36314363143632;32.18157181571816;856.0;37.0;7.503777777777778;3.8;5.0;12.4;10.3;5.666756394098208;1.4144175433810087;0;5.2;5.2;10.2;10.2;-;0;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
18;246.0;13.0;53.7242734;86.8429934;220.0;6.5040362882032055;-2.224633241523761;22.257471264368228;2087.0;72.0;15.732436050169182;413.9875;0.0025491995513408;-1.0464464158254307;-0.1193025390027531;Груженный движется вперед;95;7530G;240;1827.0;88.0;99.5;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.395663956639567;32.19783197831978;856.0;37.0;7.963763888888889;4.7;4.3;10.8;12.3;5.4407092186761075;1.3555843889749968;0;5.2;5.2;10.2;10.2;-;0;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
19;260.0;13.0;53.7243952;86.8430384;218.0;4.6900319306324425;-1.7890308192691748;23.74252873563262;2087.0;71.6;13.879119754174647;405.8;0.0356887937187723;-1.0247782196390334;-0.084123585194249;Груженный движется вперед;95;7530G;240;1829.0;86.0;100.0;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.428184281842817;32.21409214092141;856.0;37.0;8.414652777777778;4.5;4.6;13.0;11.5;5.095274343527266;1.0365256276000188;0;5.2;5.2;10.2;10.2;-;0;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
20;273.0;9.0;53.724499;86.8431422;220.0;6.405998904052392;-1.639549710822877;25.268965517241845;2087.0;71.2;13.426241791409222;391.325;-0.0071377587437544;-0.971754868971143;-0.1091057407973896;Груженный движется вперед;95;7530G;240;1832.0;83.0;100.0;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.449864498644985;32.22493224932249;856.0;37.0;9.066861111111113;3.6;4.3;10.5;11.1;4.827716316341565;1.427257733025289;0;5.2;5.2;10.2;10.2;-;0;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
21;288.0;14.0;53.7246345;86.8431753;217.0;4.195854374346593;-1.5501680496693404;26.75402298850624;2087.0;71.6;15.24078296157674;429.575;-0.0571020699500356;-0.99214846538187;-0.0729071071683491;Груженный движется вперед;95;7530G;240;1823.0;91.0;100.0;760.0;16.0;760.0;18.0;844.0;34.0;852.0;29.0;28.471544715447155;32.235772357723576;856.0;37.0;9.544166666666667;5.0;4.7;11.7;8.4;4.56255704326174;1.460125601118361;0;5.2;5.2;10.2;10.2;-;0;5.2;10.2;0.0;0;0;-;0.0;0;0;0.0;0.0
