len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;14.0;53.7511393;86.7654369;221.0;;76.4;0.0;136.3;0.0091771183848271;-0.9901091057407974;-0.0520036708473539;Груженный движется вперед;95;7530G;240;1662.0;36.0;37.0;760.0;23.0;760.0;24.0;840.0;35.0;840.0;31.0;60.0;36.0;828.0;39.0;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.15144444444444446;5.1;5.2;12.3;12.4;3.006464462063992;-2.0286461482762284;3.6353668796722136;-1.7695675971537619;0.12807541840101688;6.2;6.2;10.5;10.5;-;6.2;10.5;0;0;0;0;-;0;0;0;0;0;1
18.0;16.0;53.7511604;86.765714;223.0;;76.4;18.390340691286774;169.6375;-0.0591414295911083;-0.9732843887019476;-0.0091771183848271;Груженный движется вперед;95;7530G;240;1162.0;50.0;68.5;760.0;23.0;760.0;24.0;840.0;35.0;840.0;31.0;60.0;36.0;828.0;39.0;/home/pi/adviser/route36;['/home/pi/adviser/route36', '/home/pi/adviser/route34', '/home/pi/adviser/route35'];0.33993055555555557;7.0;5.5;11.4;12.1;0.53923252171414;-1.9764947090943548;2.979163357276979;0.4626331522883538;-0.009054589440142369;6.2;6.2;10.5;10.5;-;6.2;10.5;0;0;0;0;-;0;0;0;0;0;1
37.0;17.0;53.7511589;86.7659941;219.0;;76.4;18.437942732408644;202.975;-0.0040787192821454;-0.968695829509534;-0.0418068726419904;Груженный движется вперед;95;7530G;240;1263.0;64.0;100.0;760.0;23.0;760.0;24.0;840.0;35.0;840.0;31.0;60.0;36.0;828.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route36', '/home/pi/adviser/route35'];0.7346041666666667;5.8;6.2;9.1;12.4;2.4712097956572445;-2.008784416734571;2.39938451507601;2.2855206096585587;-0.03672778942287125;6.2;6.2;10.5;10.5;-;6.2;10.5;0;0;0;0;-;0;0;0;0;0;1
81.0;22.0;53.7511442;86.7666706;229.0;;78.0;44.55972326765155;143.7;-0.0438462322830631;-0.93912511471398;-0.0438462322830631;Груженный движется вперед;95;7530G;240;1105.0;53.0;99.5;760.0;23.0;760.0;24.0;840.0;35.0;840.0;31.0;60.0;36.0;828.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35', '/home/pi/adviser/route36'];0.9341875000000001;6.3;9.4;16.6;10.9;2.670201637698426;-2.112935706497253;1.8925616725296814;3.734166982442853;-0.15353447875573467;6.2;8.99;15.225;10.5;point_30%;6.2;10.5;1;0;0;0;-;0;0;0;0;0;1
102.0;14.0;53.7511163;86.7669755;218.0;;78.8;20.308527194539582;159.825;-0.1396961354134801;-0.896298562251453;-0.0672988681553992;Груженный движется вперед;95;7530G;240;1198.0;54.0;99.0;760.0;23.0;760.0;24.0;840.0;35.0;840.0;31.0;60.0;36.0;828.0;39.0;/home/pi/adviser/route35;['/home/pi/adviser/route35', '/home/pi/adviser/route36', '/home/pi/adviser/route34'];1.1117708333333334;8.6;6.3;15.3;13.6;4.2429791251965465;-2.2763690136827748;1.4552261490983693;4.8436444781272385;-0.29660530251175055;8.99;6.2;15.225;10.5;point_30%;6.2;10.5;1;0;0;0;-;0;0;0;0;0;1
118.0;14.0;53.7510732;86.767214;219.0;;79.6;16.415765483256774;376.25;-0.0214132762312633;-0.9697155093300704;-0.0244723156928724;Груженный движется вперед;95;7530G;240;1570.0;98.0;100.0;760.0;23.0;760.0;24.0;840.0;35.0;840.0;31.0;60.0;36.0;828.0;39.0;/home/pi/adviser/route35;['/home/pi/adviser/route35', '/home/pi/adviser/route34', '/home/pi/adviser/route36'];1.529826388888889;5.6;6.3;10.7;13.0;1.4452912397481894;-2.4865047735915113;1.0839092642424486;5.649025304197714;-0.22009956077695092;6.2;6.2;10.5;10.5;-;6.2;10.5;0;0;0;0;-;0;0;0;0;0;1
135.0;16.0;53.7510403;86.7674627;222.0;;78.8;16.77505873541295;412.475;-0.0346691138982359;-1.020699500356888;-0.0387478331803813;Груженный движется вперед;95;7530G;240;1726.0;98.0;100.0;760.0;23.0;760.0;24.0;840.0;35.0;840.0;31.0;60.0;36.0;828.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route36', '/home/pi/adviser/route35'];1.9881319444444445;6.9;6.9;8.1;13.2;2.1727688299234273;-2.730763421523838;0.7751423374222948;6.1853816681402805;-0.07118398709639351;6.2;6.2;10.5;10.5;-;6.2;10.5;0;0;0;0;-;0;0;0;16;0;1
158.0;21.0;53.7510258;86.7678066;218.0;;78.8;22.69427702303786;163.5;-0.0540430304884266;-0.9554399918425616;-0.0428265524625267;Груженный движется вперед;95;7530G;240;1401.0;38.0;39.0;760.0;23.0;760.0;24.0;840.0;35.0;840.0;31.0;60.0;36.0;828.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35', '/home/pi/adviser/route36'];2.169798611111111;6.0;6.2;9.7;15.9;2.5624123192393204;-2.9965653927801297;0.5254566880982825;6.487785777440939;-0.13698524366136833;6.2;6.2;10.5;15.225;point_30%;6.2;10.5;2;0;0;0;-;0;0;0;0;0;1
184.0;24.0;53.750993;86.768209;225.0;;78.4;26.737992886299914;2.15;-0.0540430304884266;-1.0390537371265425;0.0509839910268175;Груженный движется вперед;95;7530G;240;1231.0;5.0;7.0;760.0;23.0;760.0;24.0;840.0;35.0;840.0;31.0;60.0;36.0;828.0;39.0;/home/pi/adviser/route35;['/home/pi/adviser/route35', '/home/pi/adviser/route34', '/home/pi/adviser/route36'];2.1721875;9.5;7.9;9.0;15.3;-2.8053339889411713;-3.271331122660761;0.3313836357307882;6.591309839585691;-0.2866731986419464;8.99;6.2;10.5;15.225;point_30%;6.2;10.5;2;0;0;0;-;0;0;0;0;0;1
211.0;25.0;53.7509246;86.7686014;226.0;;77.6;26.92826569894965;282.275;-0.0040787192821454;-1.0084633425104517;-0.0356887937187723;Груженный движется вперед;95;7530G;240;1441.0;79.0;100.0;760.0;23.0;760.0;24.0;840.0;35.0;840.0;31.0;60.0;36.0;828.0;39.0;/home/pi/adviser/route34;['/home/pi/adviser/route34', '/home/pi/adviser/route35', '/home/pi/adviser/route36'];2.485826388888889;5.2;7.7;10.1;11.6;2.026794096997553;-3.5424810464661074;0.1894544997801857;6.531026062060532;-0.2799785287247718;8.99;6.2;10.5;10.5;point_30%;6.2;10.5;2;0;0;0;-;0;0;0;0;0;1
