Широта;Долгота;in_current_border_original;point;рекомендованная скорость_min;рекомендованная скорость_max;len;Скорость;Продольный наклон;уклон;Поперечный наклон;Высота;point_route_dist;рекомендованная скорость_turns;Поворот влево;Поворот вправо;подъем;спуск;rec_hole;примечание;рекомендованная скорость_holes;рекомендованная скорость;рекомендованная скорость_add;azimut;путь;centr;radius;время движения по маршруту;nom_point;no_avoid;Объезд слева;Объезд справа;Неровная дорога;Опасность;Грузоподъемность;Модель самосвала;Самосвал;уровень давления впереди,МПа;уровень давления сзади,МПа
53.7511393;86.7654369;1;-;0;0;18;1.8672199170124482;-0.6033324416225386;0.2052920906869859;-3.2397615812450438;0.3144667592943338;0.0;0;0;0;0;0;Нет;-;0;0;0;0.12807541840101688;18.390340691286774;-;0;368.0;-;0;0;0;0;0;240;7530G;95;6.4;10.7
53.7511604;86.765714;1;point_60%;0;0;36;3.7344398340248963;0.0815846205093752;0.4014461417372587;-2.7894039513071522;0.08461117426634218;13.48839938160896;0;0;0;0;0;Объезд справа;добавили новую яму;0;0;0;-0.009054589440142369;18.437942732408644;-;0;368.0;1;0;0;1;0;0;240;7530G;95;6.4;10.7
53.7511589;86.7659941;1;point_60%;0;0;81;8.402489626556017;0.03873004398131552;0.4826646111313211;-2.555558190950496;0.15015999326344104;10.791646548055825;0;0;0;0;0;Объезд справа;добавили новую яму;0;0;0;-0.03672778942287125;44.55972326765155;-;0;368.0;1;0;0;0;0;0;240;7530G;95;6.4;10.7
53.7511442;86.7666706;1;point_60%;0;0;101;10.477178423236515;-0.23335103902096774;0.4827583018759552;-2.4812316535456196;0.41221843290809;8.398702955846874;0;0;0;0;0;Объезд справа;добавили новую яму;0;0;0;-0.15353447875573467;20.308527194539582;-;0;368.0;1;0;0;0;0;0;240;7530G;95;6.4;10.7
53.7511163;86.7669755;1;point_60%;0;0;118;12.240663900414939;0.4711435534894689;0.44160247975444167;-2.49986388194674;0.7501452570418112;5.985464676362179;0;0;0;0;0;Объезд справа;добавили новую яму;0;0;0;-0.29660530251175055;16.415765483256774;-;0;368.0;1;0;0;0;0;0;240;7530G;95;6.4;10.7
53.7510732;86.767214;1;point_60%;0;0;134;13.900414937759336;0.6471647130844367;0.3864120380637105;-2.565687487614228;1.0887204749273693;4.689329860544345;0;0;0;0;0;Объезд справа;добавили новую яму;0;0;0;-0.22009956077695092;16.77505873541295;-;0;368.0;1;0;0;0;0;0;240;7530G;95;6.4;10.7
53.7510403;86.7674627;1;point_60%;0;0;157;16.28630705394191;1.1475188250236878;0.3238841485060913;-2.662055807987815;1.4490210938486836;3.4715189813719367;0;0;0;0;0;Объезд справа;добавили новую яму;0;0;0;-0.07118398709639351;22.69427702303786;-;0;368.0;1;0;0;0;0;0;240;7530G;95;6.4;10.7
53.7510258;86.7678066;1;point_60%;0;0;184;19.08713692946058;1.0070266910406787;0.243150518825916;-2.742565462830724;1.7822239063618535;4.226415769317228;0;0;0;0;0;Объезд справа;добавили новую яму;0;0;0;-0.1369865763700746;26.464693959138867;-;0;368.0;1;0;0;0;0;0;240;7530G;95;6.4;10.7
53.750993334953904;86.76820488685058;1;point_60%;0;0;185;19.19087136929461;0.08506253649709693;0.2401677533228272;-2.804934779389386;2.024923862854928;5.518243562739083;0;0;0;0;0;Объезд справа;;0;0;0;-0.24905797664872042;1.0835394562099623;-;0;368.0;1;0;0;0;0;0;240;7530G;95;6.4;10.7
53.75099093574745;86.76822084013938;1;point_60%;0;0;211;21.887966804979254;0.46735949399733034;0.30225411591136675;-2.902944818770523;2.1680855542924946;4.411218607020447;0;0;0;0;0;Объезд справа;;0;0;0;-0.28667174184244537;26.11573047993953;-;0;368.0;1;0;0;0;0;0;240;7530G;95;6.4;10.7
53.7509246;86.7686014;1;point_60%;0;0;241;25.0;0.8989144864821289;0.3287611101158809;-3.0952825074336032;2.299768430802966;1.5192899060100602;0;0;0;0;0;Объезд справа;-;0;25;0;-0.2799785287247718;29.971669332512818;-;0;368.0;1;0;0;0;0;0;240;7530G;95;6.4;10.7
