;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;10.0;53.7282588;86.8517916;213.0;1.8644081627245954;-2.872528608099587;0.3689107827038866;;88.8;0.0;202.725;-0.0107066381156316;-1.0023452635872336;-0.0326297542571632;Груженный движется вперед;95;7530G;240;1187.0;68.0;98.5;784.0;29.0;788.0;29.0;868.0;43.0;864.0;39.0;24.0;42.0;860.0;44.0;0.22525;6.0;5.5;9.4;13.1;1.003763267490434;2.572802899081644;0;5.7;5.7;9.9;14.355;point_60%;1;5.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
1;12.0;9.0;53.728315;86.851643;212.0;1.6118196990412885;-3.173693791182948;-0.0029893478169304988;;89.2;11.61552819691881;17.3;0.0112164780258998;-1.01458142143367;-0.0285510349750178;Груженный движется вперед;95;7530G;240;706.0;12.0;23.5;784.0;29.0;788.0;29.0;868.0;43.0;864.0;39.0;24.0;42.0;860.0;44.0;0.2444722222222222;8.1;7.5;14.1;12.9;0.9581309083610564;2.5217449665698366;0;8.265;8.265;14.355;14.355;point_60%;1;5.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
2;20.0;8.0;53.7283606;86.851535;210.0;2.1068245976495055;-3.437058861938732;-0.12725358932254877;;89.6;8.738444414178705;28.5;-0.1580503721831345;-0.9992862241256244;-0.0372183134495768;Груженный движется вперед;95;7530G;240;707.0;19.0;39.5;784.0;29.0;788.0;29.0;868.0;43.0;864.0;39.0;24.0;42.0;860.0;44.0;0.3078055555555555;6.4;6.5;14.9;8.2;0.9783384319903912;2.690699974287501;0;8.265;5.7;14.355;9.9;point_60%;1;5.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
3;41.0;7.0;53.7284404;86.8512564;207.0;-0.11929240589072596;-3.6625550780942593;-0.017999242137165028;;90.8;20.38575084388365;33.7625;-0.0846334251045171;-0.9758335882532884;0.0020393596410727;Груженный движется вперед;95;7530G;240;1263.0;16.5;30.75;784.0;29.0;788.0;29.0;868.0;43.0;864.0;39.0;24.0;42.0;860.0;44.0;0.3453194444444444;6.5;7.3;11.9;8.6;1.0582270915004537;2.743528381351566;0;8.265;5.7;9.9;9.9;point_60%;1;5.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
4;50.0;10.0;53.728471;86.8511334;207.0;-2.331106663269071;-3.8501136973768504;0.3106563934150239;;91.2;8.787761239867631;39.025;-0.1223615784643621;-1.0196798205363515;0.0418068726419904;Груженный движется вперед;95;7530G;240;1301.0;14.0;22.0;784.0;29.0;788.0;29.0;868.0;43.0;864.0;39.0;24.0;42.0;860.0977198697069;44.00488599348535;0.3886805555555556;7.8;5.5;10.8;12.5;1.1916381400132594;2.8318903647881006;0;8.265;5.7;9.9;9.9;point_60%;1;5.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
5;61.0;8.0;53.7285036;86.8509612;204.0;-1.0882206930389535;-3.999665977513826;0.8445960170098215;;91.6;11.907437841473342;97.4;-0.0683185479759355;-1.017640460895279;0.0193739165901906;Груженный движется вперед;95;7530G;240;1271.0;34.0;60.0;784.0;29.0;788.0;29.0;868.0;43.0;864.0;39.0;24.0;42.0;860.2280130293159;44.0114006514658;0.4969027777777778;6.4;5.9;11.4;10.5;1.3724128306508239;2.7696760255976676;0;9.975;5.7;9.9;9.9;point_60%;1;5.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
6;72.0;13.0;53.7285372;86.8508156;210.0;0.22132610371260492;-4.111143176232508;1.5697023283230296;;91.6;10.292764551388975;146.95;-0.0866727847455898;-1.052309574793515;-0.0040787192821454;Груженный движется вперед;95;7530G;240;1109.0;54.0;100.0;784.0;29.0;788.0;29.0;868.0;43.0;864.0;39.0;24.0;42.0;860.3583061889251;44.01791530944625;0.6601805555555555;9.2;4.8;9.2;11.0;1.5943924165351626;2.8559905306887385;0;9.975;5.7;9.9;9.9;point_60%;1;5.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
7;85.0;12.0;53.7285713;86.8506193;209.0;3.0015514490530015;-4.1844765512602144;2.471858027030453;;91.6;13.47391558917639;362.0;-0.0856531049250535;-0.9880697460997246;-0.0520036708473539;Груженный движется вперед;95;7530G;240;1554.5;97.0;100.0;784.0;29.0;788.0;29.0;868.0;43.0;864.0;39.0;24.0;42.0;860.4885993485342;44.02442996742671;1.0624027777777778;5.3;6.7;14.0;7.3;1.8514181507882908;2.589277762198158;0;5.7;5.7;14.355;9.9;point_60%;1;5.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
8;100.0;15.0;53.7286397;86.8504317;211.0;5.912078365973557;-4.2195973603242685;3.5369458128078946;;91.2;14.513033498936094;410.125;-0.0520036708473539;-0.9635974304068522;-0.0999286224125624;Груженный движется вперед;95;7530G;240;1827.0;87.0;100.0;784.0;29.0;788.0;29.0;868.0;43.0;864.0;39.0;24.0;42.0;860.6188925081433;44.030944625407166;1.7459444444444443;5.3;4.5;10.4;11.1;2.1373312865322243;2.1074706192147215;0;5.7;5.7;9.9;9.9;-;0;5.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
9;123.0;20.0;53.7288184;86.850252;212.0;5.788503131439409;-4.21643686115199;4.750848385331156;;90.4;23.14734158072339;404.125;-0.0193739165901906;-1.0257978994595698;-0.1040073416947078;Груженный движется вперед;95;7530G;240;1827.0;86.0;98.0;784.0;29.0;788.0;29.0;868.0;43.0;864.0;39.0;24.0;42.0;860.7491856677525;44.03745928338762;2.1949722222222223;5.0;5.6;12.2;11.0;2.4459730768889774;1.9642778623771466;0;5.7;5.7;9.9;9.9;-;0;5.7;9.9;0.0;0;0;-;0.0;0;0;0.0;20.0
