;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;9.0;53.724869;86.8540594;221.0;6.706215360235104;-2.3185413384467197;-1.7345374931581783;;58.4;0.0;306.95;-0.0081574385642908;-0.9972468644845518;-0.1172631793616804;Груженный движется вперед;95;7530G;240;1620.0;78.0;80.0;764.0;21.0;768.0;22.0;852.0;40.0;852.0;39.0;32.0;35.0;860.0;37.0;0.3410555555555555;4.4;4.4;11.4;12.3;7.378524761668608;2.107020826311361;1;5.5;5.5;10.2;10.2;-;0;5.5;10.2;0;0;0;-;0;0;0;0.0;0.0
1;12.0;9.0;53.7249584;86.8539696;223.0;4.389603866310832;-2.2504827365990354;0.696728558797524;;58.8;11.577046291866491;397.0;-0.0152951973080452;-1.0359946976649332;-0.0795350260018354;Груженный движется вперед;95;7530G;240;1681.5;97.0;100.0;764.0;21.0;768.0;22.0;852.0;40.0;852.0;39.0;32.0;35.0;860.0;37.0;0.7821666666666667;4.7;4.5;12.8;12.6;7.6391814873155175;2.1223412872761465;1;5.5;5.5;10.2;10.2;-;0;5.5;10.2;0;0;0;-;0;0;0;0.0;0.0
2;21.0;9.0;53.7250337;86.8538913;219.0;9.878461912879011;-2.218000371849381;2.9423687423687386;;59.2;9.841898816346504;339.475;-0.1009483022330988;-0.9432038339961252;-0.1651881309268889;Груженный движется вперед;95;7530G;240;1735.5;76.0;77.5;764.0;21.0;768.0;22.0;852.0;40.0;852.0;39.0;32.0;35.0;860.0;37.0;1.2536597222222223;5.0;2.7;11.2;10.0;7.740482486611011;2.1188586774560374;1;5.5;5.5;10.2;10.2;-;0;5.5;10.2;0;0;0;-;0;0;0;0.0;0.0
3;33.0;10.0;53.7251219;86.8538003;224.0;9.384866646602527;-2.2175654768684785;5.011637404740846;;60.0;11.503384233039032;414.0;-0.0438462322830631;-0.9737942286122158;-0.1611094116447435;Груженный движется вперед;95;7530G;240;1826.0;88.0;100.0;764.0;21.0;768.0;22.0;852.0;40.0;852.0;39.0;32.0;35.0;860.0;37.0;1.7136597222222223;3.0;3.6;11.9;9.4;7.6981144175028575;1.8068749186592674;1;5.5;5.5;10.2;10.2;-;0;5.5;10.2;0;0;0;-;0;0;0;0.0;0.0
4;43.0;8.0;53.7252129;86.8537633;223.0;8.545310116482176;-2.2456492843270497;6.913788893099229;;60.0;10.41924834187349;429.975;-0.0734169470786173;-1.0084633425104517;-0.1519322932599164;Груженный движется вперед;95;7530G;240;1822.5;92.0;100.0;764.0;21.0;768.0;22.0;852.0;40.0;852.0;39.0;32.0;35.0;860.0;37.0;2.191409722222222;3.6;3.0;11.9;7.9;7.527763937938827;1.8625818775156526;1;5.5;5.5;10.2;10.2;-;0;5.5;10.2;0;0;0;-;0;0;0;0.0;0.0
5;53.0;8.0;53.7252978;86.8537202;222.0;8.304123701310946;-2.2987230268958165;8.658077554629267;;60.0;9.86830133083849;437.55;-0.0081574385642908;-0.9850107066381156;-0.1437748546956255;Груженный движется вперед;95;7530G;240;1821.0;94.0;100.0;764.0;21.0;768.0;22.0;852.0;40.0;852.0;39.0;32.0;35.0;860.0;37.0;2.677576388888889;2.8;3.4;10.2;10.6;7.245117705866688;1.7974570578871738;1;5.5;5.5;10.2;10.2;-;0;5.5;10.2;0;0;0;-;0;0;0;0.0;0.0
6;64.0;9.0;53.7253899;86.8536843;221.0;8.29288255087063;-2.373257937245501;10.253757736516345;;59.6;10.52182395706854;428.825;-0.0316100744366268;-0.9788926277148976;-0.1427551748750892;Груженный движется вперед;95;7530G;240;1823.0;91.0;100.0;764.0;21.0;768.0;22.0;852.0;40.0;852.0;39.0;32.0;35.0;860.0;37.0;3.154048611111111;3.2;3.4;11.0;9.9;6.865862379234211;1.791559340822273;1;5.5;5.5;10.2;10.2;-;0;5.5;10.2;0;0;0;-;0;0;0;0.0;0.0
7;74.0;11.0;53.7254827;86.8536491;219.5;5.155848095333754;-2.465725248046825;11.710083785945843;;59.2;10.58757784393739;432.9375;-0.0239624757826043;-0.9941878250229428;-0.0897318242071989;Груженный движется вперед;95;7530G;240;1793.25;97.75;100.0;764.0;21.0;768.0;22.0;852.0;40.0;852.0;39.0;32.0;35.0;860.0;37.0;3.6350902777777776;4.5;5.9;14.1;11.2;6.405684615989166;1.9859860800133875;1;5.5;5.5;14.79;10.2;point_30%;1;5.5;10.2;0;0;0;-;0;0;0;0.0;0.0
8;92.0;14.0;53.7256294;86.8535398;222.0;5.796039201997789;-2.57259619197051;13.03631005010314;;59.6;17.847148729679954;418.15;-0.0540430304884266;-0.9829713469970428;-0.0999286224125624;Груженный движется вперед;95;7530G;240;1826.0;89.0;100.0;764.0;21.0;768.0;22.0;852.0;40.0;852.0;39.0;32.0;35.0;860.0;37.0;4.099701388888889;4.5;4.4;13.7;11.1;5.880271074079323;1.884325087213715;1;5.5;5.5;14.79;10.2;point_30%;1;5.5;10.2;0;0;0;-;0;0;0;0.0;0.0
9;108.0;13.0;53.7257617;86.8534673;221.0;5.172883738538152;-2.6903420016872786;14.241690876173623;;59.2;15.482578107986622;345.375;-0.0448659121035994;-0.9788926277148976;-0.0887121443866625;Груженный движется вперед;95;7530G;240;1706.0;84.0;87.0;764.0;21.0;768.0;22.0;852.0;40.0;852.0;39.0;32.0;35.0;860.0;37.0;4.5793888888888885;3.7;4.7;11.0;9.3;5.305308411452449;1.9699976690723702;1;5.5;5.5;10.2;10.2;-;0;5.5;10.2;0;0;0;-;0;0;0;0.0;0.0
10;124.0;14.0;53.7258962;86.8533714;222.0;4.51540052056396;-2.8154339098678522;15.335480611342668;;59.6;16.250476438581487;396.05;-0.0530233506678902;-1.0186601407158151;-0.0805547058223717;Груженный движется вперед;95;7530G;240;1748.0;92.0;95.0;764.0;21.0;768.0;22.0;852.0;40.0;852.0;39.0;32.0;35.0;860.0;37.0;5.019444444444444;4.5;4.5;11.8;7.9;4.696483286056317;2.0203856669176856;1;5.5;5.5;10.2;10.2;-;0;5.5;10.2;0;0;0;-;0;0;0;0.0;0.0
