;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;6.0;53.7278012;86.853254;202.0;2.309439929814414;-1.7556571114788206;-0.25670498084290594;1710.0;63.2;0.0;239.9;-0.0091771183848271;-0.986030386458652;-0.0397675130009177;Груженный движется вперед;95;7530G;240;1343.0;74.0;99.0;808.0;26.0;812.0;28.0;888.0;46.0;888.0;41.0;4.0;45.0;860.0;52.0;0.3331944444444444;4.7;5.7;10.6;10.0;2.286170299534576;0.09523050482396567;0;6.2;6.2;10.1;10.1;-;0;6.2;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
1;5.0;6.0;53.7278058;86.8533354;201.0;2.4197463827239054;-1.5176213781968064;0.03267230853438091;1710.0;62.8;5.3854194790849;298.775;-0.0499643112062812;-0.9880697460997246;-0.0418068726419904;Груженный движется вперед;95;7530G;240;1432.5;86.0;99.0;808.0;26.0;812.0;28.0;888.0;46.0;888.0;41.0;4.0;45.0;860.0;52.0;0.6651666666666667;7.0;5.6;9.8;9.2;1.6126150313922833;0.2622612256267789;0;6.2;6.2;10.1;10.1;-;0;6.2;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
2;12.0;9.0;53.7278203;86.8534267;203.0;0.6108136247635862;-1.3727527409576894;0.2328238810997445;1710.0;63.6;6.225919707296014;192.8;-0.0999286224125624;-0.9992862241256244;-0.0107066381156316;Груженный движется вперед;95;7530G;240;1201.5;1.0;76.5;808.0;26.0;812.0;28.0;888.0;46.0;888.0;41.0;4.0;45.0;860.0;52.0;0.8258333333333334;6.2;7.1;13.6;6.1;1.0248821881416343;0.16686684899536597;0;6.2;6.2;14.645;10.1;point_60%;1;6.2;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
3;17.0;7.0;53.7278288;86.853512;201.0;-0.987595879818768;-1.3119579820925305;0.3520314934108033;1710.0;63.6;5.69700108657767;86.825;-0.0183542367696543;-1.0054043030488429;0.0173345569491179;Груженный движется вперед;95;7530G;240;1347.0;33.0;54.0;808.0;26.0;812.0;28.0;888.0;46.0;888.0;41.0;4.0;45.0;860.0;52.0;0.9223055555555556;7.7;5.6;7.5;13.6;0.5181203969787682;-0.16274487818766326;0;6.2;6.2;10.1;14.645;point_60%;1;6.2;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
4;22.0;6.0;53.727822;86.853582;203.0;-0.06121170460214816;-1.32614388393239;0.39857690202517615;1710.0;63.6;4.6719442692564765;136.3;-0.0071377587437544;-0.954420312022025;0.0010196798205363;Груженный движется вперед;95;7530G;240;1055.0;52.0;100.0;808.0;26.0;812.0;28.0;888.0;46.0;888.0;41.0;4.0;45.0;860.0;52.0;1.07375;9.2;4.7;5.3;13.9;0.08747828509982458;-0.23421667206788244;0;8.99;6.2;10.1;14.645;point_60%;1;6.2;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
5;31.0;9.0;53.727803;86.8537166;207.0;2.387620099242746;-1.406217228808329;0.38074186350048145;1710.0;63.6;9.113614141106035;86.025;0.0805547058223717;-0.9503415927398796;-0.0397675130009177;Груженный движется вперед;95;7530G;240;1028.0;32.5;60.0;808.0;26.0;812.0;28.0;888.0;46.0;888.0;41.0;4.0;45.0;860.0;52.0;1.1932291666666666;9.2;6.5;8.2;15.4;-0.27189552029905784;-0.3654049158240036;0;8.99;6.2;10.1;14.645;point_60%;1;6.2;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
6;43.0;11.0;53.7277652;86.8538836;204.0;-4.048949678214756;-1.5430847990514087;0.30680813439433774;1710.0;63.6;11.776129745190216;35.75;-0.0183542367696543;-1.0370143774854697;0.0734169470786173;Груженный движется вперед;95;7530G;240;1305.0;13.0;20.0;808.0;26.0;812.0;28.0;888.0;46.0;888.0;41.0;4.0;45.0;860.0;52.0;1.2329513888888888;8.2;7.3;17.5;12.3;-0.5648523920217388;-0.5422564970548573;0;8.99;6.2;17.675;14.645;point_60%;1;6.2;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
7;59.0;9.0;53.7276912;86.8540912;202.0;-1.092987326436933;-1.7276533769926892;0.18505747126436384;1710.0;63.6;15.962486229295694;167.39999999999998;0.0254919955134087;-1.0686244519220964;0.020393596410727;Груженный движется вперед;95;7530G;240;1205.0;56.0;100.0;808.0;26.0;812.0;28.0;888.0;46.0;888.0;41.0;4.0;45.0;860.0;52.0;1.4189513888888887;8.0;5.9;10.1;14.7;-0.7962437028720792;-0.5538301879802949;0;6.2;6.2;14.645;14.645;point_60%;1;6.2;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
8;69.0;10.0;53.7276432;86.8542224;203.5;-0.5083807040227494;-1.9508297449632326;0.023771630668178223;1710.0;63.400000000000006;10.159580003985775;162.39999999999998;-0.0249821556031406;-1.0339553380238606;0.0091771183848271;Груженный движется вперед;95;7530G;240;1180.0;55.5;100.0;808.0;26.0;812.0;28.0;888.0;46.0;888.0;41.0;4.0;45.0;860.0;52.0;1.6445069444444442;6.9;8.6;13.9;13.8;-0.9709208256539408;-0.6207222005657296;0;6.2;8.99;14.645;14.645;point_60%;1;6.2;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
9;84.0;10.0;53.7275671;86.8544023;204.0;1.1060709986596204;-2.2035206852940976;-0.16876763083660035;1710.0;64.0;14.565353712190529;157.39999999999998;-0.1203222188232894;-0.9962271846640156;-0.0193739165901906;Груженный движется вперед;95;7530G;240;1163.0;55.0;100.0;808.0;26.0;812.0;28.0;888.0;46.0;888.0;41.0;4.0;45.0;860.0;52.0;1.8631180555555555;7.1;5.2;12.2;6.8;-1.093735133171184;-1.3839255994264428;0;6.2;6.2;10.1;10.1;-;0;6.2;10.1;0.0;0;0;-;0.0;0;0;0.0;0.0
