len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max;isin_border
0.0;10.0;53.7256182;86.844927;229.0;;74.4;0.0;22.05;-0.061180789232181;-1.006423982869379;0.0152951973080452;Груженный движется вперед;95;7530G;240;706.0;14.0;29.0;792.0;24.0;796.0;25.0;868.0;44.0;876.0;40.0;20.0;41.0;872.0;45.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route30', '/home/pi/adviser/route29', '/home/pi/adviser/route10', '/home/pi/adviser/route24', '/home/pi/adviser/route21', '/home/pi/adviser/route5', '/home/pi/adviser/route6'];0.049;6.9;6.7;7.9;13.3;-0.8690853920255928;-3.4869755604921986;-0.4030209999994798;-0.6953110746214114;2.3377649869481667;5.7;5.7;9.7;14.064999999999998;point_30%;5.7;9.7;1;0;0;0;-;0.0;0;0;0;0;0
24.0;6.0;53.725774;86.8446732;231.0;;74.8;24.088161762513234;110.7;-0.08667278474558986;-0.9982665443050882;-0.0173345569491179;Груженный движется вперед;95;7530G;240;1105.0;42.5;81.5;792.0;24.0;796.0;25.0;868.0;44.0;876.0;40.0;20.0;41.0;872.0;45.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route10', '/home/pi/adviser/route30', '/home/pi/adviser/route29', '/home/pi/adviser/route24', '/home/pi/adviser/route21', '/home/pi/adviser/route5', '/home/pi/adviser/route6'];0.20274999999999999;6.0;8.3;13.7;10.6;0.9910938118931039;-2.6994587337614226;-0.4488757154640223;-0.25052980225393506;3.0069118550120635;5.7;8.265;14.064999999999998;14.064999999999998;point_30%;5.7;9.7;1;0;0;0;-;0.0;0;0;0;0;0
32.0;6.0;53.7257835;86.8445547;230.0;;74.8;7.876130303543178;48.925;-0.0112164780258998;-0.9850107066381156;0.0112164780258998;Груженный движется вперед;95;7530G;240;1285.0;17.0;27.0;792.0;24.0;796.0;25.0;868.0;44.0;876.0;40.0;20.0;41.0;872.0;45.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route10', '/home/pi/adviser/route30', '/home/pi/adviser/route29', '/home/pi/adviser/route21', '/home/pi/adviser/route24', '/home/pi/adviser/route5', '/home/pi/adviser/route6'];0.2842916666666666;6.1;6.7;9.1;13.6;-0.6523659246363439;-2.1736351870394883;-0.4463119256109414;0.11968618865170855;-2.327771866395748;5.7;5.7;9.7;14.064999999999998;point_30%;5.7;9.7;1;0;0;0;-;0.0;0;0;0;0;0
39.0;6.0;53.7257406;86.8444862;231.0;;74.8;6.56978635927275;45.275;-0.084123585194249;-0.9957173447537472;0.023452635872336;Груженный движется вперед;95;7530G;240;1297.0;16.0;25.0;792.0;24.0;796.0;25.0;868.0;44.0;876.0;40.0;20.0;41.0;872.0;45.0;/home/pi/adviser/route19;['/home/pi/adviser/route19', '/home/pi/adviser/route31', '/home/pi/adviser/route6'];0.33459722222222216;6.0;6.7;8.3;10.6;-1.3444790937939168;-1.8819845765681913;-0.39929741785954037;0.42404109300661086;-2.304730103374662;5.7;5.7;9.7;14.064999999999998;point_30%;5.7;9.7;1;0;0;0;-;0.0;0;0;0;0;0
46.0;5.0;53.7256918;86.8444118;223.0;;75.2;7.316025529564183;52.8;0.0071377587437544;-1.0482308555113695;0.0632201488732537;Груженный движется вперед;95;7530G;240;1300.0;18.0;29.0;792.0;24.0;796.0;25.0;868.0;44.0;876.0;40.0;20.0;41.0;872.0;45.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route6'];0.3932638888888888;7.4;7.1;4.7;14.5;-3.4513214971151376;-1.7969865585893277;-0.3117999796291225;0.6712391057218633;-2.1050555625259464;5.7;5.7;9.7;14.064999999999998;point_30%;5.7;9.7;1;0;0;0;-;0.0;0;0;0;0;0
54.0;5.0;53.7256282;86.8443482;233.0;;74.4;8.226421881675192;146.05;-0.0311002345263587;-1.0359946976649332;-0.0448659121035994;Груженный движется вперед;95;7530G;240;1076.0;54.0;100.0;792.0;24.0;796.0;25.0;868.0;44.0;876.0;40.0;20.0;41.0;872.0;45.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route30', '/home/pi/adviser/route6'];0.7178194444444443;3.8;7.4;8.9;13.3;2.478648580767998;-1.8911207893446929;-0.18778739833899089;0.8699844217085572;-1.5296180397518264;5.7;5.7;9.7;14.064999999999998;point_30%;5.7;9.7;1;0;0;0;-;0.0;0;0;0;0;0
70.0;9.0;53.7254846;86.8443582;232.0;;73.2;15.999312222184937;151.1;0.0025491995513408;-1.0257978994595698;-0.0173345569491179;Груженный движется вперед;95;7530G;240;1180.0;52.0;76.0;792.0;24.0;796.0;25.0;868.0;44.0;876.0;40.0;20.0;41.0;872.0;45.0;/home/pi/adviser/route31;['/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route30', '/home/pi/adviser/route29', '/home/pi/adviser/route10', '/home/pi/adviser/route21', '/home/pi/adviser/route24', '/home/pi/adviser/route5'];0.9276805555555554;4.6;6.4;5.6;13.0;0.9681238025587486;-2.136866925076083;-0.031227461408448565;1.028981235877784;-1.738372545280697;5.7;5.7;9.7;14.064999999999998;point_30%;5.7;9.7;1;0;0;0;-;0.0;0;0;0;0;0
86.0;12.0;53.7253412;86.8443172;229.0;;73.2;16.19027902402692;138.85;-0.0479249515652085;-1.017640460895279;-0.0448659121035994;Груженный движется вперед;95;7530G;240;1039.5;55.0;99.0;792.0;24.0;796.0;25.0;868.0;44.0;876.0;40.0;20.0;41.0;872.0;45.0;/home/pi/adviser/route30;['/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route29'];1.0819583333333331;4.1;8.8;9.8;10.3;2.5216404787335596;-2.5067046220252927;0.1539120437432009;1.1569337431406357;-1.4783908274903066;5.7;8.265;9.7;14.064999999999998;point_30%;5.7;9.7;1;0;0;0;-;0.0;0;0;0;0;0
101.0;13.0;53.7252084;86.844338;232.0;;73.2;14.846820246743812;101.975;0.0122361578464362;-0.9972468644845518;0.0183542367696543;Груженный движется вперед;95;7530G;240;830.0;49.0;99.0;792.0;24.0;796.0;25.0;868.0;44.0;876.0;40.0;20.0;41.0;872.0;45.0;/home/pi/adviser/route29;['/home/pi/adviser/route29', '/home/pi/adviser/route30', '/home/pi/adviser/route31', '/home/pi/adviser/route19', '/home/pi/adviser/route10', '/home/pi/adviser/route21', '/home/pi/adviser/route5'];1.1952638888888887;5.4;7.6;9.2;14.5;-1.0543251593634249;-2.97311353643412;0.3636633296966544;1.2625461384082026;-1.7090960134834265;5.7;8.265;9.7;14.064999999999998;point_30%;5.7;9.7;1;0;0;0;-;0.0;0;0;0;0;0
116.0;11.0;53.7250745;86.8443065;234.0;;73.2;15.049628135037464;138.97500000000002;-0.0438462322830631;-1.0003059039461608;0.0193739165901906;Груженный движется вперед;95;7530G;240;1027.5;54.0;100.0;792.0;24.0;796.0;25.0;868.0;44.0;876.0;40.0;20.0;41.0;872.0;45.0;/home/pi/adviser/route29;['/home/pi/adviser/route29', '/home/pi/adviser/route31', '/home/pi/adviser/route30', '/home/pi/adviser/route19'];1.4654930555555554;6.3;8.4;8.2;12.0;-1.108501350549853;-3.5085733245443573;0.5940586090326088;1.3545226165915771;-1.951246600837567;5.7;8.265;9.7;14.064999999999998;point_30%;5.7;9.7;1;0;0;0;-;0.0;0;0;0;11;0
