;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0;0.0;11.0;53.7230912;86.8418112;202.0;5.114430538363173;-3.2240732987364624;-0.526181353767555;;90.8;0.0;299.625;-0.0703579076170082;-1.011522381972061;-0.0907515040277353;Груженный движется вперед;95;7530G;240;1664.0;75.0;77.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.0;40.0;0.3329166666666667;6.0;4.3;11.7;10.5;6.572458168066982;0.5248252382088181;0;6.3;6.3;10.5;10.5;-;0;6.3;10.5;0.0;0;0;-;0.0;0;0;0.0;0.0
1;15.0;11.0;53.7231579;86.8420059;206.0;7.131961449367173;-2.4437040251295974;1.066551583792967;;90.0;14.818838218193276;384.8;-0.0458855919241358;-0.9850107066381156;-0.1233812582848985;Груженный движется вперед;95;7530G;240;1668.0;96.0;99.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.0;40.0;0.8673611111111112;6.7;6.6;11.3;9.9;6.227497308716876;0.47947113691665044;0;6.3;6.3;10.5;10.5;-;0;6.3;10.5;0.0;0;0;-;0.0;0;0;0.0;0.0
2;26.0;11.0;53.7232034;86.8421538;203.0;7.040793025522254;-1.8146240388791945;2.6528426873254487;;89.2;10.979889012368355;436.8;-0.037728153359845;-0.9982665443050882;-0.1233812582848985;Груженный движется вперед;95;7530G;240;1808.0;97.0;100.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.0;40.0;1.3526944444444446;4.3;4.8;11.6;11.3;5.9215840266013124;0.18953262260694514;0;6.3;6.3;10.5;10.5;-;0;6.3;10.5;0.0;0;0;-;0.0;0;0;0.0;0.0
3;43.0;12.0;53.7232329;86.8424137;199.0;4.873953527279274;-1.3248717162604722;4.234971159109092;;89.2;17.431069490623987;393.7000000000001;-0.0127459977567043;-1.0043846232283062;-0.0856531049250535;Груженный движется вперед;95;7530G;240;1797.0;91.0;92.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.0;40.0;1.7901388888888892;4.4;6.6;13.2;10.2;5.651910889968192;0.05194502298719894;0;6.3;6.3;10.5;10.5;-;0;6.3;10.5;0.0;0;0;-;0.0;0;0;0.0;0.0
4;57.0;14.0;53.7232394;86.842625;206.0;8.390312643912413;-0.9624854335486472;5.815216201423099;;88.8;13.936564278079928;426.0;-0.023452635872336;-0.9330070357907616;-0.1376567757724074;Груженный движется вперед;95;7530G;240;1824.0;91.0;100.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.0;40.0;2.2634722222222226;3.9;6.6;11.5;9.8;5.415670467065408;0.03046191382336283;0;6.3;6.3;10.5;10.5;-;0;6.3;10.5;0.0;0;0;-;0.0;0;0;0.0;0.0
5;74.0;12.0;53.7232441;86.8428857;201.0;6.946926510901175;-0.7155035670189362;7.395857016546672;;88.8;17.17958019355875;427.775;-0.0316100744366268;-0.9493219129193432;-0.1157336596308759;Груженный движется вперед;95;7530G;240;1823.0;92.0;100.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.0;40.0;2.738777777777778;6.7;4.6;11.0;10.9;5.210055326140859;0.22454037613216005;0;6.3;6.3;10.5;10.5;-;0;6.3;10.5;0.0;0;0;-;0.0;0;0;0.0;0.0
6;90.0;13.0;53.7232761;86.8431225;198.0;1.8846422111314634;-0.571964492946559;8.979172806759014;;88.8;15.998999401502685;185.3;0.0316100744366268;-0.9911287855613338;-0.0326297542571632;Груженный движется вперед;95;7530G;240;1572.5;50.0;50.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.0;40.0;2.944666666666667;5.2;7.7;10.6;13.0;5.032258035442442;0.30954015421743764;0;6.3;6.3;10.5;10.5;-;0;6.3;10.5;0.0;0;0;-;0.0;0;0;0.0;0.0
7;108.0;11.0;53.7233239;86.8433751;201.0;2.399494944714685;-0.5199065876067297;10.567442774339325;;88.8;17.468253858504657;411.725;0.0540430304884266;-0.9962271846640156;-0.0418068726419904;Груженный движется вперед;95;7530G;240;1731.5;98.0;100.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.0;40.0;3.516506944444445;4.0;6.7;9.6;11.3;4.879471163218054;1.3518225514872209;0;6.3;6.3;10.5;10.5;-;0;6.3;10.5;0.0;0;0;-;0.0;0;0;0.0;0.0
8;122.0;13.0;53.723447;86.8434214;202.0;1.6917898389257147;-0.5473682272746685;12.16294612156681;;88.8;14.038898784197263;386.5;0.0418068726419904;-1.0003059039461608;-0.0295707147955541;Груженный движется вперед;95;7530G;240;1834.0;81.0;100.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.0;40.0;3.9459513888888895;4.5;6.7;11.5;12.9;4.748887277715591;1.9442940889146314;0;6.3;6.3;10.5;10.5;-;0;6.3;10.5;0.0;0;0;-;0.0;0;0;0.0;0.0
9;140.0;15.0;53.723601;86.8433194;207.0;4.955958019372773;-0.6423877882255913;13.767962050720671;;89.2;18.412943960458374;429.35;-0.0418068726419904;-1.0339553380238604;-0.0897318242071989;Груженный движется вперед;95;7530G;240;1822.0;92.0;100.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.0;40.0;4.423006944444445;5.4;5.9;13.2;11.6;4.637698947182951;2.272133550770185;0;6.3;6.3;10.5;10.5;-;0;6.3;10.5;0.0;0;0;-;0.0;0;0;0.0;0.0
10;160.0;17.0;53.7237381;86.8431237;208.0;5.865388434144878;-0.7930036467347152;15.384769764080108;;89.2;19.977195155858933;405.9;-0.1040073416947078;-1.0370143774854697;-0.1070663811563169;Груженный движется вперед;95;7530G;240;1829.0;85.0;100.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.0;40.0;4.761256944444446;5.6;5.1;15.3;10.9;4.54309873986803;2.1570384440069903;0;6.3;6.3;15.225;10.5;point_30%;1;6.3;10.5;0.0;0;0;-;0.0;0;0;0.0;0.0
11;181.0;17.0;53.7238949;86.8429477;205.0;6.4842257551269755;-0.9872541790772593;17.015648463924325;;89.2;20.95398651751269;405.9;-0.0214132762312633;-1.0135617416131335;-0.1152238197206077;Груженный движется вперед;95;7530G;240;1829.0;85.0;100.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.0495867768595;40.0;5.212256944444445;5.4;6.4;11.0;12.3;4.462279224018725;1.963704010028092;0;6.3;6.3;10.5;10.5;-;0;6.3;10.5;0.0;0;0;-;0.0;0;0;0.0;0.0
12;201.0;14.0;53.7240605;86.8428317;203.0;5.51902597718636;-1.213177761528438;18.662877352532526;;89.2;19.95543663581037;407.9500000000001;-0.0224329560517997;-1.0339553380238604;-0.0999286224125624;Груженный движется вперед;95;7530G;240;1828.0;86.0;100.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.1157024793388;40.0;5.665534722222223;5.2;5.2;11.3;11.6;4.392432967882933;1.6437446913512401;0;6.3;6.3;10.5;10.5;-;0;6.3;10.5;0.0;0;0;-;0.0;0;0;0.0;0.0
13;219.0;15.0;53.72422;86.842812;203.0;4.353139583949211;-1.4588127703634985;20.328735632184287;;89.2;17.803107907536994;401.75;-0.0224329560517997;-1.0043846232283062;-0.0764759865402263;Груженный движется вперед;95;7530G;240;1829.0;85.0;100.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.1818181818182;40.0;6.111923611111112;5.2;5.2;12.3;12.2;4.330752539708631;1.3793148897493501;0;6.3;6.3;10.5;10.5;-;0;6.3;10.5;0.0;0;0;-;0.0;0;0;0.0;0.0
14;236.0;15.0;53.7243723;86.8428619;206.0;5.766939267801874;-1.6880091697225295;22.091187739464008;;88.8;17.269881832679708;405.7;-0.0489446313857448;-1.0084633425104517;-0.1019679820536351;Груженный движется вперед;95;7530G;240;1829.0;86.0;99.5;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.2479338842975;40.0;6.56270138888889;3.9;6.5;14.2;7.7;4.152898611384126;1.2946463185940296;0;6.3;6.3;15.225;10.5;point_30%;2;6.3;10.5;0.0;0;0;-;0.0;0;0;0.0;0.0
15;253.0;14.0;53.7245197;86.8429325;201.0;4.254205241390165;-1.947380825124673;23.84214559387017;;88.8;17.05494611689042;410.25;-0.0448659121035994;-0.9584990313041704;-0.0713775874375446;Груженный движется вперед;95;7530G;240;1828.0;87.0;100.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.3140495867768;40.0;7.132493055555557;5.2;5.6;11.3;9.1;4.099732733095184;1.1943148066338332;0;6.3;6.3;15.225;10.5;point_30%;2;6.3;10.5;0.0;0;0;-;0.0;1;0;0.0;0.0
16;272.0;18.0;53.724674;86.8430356;202.0;3.050931326139176;-1.956891600666884;25.571647509579016;;89.2;18.470493403822047;406.475;-0.0836137452839808;-1.0105027021515245;-0.0540430304884266;Груженный движется вперед;95;7530G;240;1828.0;86.0;100.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.3801652892562;40.0;7.922861111111112;7.7;5.6;11.3;8.9;4.037308576065096;1.172526727789536;0;6.3;6.3;15.225;10.5;point_30%;2;6.3;10.5;0.0;0;0;-;0.0;1;0;0.0;0.0
17;315.0;21.0;53.7250285;86.8432877;204.0;4.105008774271497;-2.1136482515780015;27.334865900383647;;89.6;42.81439121878192;406.25;-0.0458855919241358;-1.07882125012746;-0.0774956663607627;Груженный движется вперед;95;7530G;240;1829.0;86.0;99.5;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.4462809917355;40.0;8.374250000000002;6.4;7.7;15.0;12.2;3.85834517584111;1.2125966568688358;1;6.3;6.3;15.225;10.5;point_30%;2;6.3;10.5;0.0;0;0;-;0.0;1;0;0.0;0.0
18;339.0;22.0;53.7252376;86.84342;202.0;4.077482060547075;-2.44034490021746;29.074329501916246;;89.6;24.85485760895177;405.9;0.0061180789232181;-1.0298766187417152;-0.0734169470786173;Груженный движется вперед;95;7530G;240;1829.0;85.0;100.0;780.0;20.0;780.0;21.0;856.0;38.0;856.0;34.0;52.0;37.0;856.5123966942149;40.0;8.825250000000002;6.0;6.1;11.2;12.1;3.9979320498555;1.2476034523714556;1;6.3;6.3;10.5;10.5;-;0;6.3;10.5;0.0;0;0;-;0.0;1;0;0.0;0.0
