Широта;Долгота;in_current_border_original;point;рекомендованная скорость_min;рекомендованная скорость_max;len;Скорость;Продольный наклон;уклон;Поперечный наклон;Высота;point_route_dist;рекомендованная скорость_turns;Поворот влево;Поворот вправо;подъем;спуск;rec_hole;примечание;рекомендованная скорость_holes;рекомендованная скорость;рекомендованная скорость_add;azimut;путь;centr;radius;время движения по маршруту;nom_point;no_avoid;Объезд слева;Объезд справа;Неровная дорога;Опасность;Грузоподъемность;Модель самосвала;Самосвал;уровень давления впереди,МПа;уровень давления сзади,МПа
53.7280145;86.8436369;1;-;0.0;0.0;14;0.3118811881188119;7.127101386292674;5.02980914205004;-4.636839977836101;1.1059952028753344;0.0;0;0;0;0;0;Нет;добавили новую яму;0;0.0;0.0;1.6783194350143713;14.544642897818742;-;0;1386.0;-;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7281444;86.8436132;1;point_30%;0.0;0.0;32;0.7128712871287128;4.969985458906443;4.668574084598488;-3.9879356964311405;1.511137041514714;3.698976707372498;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;1.5554162997433434;17.557457489180788;-;0;1386.0;1;0;1;0;0;0;240;7530G;95;6.9;10.3
53.7283021;86.8436173;1;point_30%;0.0;0.0;50;1.1138613861386137;4.245949105804653;4.432408296641093;-3.3311309988950195;2.3626227934930797;0.0;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;1.1965770415967727;18.214839315257287;-;0;1386.0;1;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7284544;86.8437184;1;point_30%;0.0;0.0;67;1.4925742574257426;4.246843508672789;4.296907800449461;-2.7251916567290104;3.4307797900573025;0.0;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;1.2026839661483009;17.551161035827064;-;0;1386.0;1;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7286015;86.8438143;1;point_30%;0.0;0.0;84;1.8712871287128712;4.121365549534597;4.231529200270679;-2.2883891799270653;4.310115463810055;0.0;0;0;0;0;0;Объезд слева;-;0;0.0;0.0;1.0365697425629552;16.323195074183342;-;0;1386.0;1;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7287277;86.8439405;1;point_30%;0.0;0.0;99;2.2054455445544554;2.777061241604989;4.220635281472029;-1.9576926590331198;5.1164835164835285;9.076041375799528;0;0;0;0;0;Объезд слева;добавили новую яму;0;0.0;0.0;1.1319513579464557;15.236486148272176;-;0;1386.0;1;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7288516;86.8440388;1;-;0.0;0.0;116;2.5841584158415842;1.7632510656246285;4.254342158870437;-1.6850551796814806;5.947672846523434;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;1.1223521485015822;16.93683410704735;-;0;1386.0;-;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7289887;86.8441503;1;point_30%;0.0;0.0;137;3.051980198019802;1.4208610972077786;4.347637798954214;-1.4032378222013113;7.062101178028943;6.879493048607244;0;0;0;0;0;Объезд слева;добавили новую яму;0;0.0;0.0;0.8972279496215367;20.894124771213765;-;0;1386.0;2;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7291354;86.8443482;1;point_30%;0.0;0.0;160;3.564356435643564;2.2541250141861084;4.439551120003144;-1.1631175058529055;8.06381164903334;9.370934578615742;0;0;0;0;0;Объезд слева;добавили новую яму;0;0.0;0.0;0.9087514815009892;22.765715580372472;-;0;1386.0;2;0;0;0;0;0;240;7530G;95;6.9;10.3
53.7292967;86.8445607;1;-;0.0;0.0;178;3.9653465346534653;3.386686492958238;4.549866013335675;-0.8984893954884392;9.21455377317448;0.0;0;0;0;0;0;Нет;-;0;0.0;0.0;1.1159387544865085;18.303174836622595;-;0;1386.0;-;0;0;0;0;0;240;7530G;95;6.9;10.3
