acc_X_std;acc_X_kurt;acc_X_var;acc_X_iqr;acc_Y_std;acc_Y_kurt;acc_Y_var;acc_Y_iqr;acc_Z_std;acc_Z_kurt;acc_Z_iqr;acc_Z_range;acc_std;acc_var;acc_iqr;acc_kurt;acc_cv;class
3.7784702512191424;1.4008650252247246;14.276837439348048;2.7672283684103487;1.0171546912130884;-0.38205790187373495;1.0346036658567934;1.4325472064258116;0.04820344901480009;-0.022185808883834725;0.059141429591108345;0.174365249311716;1.3368275314315807;1.787107848793454;1.4053806842371817;0.234434503584956;0.27304558512062604;0.0
3.7784702512191424;1.4008650252247246;14.276837439348048;2.7672283684103487;1.0171546912130884;-0.38205790187373495;1.0346036658567934;1.4325472064258116;0.04820344901480009;-0.022185808883834725;0.059141429591108345;0.174365249311716;1.3368275314315807;1.787107848793454;1.4053806842371817;0.234434503584956;0.27304558512062604;30.0
3.7784702512191424;1.4008650252247246;14.276837439348048;2.7672283684103487;1.0171546912130884;-0.38205790187373495;1.0346036658567934;1.4325472064258116;0.04820344901480009;-0.022185808883834725;0.059141429591108345;0.174365249311716;1.3368275314315807;1.787107848793454;1.4053806842371817;0.234434503584956;0.27304558512062604;30.0
3.7784702512191424;1.4008650252247246;14.276837439348048;2.7672283684103487;1.0171546912130884;-0.38205790187373495;1.0346036658567934;1.4325472064258116;0.04820344901480009;-0.022185808883834725;0.059141429591108345;0.174365249311716;1.3368275314315807;1.787107848793454;1.4053806842371817;0.234434503584956;0.27304558512062604;30.0
3.7784702512191424;1.4008650252247246;14.276837439348048;2.7672283684103487;1.0171546912130884;-0.38205790187373495;1.0346036658567934;1.4325472064258116;0.04820344901480009;-0.022185808883834725;0.059141429591108345;0.174365249311716;1.3368275314315807;1.787107848793454;1.4053806842371817;0.234434503584956;0.27304558512062604;0.0
3.7784702512191424;1.4008650252247246;14.276837439348048;2.7672283684103487;1.0171546912130884;-0.38205790187373495;1.0346036658567934;1.4325472064258116;0.04820344901480009;-0.022185808883834725;0.059141429591108345;0.174365249311716;1.3368275314315807;1.787107848793454;1.4053806842371817;0.234434503584956;0.27304558512062604;0.0
3.7784702512191424;1.4008650252247246;14.276837439348048;2.7672283684103487;1.0171546912130884;-0.38205790187373495;1.0346036658567934;1.4325472064258116;0.04820344901480009;-0.022185808883834725;0.059141429591108345;0.174365249311716;1.3368275314315807;1.787107848793454;1.4053806842371817;0.234434503584956;0.27304558512062604;0.0
3.610514184211164;4.15886699963746;13.035812674390007;1.9770571654106393;1.2301440224052942;-0.8175053243068747;1.5132543158594771;1.9119745158955612;0.04928293304867513;-0.2461314620453057;0.0688283878862037;0.174365249311716;1.3752287162492345;1.8912540219965175;1.9977037692997612;-0.6220234887315352;0.27275145903910003;30.0
2.2279279477351;3.0247679357134807;4.963662940299135;1.7746698799323992;1.418261149897249;-1.0644480265769694;2.011464689307867;2.248558375605592;0.052254577496095876;-0.19900814612996418;0.061308249209748096;0.174365249311716;1.2688237277693846;1.6099136521505975;1.9977037692997612;-1.1309565504835044;0.25452576891072315;0.0
1.377589190081449;-0.6777446521116461;1.8977519766292623;1.640292981620215;1.6079325205391837;-1.0361582957469535;2.5854469906074926;2.507250939898352;0.05106403485791156;0.7360076624375773;0.0670439482002651;0.174365249311716;1.2328045703216528;1.5198071086059548;1.822041870151061;-0.9950256268353036;0.2430268903568493;0.0
1.3975382125801374;-0.9071142778660822;1.9531130556216851;1.9020100810911487;1.7559199405806258;-1.1462808509923788;3.0832548377286684;2.705161603575544;0.05509052703762135;0.9027660721386553;0.07125012745997748;0.19679820536351578;1.2122600416028397;1.4695744084669187;1.52663674403869;-0.7777644678011693;0.24053324100712756;0.0
1.323987323569307;-0.12839351936545867;1.7529424329722167;1.4578820461648352;1.8410096288203095;-1.3239626277286436;3.389316453409094;2.895219811320887;0.05243783898271355;2.637875382468989;0.057484449882736724;0.19679820536351578;1.0564881709773706;1.1161672554151096;1.1312504097176905;0.03597853433211324;0.2192876129440909;0.0
1.7419370634454263;0.6082114230204063;3.034344733004875;1.78227487481763;1.868758880321698;-1.449466556535275;3.492259752781206;3.1341663267136117;0.05216297900821173;3.126330447514397;0.0429540124400937;0.19679820536351578;1.257918386149006;1.5823586662117195;1.3336228501062939;0.1115985844143318;0.2747198460493487;0.0
2.063390372810972;-0.298860506552634;4.257579830609002;2.3542759016829757;1.829715031902361;-1.5162665551796237;3.3478570979694577;3.1278416629214782;0.05167881850774898;4.384587183200321;0.03110023452635865;0.19679820536351578;1.3964055542682603;1.9499484719912474;1.6644392671398962;-0.48720408776351104;0.31699544379901967;0.0
2.3231902001455054;-0.8680648434921624;5.3972127060521125;2.864496032637529;1.7540753197740242;-1.4633170458400573;3.076780227440345;2.947956197956291;0.028519428373434068;2.3679729285679705;0.02906087488528592;0.1142041399000713;1.4621123339759852;2.137772477164703;2.060758300002867;-0.7918016175069403;0.33750381446501326;0.0
2.5225619005583955;-1.500034697789594;6.363318542148783;4.6687344599132;1.65005034022058;-1.3040539996448515;2.7226661252620517;2.6739192846585604;0.01883461574370482;0.14362952838739224;0.024217395737738248;0.06525950851432641;1.5100856088399748;2.2803585460255973;2.244077237758013;-0.9868047124458176;0.35708067115262815;0.0
2.626034613240096;-1.7974390608555066;6.89605778993506;4.6687344599132;1.4758854755011674;-1.0344700672769218;2.178237936795307;2.301808454083311;0.03453069914844942;5.539878092096038;0.0244723156928723;0.12745997756704391;1.5357935045520046;2.358661688624128;2.3463506116418706;-1.0742524755793876;0.36590526042066346;0.0
2.589363292637758;-1.6534574064400762;6.704802261259851;4.6687344599132;1.2609186720006582;-0.5264836506504208;1.5899158973999037;1.7362790102478973;0.03778062495408674;1.772543844006077;0.022178036096665577;0.12745997756704391;1.5368153492456191;2.3618014176769346;2.3463506116418706;-0.8490946808794667;0.37649749860382714;0.0
2.5752266345924673;-1.5796383606612772;6.631792219514446;4.6687344599132;1.026619408458177;0.30628120093813893;1.0539474098230173;1.1465323872696895;0.03935376494724152;0.4434135907090106;0.0433363923727949;0.12745997756704391;1.5368751123115822;2.3619851108427388;2.3463506116418706;-0.9079586841631346;0.3742577276546758;0.0
