acc_X_std;acc_X_kurt;acc_X_var;acc_X_iqr;acc_Y_std;acc_Y_kurt;acc_Y_var;acc_Y_iqr;acc_Z_std;acc_Z_kurt;acc_Z_iqr;acc_Z_range;acc_std;acc_var;acc_iqr;acc_kurt;acc_cv;class
2.4612891529781376;-1.0840394265572293;6.057944294567838;3.8495265771277216;1.3720093768123036;-0.751981088051397;1.8824097300608855;2.015940722905612;0.06359709099323106;2.910411200913767;0.056337310084633406;0.2416641174671152;2.0629901245563973;4.255928254017219;3.482350798565327;-1.5319748446627601;0.4993538378132872;90.0
2.4612891529781376;-1.0840394265572293;6.057944294567838;3.8495265771277216;1.3720093768123036;-0.751981088051397;1.8824097300608855;2.015940722905612;0.06359709099323106;2.910411200913767;0.056337310084633406;0.2416641174671152;2.0629901245563973;4.255928254017219;3.482350798565327;-1.5319748446627601;0.4993538378132872;90.0
2.4612891529781376;-1.0840394265572293;6.057944294567838;3.8495265771277216;1.3720093768123036;-0.751981088051397;1.8824097300608855;2.015940722905612;0.06359709099323106;2.910411200913767;0.056337310084633406;0.2416641174671152;2.0629901245563973;4.255928254017219;3.482350798565327;-1.5319748446627601;0.4993538378132872;90.0
2.4612891529781376;-1.0840394265572293;6.057944294567838;3.8495265771277216;1.3720093768123036;-0.751981088051397;1.8824097300608855;2.015940722905612;0.06359709099323106;2.910411200913767;0.056337310084633406;0.2416641174671152;2.0629901245563973;4.255928254017219;3.482350798565327;-1.5319748446627601;0.4993538378132872;90.0
2.4612891529781376;-1.0840394265572293;6.057944294567838;3.8495265771277216;1.3720093768123036;-0.751981088051397;1.8824097300608855;2.015940722905612;0.06359709099323106;2.910411200913767;0.056337310084633406;0.2416641174671152;2.0629901245563973;4.255928254017219;3.482350798565327;-1.5319748446627601;0.4993538378132872;90.0
2.4612891529781376;-1.0840394265572293;6.057944294567838;3.8495265771277216;1.3720093768123036;-0.751981088051397;1.8824097300608855;2.015940722905612;0.06359709099323106;2.910411200913767;0.056337310084633406;0.2416641174671152;2.0629901245563973;4.255928254017219;3.482350798565327;-1.5319748446627601;0.4993538378132872;90.0
2.4612891529781376;-1.0840394265572293;6.057944294567838;3.8495265771277216;1.3720093768123036;-0.751981088051397;1.8824097300608855;2.015940722905612;0.06359709099323106;2.910411200913767;0.056337310084633406;0.2416641174671152;2.0629901245563973;4.255928254017219;3.482350798565327;-1.5319748446627601;0.4993538378132872;90.0
2.5155376381225665;-1.1713613808321637;6.327929608811261;3.8495265771277216;1.1814895185988938;-0.6509073917847186;1.3959174825590457;1.7215192356924907;0.06252060626793625;3.075650153708768;0.0398949729784847;0.2416641174671152;2.1087007386185346;4.446618805050353;3.482350798565327;-1.6451170200763638;0.5011141117873662;90.0
2.26405589105654;-0.23075662404534367;5.125949077827824;3.018271270842614;0.9995693163384091;-0.5088456677364687;0.9991388181652344;1.4389988040994013;0.06184518783738656;2.42934078371587;0.06487712858162528;0.2416641174671152;2.039304049175834;4.158761004984952;2.867035610788302;-1.0850979924251956;0.44642189008151784;90.0
2.2338681355543484;0.31336429990464076;4.990166847045061;2.8415697098054045;0.8342427565226284;-0.33134549212605674;0.6959609768104734;1.168379428126343;0.06301304539222226;2.2331105569414818;0.06921076781890478;0.2416641174671152;2.0060460840771186;4.024220891441143;2.841916050169653;-0.5847327189234426;0.4262087198581277;90.0
1.6350839991967385;-0.10091848997043813;2.6734996844292;1.4767466905645845;0.6693357627943688;-0.020428349277406395;0.4480103633555196;0.8787312608263662;0.06420119283975464;2.0943933749905037;0.08131946568777393;0.2416641174671152;1.5899072997957393;2.5278052219437788;1.3965200740104704;-0.03571337479786886;0.31422372025520523;90.0
1.3656796111171792;1.4216863489458547;1.8650808002211698;1.2292943795465394;0.5187966148977095;0.4340947413849499;0.2691499276293222;0.6071055959423339;0.06303110585451711;2.311586129368119;0.07724074640562856;0.2416641174671152;1.2676733985125703;1.6069958452964102;1.0879908637358486;0.9612937343825915;0.23992705007653217;90.0
