len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;6.636363636363638;60.64525366666667;59.71546216666667;333.4;81.3366052707388;-1.2717551988163305;110.0;;60.4;0.0;;0.0234375;1.0467529296875;0.15771484375;Груженный движется вперед;32;75131;130;;;;;752.0;36.0;748.0;31.0;760.0;49.0;748.0;43.0;744.0;44.0;752.0;46.0;/home/pi/adviser/route6;['/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route9'];647;0.0;;7.3;7.9;7.8;6.7;8.472434522972023;0.3784447392073619;-2.264881212447591;6.6;6.6;7.4;7.4;-;6.6;7.4;0;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;1
2.0;7.381818181818183;60.645239333333336;59.71543783333333;333.3;81.59153426203369;-0.7085138913088287;110.0;;60.4;2.0758838636547363;;0.01416015625;1.0361328125;0.1478271484375;Груженный движется вперед;32;75131;130;;;;;752.0;36.0;748.0;31.0;760.0;49.0;748.0;43.0;744.0;44.0;752.0;46.0;/home/pi/adviser/route6;['/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route9'];647;;;6.7;8.5;8.6;6.7;8.4101780805237;0.5061688342949686;-2.31276391086765;6.6;6.6;7.4;7.4;-;6.6;7.4;0;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;1
5.0;8.127272727272729;60.64522266666667;59.71540666666667;333.1;76.94328979394926;-0.3443700076883395;110.0;;60.4;2.5169639717065615;;0.0068359375;1.05859375;0.24755859375;Груженный движется вперед;32;75131;130;;;;;752.0;36.0;748.0;31.0;760.0;49.0;748.0;43.0;744.0;44.0;752.0;46.0;/home/pi/adviser/route6;['/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route9'];647;;;6.6;8.5;8.6;5.4;8.347921638075375;0.6338929293825752;-2.338274585331923;6.6;6.6;7.4;7.4;-;6.6;7.4;0;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;1
7.0;8.872727272727275;60.645207;59.71537583333333;332.7;83.59840420194234;-2.044201387576672;110.0;;60.4;2.4234015269123956;;0.0347900390625;0.99609375;0.0810546875;Груженный движется вперед;32;75131;130;;;;;752.0;36.0;748.0;31.0;760.0;49.0;748.0;43.0;744.0;44.0;752.0;46.0;/home/pi/adviser/route6;['/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route9'];647;;;6.6;7.4;10.2;6.1;8.285665195627052;0.7616170244701819;-2.270447701102892;6.6;6.6;10.73;7.4;point_60%;6.6;7.4;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;1
10.0;9.61818181818182;60.645189333333335;59.7153455;333.0;84.12188875900827;-3.701475323134563;110.0;;60.0;2.5705957071846233;;0.062255859375;0.9781494140625;0.0604248046875;Груженный движется вперед;32;75131;130;;;;;752.0;36.0;748.0;31.0;760.0;49.0;748.0;43.0;744.0;44.0;752.0;46.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route9'];647;;;7.7;7.8;10.5;6.1;8.22340875317873;0.8893411195577886;-2.4274576132485635;6.6;6.6;10.73;7.4;point_60%;6.6;7.4;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;1
12.0;10.363636363636362;60.64517283333333;59.71530666666666;332.3;79.45473423815477;0.6833355649590973;110.0;;60.0;2.8044319138061105;;-0.017822265625;1.1463623046875;0.1732177734375;Груженный движется вперед;32;75131;130;;;;;752.0;36.0;748.0;31.0;760.0;49.0;748.0;43.0;744.0;44.0;752.0;46.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route9'];647;;;8.9;8.2;10.5;5.2;8.161152310730406;1.0170652146453953;-2.3235029490674606;9.569999999999999;6.6;10.73;7.4;point_60%;6.6;7.4;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;1
15.0;11.18181818181818;60.64515416666666;59.715271;331.9;79.42909451456015;-1.121810941736422;110.0;;60.0;2.8471924279235807;;0.020263671875;1.078125;0.17041015625;Груженный движется вперед;32;75131;130;;;;;752.0;36.0;748.0;31.0;760.0;49.0;748.0;43.0;744.0;44.0;752.0;46.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route9'];647;;;8.9;8.2;8.2;5.9;8.098895868282082;1.144789309733002;-2.3257547707409065;9.569999999999999;6.6;7.4;7.4;point_60%;6.6;7.4;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;1
18.0;11.909090909090908;60.6451335;59.715231333333335;332.2;71.36472991570119;-0.8779576956458301;110.0;;60.0;3.158919465461182;;0.0167236328125;1.035888671875;0.34814453125;Груженный движется вперед;32;75131;130;;;;;752.0;36.0;748.0;31.0;760.0;49.0;748.0;43.0;744.0;44.0;752.0;46.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];647;;;8.7;6.5;5.7;9.6;8.036639425833759;1.2725134048206086;-2.387516690755525;9.569999999999999;6.6;7.4;7.4;point_60%;6.6;7.4;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;1
22.0;12.545454545454543;60.64511216666666;59.715185;332.1;77.5692646657676;2.59174904215394;110.0;;60.0;3.4688892990186084;;-0.048828125;1.04443359375;0.2200927734375;Груженный движется вперед;32;75131;130;;;;;752.0;36.0;748.0;31.0;760.0;49.0;748.0;43.0;744.0;44.0;752.0;46.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];647;;;8.9;8.5;7.6;9.6;7.974382983385435;1.4002374999082154;-2.401372042855809;9.569999999999999;6.6;7.4;7.4;point_60%;6.6;7.4;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;1
26.0;12.999999999999996;60.64509;59.7151355;331.5;86.99557283718696;-2.053558338316717;110.0;;60.0;3.658714284862327;;0.0396728515625;1.0343017578125;-0.0067138671875;Груженный движется вперед;32;75131;130;;;;;752.0;36.0;748.0;31.0;760.0;49.0;748.0;43.0;744.0;44.0;752.0;46.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];647;;;7.0;8.5;7.6;7.3;7.912126540937112;1.5279615949958218;-2.3595618819570885;6.6;6.6;7.4;7.4;point_60%;6.6;7.4;1;0.0;0;0;-;0.0;0;0;flat;0.0;12.999999999999996;1.6;flat;0;0.01;0.0;1
