len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
0.0;6.0;60.64519966666667;59.7148855;329.1;80.13353583401783;-5.104572707622072;109.0;;63.6;0.0;;0.0958251953125;1.034912109375;0.1552734375;Груженный стоит;32;75131;130;;;;;716.0;28.0;720.0;23.0;736.0;40.0;724.0;37.0;744.0;36.0;732.0;40.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];652;0.0;;4.8;6.9;7.6;5.6;6.075430870960677;7.049359858689796;-1.415070037062561;6.8;6.8;7.2;7.2;-;6.8;7.2;0;0;0;0;-;0.0;0;0;up;0;0;7.049359858689796;up;0;0.01;1;0.0;0
1.0;6.0;60.64518691666667;59.71488958333333;328.7;77.3874855990047;-6.143379594452197;109.0;;64.0;1.4367332341176677;;0.111572265625;1.0311279296875;0.2022705078125;Груженный стоит;32;75131;130;;;;;716.0;28.0;720.0;23.0;736.0;40.0;724.0;37.0;744.3157894736842;36.05263157894737;732.0;40.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];652;;;4.4;6.9;8.1;6.9;6.120723896740511;6.950402437467825;-1.671187143637877;6.8;6.8;7.2;7.2;-;6.8;7.2;0;0;0;0;-;0.0;0;0;up;0;0;6.950402437467825;up;0;0.01;1;0.0;0
2.0;6.0;60.645180833333335;59.71488833333333;328.3;78.98944193776626;-6.5367486586904615;109.0;;64.0;0.680631967518722;;0.119873046875;1.030029296875;0.1612548828125;Груженный движется вперед;32;75131;130;;;;;716.0;28.0;720.0;23.0;736.0;40.0;724.0;37.0;744.7368421052631;36.12280701754386;732.0;40.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];652;;;6.1;6.3;8.0;6.9;6.166016922520345;6.851445016245855;-0.3683183008465647;6.8;6.8;7.2;7.2;-;6.8;7.2;0;0;0;0;-;0.0;0;0;up;0;0;6.851445016245855;up;0;0.01;1;0.0;0
3.0;7.0;60.64517966666666;59.7148945;329.3;77.79702194968945;-6.772856254108807;109.0;;64.0;0.5254262377599204;;0.1258544921875;1.0184326171875;0.171875;Груженный движется вперед;32;75131;130;;;;;716.0;28.0;720.0;23.0;736.0;40.0;724.0;37.0;745.578947368421;36.26315789473684;732.0;40.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route6'];652;;;6.1;7.6;9.1;8.1;6.21130994830018;6.752487595023885;0.9546610784789533;6.8;6.8;7.2;7.2;-;6.8;7.2;0;0;0;0;-;0.0;0;0;up;0;0;6.752487595023885;up;0;0.01;1;0.0;0
5.0;9.0;60.645174;59.71490083333333;329.5;85.71635577442913;-2.7355680061565444;109.0;;64.0;1.1318038661420189;;0.0501708984375;0.9674072265625;0.0509033203125;Груженный движется вперед;32;75131;130;;;;;716.0;28.0;720.0;23.0;736.0;40.0;724.0;37.0;746.6315789473683;36.43859649122807;732.0;40.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];652;;;6.6;7.3;8.5;6.3;6.301895999859849;6.554572752579944;-1.1624290765266663;6.8;6.8;7.2;7.2;-;6.8;7.2;0;0;0;0;-;0.0;0;0;up;0;0;6.554572752579944;up;0;0.01;1;0.0;0
6.0;10.0;60.64516583333333;59.71490804166667;329.6;71.32755869347629;-5.324540172092712;109.0;;64.0;1.1492357675892713;;0.09820556640625;1.0296630859375;0.29388427734375;Груженный движется вперед;32;75131;130;;;;;716.0;28.0;720.0;23.0;736.0;40.0;724.0;37.0;747.5263157894738;36.58771929824562;732.0;40.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];652;;;9.2;7.3;12.3;10.3;6.3471890256396835;6.455615331357974;2.379284959323413;9.86;6.8;10.44;10.44;point_60%;6.8;7.2;1;0;0;0;-;0.0;0;0;up;0;0;6.455615331357974;up;0;0.01;1;0.0;0
7.0;10.0;60.64517225;59.71489433333333;328.70000000000005;76.34089534001168;-11.214035808540427;109.0;;64.0;0.593535055814547;;0.20263671875;1.00244140625;0.0455322265625;Груженный движется вперед;32;75131;130;;;;;716.0;28.0;720.0;23.0;736.0;40.0;724.0;37.0;748.3157894736842;36.719298245614034;732.0;40.0;/home/pi/adviser/route9;['/home/pi/adviser/route9'];652;;;9.2;7.6;10.1;8.8;6.392482051419518;6.356657910136004;2.1192609236652364;9.86;6.8;10.44;7.2;point_60%;6.8;7.2;1;0;0;0;-;0.0;0;0;up;0;0;6.356657910136004;up;0;0.01;1;0.0;0
8.0;12.0;60.645178;59.71488716666666;328.5;77.95239033135954;-7.547001288108678;109.0;;64.0;0.5222362047377537;;0.149658203125;1.1114501953125;0.183349609375;Груженный движется вперед;32;75131;130;;;;;716.0;28.0;720.0;23.0;736.0;40.0;724.0;37.0;748.6315789473684;36.771929824561404;732.0;40.0;/home/pi/adviser/route9;['/home/pi/adviser/route9'];652;;;8.3;7.6;8.7;8.7;6.437775077199352;6.2577004889140335;1.848104231222611;6.8;6.8;7.2;7.2;point_60%;6.8;7.2;1;0;0;0;-;0.0;0;0;up;0;0;6.2577004889140335;up;0;6.7030088844129;1;0.0;0
9.0;11.0;60.64518316666667;59.71488416666666;328.6;80.34686712533812;-7.060957630275986;109.0;;64.0;0.5980067360512948;;0.12060546875;0.9737548828125;0.0875244140625;Груженный движется вперед;32;75131;130;;;;;716.0;28.0;720.0;23.0;736.0;40.0;724.0;37.0;748.8421052631579;36.80701754385965;732.0;40.0;/home/pi/adviser/route9;['/home/pi/adviser/route9'];652;;;8.3;5.8;5.1;8.7;6.483068102979186;6.158743067692063;1.9384532489226824;6.8;6.8;7.2;7.2;point_60%;6.8;7.2;1;0;0;0;-;0.0;0;0;up;0;0;6.158743067692063;up;0;0.01;1;0.0;0
10.0;11.0;60.6451925;59.714876833333335;328.5;75.0361450894467;-4.142026719053055;109.0;;64.0;1.11340614745425;;0.07763671875;1.0533447265625;0.26611328125;Груженный движется вперед;32;75131;130;;;;;716.0;28.0;720.0;23.0;736.0;40.0;724.0;37.0;749.0526315789474;36.8421052631579;732.0;40.0;/home/pi/adviser/route9;['/home/pi/adviser/route9'];652;;;5.6;6.4;7.5;6.0;6.528361128759021;6.059785646470093;2.041119422584341;6.8;6.8;7.2;7.2;point_60%;6.8;7.2;1;0;0;0;-;0.0;0;0;up;0;0;6.059785646470093;up;0;0.01;1;0.0;0
