Широта;Долгота;in_current_border_original;point;рекомендованная скорость_min;рекомендованная скорость_max;len;new_slope;Скорость;Продольный наклон;Поперечный наклон;Высота;point_route_dist;рекомендованная скорость_turns;Поворот влево;Поворот вправо;подъем;спуск;Обороты двигателя;Текущая нагрузка двигателя;incline;rec_hole;примечание;рекомендованная скорость_holes;nom_hole;рекомендованная скорость;рекомендованная скорость_add;azimut;путь;centr;radius;время движения по маршруту;no_avoid;Объезд слева;Объезд справа;Неровная дорога;Опасность;dist;Грузоподъемность;Модель самосвала;Самосвал;уровень давления впереди,МПа;уровень давления сзади,МПа;Расход топлива_средний;Расход топлива;X_;Y_;shtraf
60.65691483333333;59.726042;1;-;0;0;3190.0;2.329117734696941;22.56597222222222;2.1230993926047015;4.689873355551656;449.8671584361024;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.6801508982515114;6.347875250974493;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.6568795;59.72595066666667;0.3630036866841901
60.6569515;59.7261345;1;-;0;0;3196.0;2.196989617019233;22.451388888888886;2.1514588259209897;4.775425805707854;450.07871902229704;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.6140448477483799;6.490253054228356;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.65691483333333;59.726042;0.3630036866841901
60.65698316666667;59.72622616666666;1;-;0;0;3202.0;2.232939405763829;22.336805555555557;2.1746147050811153;4.866025838042872;450.287735164862;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.6828036381114272;6.1182129057083205;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.6569515;59.7261345;0.3630036866841901
60.65701983333334;59.726318166666665;1;-;0;0;3209.0;2.267764773965653;22.203125;2.1923786966843655;4.9613811551062215;450.49275643245545;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.6650945602098424;6.469061163533005;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.65698316666667;59.72622616666666;0.3630036866841901
60.657055;59.72640966666667;1;point_30%;0;0;3215.0;2.33906780531758;22.088541666666664;2.2045624673300304;5.061199459447416;450.69233239373557;1.3108669898652092;0;0;0;0;0;;;up;Объезд справа;добавили новую яму;0;23;0;0;0.5923119994472744;6.343530091932255;-;0.0;950.0;0;0;1;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.65701983333334;59.726318166666665;0.3630036866841901
60.65708566666667;59.72650266666667;1;point_30%;0;0;3221.0;2.285503384977592;21.973958333333332;2.2109776836173975;5.165188453615966;450.88501261736053;0.0;0;0;0;0;0;;;up;скорость_24.0;добавили новую яму;0;23;0;0;0.5339161303855942;6.114951320885448;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.657055;59.72640966666667;0.3630036866841901
60.657113333333335;59.72659816666667;1;point_30%;0;0;3227.0;2.2918257692751496;21.859375;2.211436012145755;5.273055840161383;451.06934667198846;0.0;0;0;0;0;0;;;up;Нет;-;0;23;0;0;0.6464541756938775;6.0519646716906665;-;0.0;950.0;1;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.65708566666667;59.72650266666667;0.3630036866841901
60.65714883333333;59.72669416666667;1;point_30%;0;0;3234.0;2.253182475954433;21.725694444444443;2.2057491195143926;5.38450932163318;451.2438841262774;0.0;0;0;0;0;0;;;up;скорость_24.0;добавили новую яму;0;23;0;0;0.595728182339517;6.56071743153053;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.657113333333335;59.72659816666667;0.3630036866841901
60.657163369719036;59.72673792642228;1;-;0;0;3237.0;2.253182475954433;21.66840277777778;2.1937286723225977;5.4992566005808685;451.4071745488857;0.0;0;0;0;0;0;;;up;Нет;;0;-;0;0;0.5522896574498997;2.883938076980522;-;0.0;950.0;0;0;0;0;0;2.883938076980522;130;75131;32;23.7;21.6;0;0;60.65714883333333;59.72669416666667;0.3630036866841901
60.657195;59.72684266666667;1;point_30%;0;0;3244.0;2.3474772851001915;21.53472222222222;2.17518633716966;5.617005379553962;451.55776750847133;0.0;0;0;0;0;0;;;up;скорость_23.0;-;0;24;0;0;0.569817897300477;6.7115458228087705;-;0.0;950.0;0;0;0;0;0;3.12214690590811;130;75131;32;23.7;21.6;0;0;60.657163369719036;59.72673792642228;0.3630036866841901
