len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
0.0;5.0;60.645401666666665;59.71450183333333;342.7;83.59684740411117;-1.5623880802694723;111.0;;80.4;0.0;;0.0269775390625;1.059814453125;0.0654296875;Груженный движется вперед;32;75131;130;;;;;700.0;21.0;696.0;18.0;720.0;32.0;744.0;28.0;716.0;28.0;724.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];675;0.0;;6.7;5.2;6.3;8.4;6.25010356467473;5.603634128145902;-1.5397801090037349;6.1;6.1;7.2;7.2;-;6.1;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.603634128145902;up;0;0.01;1;0.0;0
1.0;5.0;60.6453885;59.71450266666667;342.9;84.22506461890161;-3.360135328333284;111.0;;80.4;1.4664367502907492;;0.0595703125;0.998779296875;0.0667724609375;Груженный движется вперед;32;75131;130;;;;;700.0;21.0;696.0;18.0;720.0;32.0;744.0;28.0;716.0;28.0;724.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];675;;;6.6;5.5;5.5;8.4;6.312970257969713;5.586798414667987;-1.5034937537471285;6.1;6.1;7.2;7.2;-;6.1;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.586798414667987;up;0;0.01;1;0.0;0
3.0;6.0;60.64537516666667;59.7145045;342.9;84.59830819860323;-3.2074333524383745;111.0;;80.4;1.4876530007297906;;0.0576171875;1.0404052734375;0.026611328125;Груженный движется вперед;32;75131;130;;;;;700.0;21.0;696.0;18.0;720.0;32.0;744.0;28.0;716.0;28.0;724.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];675;;;6.6;5.7;5.5;7.4;6.375836951264695;5.5699627011900725;-1.46055168493724;6.1;6.1;7.2;7.2;-;6.1;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.5699627011900725;up;0;0.01;1;0.0;0
5.0;7.0;60.64535966666666;59.714508;343.2;80.64890296321167;-4.602049255850969;111.0;;80.4;1.7360203318922982;;0.078857421875;0.989013671875;0.0465087890625;Груженный движется вперед;32;75131;130;;;;;700.0;21.0;696.0;18.0;720.0;32.0;744.0;28.0;716.0;28.0;724.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];675;;;6.1;5.7;5.5;8.4;6.438703644559678;5.553126987712157;-1.0973997969637206;6.1;6.1;7.2;7.2;-;6.1;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.553126987712157;up;0;0.01;1;0.0;0
7.0;10.0;60.64534483333333;59.7145235;342.9;80.86471567602615;-7.427585488251464;111.0;;80.4;1.855304228566867;;0.1414794921875;1.060791015625;0.0970458984375;Груженный движется вперед;32;75131;130;;;;;700.0;21.0;696.0;18.0;720.0;32.0;744.0;28.0;716.0;28.0;724.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];675;;;5.3;5.2;7.4;8.4;6.501570337854661;5.536291274234242;-1.2579444703723484;6.1;6.1;7.2;7.2;-;6.1;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.536291274234242;up;0;0.01;1;0.0;0
9.0;12.0;60.64532033333333;59.71453966666667;342.1;83.25324490548246;-4.587999654217052;111.0;;80.4;2.8665150556489007;;0.076904296875;0.9549560546875;-0.080078125;Груженный движется вперед;32;75131;130;;;;;700.0;21.0;696.0;18.0;720.0;32.0;744.0;28.0;716.0;28.0;724.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];675;;;5.7;7.3;7.5;6.9;6.564437031149643;5.5194555607563265;-1.4018094320892365;6.1;6.1;7.2;7.2;-;6.1;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.5194555607563265;up;0;0.01;1;0.0;0
13.0;14.0;60.64528633333333;59.7145515;342.5;81.4708282567922;-6.6393231402355966;111.0;;80.4;3.8396195613668342;;0.127197265625;1.088134765625;0.0904541015625;Груженный движется вперед;32;75131;130;;;;;700.0;21.0;696.0;18.0;720.0;32.0;744.0;28.0;716.0;28.0;724.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];675;;;5.7;7.3;7.5;8.9;6.627303724444626;5.502619847278412;-1.241647048631013;6.1;6.1;7.2;7.2;-;6.1;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.502619847278412;up;0;0.01;1;0.0;0
20.0;16.0;60.64523191666667;59.71458941666667;341.6;78.27695384410262;-1.772428203099471;111.0;;80.4;6.40137850265962;;0.0196533203125;1.08349609375;0.197265625;Груженный движется вперед;32;75131;130;;;;;700.0;21.0;696.0;18.0;720.0;32.0;744.0;28.0;716.0;28.0;724.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];675;;;5.2;6.0;9.3;8.3;6.690170417739608;5.485784133800497;-1.3443661414106551;6.1;6.1;7.2;7.2;-;6.1;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.485784133800497;up;0;0.01;1;0.0;0
29.0;17.0;60.64515425;59.71462591666666;340.9;81.87469280083195;-6.332930326747992;111.0;;80.4;8.872437225443333;;0.1143798828125;1.0233154296875;0.0919189453125;Груженный движется вперед;32;75131;130;;;;;700.0;21.0;696.0;18.0;720.0;32.0;744.0;28.0;716.0;28.0;724.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];675;;;3.7;7.1;12.5;7.1;6.75303711103459;5.468948420322581;-1.4293800643978707;6.1;6.1;10.44;7.2;point_30%;6.1;7.2;1;0;0;0;-;0.0;0;0;up;0.0;0.0;5.468948420322581;up;0;0.01;1;0.0;0
35.0;17.0;60.645096;59.714642833333336;340.5;63.82676590089427;-2.323275906786459;111.0;;80.4;6.549854771683097;;0.038818359375;1.07568359375;0.559326171875;Груженный движется вперед;32;75131;130;;;;;700.0;21.0;696.0;18.0;720.0;32.0;744.0;28.0;716.0;28.0;724.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];675;;;6.7;7.1;10.4;7.1;6.815903804329573;5.452112706844666;-1.5015367506060868;6.1;6.1;10.44;7.2;point_30%;6.1;7.2;1;0;0;0;-;0.0;0;0;up;0.0;0.0;5.452112706844666;up;0;5.536291274234242;0;6.468006468006467;0
