len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;6.636363636363638;60.6446395;59.71504083333333;324.0;81.75419239820823;-4.253656264268934;116.0;;71.2;0.0;;0.0733642578125;0.9830322265625;0.0560302734375;Груженный движется вперед;32;75131;130;;;;;736.0;29.0;740.0;25.0;744.0;40.0;736.0;37.0;780.0;36.0;740.0;38.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route9', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];585;0.0;;6.3;6.4;9.4;7.4;5.258196829361319;3.4981870976219755;-2.231391491708239;6.6;6.6;10.15;7.0;point_30%;6.6;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.4981870976219755;up;0;0.01;0.0;1
2.0;7.30909090909091;60.64462383333333;59.715016;324.4;75.09111940255154;-8.239297080419718;116.0;;71.2;2.208681086294161;;0.1502685546875;1.015869140625;0.2174072265625;Груженный движется вперед;32;75131;130;;;;;736.0;29.0;740.0;25.0;744.0;40.0;736.0;37.0;780.0;36.0;740.0;38.0;/home/pi/adviser/route7;['/home/pi/adviser/route9', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];585;;;6.3;9.1;9.4;5.5;5.339908094541088;3.5721343698759442;-2.282401816479739;6.6;9.569999999999999;10.15;7.0;point_30%;6.6;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.5721343698759442;up;0;0.01;0.0;1
4.0;7.981818181818183;60.64461;59.71499166666667;324.1;81.0831661704642;-5.932479619216204;118.0;;71.2;2.033429548333198;;0.1080322265625;1.0435791015625;0.117431640625;Груженный движется вперед;32;75131;130;;;;;736.0;29.0;740.0;25.0;744.0;40.0;736.0;37.0;780.0;36.0;740.0;38.0;/home/pi/adviser/route6;['/home/pi/adviser/route9', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];585;;;5.0;9.1;10.0;5.0;5.421619359720856;3.646081642129913;-2.1125831721603654;6.6;9.569999999999999;10.15;7.0;point_30%;6.6;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.646081642129913;up;0;0.01;0.0;1
6.0;8.654545454545456;60.64459316666667;59.714971;324.4;82.6318441914895;-5.87789787600795;114.0;;71.2;2.18713178514034;;0.114013671875;1.0579833984375;-0.06982421875;Груженный движется вперед;32;75131;130;;;;;736.0;29.0;740.0;25.0;744.0;40.0;736.0;37.0;780.0;36.0;740.0;38.0;/home/pi/adviser/route7;['/home/pi/adviser/route9', '/home/pi/adviser/route7', '/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];585;;;6.8;7.8;10.0;5.2;5.5033306249006255;3.720028914383881;-2.3824716153655396;6.6;6.6;10.15;7.0;point_30%;6.6;7.0;1;0.0;0;0;-;0.0;1;0;up;0.0;0.0;3.720028914383881;up;0;0.01;0.0;1
8.0;9.327272727272728;60.6445865;59.714956666666666;325.7;85.7882448170389;-0.1429849914805108;110.0;;71.2;1.0782501664213466;;0.00390625;1.04833984375;0.05615234375;Груженный движется вперед;32;75131;130;;;;;736.0;29.0;740.0;25.0;744.0;40.0;736.0;37.0;780.0;36.0;740.0;38.0;/home/pi/adviser/route7;['/home/pi/adviser/route9', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];585;;;7.0;6.6;6.8;7.0;5.585041890080394;3.79397618663785;-2.217456636763689;6.6;6.6;10.15;7.0;point_30%;6.6;7.0;1;0.0;0;0;-;0.0;1;0;up;0.0;0.0;3.79397618663785;up;0;0.01;0.0;1
10.0;9.999999999999998;60.644569833333335;59.714931;325.5;70.22280051482372;-2.2974828451038345;113.0;;71.2;2.3247147588294816;;0.0457763671875;1.005126953125;0.3443603515625;Груженный движется вперед;32;75131;130;;;;;736.0;29.0;740.0;25.0;744.0;40.0;736.0;37.0;780.0;36.0;740.0;38.0;/home/pi/adviser/route6;['/home/pi/adviser/route9', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];585;;;8.3;6.0;7.4;7.0;5.666753155260163;3.8679234588918185;-2.12594412021933;6.6;6.6;10.15;7.0;point_30%;6.6;7.0;1;0.0;0;0;-;0.0;1;0;up;0.0;0.0;3.8679234588918185;up;0;0.01;0.0;1
13.0;10.636363636363635;60.64454783333333;59.714903166666666;325.5;74.43549154068145;-2.6169724523137847;117.0;;71.2;2.881860383002041;;0.057373046875;1.082763671875;0.29052734375;Груженный движется вперед;32;75131;130;;;;;736.0;29.0;740.0;25.0;744.0;40.0;736.0;37.0;780.0;36.0;740.0;38.0;/home/pi/adviser/route2;['/home/pi/adviser/route9', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];585;;;8.3;6.8;10.3;5.6;5.748464420439932;3.9418707311457872;-2.2424577938458974;6.6;6.6;10.15;7.0;point_30%;6.6;7.0;1;0.0;0;0;-;0.0;1;0;up;0.0;0.0;3.9418707311457872;up;0;0.01;0.0;1
15.0;11.09090909090909;60.64452933333333;59.71487316666666;325.8;81.25187869344396;-5.953435316554399;112.0;;71.2;2.630907571762098;;0.1055908203125;1.0107421875;0.0921630859375;Груженный движется вперед;32;75131;130;;;;;736.0;29.0;740.0;25.0;744.0;40.0;736.0;37.0;780.0;36.0;740.0;38.0;/home/pi/adviser/route6;['/home/pi/adviser/route9', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];585;;;6.7;6.7;10.3;5.9;5.8301756856197;4.0158180033997555;-2.215372663688291;6.6;6.6;10.15;7.0;point_30%;6.6;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;4.0158180033997555;up;0;0.01;0.0;1
19.0;11.636363636363635;60.64450433333333;59.714834833333335;325.9;74.74721550102768;-0.7330808744336064;108.0;;70.8;3.481601878507064;;0.0115966796875;0.9136962890625;0.2362060546875;Груженный движется вперед;32;75131;130;;;;;736.0;29.0;740.0;25.0;744.0;40.0;736.0;37.0;780.0;36.0;740.0;38.0;/home/pi/adviser/route6;['/home/pi/adviser/route9', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];585;;;7.0;6.5;8.1;7.9;5.911886950799469;4.089765275653725;-2.2565494335804472;6.6;6.6;7.0;7.0;point_30%;6.6;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;4.089765275653725;up;0;0.01;0.0;1
22.0;12.18181818181818;60.644481166666665;59.714796166666666;326.1;80.23569608924525;-1.8371473281995103;119.0;;71.2;3.332217910349042;;0.033935546875;0.9833984375;-0.0374755859375;Груженный движется вперед;32;75131;130;;;;;736.0;29.0;740.0;25.0;744.0;40.0;736.0;37.0;780.0;36.0;740.0;38.0;/home/pi/adviser/route6;['/home/pi/adviser/route6', '/home/pi/adviser/route9', '/home/pi/adviser/route7', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];585;;;8.9;5.9;8.3;8.1;5.993598215979238;4.163712547907693;-2.129582978685149;9.569999999999999;6.6;7.0;7.0;point_30%;6.6;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;12.18181818181818;4.163712547907693;up;0;0.01;0.0;1
