len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;5.454545454545455;60.64751033333334;59.71227433333333;324.9;84.01872749693587;-5.789621939591722;125.0;;65.6;0.0;;0.103759765625;1.0224609375;0.026123046875;Груженный движется вперед;32;75131;130;;;;;740.0;26.0;748.0;24.0;752.0;38.0;756.0;36.0;740.0;34.0;756.0;36.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];781;0.0;;5.9;6.2;4.6;8.9;5.279184834540948;4.0502312999248105;-0.18083805359775074;6.8;6.8;8.0;8.0;-;6.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;4.0502312999248105;up;0;0.01;0.0;0
2.0;6.236363636363637;60.64750716666666;59.71230966666667;324.9;82.1246665950817;-4.207392629579105;125.0;;65.6;1.9600182667999586;;0.077392578125;1.044921875;0.1220703125;Груженный движется вперед;32;75131;130;;;;;740.0;26.0;748.0;24.0;752.0;38.0;756.0;36.0;740.0;34.0;756.0;36.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];781;;;5.0;6.2;4.4;8.9;5.273434040501567;4.016110862621334;0.6015238490792721;6.8;6.8;8.0;8.0;-;6.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;4.016110862621334;up;0;0.01;0.0;0
3.0;7.018181818181819;60.64751316666667;59.7123275;324.7;84.15334698171466;-3.7200743726889662;123.0;;65.6;1.180295057790588;;0.065185546875;1.020263671875;0.0599365234375;Груженный движется вперед;32;75131;130;;;;;740.0;26.0;748.0;24.0;752.0;38.0;756.0;36.0;740.0;34.0;756.0;36.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];781;;;5.8;5.9;5.4;8.5;5.2676832464621866;3.9819904253178575;-0.15059123064847446;6.8;6.8;8.0;8.0;-;6.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.9819904253178575;up;0;0.01;0.0;0
4.0;7.800000000000001;60.64751166666667;59.712347666666666;324.9;82.10948005745365;-6.139528673262145;124.0;;65.6;1.1130442117314125;;0.1082763671875;1.0040283203125;-0.0072021484375;Груженный движется вперед;32;75131;130;;;;;740.0;26.0;748.0;24.0;752.0;38.0;756.0;36.0;740.0;34.0;756.0;36.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];781;;;5.8;7.6;5.4;8.7;5.261932452422806;3.947869988014381;0.0377611767531818;6.8;6.8;8.0;8.0;-;6.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.947869988014381;up;0;0.01;0.0;0
6.0;8.581818181818184;60.647512166666665;59.71237466666667;325.2;81.99264033602756;-3.0901836410937498;122.0;;65.6;1.4743772757194757;;0.058349609375;1.0428466796875;0.1131591796875;Груженный движется вперед;32;75131;130;;;;;740.0;26.0;748.0;24.0;752.0;38.0;756.0;36.0;740.0;34.0;756.0;36.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];781;;;6.1;7.6;5.7;8.7;5.256181658383425;3.9137495507109046;-0.4316824042146119;6.8;6.8;8.0;8.0;-;6.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.9137495507109046;up;0;0.01;0.0;0
8.0;9.363636363636362;60.64750516666667;59.71240566666667;325.3;83.53734456087412;-4.391928859597338;121.0;;65.6;1.8624527684973204;;0.07958984375;1.032470703125;0.047119140625;Груженный движется вперед;32;75131;130;;;;;740.0;26.0;748.0;24.0;752.0;38.0;756.0;36.0;740.0;34.0;756.0;36.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];781;;;6.1;6.6;5.7;8.3;5.250430864344044;3.879629113407428;-0.45788999980592404;6.8;6.8;8.0;8.0;-;6.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.879629113407428;up;0;0.01;0.0;0
9.0;10.09090909090909;60.647498;59.71243533333333;325.4;84.20999836073341;-5.028532798386243;121.0;;65.6;1.8047532824465218;;0.097412109375;1.1065673828125;0.047607421875;Груженный движется вперед;32;75131;130;;;;;740.0;26.0;748.0;24.0;752.0;38.0;756.0;36.0;740.0;34.0;756.0;36.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];781;;;4.9;6.6;4.7;8.6;5.244680070304663;3.845508676103951;-0.21475595100988665;6.8;6.8;8.0;8.0;-;6.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.845508676103951;up;0;0.01;0.0;0
11.0;10.818181818181817;60.647495166666666;59.712461833333336;325.5;84.5065356766755;-4.913584821716871;122.0;;65.6;1.4800420688661222;;0.086669921875;1.0252685546875;0.00390625;Груженный движется вперед;32;75131;130;;;;;740.0;26.0;748.0;24.0;752.0;38.0;756.0;36.0;740.0;34.0;756.0;36.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];781;;;4.8;6.4;5.5;8.6;5.238929276265283;3.811388238800475;-0.42820613855283285;6.8;6.8;8.0;8.0;-;6.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.811388238800475;up;0;0.01;0.0;0
13.0;11.454545454545453;60.647487;59.712498333333336;325.6;87.78595240248882;-0.284595573431569;124.0;;65.6;2.1893963702705097;;0.005859375;1.0489501953125;0.0401611328125;Груженный движется вперед;32;75131;130;;;;;740.0;26.0;748.0;24.0;752.0;38.0;756.0;36.0;740.0;34.0;756.0;36.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];781;;;5.7;8.1;5.5;8.9;5.233178482225902;3.7772678014969983;-0.8228718527777015;6.8;6.8;8.0;8.0;-;6.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.7772678014969983;up;0;0.01;0.0;0
17.0;12.0;60.64746216666666;59.71254533333333;324.8;74.02305720884718;-1.837713410224865;128.0;;65.6;3.7709346355411295;;0.0308837890625;1.0186767578125;0.29541015625;Груженный движется вперед;32;75131;130;;;;;740.0;26.0;748.0;24.0;752.0;38.0;756.0;36.0;740.0;34.0;756.0;36.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];781;;;5.9;8.1;6.0;8.9;5.227427688186522;3.7431473641935216;-0.7785522930802884;6.8;6.8;8.0;8.0;-;6.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.7431473641935216;up;0;0.01;0.0;0
