len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
11.0;13.0;60.64530966666667;59.71465466666667;306.8;78.33110705305066;-7.998324409278526;106.0;;56.8;0.8826495083007175;;0.1365966796875;0.95849609375;0.1007080078125;Груженный движется вперед;32;75131;130;;;;;724.0;28.0;724.0;24.0;732.0;40.0;728.0;36.0;752.0;35.0;732.7787610619469;38.597345132743364;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];643;;;4.7;7.1;8.6;6.1;7.378815273171702;6.827784837534147;-0.6928867529055349;7.0;7.0;7.2;7.2;-;7.0;7.2;0;0;0;0;-;0.0;0;0;up;0;0;6.827784837534147;up;0;0.01;1;0.0;0
12.0;13.0;60.64530383333334;59.714669;306.3;77.74666608676745;-6.814554268447955;106.0;;56.8;1.0166160492109517;;0.128662109375;1.0445556640625;0.0992431640625;Груженный движется вперед;32;75131;130;;;;;724.0;28.0;724.0;24.0;732.0;40.0;728.0;36.0;752.0;35.0;732.9203539823009;38.61504424778761;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];643;;;5.2;7.1;8.6;4.9;7.237710511997467;6.572722974476439;-0.9983711535273727;7.0;7.0;7.2;7.2;-;7.0;7.2;0;0;0;0;-;0.0;0;0;up;0;0;6.572722974476439;up;0;0.01;1;0.0;0
13.0;14.0;60.6452935;59.71468258333333;306.5;79.10903745549874;-6.110586791049771;106.0;;57.2;1.36846867228091;;0.1114501953125;1.015869140625;0.142822265625;Груженный движется вперед;32;75131;130;;;;;724.0;28.0;724.0;24.0;732.0;40.0;728.0;36.0;752.0;35.0;733.0619469026549;38.63274336283186;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];643;;;6.0;5.9;7.8;6.0;7.096605750823233;6.31766111141873;-0.8866515672674229;7.0;7.0;7.2;7.2;-;7.0;7.2;0;0;0;0;-;0.0;0;0;up;0;0;6.31766111141873;up;0;0.01;1;0.0;0
14.0;14.0;60.645284333333336;59.71469783333333;307.0;79.4993829772685;-8.264334080570857;106.0;;57.2;1.3167725337869134;;0.153076171875;1.047119140625;0.1192626953125;Груженный движется вперед;32;75131;130;;;;;724.0;28.0;724.0;24.0;732.0;40.0;728.0;36.0;752.0;35.0;733.2035398230089;38.650442477876105;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];643;;;6.0;5.4;7.7;6.6;6.955500989648998;6.062599248361021;-0.6232514752793792;7.0;7.0;7.2;7.2;-;7.0;7.2;0;0;0;0;-;0.0;0;0;up;0;0;6.062599248361021;up;0;0.01;1;0.0;0
15.0;14.0;60.64527816666666;59.71471533333333;307.0;80.88706673238394;-6.914529209392921;106.0;;57.2;1.1761300447832612;;0.1234130859375;1.009765625;0.1055908203125;Груженный движется вперед;32;75131;130;;;;;724.0;28.0;724.0;24.0;732.0;40.0;728.0;36.0;752.0;35.0;733.3451327433628;38.66814159292035;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];643;;;6.1;5.4;7.0;6.6;6.814396228474764;5.807537385303313;-0.804983889211643;7.0;7.0;7.2;7.2;-;7.0;7.2;0;0;0;0;-;0.0;0;0;up;0;0;5.807537385303313;up;0;0.01;1;0.0;0
17.0;14.0;60.6452695;59.71473233333333;307.7;78.00029188632739;-9.494817177722268;106.0;;57.2;1.3384559759488621;;0.17138671875;1.03271484375;0.12255859375;Груженный движется вперед;32;75131;130;;;;;724.0;28.0;724.0;24.0;732.0;40.0;728.0;36.0;752.0;35.0;733.4867256637168;38.6858407079646;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];643;;;6.1;5.9;7.2;7.0;6.67329146730053;5.552475522245604;-1.104923118600324;7.0;7.0;7.2;7.2;-;7.0;7.2;0;0;0;0;-;0.0;0;0;up;0;0;5.552475522245604;up;0;0.01;1;0.0;0
18.0;14.0;60.6452565;59.714745666666666;308.3;76.12964981521483;-9.09261150398308;106.0;;57.2;1.6198005037468455;;0.16455078125;1.007568359375;0.17041015625;Груженный движется вперед;32;75131;130;;;;;724.0;28.0;724.1276595744681;24.0;732.0;40.0;728.0;36.0;752.0;35.0;733.6283185840708;38.70353982300885;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];643;;;5.6;5.9;7.4;6.6;6.5321867061262955;5.297413659187896;-0.9557296337305785;7.0;7.0;7.2;7.2;-;7.0;7.2;0;0;0;0;-;0.0;0;0;up;0;0;5.297413659187896;up;0;6.190130179889876;1;0.0;0
21.0;13.0;60.6452395;59.71477016666667;308.85;76.15416189811299;-5.922141372290124;106.0;;57.2;2.317108018534219;;0.1112060546875;1.0418701171875;0.234130859375;Груженный движется вперед;32;75131;130;;;;;724.0;28.0;724.2978723404256;24.0;732.0;40.0;728.0;36.0;752.0;35.0;733.7699115044247;38.7212389380531;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];643;;;5.6;6.3;8.2;6.6;6.391081944952061;5.042351796130188;-0.977701549588204;7.0;7.0;7.2;7.2;-;7.0;7.2;0;0;0;0;-;0.0;0;0;up;0;0;5.042351796130188;up;0;0.01;1;0.0;0
24.0;13.0;60.645218166666666;59.7147995;309.9;75.3486926364204;-8.608794971572765;106.0;;57.2;2.8639809657473316;;0.14599609375;0.9451904296875;0.198974609375;Груженный движется вперед;32;75131;130;;;;;724.0;28.0;724.468085106383;24.0;732.0;40.0;728.0;36.0;752.0;35.0;733.9115044247787;38.73893805309734;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];643;;;5.2;6.7;8.2;5.6;6.249977183777826;4.787289933072478;-1.1225622947566105;7.0;7.0;7.2;7.2;-;7.0;7.2;0;0;0;0;-;0.0;0;0;up;0;0;4.787289933072478;up;0;0.01;1;0.0;0
26.0;13.0;60.64520066666667;59.71481666666666;310.3;78.85626124485354;-8.251561462841263;106.0;;57.2;2.1616667225726913;;0.1480712890625;1.0076904296875;0.108154296875;Груженный движется вперед;32;75131;130;;;;;724.0;28.0;724.6382978723404;24.0;732.0;40.0;728.0;36.0;752.0;35.0;734.0530973451328;38.756637168141594;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];643;;;5.2;6.7;7.7;5.8;6.108872422603592;4.53222807001477;-1.2112957774792146;7.0;7.0;7.2;7.2;-;7.0;7.2;0;0;0;0;-;0.0;0;0;up;0;0;4.53222807001477;up;0;0.01;1;0.0;0
