len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
0.0;7.0;60.645535;59.71459183333333;329.2;86.00825068671094;-0.6051431912285434;106.0;;100.0;0.0;;0.0108642578125;1.0531005859375;0.071533203125;Груженный движется вперед;32;75131;130;;;;;696.0;19.0;692.0;17.0;716.0;30.0;740.0;27.0;712.0;26.0;720.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];403;0.0;;7.4;9.2;9.0;5.6;6.607823944223454;4.771541765626308;-1.6733793769181569;8.6;8.6;8.2;8.2;-;8.6;8.2;0;0;0;0;-;0.0;0;0;up;0;0;4.771541765626308;up;0;0.01;1;0.0;0
2.0;7.0;60.645518333333335;59.71458833333333;328.8;82.71745813443968;0.3745229189873219;106.0;;100.0;1.8651614646109795;;-0.0067138671875;1.0172119140625;0.1297607421875;Груженный движется вперед;32;75131;130;;;;;696.0;19.0;692.0;17.0;716.0;30.0;740.0;27.0;712.0;26.0;720.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];403;;;8.8;8.6;7.5;7.0;6.638484443895095;4.76167163974978;-1.4966579570749294;8.6;8.6;8.2;8.2;-;8.6;8.2;0;0;0;0;-;0.0;0;0;up;0;0;4.76167163974978;up;0;0.01;1;0.0;0
4.0;7.0;60.64550183333333;59.71459083333333;328.2;81.48764846792304;-2.6649795218314547;106.0;;100.0;1.8418622760710048;;0.0509033203125;1.0665283203125;0.147705078125;Груженный движется вперед;32;75131;130;;;;;696.0;19.0;692.0;17.0;716.0;30.0;740.0;27.0;712.0;26.0;720.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];403;;;8.8;7.2;5.8;8.7;6.669144943566736;4.751801513873252;-1.503146831898205;8.6;8.6;8.2;8.2;-;8.6;8.2;0;0;0;0;-;0.0;0;0;up;0;0;4.751801513873252;up;0;0.01;1;0.0;0
6.0;8.0;60.645481333333336;59.714593666666666;327.8;81.72188396141814;-0.9237909836806812;106.0;;100.0;2.2873201105550596;;0.017578125;1.053955078125;0.1507568359375;Груженный движется вперед;32;75131;130;;;;;696.0;19.0;692.0;17.0;716.0;30.0;740.0;27.0;712.0;26.0;720.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];403;;;7.5;7.0;5.0;9.0;6.699805443238378;4.741931387996724;-1.4632759313802417;8.6;8.6;8.2;8.2;-;8.6;8.2;0;0;0;0;-;0.0;0;0;up;0;0;4.741931387996724;up;0;0.01;1;0.0;0
8.0;9.0;60.645463166666666;59.71459766666667;327.3;83.36821981851472;-3.7517116241047086;106.0;;100.0;2.034084652650836;;0.0694580078125;1.064697265625;0.0950927734375;Груженный движется вперед;32;75131;130;;;;;696.0;19.0;692.0;17.0;716.0;30.0;740.0;27.0;712.0;26.0;720.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];403;;;6.9;7.0;7.2;9.0;6.730465942910019;4.732061262120196;-1.6407125582240187;8.6;8.6;8.2;8.2;-;8.6;8.2;0;0;0;0;-;0.0;0;0;up;0;0;4.732061262120196;up;0;0.01;1;0.0;0
11.0;9.0;60.645441;59.7145945;326.8;78.49493421328526;-1.272231995733439;106.0;;100.0;2.473667351157078;;0.019775390625;1.0218505859375;0.19970703125;Груженный движется вперед;32;75131;130;;;;;696.0;19.0;692.0;17.0;716.0;30.0;740.0;27.0;712.0;26.0;720.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];403;;;6.9;9.1;7.6;6.7;6.76112644258166;4.722191136243667;-1.6332124580400609;8.6;8.6;8.2;8.2;-;8.6;8.2;0;0;0;0;-;0.0;0;0;up;0;0;4.722191136243667;up;0;4.751801513873252;1;0.0;0
15.0;8.0;60.64539916666666;59.71458916666667;326.7;83.19850258428235;-4.394861739978195;106.0;;100.0;4.666030155763729;;0.0777587890625;1.005615234375;0.0841064453125;Груженный движется вперед;32;75131;130;;;;;696.0;19.0;692.0;17.0;716.0;30.0;740.0;27.0;712.0;26.0;720.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];403;;;8.5;8.7;6.7;9.1;6.791786942253301;4.7123210103671385;-1.3753526256279272;8.6;8.6;8.2;8.2;-;8.6;8.2;0;0;0;0;-;0.0;0;0;up;0;0;4.7123210103671385;up;0;0.01;1;0.0;0
17.0;7.0;60.64538183333333;59.71459616666667;326.5;82.94637520150431;-2.5692765656475878;106.0;;100.0;1.9670193966205172;;0.0469970703125;1.05322265625;0.107177734375;Груженный движется вперед;32;75131;130;;;;;696.0;19.0;692.0;17.0;716.0;30.0;740.0;27.0;712.0;26.0;720.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];403;;;8.8;6.5;3.9;9.8;6.822447441924942;4.70245088449061;-1.2085914494423768;8.6;8.6;8.2;8.2;-;8.6;8.2;0;0;0;0;-;0.0;0;0;up;0;0;4.70245088449061;up;0;0.01;1;0.0;0
21.0;7.0;60.645351;59.71462;326.1;82.29495131841693;-6.385495239623734;106.0;;100.0;3.670562946658163;;0.1153564453125;1.0155029296875;0.0736083984375;Груженный движется вперед;32;75131;130;;;;;696.0;19.0;692.0;17.0;716.0;30.0;740.0;27.0;712.0;26.0;720.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];403;;;6.9;8.1;6.9;6.9;6.853107941596584;4.692580758614082;-1.1882694294987943;8.6;8.6;8.2;8.2;-;8.6;8.2;0;0;0;0;-;0.0;0;0;up;0;0;4.692580758614082;up;0;0.01;1;0.0;0
23.0;8.0;60.64533333333333;59.7146345;325.8;76.9948374879921;-2.775234566455043;106.0;;100.0;2.1198941881298436;;0.04931640625;0.996337890625;0.2247314453125;Груженный движется вперед;32;75131;130;;;;;696.0;19.0;692.0;17.0;716.0;30.0;740.0;27.0;712.0;26.0;720.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];403;;;6.6;8.1;6.9;6.9;6.883768441268225;4.682710632737554;-1.337446316122569;8.6;8.6;8.2;8.2;-;8.6;8.2;0;0;0;0;-;0.0;0;0;up;0;0;4.682710632737554;up;0;0.01;1;0.0;0
