len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
1.0;0.0;60.6454605;59.715999333333336;292.2;81.930338999428;-4.423448698059367;106.0;;100.0;0.613319317228778;51.2;0.0806884765625;1.035888671875;0.12158203125;Груженный стоит;32;75131;130;;-125.0;;1.6;716.0;23.0;716.0;21.0;736.0;33.0;736.0;32.0;728.0;31.0;728.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route9'];750;0.023188935718646386;0.04266666666666667;6.7;5.8;8.8;5.5;7.172746424146693;3.026323591785383;2.538174557648748;7.8;7.8;8.0;8.0;-;7.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0;3.026323591785383;up;0;0.01;1;0.0;0
2.0;0.0;60.64546466666667;59.715987;291.2;81.81824006677937;-3.05369617691228;106.0;;100.0;0.8173949338385461;51.2;0.0555419921875;1.0360107421875;0.13720703125;Груженный стоит;32;75131;130;;-125.0;;1.6;716.0;23.0;716.0;21.0;736.0;33.0;736.0;32.0;728.0;31.0;728.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route9'];750;0.017399449927385326;0.05688888888888889;7.4;5.8;8.8;5.0;7.142531223037553;2.9757775402808995;2.2163759905259592;7.8;7.8;8.0;8.0;-;7.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0;2.9757775402808995;up;0;0.01;1;0.0;0
3.0;0.1;60.6454715;59.7159765;291.9;85.58698780709473;-3.398729602942774;106.0;;100.0;0.9523568417383789;51.2;0.060791015625;1.011474609375;0.0496826171875;Груженный стоит;32;75131;130;;-125.0;;1.6;716.0;23.0;716.0;21.0;736.0;33.0;736.0;32.0;728.0;31.0;728.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route9'];750;0.014933711397780032;0.07111111111111111;7.7;6.0;8.2;5.8;7.112316021928412;2.9252314887764164;2.306821206642317;7.8;7.8;8.0;8.0;-;7.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0;2.9252314887764164;up;0;0.01;1;0.0;0
4.0;2.0;60.64547916666667;59.71596233333333;292.9;79.94435472614674;-2.9640969075257817;106.0;;100.0;1.1515508580381628;51.2;0.051513671875;0.9974365234375;0.16650390625;Груженный стоит;32;75131;130;;-125.0;;1.6;716.0;23.0;716.0;21.0;736.0;33.0;736.0;32.0;728.0;31.0;728.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route9'];750;0.012350494225198079;0.08533333333333333;7.7;6.0;7.8;5.8;7.082100820819271;2.874685437271933;2.442948675067541;7.8;7.8;8.0;8.0;-;7.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0;2.874685437271933;up;0;0.01;1;0.0;0
5.0;5.0;60.645487333333335;59.7159425;293.8;80.28632917400512;-3.5076337993279987;106.0;;100.0;1.413484248096961;51.2;0.0638427734375;1.0223388671875;0.15234375;Груженный стоит;32;75131;130;;-125.0;;1.6;716.0;23.0;716.0;21.0;736.0;33.0;736.0;32.0;728.0;31.0;728.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route9'];750;0.010061818687665078;0.09955555555555555;8.1;6.0;7.8;6.0;7.051885619710131;2.8241393857674497;2.46686731464416;7.8;7.8;8.0;8.0;-;7.8;8.0;0;0.0;0;0;-;0.0;0;0;up;5.5;0;2.8241393857674497;up;0;0.01;1;0.0;0
6.0;5.0;60.645494;59.7159255;294.8;81.36604303472792;-3.749858807511007;106.0;;100.0;1.1880310286840732;51.2;0.0694580078125;1.046142578125;0.142822265625;Груженный движется вперед;32;75131;130;;-125.0;;1.6;716.0;23.0;716.0;21.0;736.0;33.0;736.0;32.0;728.0;31.0;728.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route9'];750;0.011971254856849588;0.11377777777777777;8.1;6.1;8.0;7.0;7.02167041860099;2.773593334262966;2.4194414021176662;7.8;7.8;8.0;8.0;-;7.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0;2.773593334262966;up;0;0.01;1;0.0;0
8.0;6.0;60.6455035;59.7159035;295.7;84.7689760880217;-2.877389719204416;106.0;;100.0;1.5999281709386315;51.2;0.052490234375;1.05419921875;0.036376953125;Груженный движется вперед;32;75131;130;;-125.0;;1.6;716.0;23.0;716.0;21.0;736.0;33.0;736.0;32.0;728.0;31.0;728.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route9'];750;0.008889287957145262;0.128;8.8;6.1;8.2;7.0;6.991455217491849;2.723047282758483;2.4782132038246925;7.8;7.8;8.0;8.0;-;7.8;8.0;0;0.0;0;0;-;0.0;0;0;up;5.75;0;2.723047282758483;up;0;0.01;1;0.0;0
11.0;6.0;60.64551825;59.715865;297.1;81.56587205628853;-3.431957809623967;106.0;;100.0;2.666508626438746;51.2;0.0594482421875;1.0078125;0.1199951171875;Груженный движется вперед;32;75131;130;;-125.0;;1.6;716.0;23.0;716.0;21.0;736.0;33.0;736.0;32.0;728.0;31.0;728.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route9'];750;0.00533364943252282;0.14222222222222222;8.8;5.8;8.2;6.9;6.961240016382708;2.6725012312539995;2.5108811510652815;7.8;7.8;8.0;8.0;-;7.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0;2.6725012312539995;up;0;0.01;1;0.0;0
14.0;7.0;60.645534;59.715821;297.6;81.32458700271823;-2.46254933776067;106.0;;100.0;2.973129435937469;51.2;0.0433349609375;1.006103515625;0.13720703125;Груженный движется вперед;32;75131;130;;-125.0;;1.6;716.0;23.0;716.0;21.0;736.0;33.0;736.0;32.0;728.0;31.0;728.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route9'];750;0.004783586631080446;0.15644444444444444;7.6;5.5;8.1;6.9;6.931024815273568;2.6219551797495164;2.8919208030028365;7.8;7.8;8.0;8.0;-;7.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0;2.6219551797495164;up;0;0.01;1;0.0;0
16.0;6.0;60.64553816666667;59.71578766666666;298.1;80.61985194864448;-0.6227804007335846;106.0;;100.0;1.8772392279086714;51.2;0.0106201171875;1.0120849609375;0.16455078125;Груженный движется вперед;32;75131;130;;-125.0;;1.6;716.0;23.0;716.0;21.0;736.0;33.0;736.0;32.0;728.0;31.0;728.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route9'];750;0.0075761373461529545;0.17066666666666666;7.4;6.5;8.1;5.4;6.900809614164427;2.571409128245033;2.6812330845650143;7.8;7.8;8.0;8.0;-;7.8;8.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0;2.571409128245033;up;0;0.01;1;0.0;0
