len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;5.681818181818181;60.646145;59.71708666666667;331.0;83.41306427423021;-4.04398238426013;110.0;;86.0;0.0;;0.0733642578125;1.025146484375;0.089111328125;Груженный стоит;32;75131;130;;;;;768.0;34.0;764.0;33.0;768.0;46.0;776.0;43.0;732.0;43.0;776.0;46.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;0.0;;7.2;5.8;7.2;6.2;4.344172065982322;3.728589539525828;2.3636413207047084;6.6;6.6;7.1;7.1;-;6.6;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.728589539525828;up;0;0.01;0.0;0
2.0;6.236363636363635;60.64615916666666;59.71705733333334;333.6;82.41776624734413;-3.8900580394118154;110.0;;86.0;2.2470858134986993;;0.07373046875;1.0770263671875;0.122802734375;Груженный стоит;32;75131;130;;;;;768.0;34.0;764.0;33.0;768.0;46.0;776.0;43.0;732.0;43.0;776.0;46.0;/home/pi/adviser/route6;[];670;;;6.7;6.3;8.2;6.0;4.3625179395461275;3.7297940516793116;2.8229633156184457;6.6;6.6;7.1;7.1;-;6.6;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.7297940516793116;up;0;0.01;0.0;0
4.0;6.790909090909091;60.6461655;59.71701816666667;336.4;83.81031903809802;-4.349397176356692;110.0;;86.0;2.2506044482495375;;0.0789794921875;1.065673828125;0.076416015625;Груженный движется вперед;32;75131;130;;;;;768.0;34.0;764.0;33.0;768.0;46.0;776.0;43.0;732.0;43.0;776.0;46.0;/home/pi/adviser/route6;[];670;;;6.7;7.2;8.2;4.8;4.380863813109933;3.7309985638327947;-2.6379180492103433;6.6;6.6;7.1;7.1;-;6.6;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.7309985638327947;up;0;0.01;0.0;0
7.0;7.345454545454546;60.646156;59.716983;336.6;80.18223956669758;-6.102193241306276;108.0;;85.6;2.1911509222218517;;0.11083984375;1.0255126953125;0.1083984375;Груженный движется вперед;32;75131;130;;;;;768.0;34.0;764.0;33.0;768.0;46.0;776.0;43.0;732.0;43.0;776.0;46.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;6.4;7.2;10.6;4.8;4.399209686673739;3.7322030759862783;-2.574835893101363;6.6;6.6;10.295;7.1;point_30%;6.6;7.1;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.7322030759862783;up;0;0.01;0.0;0
9.0;7.9;60.64614383333333;59.716944;336.5;82.63683097045539;-1.027695295227122;115.0;;85.6;2.522653466451698;;0.017578125;0.9671630859375;-0.0111083984375;Груженный движется вперед;32;75131;130;;;;;768.0;34.0;764.0;33.0;768.0;46.0;776.0;43.0;732.0;43.0;776.0;46.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.5;6.8;10.6;5.0;4.4175555602375445;3.7334075881397615;-2.634669344156565;6.6;6.6;10.295;7.1;point_30%;6.6;7.1;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.7334075881397615;up;0;0.01;0.0;0
11.0;8.454545454545453;60.646135666666666;59.716914;336.3;85.78021182876547;-1.099810222331841;112.0;;85.6;1.8725918453193724;;0.021240234375;1.1019287109375;0.0692138671875;Груженный движется вперед;32;75131;130;;;;;768.0;34.0;764.0;33.0;768.0;46.0;776.0;43.0;732.0;43.0;776.0;46.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;10.4;6.7;7.1;8.2;4.43590143380135;3.734612100293245;-2.6975824384997127;9.569999999999999;6.6;7.1;7.1;point_30%;6.6;7.1;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.734612100293245;up;0;0.01;0.0;0
13.0;9.454545454545451;60.646127;59.71687683333333;336.4;81.14670838962007;-3.7734235602877697;110.0;;85.6;2.24596115289445;;0.0640869140625;1.0438232421875;0.144287109375;Груженный движется вперед;32;75131;130;;;;;768.0;34.0;764.0;33.0;768.0;46.0;776.0;43.0;732.0;43.0;776.0;46.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;10.4;6.0;7.3;8.2;4.454247307365155;3.7358166124467282;-2.446447988048136;9.569999999999999;6.6;7.1;7.1;point_30%;6.6;7.1;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.7358166124467282;up;0;0.01;0.0;0
15.0;9.727272727272725;60.64611466666667;59.71684666666667;336.1;81.83512008425879;-1.0981778487466929;111.0;;86.0;2.143591982305973;;0.018798828125;1.01123046875;0.1376953125;Груженный движется вперед;32;75131;130;;;;;768.0;34.0;764.0;33.0;768.0;46.0;776.0;43.0;732.0;43.0;776.0;46.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.2;6.0;7.4;7.3;4.472593180928961;3.737021124600212;-2.5425269402825412;6.6;6.6;7.1;7.1;-;6.6;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.737021124600212;up;0;0.01;0.0;0
18.0;9.909090909090907;60.646101;59.71680583333333;336.0;79.19943224881118;-8.528561711204485;111.0;;85.6;2.698119074468537;;0.1575927734375;1.0751953125;0.1134033203125;Груженный движется вперед;32;75131;130;;;;;768.0;34.0;764.0;33.0;768.0;46.0;776.0;43.0;732.0;43.0;776.0;46.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.2;5.9;7.4;7.5;4.490939054492767;3.7382256367536955;-2.919649723914774;6.6;6.6;7.1;7.1;-;6.6;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.7382256367536955;up;0;0.01;0.0;0
20.0;10.09090909090909;60.64609683333333;59.71676816666667;336.1;80.3514648850288;-4.408277080067808;110.0;;85.6;2.1071565009147974;;0.0821533203125;1.0447998046875;0.153076171875;Груженный движется вперед;32;75131;130;;;;;768.0;34.0;764.0;33.0;768.0;46.0;776.0;43.0;732.0;43.0;776.0;46.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.4;7.7;8.9;7.5;4.509284928056572;3.7394301489071786;-2.6395655343289866;6.6;6.6;7.1;7.1;-;6.6;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.7394301489071786;up;0;0.01;0.0;0
