len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
0.0;9.0;60.64343316666667;59.713538166666666;336.9;79.37996533385893;-7.734550497122045;94.0;;97.2;0.0;204.8;0.136474609375;1.0;0.118408203125;Груженный стоит;32;75131;130;;-125.0;;6.4;696.0;22.0;696.0;17.0;708.0;32.0;696.0;29.0;692.0;28.0;704.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route9', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route11'];747;0.0;0.05688888888888889;8.2;7.1;7.1;7.2;7.879585357297704;9.179032954334792;-1.9511682565451367;9.0;9.0;7.5;7.5;-;9.0;7.5;0;0.0;0;0;-;0.0;0;0;up;0;0;9.179032954334792;up;0;0.01;1;0.0;1
3.0;11.0;60.64340966666666;59.713519;337.1;77.10110991954761;-7.960908309566854;94.0;;97.2;2.8174229319200124;204.8;0.1326904296875;0.9320068359375;0.159912109375;Груженный движется вперед;32;75131;130;;-125.0;;6.4;696.0;22.0;696.0;17.0;708.0;32.0;696.0;29.0;692.0;28.0;704.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route9', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route11'];747;0.02019181722572278;0.11377777777777778;8.0;7.1;8.6;7.2;7.806875113842921;8.95924762261411;-2.017482141005553;9.0;9.0;7.5;7.5;-;9.0;7.5;0;0.0;0;0;-;0.0;0;0;up;0;0;8.95924762261411;up;0;0.01;1;0.0;1
6.0;13.0;60.643380666666665;59.713490666666665;337.1;77.36874836299913;-3.8756010446250304;94.0;;97.2;3.57952973686368;204.8;0.0679931640625;0.9715576171875;0.199951171875;Груженный движется вперед;32;75131;130;;-125.0;;6.4;696.0;22.0;696.0;17.0;708.0;32.0;696.0;29.0;692.0;28.0;704.0;32.0;/home/pi/adviser/route6;['/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route9', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route11', '/home/pi/adviser/route4'];747;0.01589283874443628;0.1706666666666667;8.0;8.0;8.6;5.3;7.734164870388138;8.739462290893428;-2.0693416569136476;9.0;9.0;7.5;7.5;-;9.0;7.5;0;0.0;0;0;-;0.0;0;0;up;0;0;8.739462290893428;up;0;0.01;1;0.0;1
10.0;14.0;60.6433505;59.71345716666666;337.5;78.99301455522898;-7.772915097814278;94.0;;97.2;3.823607555608724;204.8;0.14404296875;1.054931640625;0.17626953125;Груженный движется вперед;32;75131;130;;-125.0;;6.4;696.0;22.0;696.0;17.0;708.0;32.0;696.0;29.0;692.0;28.0;704.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route9', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route11', '/home/pi/adviser/route4'];747;0.014878328400999327;0.22755555555555557;8.0;8.0;11.5;5.1;7.661454626933355;8.519676959172745;-2.2021339275340965;9.0;9.0;10.875;7.5;point_30%;9.0;7.5;1;0.0;0;0;-;0.0;0;0;up;0;0;8.519676959172745;up;0;0.01;1;0.0;1
14.0;15.0;60.64332133333333;59.71341366666667;337.9;79.13708269642606;-4.15487294884999;94.0;;97.2;4.022196274246431;204.8;0.069580078125;0.9388427734375;0.1556396484375;Груженный движется вперед;32;75131;130;;-125.0;;6.4;696.0;22.0;696.0;17.0;708.0;32.0;696.0;29.0;692.0;28.0;704.0;32.0;/home/pi/adviser/route6;['/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route9', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route11', '/home/pi/adviser/route4'];747;0.01414373765227237;0.28444444444444444;8.3;7.3;11.5;6.4;7.588744383478573;8.299891627452064;-2.2403208768190686;9.0;9.0;10.875;7.5;point_30%;9.0;7.5;1;0.0;0;0;-;0.0;0;0;up;15;0;8.299891627452064;up;0;0.01;1;0.0;1
18.0;15.0;60.643293666666665;59.713369;338.4;73.24180793491861;-8.101930436598689;94.0;;97.2;3.927846552241041;204.8;0.13037109375;0.90185546875;0.22607421875;Груженный движется вперед;32;75131;130;;-125.0;;6.4;696.0;22.0;696.0;17.0;708.0;32.0;696.0;29.0;692.0;28.0;704.0;32.0;/home/pi/adviser/route6;['/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route9', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route11', '/home/pi/adviser/route4'];747;0.014483480485364382;0.3413333333333333;8.3;5.9;9.1;8.0;7.516034140023789;8.080106295731381;-2.228151906584814;9.0;9.0;7.5;7.5;point_30%;9.0;7.5;1;0.0;0;0;-;0.0;0;0;up;15;0;8.080106295731381;up;0;8.739462290893426;1;0.0;1
21.0;14.0;60.64327016666667;59.713332;338.9;77.62025637533071;-7.67342264590334;94.0;;97.2;3.3047196194022046;204.8;0.1448974609375;1.05078125;0.1343994140625;Груженный движется вперед;32;75131;130;;-125.0;;6.4;696.0;22.0;696.0;17.0;708.0;32.0;696.0;29.0;692.0;28.0;704.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route9', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route11', '/home/pi/adviser/route4'];747;0.017214437362519607;0.3982222222222222;6.6;5.7;7.7;8.0;7.443323896569007;7.8603209640106995;-2.2773315839643713;9.0;9.0;7.5;7.5;point_30%;9.0;7.5;1;0.0;0;0;-;0.0;0;0;up;0;0;7.8603209640106995;up;0;0.01;1;0.0;1
25.0;14.0;60.643247;59.71329166666666;339.1;78.92675678632935;-9.586348410290856;94.0;;97.2;3.390600982021236;204.8;0.1756591796875;1.0296630859375;0.0970458984375;Груженный движется вперед;32;75131;130;;-125.0;;6.4;696.0;22.0;696.0;17.0;708.0;32.0;696.0;29.0;692.0;28.0;704.0;32.0;/home/pi/adviser/route6;['/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route9', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route11', '/home/pi/adviser/route4'];747;0.016778408662813448;0.4551111111111111;6.6;5.3;7.7;8.9;7.370613653114224;7.6405356322900175;-2.262449464667547;9.0;9.0;7.5;7.5;point_30%;9.0;7.5;1;0.0;0;0;-;0.0;0;0;up;0;0;7.6405356322900175;up;0;0.01;1;0.0;1
28.0;13.0;60.64322233333333;59.71325;339.6;79.85904975792849;-6.140013447147869;94.0;;97.2;3.565246239946266;204.8;0.1158447265625;1.0682373046875;0.108642578125;Груженный движется вперед;32;75131;130;;-125.0;;6.4;696.0;22.0;696.0;17.0;708.0;32.0;696.0;29.0;692.0;28.0;704.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route9', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route11', '/home/pi/adviser/route4'];747;0.015956510451223784;0.512;6.6;5.7;5.8;8.9;7.29790340965944;7.420750300569336;-2.229638881644711;9.0;9.0;7.5;7.5;point_30%;9.0;7.5;1;0.0;0;0;-;0.0;0;0;up;0;0;7.420750300569336;up;0;0.01;1;0.0;1
32.0;13.0;60.64319816666666;59.71321183333333;340.0;78.51463753229186;-9.134616476808144;94.0;;97.2;3.402379383596266;204.8;0.150390625;0.93212890625;0.1099853515625;Груженный движется вперед;32;75131;130;;-125.0;;6.4;696.0;22.0;696.0;17.0;708.0;32.0;696.0;29.0;692.0;28.0;704.0;32.0;/home/pi/adviser/route6;['/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route9', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route11', '/home/pi/adviser/route4'];747;0.01672032494764242;0.5688888888888889;6.6;8.0;6.6;7.7;7.225193166204658;7.200964968848654;-2.1722997175095258;9.0;9.0;7.5;7.5;point_30%;9.0;7.5;1;0.0;0;0;-;0.0;0;0;up;0;0;7.200964968848654;up;0;0.01;1;0.0;1
