len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;8.136363636363635;60.6449955;59.715201666666665;325.0;80.74355040014802;-3.216583304196557;102.0;;96.4;0.0;;0.05908203125;1.0301513671875;0.1580810546875;Груженный движется вперед;32;75131;130;;;;;728.0;28.0;728.0;26.0;736.0;40.0;732.0;37.0;732.0;35.0;732.0;37.0;/home/pi/adviser/route12;[];637;0.0;;9.6;9.0;9.8;6.8;6.7944023711130725;1.478056496419487;-1.8853601945505902;8.2;8.2;8.6;8.6;-;8.2;8.6;0;0.0;0;0;-;0.0;0;0;0;0.0;0.0;0.0;0;0;0.01;0.0;0
2.0;8.47272727272727;60.644976666666665;59.71518916666667;325.0;78.62270586163909;-4.191092013174869;102.0;;96.4;2.2047357897391446;;0.073486328125;0.9722900390625;0.156005859375;Груженный движется вперед;32;75131;130;;;;;728.0;28.0;728.0;26.0;736.0;40.0;732.0;37.0;732.0;35.0;732.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route9'];637;;;8.3;9.0;9.4;6.8;6.816917462987615;1.5507739610567561;-1.8095032808143836;8.2;8.2;8.6;8.6;-;8.2;8.6;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;1.5507739610567561;0;1;0.01;0.0;0
5.0;8.809090909090909;60.6449535;59.71517766666667;325.0;86.51888310464457;-1.5206600233272425;102.0;;96.4;2.6542064388531803;;0.028076171875;1.0760498046875;0.0567626953125;Груженный движется вперед;32;75131;130;;;;;728.0;28.0;728.0;26.0;736.0;40.0;732.0;37.0;732.0;35.0;732.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route9'];637;;;9.4;9.0;9.4;6.8;6.839432554862157;1.6234914256940252;-1.7213825460541838;8.2;8.2;8.6;8.6;-;8.2;8.6;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;1.6234914256940252;up;1;0.01;0.0;0
7.0;9.145454545454545;60.6449325;59.71517116666666;325.6;73.62882996638353;-3.349515541886536;102.0;;96.4;2.3645072816337933;;0.0450439453125;1.018798828125;0.2896728515625;Груженный движется вперед;32;75131;130;;;;;728.0;28.0;728.0;26.0;736.0;40.0;732.0;37.0;732.0;35.0;732.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route9'];637;;;9.4;7.6;8.7;7.1;6.861947646736699;1.6962088903312942;-1.7314878780097298;8.2;8.2;8.6;8.6;-;8.2;8.6;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;1.6962088903312942;up;1;0.01;0.0;0
10.0;9.48181818181818;60.64491183333333;59.71516433333333;325.6;78.08302314604799;-3.0972518958500075;102.0;;96.4;2.3306680446003822;;0.0565185546875;1.02197265625;0.2032470703125;Груженный движется вперед;32;75131;130;;;;;728.0;28.0;728.0;26.0;736.0;40.0;732.0;37.0;732.0;35.0;732.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route9'];637;;;7.4;7.6;9.6;7.1;6.88446273861124;1.7689263549685634;-1.866690586499947;8.2;8.2;8.6;8.6;-;8.2;8.6;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;1.7689263549685634;up;1;0.01;0.0;0
12.0;9.818181818181817;60.644892;59.715152;325.5;85.04215113103123;-1.8538297199020997;102.0;;96.4;2.30818347404205;;0.033935546875;1.0625;0.076904296875;Груженный движется вперед;32;75131;130;;;;;728.0;28.0;728.0;26.0;736.0;40.0;732.0;37.0;732.0;35.0;732.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route9'];637;;;7.4;6.5;10.5;4.1;6.906977830485782;1.8416438196058325;-1.7927364367888594;8.2;8.2;8.6;8.6;-;8.2;8.6;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;1.8416438196058325;up;1;0.01;0.0;0
14.0;10.272727272727272;60.644871;59.71514233333333;325.3;80.35937409011254;-2.2387716085904006;102.0;;96.4;2.3965304139337023;;0.0390625;0.98583984375;0.162841796875;Груженный движется вперед;32;75131;130;;;;;728.0;28.0;728.0;26.0;736.0;40.0;732.0;37.0;732.0;35.0;732.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route9'];637;;;8.0;6.2;11.5;6.5;6.929492922360324;1.9143612842431015;-1.7194808489084372;8.2;8.2;12.469999999999999;8.6;point_60%;8.2;8.6;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;1.9143612842431015;up;1;0.01;0.0;0
17.0;10.636363636363635;60.644847;59.715135;325.2;77.36182940298659;-0.9982825062817507;102.0;;96.4;2.7015193865154625;;0.0238037109375;1.129638671875;0.2501220703125;Груженный движется вперед;32;75131;130;;;;;728.0;28.0;728.0;26.0;736.0;40.0;732.0;37.0;732.0;35.0;732.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route9'];637;;;8.2;7.5;11.5;6.5;6.952008014234866;1.9870787488803705;-1.7112751058238116;8.2;8.2;12.469999999999999;8.6;point_60%;8.2;8.6;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;1.9870787488803705;up;1;0.01;0.0;0
20.0;10.818181818181817;60.644821;59.7151275;325.6;78.00915762221364;-5.21005894729761;102.0;;96.4;2.9231514997408397;;0.080322265625;0.884521484375;0.165283203125;Груженный движется вперед;32;75131;130;;;;;728.0;28.0;728.0;26.0;736.0;40.0;732.0;37.0;732.0;35.0;732.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route9'];637;;;8.2;7.5;8.4;5.1;6.974523106109408;2.0597962135176395;-1.8364147008653195;8.2;8.2;15.049999999999999;8.6;point_60%;8.2;8.6;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.0597962135176395;up;1;0.01;0.0;0
23.0;10.999999999999996;60.644790666666665;59.71511066666667;326.1;76.83657051642616;-3.668109580849585;102.0;;96.4;3.4994735635539724;;0.06787109375;1.0267333984375;0.2149658203125;Груженный движется вперед;32;75131;130;;;;;728.0;28.0;728.0;26.0;736.0;40.0;732.0;37.0;732.0;35.0;732.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route9'];637;;;7.0;8.5;14.1;3.8;6.99703819798395;2.1325136781549086;-1.8278137226161553;8.2;8.2;15.049999999999999;8.6;point_60%;8.2;8.6;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.1325136781549086;up;1;0.01;0.0;0
