len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
0.0;6.0;60.64436416666667;59.717545;333.4;87.64312329693091;0.0120726798018441;117.0;;58.4;0.0;;0.00048828125;0.9990234375;0.0333251953125;Груженный стоит;32;75131;130;;;;;696.0;17.0;700.0;15.0;708.0;28.0;700.0;25.0;716.0;26.0;700.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5'];717;0.0;;10.0;7.2;6.4;7.4;5.781250622891221;1.2305860653665093;3.141592481278921;9.28;6.4;6.9;6.9;point_30%;6.4;6.9;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;0;0.01;1;0.0;0
1.0;6.0;60.64436416666667;59.717522333333335;333.3;85.18565602750488;0.4200827195410864;117.0;;59.6;1.2369873085126284;;-0.0028076171875;0.987548828125;0.047607421875;Груженный движется вперед;32;75131;130;;;;;696.0;17.0;700.0;15.0;708.0;28.0;700.0;25.0;716.0;26.0;700.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5'];717;;;10.0;5.6;5.6;8.6;5.818369137328768;1.2340369755311305;-2.9837779355642917;9.28;6.4;6.9;6.9;point_30%;6.4;6.9;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;0;0.01;1;0.0;0
3.0;6.0;60.64436233333333;59.71749883333333;333.0;88.21385413404977;-0.7208272284549018;117.0;;59.6;1.2986024839278922;;0.0130615234375;1.0338134765625;0.0262451171875;Груженный движется вперед;32;75131;130;;;;;696.0;17.0;700.0;15.0;708.0;28.0;700.0;25.0;716.0;26.0;700.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5'];717;;;8.8;6.6;7.3;9.1;5.855487651766315;1.2374878856957514;-2.807668617441731;9.28;6.4;6.9;10.005;point_30%;6.4;6.9;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;0;0.01;1;0.0;0
4.0;6.0;60.64435816666666;59.717474333333335;332.9;85.47852650204763;-1.8839227588957728;117.0;;59.2;1.415209194739727;;0.034423828125;1.0069580078125;0.061767578125;Груженный движется вперед;32;75131;130;;;;;696.0;17.0;700.0;15.0;708.0;28.0;700.0;25.0;716.0;26.0;700.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5'];717;;;8.8;6.6;6.9;9.1;5.892606166203861;1.2409387958603726;-2.8300011522647806;9.28;6.4;6.9;10.005;point_30%;6.4;6.9;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;0;0.01;1;0.0;0
6.0;6.0;60.64435216666666;59.71743633333333;333.0;85.00186012061795;0.5115587704642272;117.0;;59.2;2.1786840872624875;;-0.0098876953125;1.0369873046875;0.0845947265625;Груженный движется вперед;32;75131;130;;;;;696.0;17.0;700.0;15.0;708.0;28.0;700.0;25.0;716.0;26.0;700.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5'];717;;;8.0;7.4;8.1;7.2;5.9297246806414075;1.2443897060249938;-2.870797737972075;6.4;6.4;6.9;6.9;point_30%;6.4;6.9;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;0;0.01;1;0.0;0
8.0;6.0;60.64434833333333;59.717408166666665;332.7;79.62228968211434;-3.4478979515099915;117.0;;59.2;1.5952734529275583;;0.062255859375;1.02294921875;0.1744384765625;Груженный движется вперед;32;75131;130;;;;;696.0;17.0;700.0;15.0;708.0;28.0;700.0;25.0;716.0;26.0;700.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5'];717;;;7.0;7.7;10.3;5.6;5.966843195078955;1.2478406161896147;-3.097277096703248;6.4;6.4;10.005;6.9;point_30%;6.4;6.9;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;0;0.01;1;0.0;0
9.0;6.0;60.64434766666667;59.7173775;333.2;83.80084274402493;0.4448418028438514;117.0;;59.2;1.675216604840051;;-0.0057373046875;0.93994140625;0.0780029296875;Груженный движется вперед;32;75131;130;;;;;696.0;17.0;700.0;15.0;708.0;28.0;700.0;25.0;716.0;26.0;700.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5'];717;;;7.8;8.4;10.3;4.2;6.003961709516501;1.251291526354236;-2.832650202943511;6.4;9.28;10.005;6.9;point_30%;6.4;6.9;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;0;0.01;1;0.0;0
11.0;6.0;60.64434383333333;59.717353;332.8;83.60482616613317;-2.0242923654438987;117.0;;59.2;1.4034857119944852;;0.031005859375;1.0823974609375;0.040771484375;Груженный движется вперед;32;75131;130;;;;;696.0;17.0;700.0;15.0;708.0;28.0;700.2249999999999;25.018749999999997;716.0;26.0;700.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5'];717;;;7.8;8.4;8.2;4.2;6.041080223954047;1.254742436518857;-2.887360645960472;6.4;9.28;10.005;6.9;point_30%;6.4;6.9;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;0;0.01;1;0.0;0
12.0;6.0;60.6443405;59.71732683333333;332.8;85.60707936136284;0.5302254522439002;117.0;;59.2;1.475418522171307;;-0.0096435546875;0.97900390625;0.05126953125;Груженный движется вперед;32;75131;130;;;;;696.0;17.0;700.0;15.0;708.0;28.0;700.5250000000001;25.043750000000003;716.0;26.0;700.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5'];717;;;6.2;6.8;9.0;4.4;6.078198738391594;1.258193346683478;-2.727959741854571;6.4;9.28;10.005;6.9;point_30%;6.4;6.9;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;0;0.01;1;0.0;0
14.0;6.0;60.64433483333333;59.7173005;332.4;80.98057944158717;2.326611743191354;117.0;;59.2;1.5694461374161592;;-0.041015625;0.996826171875;0.150390625;Груженный движется вперед;32;75131;130;;;;;696.0;17.0;700.0;15.0;708.0;28.0;700.825;25.06875;716.0;26.0;700.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5'];717;;;6.2;8.4;9.7;5.4;6.115317252829141;1.2616442568480992;-2.6633199408171135;6.4;9.28;10.005;6.9;point_30%;6.4;6.9;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;0;0.01;1;0.0;0
