len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
0.0;10.0;60.6446505;59.715260666666666;330.2;80.97062387481387;0.6277366712667332;106.0;;78.0;0.0;;-0.01123046875;1.0960693359375;0.1556396484375;Груженный движется вперед;32;75131;130;;;;;712.0;28.0;712.0;23.0;728.0;40.0;712.0;37.0;724.0;30.0;716.0;34.0;/home/pi/adviser/route6;['/home/pi/adviser/route6', '/home/pi/adviser/route9', '/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7'];595;0.0;;7.0;8.0;8.6;5.6;3.06128242489617;1.9985684356103093;3.091421921013504;6.2;6.2;7.1;7.1;-;6.2;7.1;0;0;0;0;-;0.0;0;0;up;0;0;1.9985684356103093;up;0;0.01;1;0.0;1
3.0;10.0;60.64465183333333;59.7152065;330.6;86.95372663807194;-0.5949296580205861;106.0;;78.0;2.959733655433846;;0.0111083984375;0.9718017578125;0.0496826171875;Груженный движется вперед;32;75131;130;;;;;712.0;28.0;712.0;23.0;728.0;40.0;712.0;37.0;724.0;30.0;716.0;34.0;/home/pi/adviser/route6;['/home/pi/adviser/route9', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7'];595;;;7.5;7.4;8.1;9.0;3.16159813145267;2.1218620269016752;-3.105610720831266;6.2;6.2;7.1;7.1;-;6.2;7.1;0;0;0;0;-;0.0;0;0;up;0;0;2.1218620269016752;up;0;0.01;1;0.0;1
6.0;11.0;60.64465083333333;59.715149833333335;330.6;85.90330682631529;0.6530948378390166;106.0;;78.0;3.0944437335067754;;-0.01318359375;1.072021484375;0.0006103515625;Груженный движется вперед;32;75131;130;;;;;712.0;28.0;712.0;23.0;728.0;40.0;712.0;37.0;724.0;30.0;716.0;34.0;/home/pi/adviser/route6;['/home/pi/adviser/route9', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7'];595;;;8.3;7.1;6.0;9.0;3.26191383800917;2.245155618193041;-2.7406787904315237;8.99;6.2;7.1;7.1;point_60%;6.2;7.1;1;0;0;0;-;0.0;0;0;up;0;0;2.245155618193041;up;0;0.01;1;0.0;1
9.0;11.0;60.64464016666667;59.7150985;330.5;78.8178849911493;-5.296242569408993;106.0;;78.0;3.0426567130998636;;0.08837890625;0.9608154296875;-0.098876953125;Груженный движется вперед;32;75131;130;;;;;712.0;28.0;712.0;23.0;728.0;40.0;712.0;37.0;724.0;30.0;716.0;34.0;/home/pi/adviser/route6;['/home/pi/adviser/route9', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];595;;;8.3;6.4;6.0;7.5;3.36222954456567;2.3684492094844076;-2.9235319653068412;8.99;6.2;7.1;7.1;point_60%;6.2;7.1;1;0;0;0;-;0.0;0;0;up;0;0;2.3684492094844076;up;0;0.01;1;0.0;1
12.0;12.0;60.6446345;59.71504633333333;329.7;77.70079362701497;-5.038864074931985;106.0;;78.0;2.915918388563517;;0.0823974609375;0.9052734375;0.159423828125;Груженный движется вперед;32;75131;130;;;;;712.0;28.0;712.0;23.0;728.0;40.0;712.0;37.0;724.0;30.0;716.0;34.0;/home/pi/adviser/route6;['/home/pi/adviser/route9', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];595;;;5.0;6.3;8.1;4.2;3.46254525112217;2.4917428007757736;-2.855665877981827;6.2;6.2;7.1;7.1;point_60%;6.2;7.1;1;0;0;0;-;0.0;0;0;up;0;0;2.4917428007757736;up;0;0.01;1;0.0;1
15.0;13.0;60.644626333333335;59.71498966666667;329.8;75.76410915438942;-2.0382955636771305;106.0;;78.0;3.22330722502869;;0.036865234375;0.895263671875;0.21533203125;Груженный движется вперед;32;75131;130;;;;;712.0;28.0;712.0;23.0;728.0;40.0;712.0;37.0;724.0;30.0;716.0;34.0;/home/pi/adviser/route6;['/home/pi/adviser/route6', '/home/pi/adviser/route9', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];595;;;5.4;5.4;8.1;3.9;3.56286095767867;2.6150363920671396;-2.8924713833391262;6.2;6.2;7.1;7.1;point_60%;6.2;7.1;1;0;0;0;-;0.0;0;0;up;0;0;2.6150363920671396;up;0;0.01;1;0.0;1
19.0;13.0;60.64461716666667;59.71491616666667;330.2;76.46768371086168;-2.82896320677305;106.0;;78.0;4.13885035884418;;0.05224609375;1.0528564453125;0.2423095703125;Груженный движется вперед;32;75131;130;;;;;712.0;28.0;712.0;23.0;728.0;40.0;712.0;37.0;724.0;30.0;716.0;34.0;/home/pi/adviser/route6;['/home/pi/adviser/route6', '/home/pi/adviser/route9', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];595;;;7.8;5.4;8.0;6.7;3.66317666423517;2.738329983358506;-2.630052263874613;6.2;6.2;7.1;7.1;point_60%;6.2;7.1;1;0;0;0;-;0.0;0;0;up;0;0;2.738329983358506;up;0;0.01;1;0.0;1
23.0;14.0;60.64460033333334;59.714855;330.3;77.55540199035073;-4.700989099048825;106.0;;78.0;3.828044439361765;;0.0810546875;1.129150390625;-0.212646484375;Груженный движется вперед;32;75131;130;;;;;712.0;28.0;712.0;23.0;728.0;40.0;712.0;37.0;724.0;30.0;716.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route9', '/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];595;;;7.8;4.2;5.8;11.4;3.7634923707916697;2.861623574649872;-2.3404439510099553;6.2;6.2;7.1;12.424999999999999;point_60%;6.2;7.1;1;0;0;0;-;0.0;0;0;up;0;0;2.861623574649872;up;0;0.01;1;0.0;1
28.0;16.0;60.64457183333333;59.71479866666667;330.7;82.3007931395802;-2.9950233803186794;106.0;;78.0;4.417784184114603;;0.03662109375;0.952392578125;0.0107421875;Груженный движется вперед;32;75131;130;;;;;712.0;28.0;712.0;23.0;728.0;40.0;712.0;37.0;724.0;30.0;716.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route9', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];595;;;6.4;4.5;4.9;11.4;3.86380807734817;2.984917165941238;-2.363666725744238;6.2;6.2;7.1;12.424999999999999;point_60%;6.2;7.1;1;0;0;0;-;0.0;0;0;up;0;0;2.984917165941238;up;0;0.01;1;0.0;1
32.0;17.0;60.6445435;59.71474;330.0;84.7431754708409;-1.1145296550009407;106.0;;78.0;4.49428446855164;;0.0225830078125;1.005126953125;0.0687255859375;Груженный движется вперед;32;75131;130;;;;;712.0;28.0;712.0;23.0;728.0;40.0;712.0;37.0;724.0;30.0;716.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];595;;;6.0;6.1;5.5;8.6;3.96412378390467;3.108210757232604;-2.284252976992657;6.2;6.2;7.1;7.1;point_60%;6.2;7.1;1;0;0;0;-;0.0;0;0;up;0;0;3.108210757232604;up;0;0.01;1;0.0;1
