len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
0.0;3.0;60.645561666666666;59.71481216666667;322.2;83.14721169308339;-3.90503030899546;119.0;;94.4;0.0;;0.0703125;1.0240478515625;0.0828857421875;Груженный стоит;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;0.0;;8.3;6.8;4.6;8.2;6.9714308278660955;3.001142327355307;-2.3974689572487895;6.4;6.4;6.8;6.8;-;6.4;6.8;0;0;0;0;-;0.0;0;0;up;0;0;3.001142327355307;up;0;0.01;1;0.0;0
1.0;6.0;60.645553166666666;59.71479333333333;322.5;72.79864392481889;0.6145955708413322;119.0;;94.4;1.3970076513579641;;-0.0111083984375;1.02685546875;0.3079833984375;Груженный стоит;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;6.9;7.3;8.5;8.0;6.9987980000669285;3.0547965989166186;-2.1887379736292534;6.4;6.4;6.8;6.8;-;6.4;6.8;0;0;0;0;-;0.0;0;0;up;0;0;3.0547965989166186;up;0;0.01;1;0.0;0
3.0;7.0;60.64554316666667;59.71477883333333;322.7;82.41268469196946;-1.0442433079277715;119.0;;94.4;1.3657845001055826;;0.0191650390625;1.007080078125;0.1263427734375;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;6.9;7.9;8.5;5.6;7.026165172267762;3.10845087047793;-2.2460910767297126;6.4;6.4;6.8;6.8;-;6.4;6.8;0;0;0;0;-;0.0;0;0;up;0;0;3.10845087047793;up;0;0.01;1;0.0;0
4.0;8.0;60.64553133333333;59.7147595;323.0;80.51548475395249;-0.1601735489111322;119.0;;94.4;1.6877186827728974;;0.0048828125;1.0093994140625;0.1650390625;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;6.6;7.9;8.4;6.1;7.053532344468594;3.1621051420392416;-2.4066991664728077;6.4;6.4;6.8;6.8;-;6.4;6.8;0;0;0;0;-;0.0;0;0;up;0;0;3.1621051420392416;up;0;0.01;1;0.0;0
6.0;8.0;60.645519666666665;59.71473316666667;323.5;80.55273628604583;-3.2769051106476814;119.0;;94.4;1.9369624670736227;;0.059326171875;1.017822265625;0.1595458984375;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;6.6;7.3;8.4;7.4;7.080899516669427;3.215759413600553;-2.1558728795603384;6.4;6.4;6.8;6.8;-;6.4;6.8;0;0;0;0;-;0.0;0;0;up;0;0;3.215759413600553;up;0;0.01;1;0.0;0
9.0;9.0;60.64550116666667;59.71470816666667;322.9;79.911261399782;-5.692939476188758;119.0;;94.4;2.4703367739381843;;0.106689453125;1.0633544921875;0.1529541015625;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;8.0;7.3;4.9;9.2;7.10826668887026;3.2694136851618647;-2.125066949524605;6.4;6.4;6.8;9.86;point_60%;6.4;6.8;1;0;0;0;-;0.0;0;0;up;0;0;3.2694136851618647;up;0;0.01;1;0.0;0
11.0;9.0;60.6454815;59.71468333333333;322.9;81.0961818376521;-1.364013718522263;119.0;;94.4;2.5748087763760727;;0.0245361328125;0.95556640625;0.1341552734375;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;8.0;6.0;3.3;10.9;7.135633861071093;3.3230679567231762;-1.9977317732034012;6.4;6.4;6.8;11.9;point_60%;6.4;6.8;1;0;0;0;-;0.0;0;0;up;0;0;3.3230679567231762;up;0;0.01;1;0.0;0
14.0;9.0;60.645460666666665;59.714664;322.8;84.49575154772329;-0.0639923634144059;119.0;;94.4;2.547896944936684;;0.0023193359375;1.06884765625;0.0517578125;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;8.1;7.3;4.0;10.9;7.163001033271926;3.3767222282844878;-1.830782636183752;6.4;6.4;6.8;11.9;point_60%;6.4;6.8;1;0;0;0;-;0.0;0;0;up;0;0;3.3767222282844878;up;0;3.162105142039241;1;0.0;0
16.0;8.0;60.64543916666667;59.71465233333333;323.1;85.26994286547699;0.3341825799525625;119.0;;94.4;2.4766407550959264;;-0.0078125;0.9232177734375;0.0706787109375;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;8.1;8.5;6.8;8.0;7.190368205472758;3.4303764998457993;-1.6719935835427653;6.4;9.28;6.8;6.8;point_60%;6.4;6.8;1;0;0;0;-;0.0;0;0;up;0;0;3.4303764998457993;up;0;0.01;1;0.0;0
19.0;8.0;60.64541583333333;59.7146475;323.5;80.51688379912966;-0.5933666939951787;119.0;;94.4;2.6108560914086762;;0.0146484375;1.063232421875;0.1761474609375;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;5.9;8.0;8.4;6.7;7.217735377673591;3.484030771407111;-1.3144676415356553;6.4;6.4;6.8;6.8;point_60%;6.4;6.8;1;0;0;0;-;0.0;0;0;up;0;0;3.484030771407111;up;0;0.01;1;0.0;0
21.0;7.0;60.645399;59.7146565;324.7;84.38293042531862;-2.287447949789625;119.0;;94.4;1.9372034851335596;;0.041015625;1.041748046875;0.08447265625;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;7.4;7.2;8.4;7.6;7.245102549874424;3.5376850429684223;-1.1181252406790576;6.4;6.4;6.8;6.8;point_60%;6.4;6.8;1;0;0;0;-;0.0;0;0;up;0;0;3.5376850429684223;up;0;0.01;1;0.0;0
24.0;6.0;60.64537783333333;59.7146775;324.45;84.95424984077545;-2.0268503831642857;119.0;;94.4;2.6202037966436675;;0.0357666015625;1.0067138671875;0.0797119140625;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;7.4;6.6;5.4;10.1;7.272469722075257;3.591339314529734;-0.9320472249982674;6.4;6.4;6.8;9.86;point_60%;6.4;6.8;1;0;0;0;-;0.0;0;0;up;0;0;3.591339314529734;up;0;0.01;1;0.0;0
26.0;6.0;60.645361;59.714703;323.9;78.42973950578627;-3.950482270685041;119.0;;94.4;2.3340946027746607;;0.07421875;1.047607421875;0.1988525390625;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;8.1;6.6;6.1;10.1;7.2998368942760905;3.6449935860910454;-1.120023287717494;6.4;6.4;6.8;9.86;point_60%;6.4;6.8;1;0;0;0;-;0.0;0;0;up;0;0;3.6449935860910454;up;0;0.01;1;0.0;0
28.0;6.0;60.64534783333333;59.714716;322.3;81.84048932436006;-3.995644675762621;119.0;;94.4;1.628390329705839;;0.0694580078125;0.9901123046875;0.0108642578125;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;8.1;7.3;6.1;8.1;7.327204066476923;3.6986478576523574;-1.159859016028372;6.4;6.4;6.8;6.8;point_60%;6.4;6.8;1;0;0;0;-;0.0;0;0;up;0;0;3.6986478576523574;up;0;0.01;1;0.0;0
29.0;7.0;60.64533433333333;59.714728;322.4;73.90331736986862;-8.317456708116762;119.0;;94.4;1.6393168913926406;;0.1575927734375;1.0601806640625;0.2564697265625;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;5.8;7.6;10.2;8.1;7.354571238677756;3.7523021292136685;-1.2514173464179525;6.4;6.4;9.86;6.8;point_60%;6.4;6.8;1;0;0;0;-;0.0;0;0;up;0;0;3.7523021292136685;up;0;0.01;1;0.0;0
32.0;9.0;60.64531333333333;59.71474216666667;323.2;78.29994739531531;-3.24205446684308;119.0;;94.4;2.462264055775675;;0.0589599609375;1.0701904296875;0.20166015625;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;6.0;7.6;10.2;5.7;7.381938410878589;3.8059564007749804;-1.43528083766331;6.4;6.4;9.86;6.8;point_60%;6.4;6.8;1;0;0;0;-;0.0;1;0;up;0;0;3.8059564007749804;up;0;0.01;1;0.0;0
35.0;11.0;60.64528816666667;59.71474916666666;323.6;78.87219478917606;-5.663963797753993;119.0;;94.4;2.827511066495982;;0.1060791015625;1.049072265625;0.1593017578125;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;6.6;5.4;6.0;7.5;7.409305583079422;3.8596106723362915;-1.5880963205297474;6.4;6.4;6.8;6.8;-;6.4;6.8;0;0;0;0;-;0.0;1;0;up;0;0;3.8596106723362915;up;0;0.01;1;0.0;0
38.0;13.0;60.64525983333333;59.714748166666666;323.7;78.11501554190009;-6.566051301714448;119.0;;94.4;3.1545777012038974;;0.1107177734375;0.973388671875;0.1220703125;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;6.6;7.1;6.8;7.5;7.436672755280255;3.9132649438976035;-1.7755087504680906;6.4;6.4;6.8;6.8;-;6.4;6.8;0;0;0;0;-;0.0;1;0;up;0;0;3.9132649438976035;up;0;0.01;1;0.0;0
41.0;14.0;60.6452315;59.71473616666667;323.8;72.28773340433159;-6.597709279941055;119.0;;94.4;3.2213694380370486;;0.1212158203125;1.0245361328125;0.290283203125;Груженный движется вперед;32;75131;130;;;;;656.0;15.0;656.0;14.0;672.0;24.0;700.0;21.0;668.0;20.0;680.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];715;;;5.7;7.1;8.1;7.1;7.464039927481087;3.9669192154589146;-1.7516761489076473;6.4;6.4;6.8;6.8;-;6.4;6.8;0;0;0;0;-;0.0;1;0;up;0;0;3.9669192154589146;up;0;0.01;1;0.0;0
