len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;4.818181818181821;60.646274;59.71573416666666;342.9;83.8251825572129;-2.98873862315288;105.0;;97.6;0.0;;0.054931640625;1.041259765625;0.0972900390625;Груженный стоит;32;75131;130;;;;;720.0;22.0;728.0;24.0;724.0;34.0;724.0;31.0;708.0;33.0;732.0;35.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];708;0.0;;7.7;8.5;8.6;4.8;6.399153044060251;2.0468267566694607;-0.979663782101011;7.6;7.6;7.1;7.1;-;7.6;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.0468267566694607;up;0;0.01;0.0;1
1.0;5.363636363636366;60.64626316666666;59.715749;343.0;83.91254044854146;-4.773980435866461;106.0;;97.6;1.452447180512182;;0.0849609375;1.0203857421875;0.056884765625;Груженный движется вперед;32;75131;130;;;;;720.0;22.0;728.0;24.0;724.0;34.0;724.0;31.0;708.0;33.0;732.0;35.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];708;;;7.8;8.0;8.6;6.7;6.322286547878817;2.083541755118091;-0.875622118742605;7.6;7.6;7.1;7.1;-;7.6;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.083541755118091;up;0;0.01;0.0;1
3.0;5.909090909090912;60.646252;59.715768;343.2;83.88468566092715;-2.254807715728958;105.0;;97.6;1.6187268507925507;;0.03955078125;1.00048828125;0.0989990234375;Груженный движется вперед;32;75131;130;;;;;720.0;22.0;728.0;24.0;724.0;34.0;724.0;31.0;708.0;33.0;732.0;35.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];708;;;7.8;7.4;8.1;6.7;6.2454200516973835;2.1202567535667214;-1.0488353337005956;7.6;7.6;7.1;7.1;-;7.6;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.1202567535667214;up;0;0.01;0.0;1
5.0;6.454545454545457;60.6462395;59.71578266666667;343.3;80.744859117309;-4.853359993741136;106.0;;97.6;1.6052698048696519;;0.088623046875;1.0323486328125;0.142822265625;Груженный движется вперед;32;75131;130;;;;;720.0;22.0;728.0;24.0;724.0;34.0;724.0;31.0;708.0;33.0;732.0;35.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];708;;;8.0;7.4;8.1;6.6;6.168553555515951;2.1569717520153517;-1.186597764692916;7.6;7.6;7.1;7.1;-;7.6;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.1569717520153517;up;0;0.01;0.0;1
7.0;7.000000000000002;60.64622333333333;59.715796;343.1;83.62389046901993;-3.950606628579479;106.0;;97.6;1.941211524896304;;0.072998046875;1.052978515625;0.09228515625;Груженный движется вперед;32;75131;130;;;;;720.0;22.0;728.0;24.0;724.0;34.0;724.0;31.0;708.0;33.0;732.0;35.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];708;;;8.0;8.5;7.4;6.0;6.091687059334517;2.1936867504639825;-1.1400179206392718;7.6;7.6;7.1;7.1;-;7.6;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.1936867504639825;up;0;0.01;0.0;1
9.0;7.545454545454544;60.64620466666667;59.7158135;342.8;81.78401087895382;-2.428927709520358;105.0;;97.6;2.286930628413003;;0.0445556640625;1.0377197265625;0.14208984375;Груженный движется вперед;32;75131;130;;;;;720.0;22.0;728.0;24.0;724.0;34.0;724.0;31.0;708.0;33.0;732.0;35.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];708;;;8.1;8.5;9.0;6.0;6.0148205631530836;2.230401748912613;-1.2206026184587224;7.6;7.6;7.1;7.1;-;7.6;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.230401748912613;up;0;0.01;0.0;1
11.0;8.09090909090909;60.64618766666667;59.715826166666666;342.7;84.67837558896858;-1.0697945643439473;104.0;;97.6;2.0147457493228855;;0.0189208984375;0.998046875;0.089111328125;Груженный движется вперед;32;75131;130;;;;;720.0;22.0;728.0;24.0;724.0;34.0;724.0;31.0;708.0;33.0;732.0;35.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];708;;;8.1;9.3;9.3;4.2;5.93795406697165;2.2671167473612432;-1.2563166789436173;7.6;7.6;10.295;7.1;point_90%;7.6;7.1;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.2671167473612432;up;0;0.01;0.0;1
13.0;8.727272727272725;60.64616983333333;59.715838;342.8;81.84124253995381;-0.8760999224339303;103.0;;97.6;2.0876129783286723;;0.0155029296875;1.03369140625;0.1455078125;Груженный движется вперед;32;75131;130;;;;;720.0;22.0;728.0;24.0;724.0;34.0;724.0;31.0;708.0;33.0;732.0;35.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];708;;;7.7;9.4;10.8;4.2;5.861087570790217;2.3038317458098736;-1.3880287328975824;7.6;7.6;10.295;7.1;point_90%;7.6;7.1;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.3038317458098736;up;0;0.01;0.0;1
15.0;9.363636363636362;60.6461495;59.71584566666667;343.1;82.72596890567942;-1.3008840316875054;103.0;;97.6;2.3018735993858255;;0.024658203125;1.0592041015625;0.1298828125;Груженный движется вперед;32;75131;130;;;;;720.0;22.0;728.0;24.0;724.0;34.0;724.0;31.0;708.0;33.0;732.0;35.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];708;;;7.7;9.4;10.8;3.7;5.784221074608784;2.340546744258504;-1.5004042821462713;7.6;7.6;10.295;7.1;point_90%;7.6;7.1;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.340546744258504;up;0;0.01;0.0;1
18.0;9.909090909090908;60.64612516666666;59.715849166666665;342.7;79.40466741388914;0.0003235703595197;109.0;;97.6;2.715545179078578;;0.0;1.1292724609375;0.2109375;Груженный движется вперед;32;75131;130;;;;;720.0;22.0;728.0;24.0;724.0;34.0;724.0;31.0;708.0;33.0;732.0;35.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];708;;;12.4;7.4;9.9;10.8;5.70735457842735;2.3772617427071343;-1.3656517910560324;13.299999999999999;7.6;10.295;10.295;point_90%;7.6;7.1;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.3772617427071343;up;0;0.01;0.0;1
