len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;5.000000000000002;60.645045;59.71500783333333;328.7;86.30830344691378;-0.407861868691766;108.0;;74.0;0.0;;0.007568359375;1.0166015625;0.061767578125;Груженный движется вперед;32;75131;130;;;;;732.0;25.0;732.0;20.0;740.0;37.0;728.0;32.0;732.0;32.0;736.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];713;0.0;;6.9;11.3;10.4;5.1;4.830927970626277;0.04575537153741731;-2.087068022636659;7.5;10.875;10.44;7.2;point_30%;7.5;7.2;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
1.0;5.127272727272729;60.6450355;59.71499683333333;328.1;84.55147935813557;0.731519352680319;108.0;;74.4;1.216045502758009;;-0.01318359375;1.022216796875;0.0965576171875;Груженный движется вперед;32;75131;130;;;;;732.0;25.0;732.0;20.0;740.0;37.0;728.0;32.0;732.0;32.0;736.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];713;;;6.9;11.3;10.4;3.5;4.895891749936532;0.12563057592728774;-1.7280864910470024;7.5;10.875;10.44;7.2;point_30%;7.5;7.2;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
2.0;5.254545454545456;60.645024166666666;59.714993166666666;327.8;81.81656151042591;-2.277185783438583;108.0;;74.4;1.277411405769;;0.041748046875;1.04052734375;0.142578125;Груженный движется вперед;32;75131;130;;;;;732.0;25.0;732.0;20.0;740.0;37.0;728.0;32.0;732.0;32.0;736.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];713;;;7.0;11.3;10.4;3.0;4.960855529246787;0.20550578031715816;-1.4751763640385511;7.5;10.875;10.44;7.2;point_30%;7.5;7.2;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
4.0;5.381818181818184;60.645008833333335;59.714996166666666;327.9;82.66474201055476;1.4333531699589803;108.0;;74.4;1.7147609680516405;;-0.0257568359375;1.0111083984375;0.1229248046875;Груженный движется вперед;32;75131;130;;;;;732.0;25.0;732.0;20.0;740.0;37.0;728.0;32.0;732.0;32.0;736.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];713;;;7.0;11.3;10.4;3.0;5.025819308557043;0.2853809847070286;-1.6223526414914544;7.5;10.875;10.44;7.2;point_30%;7.5;7.2;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
6.0;5.509090909090911;60.644996166666665;59.714994833333336;327.8;81.95316227041891;0.6076447676984027;108.0;;74.4;1.4119468587277006;;-0.0098876953125;1.0150146484375;0.1409912109375;Груженный движется вперед;32;75131;130;;;;;732.0;25.0;732.0;20.0;740.0;37.0;728.0;32.0;732.0;32.0;736.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];713;;;7.5;10.7;10.2;2.9;5.090783087867298;0.36525618909689905;-1.8265225201656339;7.5;10.875;10.44;7.2;point_30%;7.5;7.2;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
7.0;5.636363636363636;60.64498366666667;59.71498816666666;327.7;82.18652590684584;0.6365848079808216;108.0;;74.4;1.438290587020421;;-0.0111083984375;1.0296630859375;0.1361083984375;Груженный движется вперед;32;75131;130;;;;;732.0;25.0;732.0;20.0;740.0;37.0;728.0;32.0;732.0;32.0;736.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];713;;;8.2;9.1;10.2;6.0;5.1557468671775535;0.4451313934867695;-2.051373637445535;7.5;7.5;10.44;7.2;point_30%;7.5;7.2;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
8.0;5.727272727272727;60.64497316666667;59.714977;327.9;85.21342863540642;0.226067232488162;108.0;;74.4;1.3181879338019244;;-0.00390625;0.986572265625;0.08251953125;Груженный движется вперед;32;75131;130;;;;;732.0;25.0;732.0;20.0;740.0;37.0;728.0;32.0;732.0;32.0;736.0;34.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];713;;;8.5;8.1;7.3;6.9;5.220710646487809;0.5250065978766398;-1.946897925227284;7.5;7.5;7.2;7.2;point_30%;7.5;7.2;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
10.0;5.8181818181818175;60.64496116666667;59.71496733333333;327.3;80.9049955065441;-1.4716253171991884;108.0;;74.0;1.4362448548182207;;0.027587890625;1.003662109375;0.147705078125;Груженный движется вперед;32;75131;130;;;;;732.0;25.0;732.0;20.0;740.0;37.0;728.0;32.0;732.0;32.0;736.0;34.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];713;;;10.0;8.1;5.9;8.3;5.285674425798065;0.6048818022665103;-1.8903540278810165;10.875;7.5;7.2;7.2;point_30%;7.5;7.2;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
11.0;5.999999999999999;60.64494783333333;59.714958333333335;327.5;82.90265423399961;-1.6307453201274562;108.0;;74.4;1.5634347066355512;;0.0291748046875;1.0130615234375;0.1185302734375;Груженный движется вперед;32;75131;130;;;;;732.0;25.0;732.0;20.0;740.0;37.0;728.0;32.0;732.0;32.0;736.0;34.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];713;;;10.0;6.5;4.9;10.1;5.35063820510832;0.6847570066563807;-1.7784672733008908;10.875;7.5;7.2;10.44;point_30%;7.5;7.2;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
14.0;6.181818181818181;60.64492883333333;59.71495016666667;327.4;81.90300996092253;-3.545007025083469;108.0;;74.4;2.1615496519518924;;0.0643310546875;1.0306396484375;0.1317138671875;Груженный движется вперед;32;75131;130;;;;;732.0;25.0;732.0;20.0;740.0;37.0;728.0;32.0;732.0;32.0;736.0;34.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];713;;;9.0;7.0;5.9;10.1;5.415601984418575;0.7646322110462511;-1.8613672225907814;7.5;7.5;7.2;10.44;point_30%;7.5;7.2;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
