len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
0.0;6.0;60.6458055;59.71459216666667;325.3;83.30174726002437;-4.720372244775327;115.0;;90.8;0.0;;0.0875244140625;1.051513671875;0.08544921875;Груженный движется вперед;32;75131;130;;;;;656.0;16.0;664.0;14.0;680.0;25.0;700.0;23.0;684.0;21.0;688.0;24.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];743;0.0;;6.0;6.3;8.7;7.1;8.076363700876442;1.973012267022488;-1.2432345857578664;6.4;6.4;7.0;7.0;-;6.4;7.0;0;0;0;0;-;0.0;0;0;up;0;0;1.973012267022488;up;0;0.01;1;0.0;0
2.0;6.0;60.645790833333336;59.71460233333333;325.5;80.61045149836586;0.1275513185058485;115.0;;90.8;1.724400476704928;;0.0003662109375;1.0263671875;0.1632080078125;Груженный движется вперед;32;75131;130;;;;;656.0;16.0;664.0;14.0;680.0;25.0;700.0;23.0;684.0;21.0;688.0;24.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];743;;;6.2;6.6;8.8;4.6;8.039627585569256;2.0847462831850434;-1.1980735381445067;6.4;6.4;7.0;7.0;-;6.4;7.0;0;0;0;0;-;0.0;0;0;up;0;0;2.0847462831850434;up;0;0.01;1;0.0;0
3.0;6.0;60.645776833333336;59.7146135;325.5;79.77179510055501;-2.5347400602733234;115.0;;90.8;1.6733957518437301;;0.0450439453125;1.0057373046875;0.175048828125;Груженный движется вперед;32;75131;130;;;;;656.0;16.0;664.0;14.0;680.0;25.0;700.0;23.0;684.0;21.0;688.0;24.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];743;;;6.2;7.3;9.6;4.1;8.00289147026207;2.1964802993475985;-1.341263668655964;6.4;6.4;10.15;7.0;point_60%;6.4;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.1964802993475985;up;0;0.01;1;0.0;0
5.0;7.0;60.645759;59.714622;325.6;79.94234814692423;-4.579914228553109;115.0;;90.8;2.0387005119823156;;0.08203125;1.021728515625;0.15625;Груженный движется вперед;32;75131;130;;;;;656.0;16.0;664.0;14.0;680.0;25.0;700.0;23.0;684.0;21.0;688.0;24.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];743;;;5.9;7.3;9.6;3.8;7.966155354954884;2.3082143155101535;-1.3347171104013906;6.4;6.4;10.15;7.0;point_60%;6.4;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.3082143155101535;up;0;0.01;1;0.0;0
7.0;8.0;60.645741;59.71463083333333;325.5;78.45312970641808;-2.8057502563706205;115.0;;90.8;2.060950368342772;;0.0526123046875;1.04296875;0.2069091796875;Груженный движется вперед;32;75131;130;;;;;656.0;16.0;664.0;14.0;680.0;25.0;700.0;23.0;684.0;21.0;688.0;24.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];743;;;6.2;6.6;9.9;3.2;7.9294192396476975;2.4199483316727086;-1.3667013051889474;6.4;6.4;10.15;7.0;point_60%;6.4;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.4199483316727086;up;0;0.01;1;0.0;0
10.0;9.0;60.6457185;59.714640333333335;325.2;77.72764154037064;-1.173657062570987;115.0;;90.8;2.557818941410205;;0.02001953125;0.9881591796875;0.2115478515625;Груженный движется вперед;32;75131;130;;;;;656.0;16.0;664.0;14.0;680.0;25.0;700.0;23.0;684.0;21.0;688.0;24.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];743;;;6.2;6.7;9.9;4.5;7.892683124340512;2.5316823478352637;-1.4110058032960677;6.4;6.4;10.15;7.0;point_60%;6.4;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.5316823478352637;up;0;0.01;1;0.0;0
13.0;10.0;60.645694166666665;59.714648333333336;325.0;78.72509840714564;0.8608294520638512;115.0;;90.8;2.743774055793769;;-0.0145263671875;0.9788818359375;0.1920166015625;Груженный движется вперед;32;75131;130;;;;;656.0;16.0;664.0;14.0;680.0;25.0;700.0;23.0;684.0;21.0;688.0;24.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];743;;;9.9;6.7;8.3;4.5;7.855947009033326;2.6434163639978188;-1.4354594806948149;9.28;6.4;7.0;7.0;point_60%;6.4;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.6434163639978188;up;0;0.01;1;0.0;0
16.0;11.0;60.64566716666667;59.71465583333333;325.0;78.49945534710191;-1.4015789953810378;115.0;;90.8;3.0334148524834;;0.025390625;1.02978515625;0.20703125;Груженный движется вперед;32;75131;130;;;;;656.0;16.0;664.0;14.0;680.0;25.0;700.0;23.0;684.0;21.0;688.0;24.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];743;;;9.9;6.3;7.7;7.6;7.81921089372614;2.755150380160374;-1.407904744247384;9.28;6.4;7.0;7.0;point_60%;6.4;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.755150380160374;up;0;0.01;1;0.0;0
19.0;13.0;60.64563833333333;59.7146655;324.9;80.17554097469917;0.6125140703742635;115.0;;90.8;3.2528256567806406;;-0.006591796875;1.0218505859375;0.13818359375;Груженный движется вперед;32;75131;130;;;;;656.0;16.0;664.0;14.0;680.0;25.0;700.0;23.0;684.0;21.0;688.0;24.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];743;;;10.2;6.3;4.7;8.6;7.782474778418954;2.8668843963229294;-1.4794733389797257;9.28;6.4;7.0;7.0;point_60%;6.4;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.8668843963229294;up;0;0.01;1;0.0;0
22.0;14.0;60.645608;59.71467116666667;324.5;84.24737133656727;-4.808718779717974;115.0;;90.8;3.39087833239874;;0.080078125;0.950439453125;0.052490234375;Груженный движется вперед;32;75131;130;;;;;656.0;16.0;664.0;14.0;680.0;25.0;700.0;23.0;684.0;21.0;688.0;24.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route5'];743;;;10.2;7.8;4.7;11.0;7.7457386631117675;2.9786184124854844;-1.5121405443123535;9.28;6.4;7.0;10.15;point_60%;6.4;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.9786184124854844;up;0;2.4199483316727086;0;2.2034231752901827;0
