len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
3.0;5.0;60.645317166666665;59.71489258333333;325.1;83.24020018345206;-5.533386994567966;98.0;;70.8;0.6916055282624368;;0.10302734375;1.04998779296875;0.070068359375;Груженный движется вперед;32;75131;130;;;;;716.0;27.0;716.0;24.0;733.3150684931506;37.417808219178085;720.0;34.0;744.0;35.0;724.0;38.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];605;;;6.2;7.7;8.4;7.3;7.573691395309595;6.104046422827949;-1.3362163633049504;7.4;7.4;7.4;7.4;point_60%;7.4;7.4;1;0;0;0;-;0.0;0;0;up;0;0;6.104046422827949;up;0;0.01;1;0.0;0
5.0;5.0;60.64530283333333;59.71489666666667;324.4;77.27035713067143;-10.705046434064151;98.0;;70.8;0.854674602317891;;0.1968994140625;1.0360107421875;0.11181640625;Груженный движется вперед;32;75131;130;;;;;716.0;27.0;716.0;24.0;734.4109589041096;37.34931506849315;720.0;34.0;744.0;35.0;724.0;38.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];605;;;5.0;8.4;10.7;5.7;7.566300820726954;6.072188272018469;-1.4372897694222941;7.4;7.4;10.73;7.4;point_60%;7.4;7.4;1;0;0;0;-;0.0;0;0;up;0;0;6.072188272018469;up;0;0.01;1;0.0;0
6.0;7.0;60.64529066666667;59.7149;324.7;77.65555680243133;-10.273511570513271;98.0;;70.8;1.366570867993699;;0.1783447265625;0.9769287109375;0.115966796875;Груженный движется вперед;32;75131;130;;;;;716.0;27.0;716.0;24.0;734.8493150684932;37.321917808219176;720.0;34.0;744.0;35.0;724.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];605;;;4.5;6.2;10.7;8.0;7.562605533435634;6.056259196613729;-1.4624832279906563;7.4;7.4;10.73;7.4;point_60%;7.4;7.4;1;0;0;0;-;0.0;0;0;up;0;0;6.056259196613729;up;0;0.01;1;0.0;0
9.0;10.0;60.64526775;59.714905083333335;325.8;76.39329218825216;-6.514647806835426;98.0;;70.8;2.566152842398856;;0.1187744140625;1.0223388671875;0.20751953125;Груженный движется вперед;32;75131;130;;;;;716.0;27.0;716.0;24.0;735.2876712328767;37.294520547945204;720.0;34.0;744.0;35.0;724.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];605;;;8.6;5.0;6.8;8.5;7.558910246144314;6.040330121208989;-1.528885026778156;7.4;7.4;7.4;7.4;point_60%;7.4;7.4;1;0;0;0;-;0.0;0;0;up;0;0;6.040330121208989;up;0;0.01;1;0.0;0
12.0;11.0;60.6452395;59.7149075;325.8;74.74918621754195;-8.496257581297986;98.0;;70.8;3.147592921117506;;0.15283203125;0.984130859375;0.21044921875;Груженный движется вперед;32;75131;130;;;;;716.0;27.0;716.0;24.0;735.7260273972603;37.26712328767123;720.0;34.0;744.0;35.0;724.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];605;;;8.6;8.4;7.7;10.6;7.555214958852994;6.0244010458042485;-1.7574872761216733;7.4;7.4;7.4;10.73;point_60%;7.4;7.4;1;0;0;0;-;0.0;0;0;up;0;0;6.0244010458042485;up;0;0.01;1;0.0;0
14.0;14.0;60.64522133333333;59.7149005;325.4;82.27959128717362;-6.868287859959079;98.0;;70.8;2.0581002654720497;;0.1219482421875;1.0335693359375;0.0589599609375;Груженный движется вперед;32;75131;130;;;;;716.0;27.0;716.0;24.0;736.1643835616438;37.23972602739726;720.0;34.0;744.0;35.0;724.0;38.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];605;;;8.6;8.4;8.0;10.6;7.551519671561674;6.008471970399508;-1.9085395840172192;7.4;7.4;7.4;10.73;point_60%;7.4;7.4;1;0;0;0;-;0.0;0;0;up;0;0;6.008471970399508;up;0;0.01;1;0.0;0
16.0;16.0;60.645199;59.7148845;325.2;75.81975766679852;-7.370512397948497;98.0;;70.8;2.6350444963194093;;0.139892578125;1.0380859375;0.192626953125;Груженный движется вперед;32;75131;130;;;;;716.0;27.0;716.0;24.0;736.6027397260274;37.21232876712329;720.0;34.0;744.0;35.0;724.0;38.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];605;;;8.6;5.8;8.0;7.6;7.547824384270353;5.992542894994768;-1.578005270707619;7.4;7.4;7.4;7.4;point_60%;7.4;7.4;1;0;0;0;-;0.0;0;0;up;0;0;5.992542894994768;up;0;0.01;1;0.0;0
19.0;18.0;60.64517633333333;59.71488416666666;325.2;75.37838845073573;-6.428933225367736;98.0;;71.2;2.5233500844309535;;0.0609130859375;0.9945068359375;0.1812744140625;Груженный движется вперед;32;75131;130;;;;;716.0;27.0;716.0;24.0;737.0410958904109;37.18493150684932;720.0;34.0;744.0;35.0;724.0;38.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];605;;;5.2;5.8;7.7;7.6;7.544129096979033;5.976613819590028;-1.4780294666104474;7.4;7.4;7.4;7.4;point_60%;7.4;7.4;1;0;0;0;-;0.0;0;0;up;0;0;5.976613819590028;up;0;0.01;1;0.0;0
21.0;20.0;60.6451535;59.7148885;325.2;84.00069772089638;-5.684492352365034;98.0;;70.8;2.5528145624602923;;0.104736328125;1.0640869140625;0.013427734375;Груженный движется вперед;32;75131;130;;;;;716.0;27.0;716.0;24.0;737.4794520547945;37.157534246575345;720.0;34.0;744.0;35.0;724.0;38.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];605;;;3.4;5.7;9.9;6.0;7.540433809687713;5.960684744185288;-1.4937232746101077;7.4;7.4;10.73;7.4;point_60%;7.4;7.4;1;0;0;0;-;0.0;0;0;up;0;0;5.960684744185288;up;0;0.01;1;0.0;0
24.0;21.0;60.64512916666666;59.71489233333333;325.4;73.34294136370129;-2.9599850388178366;98.0;;70.8;2.7168856408943705;;0.057373046875;1.0579833984375;0.31201171875;Груженный движется вперед;32;75131;130;;;;;716.0;27.0;716.0;24.0;737.9178082191781;37.130136986301366;720.0;34.0;744.0;35.0;724.0;38.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];605;;;8.1;8.1;12.6;6.0;7.5367385223963925;5.944755668780548;-1.617756365532581;7.4;7.4;12.950000000000001;7.4;point_60%;7.4;7.4;1;0;0;0;-;0.0;0;0;up;0;0;5.944755668780548;up;0;0.01;1;0.0;0
