len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;4.818181818181818;60.64591633333333;59.7171215;332.9;82.75096118806646;-4.8618743954928645;110.0;;70.0;0.0;;0.087890625;1.02783203125;0.096923828125;Груженный стоит;32;75131;130;;;;;756.0;34.0;752.0;30.0;764.0;44.0;760.0;41.0;724.0;42.0;760.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route7'];746;0.0;;6.9;5.4;7.9;5.9;5.3008479060646545;3.3687030428308242;-1.9415963214459917;6.4;6.4;7.2;7.2;-;6.4;7.2;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.3687030428308242;up;0;0.01;0.0;1
2.0;5.4363636363636365;60.64590183333333;59.71711;333.7;82.4310526375589;-4.008289674679958;110.0;;69.6;1.7318610554014657;;0.0718994140625;1.00537109375;0.110595703125;Груженный стоит;32;75131;130;;;;;756.0;34.0;752.0;30.0;764.0;44.0;760.0;41.0;724.0;42.0;760.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route7'];746;;;6.9;5.9;8.9;5.9;5.24660832511047;3.348461046084343;-2.009977542839556;6.4;6.4;7.2;7.2;-;6.4;7.2;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.348461046084343;up;0;0.01;0.0;1
4.0;6.054545454545455;60.64588583333333;59.71709466666667;333.7;82.63276076208352;-3.923777688618759;111.0;;69.6;1.9678949215210186;;0.0732421875;1.054443359375;0.1044921875;Груженный движется вперед;32;75131;130;;;;;756.0;34.0;752.0;30.0;764.0;44.0;760.0;41.0;724.0;42.0;760.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route7'];746;;;6.9;6.9;8.9;5.0;5.192368744156286;3.328219049337862;-2.019432126817493;6.4;6.4;7.2;7.2;-;6.4;7.2;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.328219049337862;up;0;0.01;0.0;1
6.0;6.672727272727272;60.645867333333335;59.7170765;333.7;80.54003969922462;-4.915006380294548;110.0;;69.6;2.2856322993699876;;0.0848388671875;1.003173828125;0.132568359375;Груженный движется вперед;32;75131;130;;;;;756.0;34.0;752.0;30.0;764.0;44.0;760.0;41.0;724.0;42.0;760.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route7'];746;;;5.9;6.9;9.9;5.0;5.138129163202102;3.3079770525913808;-2.0717727610713426;6.4;6.4;10.44;7.2;point_60%;6.4;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.3079770525913808;up;0;0.01;0.0;1
8.0;7.290909090909091;60.645851666666665;59.717059;333.6;82.30393244296965;-6.198243504182376;111.0;;70.0;1.9883786237683851;;0.1121826171875;1.0257568359375;0.074462890625;Груженный движется вперед;32;75131;130;;;;;756.0;34.0;752.0;30.0;764.0;44.0;760.0;41.0;724.0;42.0;760.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route7'];746;;;7.3;6.1;9.9;4.8;5.0838895822479175;3.2877350558448994;-2.0528322920881608;6.4;6.4;10.44;7.2;point_60%;6.4;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.2877350558448994;up;0;0.01;0.0;1
10.0;7.909090909090907;60.64583433333333;59.7170405;333.9;80.42523839766258;-4.938951172786609;108.0;;70.0;2.1777145923888663;;0.093505859375;1.0704345703125;0.1488037109375;Груженный движется вперед;32;75131;130;;;;;756.0;34.0;752.0;30.0;764.0;44.0;760.0;41.0;724.0;42.0;760.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route7'];746;;;7.3;4.8;8.5;6.4;5.029650001293733;3.2674930590984186;-2.0891838197179347;6.4;6.4;7.2;7.2;point_60%;6.4;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.2674930590984186;up;0;0.01;0.0;1
13.0;8.545454545454543;60.645816;59.71701916666667;334.1;78.03455905925225;-2.726345856513442;109.0;;70.0;2.34958141183223;;0.049560546875;1.0450439453125;0.20703125;Груженный движется вперед;32;75131;130;;;;;756.0;34.0;752.0;30.0;764.0;44.0;760.0;41.0;724.0;42.0;760.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route7'];746;;;7.6;4.8;7.1;6.4;4.975410420339549;3.2472510623519373;-2.259731927364551;6.4;6.4;7.2;7.2;point_60%;6.4;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.2472510623519373;up;0;0.01;0.0;1
15.0;8.909090909090907;60.645799333333336;59.716991166666666;334.1;79.249832150847;-4.024149216968718;106.0;;70.0;2.4035501959481254;;0.075927734375;1.0650634765625;0.1875;Груженный движется вперед;32;75131;130;;;;;756.0;34.0;752.0;30.0;764.0;44.0;760.0;41.0;724.0;42.0;760.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route7'];746;;;7.6;4.8;6.1;6.5;4.921170839385365;3.227009065605456;-2.3297411040360267;6.4;6.4;7.2;7.2;point_60%;6.4;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.227009065605456;up;0;0.01;0.0;1
17.0;9.18181818181818;60.645784;59.7169615;333.6;75.36749967282596;-0.2603191400716358;106.0;;70.0;2.352557120368311;;0.009033203125;1.1004638671875;0.281005859375;Груженный движется вперед;32;75131;130;;;;;756.0;34.0;752.0;30.0;764.0;44.0;760.0;41.0;724.0;42.0;760.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route7'];746;;;6.9;5.0;7.2;6.5;4.866931258431181;3.206767068858975;-2.2838203616413635;6.4;6.4;7.2;7.2;point_60%;6.4;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.206767068858975;up;0;0.01;0.0;1
20.0;9.545454545454545;60.64576633333333;59.71693033333333;334.2;84.24671738454857;-5.184022708790738;109.0;;70.0;2.6000930776053846;;0.0933837890625;1.032958984375;0.0350341796875;Груженный движется вперед;32;75131;130;;;;;756.0;34.0;752.0;30.0;764.0;44.0;760.0;41.0;724.0;42.0;760.0;43.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route6', '/home/pi/adviser/route7'];746;;;6.3;5.0;8.0;6.4;4.812691677476996;3.186525072112494;-2.314712359693479;6.4;6.4;7.2;7.2;point_60%;6.4;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.186525072112494;up;0;0.01;0.0;1
