len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;5.409090909090908;60.64474283333333;59.71545666666667;339.5;86.71120833241193;-3.099700573503536;99.0;;89.2;0.0;;0.0543212890625;1.0335693359375;-0.005126953125;Груженный движется вперед;32;75131;130;;;;;708.0;37.0;716.0;35.0;716.0;43.0;708.0;42.0;736.0;42.0;728.0;44.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route9'];629;0.0;;9.2;7.4;6.0;8.4;5.577221286376313;1.6150185703011175;-2.548294839133547;8.4;8.4;8.2;8.2;-;8.4;8.2;0;0.0;0;0;-;0.0;0;0;up;0.0;5.409090909090908;1.6150185703011175;up;0;0.01;0.0;1
1.0;5.963636363636363;60.64473616666667;59.7154365;338.8;79.58224224651667;0.599092126666675;99.0;;89.2;1.3273915540709005;;-0.0108642578125;1.0145263671875;0.1834716796875;Груженный движется вперед;32;75131;130;;;;;708.0;37.0;716.0;35.0;716.0;43.0;708.0;42.0;736.0;42.0;728.0;44.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route9'];629;;;8.9;7.9;8.8;8.4;5.609149997344671;1.721723172659709;-2.4220331851023955;8.4;8.4;8.2;8.2;-;8.4;8.2;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;1.721723172659709;up;0;0.01;0.0;1
3.0;6.518181818181818;60.644726;59.71541283333333;337.6;87.02418923788147;-1.037150482754019;99.0;;89.2;1.7172615509789102;;0.0179443359375;0.9766845703125;0.041748046875;Груженный движется вперед;32;75131;130;;;;;708.0;37.0;716.0;35.0;716.0;43.0;708.0;42.0;736.0;42.0;728.0;44.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1', '/home/pi/adviser/route9'];629;;;8.3;10.4;8.8;6.3;5.641078708313029;1.8284277750183007;-2.354451666942358;8.4;8.4;8.2;8.2;-;8.4;8.2;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;1.8284277750183007;up;0;0.01;0.0;1
5.0;7.072727272727272;60.644715833333336;59.71539216666667;336.8;80.77910839771059;-2.74600584211482;99.0;;89.2;1.597778225291784;;0.0465087890625;1.0042724609375;0.1571044921875;Груженный движется вперед;32;75131;130;;;;;708.0;37.0;716.0;35.0;716.0;43.0;708.0;42.0;736.0;42.0;728.0;44.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route9', '/home/pi/adviser/route1'];629;;;8.7;10.4;12.3;6.3;5.6730074192813875;1.9351323773768923;-2.2738858884893163;8.4;8.4;11.889999999999999;8.2;point_60%;8.4;8.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;1.9351323773768923;up;0;0.01;0.0;1
7.0;7.627272727272727;60.644698;59.71536133333333;336.8;71.7138751391442;0.936484146338909;99.0;;89.2;2.6023930231580827;;-0.0181884765625;1.045166015625;0.342041015625;Груженный движется вперед;32;75131;130;;;;;708.0;37.0;716.0;35.0;716.0;43.0;708.0;42.0;736.0;42.0;728.0;44.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route9', '/home/pi/adviser/route1'];629;;;8.7;8.4;12.3;5.4;5.704936130249746;2.041836979735484;-2.1205601969401253;8.4;8.4;11.889999999999999;8.2;point_60%;8.4;8.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.041836979735484;up;0;0.01;0.0;1
10.0;8.18181818181818;60.64467866666666;59.71533716666666;336.0;81.05861242590893;-3.512782818787711;99.0;;89.2;2.524152081592605;;0.061279296875;1.0201416015625;0.138427734375;Груженный движется вперед;32;75131;130;;;;;708.0;37.0;716.0;35.0;716.0;43.0;708.0;42.0;736.0;42.0;728.0;44.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route9', '/home/pi/adviser/route1'];629;;;7.5;6.8;9.1;7.9;5.736864841218105;2.1485415820940754;-2.63079455829749;8.4;8.4;8.2;8.2;point_60%;8.4;8.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.1485415820940754;up;0;0.01;0.0;1
12.0;8.636363636363635;60.64467033333333;59.71530683333334;336.6;78.25869210238636;-4.649551118959114;99.0;;89.2;1.8975819155009863;;0.082763671875;1.02294921875;0.1898193359375;Груженный движется вперед;32;75131;130;;;;;708.0;37.0;716.0;35.0;716.0;43.0;708.0;42.0;736.0;42.0;728.0;44.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route9', '/home/pi/adviser/route1'];629;;;7.5;7.2;8.9;6.3;5.768793552186462;2.255246184452667;-2.1359440096034197;8.4;8.4;8.2;8.2;point_60%;8.4;8.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.255246184452667;up;0;0.01;0.0;1
14.0;9.090909090909088;60.64465216666667;59.71528333333333;336.5;79.81308710913856;-0.364879428762991;99.0;;89.2;2.3946895206023844;;0.0059814453125;1.11865234375;0.1978759765625;Груженный движется вперед;32;75131;130;;;;;708.0;37.0;716.0;35.0;716.0;43.0;708.0;42.0;736.0;42.0;728.0;44.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route9', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];629;;;6.6;8.7;9.8;5.1;5.800722263154821;2.361950786811258;2.5154450482142536;8.4;8.4;8.2;8.2;point_60%;8.4;8.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.361950786811258;up;0;0.01;0.0;1
15.0;9.363636363636362;60.644658666666665;59.715265;336.8;79.77725547381473;-2.647985411765683;99.0;;89.2;1.2347355988521924;;0.0506591796875;1.1026611328125;0.18798828125;Груженный движется вперед;32;75131;130;;;;;708.0;37.0;716.0;35.0;716.0;43.0;708.0;42.0;736.0;42.0;728.0;44.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route9', '/home/pi/adviser/route1'];629;;;8.0;8.7;9.8;6.3;5.83265097412318;2.46865538916985;-2.7596781191352875;8.4;8.4;8.2;8.2;point_60%;8.4;8.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.46865538916985;up;0;0.01;0.0;1
17.0;9.727272727272727;60.64465233333333;59.71523283333333;336.5;86.55249219089035;-2.873527753993072;99.0;;89.2;1.8917070273821497;;0.0533447265625;1.06396484375;-0.01953125;Груженный движется вперед;32;75131;130;;;;;708.0;37.0;716.0;35.0;716.0;43.0;708.0;42.0;736.0;42.0;728.0;44.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route9', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];629;;;8.0;7.4;8.3;6.3;5.864579685091537;2.5753599915284413;-2.1958797257887;8.4;8.4;8.2;8.2;point_60%;8.4;8.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.5753599915284413;up;0;0.01;0.0;1
