len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
1.0;5.0;60.644922;59.718170666666666;329.45000000000005;80.83366884000695;-1.4102673250736526;122.0;;;0.6972568624343123;;0.02459716796875;1.03472900390625;0.1636962890625;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;692.0;13.0;704.0;29.0;692.0;26.0;708.0;24.0;700.0;27.0;/home/pi/adviser/route21;[];713;;;9.2;6.2;5.6;9.1;7.985670040503182;1.8415902476528567;-1.7189014303776653;9.569999999999999;9.569999999999999;6.8;9.86;point_60%;6.6;6.8;1;0;0;0;-;0.0;0;0;up;0;0;1.8415902476528567;up;0;0.01;1;0.0;0
3.0;6.0;60.644905916666666;59.71816325;329.29999999999995;78.77539114961519;-1.0838012285055916;122.0;;;0.6779249227517204;;0.01849365234375;1.00286865234375;0.18975830078125;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;692.0;13.0;704.0;29.0;692.0;26.0;708.0;24.0;699.7021276595744;27.0;/home/pi/adviser/route21;[];713;;;9.3;9.4;11.8;5.4;7.916271769331113;2.0823514605227906;-0.7261204724901065;9.569999999999999;9.569999999999999;9.86;9.86;point_60%;6.6;6.8;1;0;0;0;-;0.0;0;0;up;0;0;2.0823514605227906;up;0;0.01;1;0.0;0
20.0;7.0;60.644905666666666;59.71812766666667;336.5;77.98607228832768;-8.542376771224637;122.0;;;0.766876126611418;;0.1630859375;1.072509765625;0.1591796875;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;692.0;13.0;704.0;29.0;704.0;25.0;708.5652173913044;24.0;696.0;27.0;/home/pi/adviser/route21;[];713;;;6.3;6.2;2.7;9.5;7.326386464368522;4.128821769917229;-3.0457664847075714;6.6;6.6;6.8;9.86;point_60%;6.6;6.8;1;0;0;0;-;0.0;0;0;up;0;0;4.128821769917229;up;0;0.01;1;0.0;0
22.0;8.0;60.64490416666666;59.71809583333334;336.95;79.90447258751732;-8.845998600813921;122.0;;;1.7452171518759672;;0.15771484375;1.0087890625;0.0848388671875;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;692.0;13.0;704.0;29.0;704.0;25.0;708.6086956521739;24.0;696.0;27.0;/home/pi/adviser/route21;[];713;;;6.3;5.0;3.1;10.2;7.291687328782487;4.249202376352195;-2.7762800407586408;6.6;6.6;6.8;9.86;point_60%;6.6;6.8;1;0;0;0;-;0.0;0;0;up;0;0;4.249202376352195;up;0;0.01;1;0.0;0
24.0;8.0;60.644897666666665;59.718061166666665;336.6;78.33397090626615;-9.713624972056548;122.0;;;2.025489354484928;;0.177734375;1.03125;0.1148681640625;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;692.0;13.0;704.0;29.0;704.0;25.0;708.6521739130435;24.0;696.0;27.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];713;;;4.3;5.0;6.9;10.2;7.256988193196452;4.369582982787162;-2.6738599337225786;6.6;6.6;6.8;9.86;point_60%;6.6;6.8;1;0;0;0;-;0.0;0;0;up;0;0;4.369582982787162;up;0;0.01;1;0.0;0
26.0;8.0;60.644889;59.71802616666667;336.9;79.34682517976489;-9.592766418541604;122.0;;;2.1398590611795236;;0.1649169921875;0.9803466796875;0.0699462890625;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;692.0;13.0;704.0;29.0;704.0;25.0;708.695652173913;24.0;696.0;27.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];713;;;4.3;5.9;6.9;9.3;7.222289057610414;4.489963589222127;3.053944918997127;6.6;6.6;6.8;9.86;point_60%;6.6;6.8;1;0;0;0;-;0.0;0;0;up;0;0;4.489963589222127;up;0;0.01;1;0.0;0
29.0;9.0;60.64489133333333;59.717972;336.15;79.577677740732;-6.1815903738087625;122.0;;;2.967378081775824;;0.1099853515625;0.995849609375;0.11376953125;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;692.0;13.0;704.0;29.0;704.0;25.0;708.7391304347826;24.0;696.0;27.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];713;;;4.9;5.9;4.7;9.3;7.14283016422714;4.527803051760257;-2.7589150331844357;6.6;6.6;6.8;9.86;point_60%;6.6;6.8;1;0;0;0;-;0.0;0;0;up;0;0;4.527803051760257;up;0;0.01;1;0.0;0
32.0;9.0;60.6448815;59.71792216666667;336.7;75.53518664329997;-9.63547406215188;122.0;;;2.9315541335301205;;0.179931640625;1.0413818359375;0.1998291015625;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;692.0;13.0;704.0;29.0;704.0;25.0;708.7826086956521;24.0;696.0;27.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];713;;;3.9;5.2;5.1;7.6;7.1543183261908245;4.511378166318378;-2.7448105294307075;6.6;6.6;6.8;6.8;-;6.6;6.8;0;0;0;0;-;0.0;0;0;up;0;0;4.511378166318378;up;0;0.01;1;0.0;0
34.0;10.0;60.644875166666665;59.71789133333333;337.0;80.98682835149941;-8.458494100366032;122.0;;;1.8243769592886327;;0.140380859375;0.9425048828125;0.051025390625;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;692.0;13.0;704.0;29.0;704.0;25.0;708.8260869565217;24.0;696.0;27.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];713;;;3.7;5.1;5.1;8.5;7.274329744987205;4.517309107532171;-3.0813140523791;6.6;6.6;6.8;6.8;-;6.6;6.8;0;0;0;0;-;0.0;0;0;up;0;0;4.517309107532171;up;0;0.01;1;0.0;0
35.0;10.0;60.64487433333333;59.71786316666667;337.1;76.86971541176592;-11.491911201042845;122.0;;;1.539911100061787;;0.2083740234375;1.020263671875;0.0751953125;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;692.0;13.0;704.0;29.0;704.0;25.0;708.8695652173913;24.0;696.0;27.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];713;;;4.7;5.1;8.8;8.5;7.291373959454514;4.532565779088252;-2.4371241587871744;6.6;6.6;6.8;6.8;-;6.6;6.8;0;0;0;0;-;0.0;0;0;up;0;0;4.532565779088252;up;0;0.01;1;0.0;0
