len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
0.0;7.0;60.645381666666665;59.71824816666667;330.1;85.9863441514729;-3.7719422279773536;111.0;;86.0;0.0;;0.0645751953125;0.9810791015625;-0.0015869140625;Груженный стоит;32;75131;130;;;;;700.0;19.0;696.0;14.0;712.0;28.0;736.0;25.0;708.0;26.0;716.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];794;0.0;;9.7;6.1;2.9;13.4;3.8994611767938636;1.252221615600761;-3.13210517721095;7.8;7.8;7.2;12.6;point_60%;7.8;7.2;1;0.0;0;0;-;0.0;0;0;flat;0;0.0;1.6;flat;0;0.01;1;0.0;1
2.0;8.0;60.6453815;59.71821233333333;330.8;84.64403607422474;0.663402028223828;111.0;;86.0;1.9555576849942309;;-0.0125732421875;1.0491943359375;0.0980224609375;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;696.0;14.0;712.0;28.0;736.0;25.0;708.0;26.0;716.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];794;;;7.1;6.1;1.2;13.4;3.9673021701894515;1.2707299290891023;-3.104385230887523;7.8;7.8;7.2;12.6;point_60%;7.8;7.2;1;0.0;0;0;-;0.0;0;0;flat;0;0.0;1.6;flat;0;0.01;1;0.0;1
4.0;8.0;60.64538066666667;59.71816666666667;330.8;86.5635455327367;1.893561609516409;111.0;;86.0;2.4938130048760794;;-0.0347900390625;1.028564453125;0.052734375;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;696.0;14.0;712.0;28.0;736.3396226415094;25.028301886792452;708.0;26.0;716.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];794;;;8.9;7.8;6.4;13.4;4.035143163585039;1.2892382425774436;-3.1211965905652557;7.8;7.8;7.2;12.6;point_60%;7.8;7.2;1;0.0;0;0;-;0.0;0;0;flat;0;0.0;1.6;flat;0;0.01;1;0.0;1
7.0;10.0;60.64538016666667;59.71811666666667;331.4;86.2192693236002;-1.605385658440431;111.0;;85.6;2.729130086124051;;0.02978515625;1.095458984375;0.026123046875;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;696.0;14.0;712.0;28.0;736.7924528301887;25.066037735849058;708.0;26.0;716.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];794;;;8.9;14.2;8.3;7.4;4.102984156980628;1.3077465560657848;2.948421927127411;7.8;13.65;7.2;7.2;point_60%;7.8;7.2;1;0.0;0;0;-;0.0;0;0;flat;0;0.0;1.6;flat;0;0.01;1;0.0;1
10.0;11.0;60.64538483333333;59.718068;330.9;82.07650044738871;3.756070816572316;111.0;;85.6;2.706133175985079;;-0.05908203125;1.0146484375;0.1044921875;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;696.0;14.0;712.0;28.0;737.2452830188679;25.10377358490566;708.0;26.0;716.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];794;;;9.8;14.2;10.5;4.2;4.170825150376215;1.326254869554126;3.1415922060762433;7.8;13.65;10.44;7.2;point_60%;7.8;7.2;1;0.0;0;0;-;0.0;0;0;flat;0;11.5;1.6;flat;0;0.01;1;0.0;1
13.0;11.0;60.64538483333333;59.71800916666667;330.9;80.38963537484156;0.161127092246557;111.0;;85.6;3.2106080149682765;;-0.0028076171875;0.9676513671875;0.1632080078125;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;696.0;14.0;712.0;28.0;737.6981132075472;25.141509433962263;708.0;26.0;716.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];794;;;9.8;9.6;10.5;7.6;4.238666143771804;1.3447631830424673;3.141592241545472;7.8;7.8;10.44;7.2;point_60%;7.8;7.2;1;0.0;0;0;-;0.0;0;0;flat;0;0.0;1.6;flat;0;0.01;1;0.0;1
16.0;11.0;60.64538483333333;59.717955;331.0;82.31935571678079;-0.922218135112476;111.0;;85.6;2.9559422232831167;;0.017578125;1.070068359375;0.0068359375;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;696.0;14.0;712.0;28.0;738.1509433962265;25.17924528301887;708.0;26.0;716.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];794;;;8.7;9.6;8.1;7.6;4.306507137167391;1.3632714965308086;3.0971371528476954;7.8;7.8;7.2;7.2;point_60%;7.8;7.2;1;0.0;0;0;-;0.0;0;0;flat;0;0.0;1.6;flat;0;1.2984923993216142;1;0.0;1
19.0;10.0;60.645386;59.7179015;330.8;83.92952348739749;1.533011829097835;111.0;;85.6;2.922448619944228;;-0.0277099609375;1.0826416015625;0.0540771484375;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;696.0;14.0;712.0;28.0;738.6037735849056;25.21698113207547;708.0;26.0;716.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];794;;;8.7;8.9;8.1;8.1;4.374348130562979;1.3817798100191498;-3.0935509243658394;7.8;7.8;7.2;7.2;point_60%;7.8;7.2;1;0.0;0;0;-;0.0;0;0;flat;0;0.0;1.6;flat;0;0.01;1;0.0;1
22.0;10.0;60.64538483333333;59.717852;331.1;78.03814536327009;-1.56095586462202;111.0;;85.6;2.7043967160093314;;0.0306396484375;1.07763671875;0.211181640625;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;696.0;14.0;712.0;28.0;739.0566037735848;25.254716981132077;708.0;26.0;716.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];794;;;8.5;9.3;8.0;8.1;4.442189123958567;1.400288123507491;-3.09912008754642;7.8;7.8;7.2;7.2;point_60%;7.8;7.2;1;0.0;0;0;-;0.0;0;0;flat;0;0.0;1.6;flat;0;0.01;1;0.0;1
24.0;10.0;60.64538383333333;59.717804;331.3;87.04898762149091;-2.358261516900638;111.0;;86.0;2.621784038905529;;0.04345703125;0.96826171875;0.015380859375;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;696.0;14.0;712.0;28.0;739.5094339622642;25.29245283018868;708.0;26.0;716.0;28.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];794;;;9.7;9.3;8.0;7.0;4.510030117354155;1.4187964369958324;3.082654517775029;7.8;7.8;7.2;7.2;point_60%;7.8;7.2;1;0.0;0;0;-;0.0;0;0;flat;0;0.0;1.6;flat;0;0.01;1;0.0;1
