len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
0.0;6.0;60.64550933333334;59.7183055;349.4;81.49474248403766;-3.0443148557948083;113.0;;73.6;0.0;;0.0577392578125;1.0640869140625;0.1485595703125;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;700.0;14.0;704.0;28.0;740.0;25.0;708.0;23.0;712.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];882;0.0;;7.9;9.0;7.2;8.5;7.8388587867800625;1.4016884488848156;2.560969052644002;7.6;7.6;7.2;7.2;-;7.6;7.2;0;0;0;0;-;0.0;0;0;flat;0.0;6.0;1.6;flat;0;0.01;1;0.0;0
2.0;6.0;60.64552;59.71827233333333;349.8;84.2043075654322;2.0297515992325588;113.0;;73.2;2.1646856545316884;;-0.035888671875;1.0137939453125;0.0853271484375;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;700.0;14.0;704.0;28.0;740.0;25.0;708.0;23.0;712.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];882;;;7.9;8.4;6.2;8.5;7.717335147415084;1.424970523221989;2.9209575004875967;7.6;7.6;7.2;7.2;-;7.6;7.2;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;0
4.0;6.0;60.6455235;59.7182405;350.3;81.94251141583996;-3.0366864014422363;113.0;;73.6;1.780334761402094;;0.0550537109375;1.02783203125;0.1307373046875;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;700.0;14.0;704.0;28.0;740.0;25.0;708.0;23.0;712.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];882;;;7.5;8.7;8.2;6.8;7.595811508050105;1.4482525975591625;2.920186248587708;7.6;7.6;7.2;7.2;-;7.6;7.2;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;0
5.0;5.0;60.64552616666667;59.71821633333333;350.6;78.19321166854442;-3.7512653871022663;113.0;;73.6;1.3517971647685543;;0.068603515625;1.045654296875;0.206298828125;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;700.0;14.0;704.0;28.0;740.0;25.0;708.0;23.0;712.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];882;;;7.5;8.7;8.6;6.7;7.474287868685128;1.4715346718963358;3.02930639052419;7.6;7.6;7.2;7.2;-;7.6;7.2;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;0
7.0;5.0;60.645528;59.71818316666667;350.9;80.68670387337966;-0.647859422390309;113.0;;73.6;1.8214084059225115;;0.0118408203125;1.0068359375;0.162109375;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;700.0;14.0;704.0;28.0;740.0;25.0;708.0;23.0;712.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];882;;;6.1;8.4;8.9;4.6;7.352764229320149;1.4948167462335094;3.0970816808052835;7.6;7.6;7.2;7.2;-;7.6;7.2;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;0
9.0;5.0;60.64552883333333;59.718145;350.8;81.49278652055854;-3.504495992996;113.0;;73.2;2.0848580067208013;;0.0638427734375;1.0274658203125;0.140380859375;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;700.0;14.0;704.0;28.0;740.0;25.0;708.0;23.0;712.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];882;;;6.2;8.3;9.1;4.7;7.231240589955171;1.5180988205706827;2.853530207672211;7.6;7.6;7.2;7.2;-;7.6;7.2;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;0
11.0;6.0;60.64553316666667;59.71811516666666;350.0;83.28143188503364;-4.187744080306;113.0;;73.2;1.6979986569378624;;0.0732421875;0.999267578125;0.0865478515625;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;700.0;14.0;704.0;28.0;740.0;25.0;708.0;23.0;712.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];882;;;6.2;8.1;9.1;6.2;7.109716950590192;1.5413808949078562;2.9130328659203064;7.6;7.6;7.2;7.2;-;7.6;7.2;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;0
13.0;6.0;60.6455375;59.71807716666667;349.2;83.41845077336396;-0.6161305563196418;113.0;;73.6;2.1290664299413145;;0.009033203125;1.0142822265625;0.1048583984375;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;700.0;14.0;704.0;28.0;740.0;25.0;708.0;23.0;712.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];882;;;8.9;7.6;7.0;6.9;6.9881933112252135;1.5646629692450296;2.948707483871642;7.6;7.6;7.2;7.2;-;7.6;7.2;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;0
15.0;7.0;60.6455405;59.718045833333335;348.5;80.22886551037413;2.642275829071106;113.0;;73.6;1.7421992606554022;;-0.044677734375;0.98193359375;0.1611328125;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;700.0;14.0;704.0;28.0;740.0;25.0;708.0;23.0;712.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];882;;;9.2;7.6;6.3;8.7;6.866669671860235;1.5879450435822031;-3.0825331491742114;7.6;7.6;7.2;7.2;-;7.6;7.2;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;0
17.0;8.0;60.645539166666666;59.71799983333333;348.2;79.5264228979288;-3.208056671231989;113.0;;73.6;2.514649371346327;;0.05859375;1.0360107421875;0.1741943359375;Груженный движется вперед;32;75131;130;;;;;696.0;18.0;700.0;14.0;704.0;28.0;740.0;25.0;708.0;23.0;712.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];882;;;9.2;7.9;7.1;7.9;6.745146032495257;1.6112271179193765;3.1118933033718195;7.6;7.6;7.2;7.2;-;7.6;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0.0;1.6112271179193765;flat;1;0.01;1;0.0;0
