len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
0.0;6.0;60.64499033333333;59.71778666666667;345.7;78.28173375104245;-4.024059814759809;112.0;;;0.0;;0.072021484375;0.9906005859375;0.1727294921875;Груженный движется вперед;32;75131;130;;;;;688.0;18.0;696.0;14.0;704.0;31.0;704.0;27.0;716.0;25.0;700.0;28.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];740;0.0;;6.6;7.9;8.4;5.3;7.71990270573317;3.2232402723805373;-3.0556122739830824;7.2;7.2;7.0;7.0;-;7.2;7.0;0;0;0;0;-;0.0;0;0;up;0;0;3.2232402723805373;up;0;0.01;1;0.0;0
1.0;6.0;60.644989333333335;59.717763;345.4;82.98654475865791;-2.888124845351826;112.0;;;1.2963238902071732;;0.0511474609375;1.015869140625;0.1126708984375;Груженный движется вперед;32;75131;130;;;;;688.0;18.0;696.0;14.0;704.0;31.0;704.0;27.0;716.0;25.0;700.0;28.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];740;;;5.5;7.9;9.6;3.1;7.750812009362684;3.1561765617682127;3.070670170338973;7.2;7.2;10.15;7.0;point_60%;7.2;7.0;1;0;0;0;-;0.0;0;0;up;0;0;3.1561765617682127;up;0;0.01;1;0.0;0
3.0;8.0;60.6449905;59.7177295;345.2;79.32689618450598;-1.2968610494891792;112.0;;;1.8327664204970338;;0.0234375;1.02587890625;0.19384765625;Груженный движется вперед;32;75131;130;;;;;688.0;18.0;696.0;14.0;704.0;31.0;704.0;27.0;716.0;25.0;700.0;28.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];740;;;5.5;7.9;10.3;3.1;7.7817213129921985;3.0891128511558885;3.0542655536369967;7.2;7.2;10.15;7.0;point_60%;7.2;7.0;1;0;0;0;-;0.0;0;0;up;8;0;3.0891128511558885;up;0;0.01;1;0.0;0
5.0;8.0;60.64499216666667;59.71769066666667;345.5;81.8043556116763;-2.853999517884694;112.0;;;2.127315340107708;;0.0516357421875;1.0142822265625;0.127197265625;Груженный движется вперед;32;75131;130;;;;;688.0;18.0;696.0;14.0;704.0;31.0;704.0;27.0;716.0;25.0;700.0;28.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];740;;;6.2;7.9;10.3;3.4;7.812630616621712;3.022049140543564;3.058522738409869;7.2;7.2;10.15;7.0;point_60%;7.2;7.0;1;0;0;0;-;0.0;0;0;up;0;0;3.022049140543564;up;0;0.01;1;0.0;0
7.0;8.0;60.644993166666666;59.71766616666667;345.1;77.57779476776575;-3.5472500583398903;112.0;;;1.3416380555296226;;0.0604248046875;0.9979248046875;0.208251953125;Груженный движется вперед;32;75131;130;;;;;688.0;18.0;696.0;14.0;704.0;31.0;704.0;27.0;716.0;25.0;700.0;28.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];740;;;6.8;7.8;9.1;5.6;7.843539920251227;2.9549854299312397;3.1114921381964287;7.2;7.2;10.15;7.0;point_60%;7.2;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.9549854299312397;up;0;0.01;1;0.0;0
9.0;8.0;60.64499383333333;59.717621;345.0;82.7094899040499;-2.530031758846864;112.0;;;2.4659480012942097;;0.047119140625;1.05322265625;0.131591796875;Груженный движется вперед;32;75131;130;;;;;688.0;18.0;696.0;14.0;704.0;31.0;704.0;27.0;716.0;25.0;700.0;28.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];740;;;7.5;8.4;9.5;5.6;7.874449223880741;2.887921719318915;-2.986679349062644;7.2;7.2;10.15;7.0;point_60%;7.2;7.0;1;0;0;0;-;0.0;0;0;up;8;0;2.887921719318915;up;0;0.01;1;0.0;0
11.0;8.0;60.64499116666666;59.71758616666666;344.9;80.83984836238959;-4.729340767055321;112.0;;;1.9239610566377792;;0.0828857421875;1.034912109375;0.1385498046875;Груженный движется вперед;32;75131;130;;;;;688.0;18.0;696.0;14.0;704.0;31.0;704.0;27.0;716.0;25.0;700.0;28.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];740;;;8.6;8.0;9.5;5.2;7.905358527510255;2.8208580087065904;-2.9679822383584664;7.2;7.2;10.15;7.0;point_60%;7.2;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.8208580087065904;up;0;0.01;1;0.0;0
13.0;8.0;60.644988;59.71754933333333;345.0;76.59050400148685;-5.742971039025972;112.0;;;2.040742878430223;;0.112060546875;1.089111328125;0.2342529296875;Груженный движется вперед;32;75131;130;;;;;688.0;18.0;696.0;14.0;704.0;31.0;704.0;27.0;716.0;25.0;700.0;28.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];740;;;8.5;8.0;7.8;6.3;7.936267831139769;2.7537942980942662;-3.0022789665103264;7.2;7.2;7.0;7.0;point_60%;7.2;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.7537942980942662;up;0;3.022049140543564;1;0.0;0
16.0;7.0;60.6449845;59.71749841666667;344.9;81.3838341535234;-5.494915375799933;112.0;;;2.8058041485302323;;0.094970703125;0.9886474609375;0.1142578125;Груженный движется вперед;32;75131;130;;;;;688.0;18.0;696.0;14.0;704.0;31.0;704.0;27.0;716.0;25.0;700.0;28.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];740;;;8.5;5.2;7.8;9.4;7.967177134769283;2.6867305874819416;-2.8601474238246354;7.2;7.2;7.0;10.15;point_60%;7.2;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.6867305874819416;up;0;0.01;1;0.0;0
18.0;5.0;60.64498;59.71746666666667;344.2;80.57504560497028;-5.388898412279959;112.0;;;1.8036221153249732;;0.0958251953125;1.0052490234375;0.12939453125;Груженный движется вперед;32;75131;130;;;;;688.0;18.0;696.0;14.0;704.0;31.0;704.0;27.0;716.0;25.0;700.0;28.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];740;;;7.9;5.2;7.9;9.4;7.998086438398798;2.6196668768696174;-2.6816282157381277;7.2;7.2;7.0;10.15;point_60%;7.2;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.6196668768696174;up;0;0.01;1;0.0;0
19.0;5.0;60.64497433333333;59.717443333333335;343.7;81.33885096658364;-3.7079099985218846;112.0;;;1.4210358737943214;;0.06640625;1.01513671875;0.1396484375;Груженный движется вперед;32;75131;130;;;;;688.0;18.0;696.0;14.0;704.0;31.0;704.0;27.0;716.0;25.0;700.0;28.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];740;;;8.2;6.2;7.9;8.4;8.028995742028311;2.5526031662572928;-2.6499703318179586;7.2;7.2;7.0;7.0;point_60%;7.2;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.5526031662572928;up;0;0.01;1;0.0;0
21.0;5.0;60.64496733333333;59.717416666666665;343.8;82.36506768289642;-3.7131089298682833;112.0;;;1.6507536947375046;;0.0673828125;1.045166015625;0.13623046875;Груженный движется вперед;32;75131;130;;;;;688.0;18.0;696.0;14.0;704.0;31.0;704.0;27.0;716.0;25.0;700.0;28.0;/home/pi/adviser/route15;['/home/pi/adviser/route15'];740;;;8.5;6.2;4.6;8.4;8.059905045657827;2.485539455644968;-2.3885736688374295;7.2;7.2;7.0;7.0;point_60%;7.2;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.485539455644968;up;0;0.01;1;0.0;0
22.0;5.0;60.64495883333333;59.71739816666667;343.3;81.66745251111153;-3.0396744425739373;112.0;;;1.3836938106123116;;0.0546875;1.011962890625;0.138671875;Груженный движется вперед;32;75131;130;;;;;688.0;18.0;696.0;14.0;704.0;31.0;704.0;27.0;716.0;25.0;700.0;28.0;/home/pi/adviser/route18;[];740;;;8.5;7.7;6.4;7.8;8.09081434928734;2.4184757450326435;-2.472375086634351;7.2;7.2;7.0;7.0;point_60%;7.2;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.4184757450326435;up;0;0.01;1;0.0;0
24.0;6.0;60.64494933333334;59.71737366666667;343.2;83.14210432174443;-1.2666083002640698;112.0;;;1.704706132079853;;0.02392578125;1.0732421875;0.127197265625;Груженный движется вперед;32;75131;130;;;;;688.0;18.0;696.0;14.0;704.0;31.0;704.0;27.0;716.0;25.0;700.0;28.0;/home/pi/adviser/route18;[];740;;;7.5;7.7;9.4;7.4;8.121723652916854;2.3514120344203193;-2.4090632513603225;7.2;7.2;10.15;7.0;point_60%;7.2;7.0;1;0;0;0;-;0.0;0;0;up;0;0;2.3514120344203193;up;0;0.01;1;0.0;0
