len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
4.0;0.0;60.64663766666666;59.71455916666667;350.0;84.86608751715988;-2.9657783283348227;73.0;;90.4;0.5636680015899498;;0.0540771484375;1.034912109375;0.073974609375;Груженный стоит;32;75131;130;;;;;732.0;28.0;732.0;25.0;744.0;39.0;736.0;36.0;712.0;36.0;744.0;38.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2'];832;;;7.6;5.9;4.5;5.9;3.5470696205865133;3.0358851964996085;0.8796869160410007;6.8;6.8;7.1;7.1;-;6.8;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.0358851964996085;up;0;0.01;0.0;1
5.0;0.0;60.646643;59.714568166666666;350.9;85.86241328613121;-2.542000325388381;72.0;;90.8;0.5729505162556219;;0.0458984375;1.032470703125;0.05853271484375;Груженный стоит;32;75131;130;;;;;732.0;28.0;732.0;25.0;744.0;39.0;736.0;36.0;712.0;36.0;744.0;38.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2'];832;;;7.6;5.9;4.5;5.9;3.5525363521432523;3.0300389173934064;0.7202005201161703;6.8;6.8;7.1;7.1;-;6.8;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.0300389173934064;up;0;0.01;0.0;1
6.0;0.0;60.64664966666667;59.71458366666667;351.1;84.4905111967422;-3.0561124086762077;72.0;;90.4;0.8388227186749527;;0.0540771484375;1.009521484375;0.0809326171875;Груженный стоит;32;75131;130;;;;;732.0;28.0;732.0;25.0;744.0;39.0;736.0;36.0;712.0;36.0;744.0;38.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2'];832;;;7.6;5.9;4.5;5.9;3.558003083699991;3.024192638287204;-0.183371881703982;6.8;6.8;7.1;7.1;-;6.8;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.024192638287204;up;0;0.01;0.0;1
7.0;0.0;60.6466495;59.7145855;351.8;85.14396173977966;-2.9579083382360456;72.0;;90.4;0.6299849008169341;;0.0537109375;1.02880859375;0.0701904296875;Груженный стоит;32;75131;130;;;;;732.0;28.0;732.0;25.0;744.0;39.0;736.0;36.0;712.0;36.0;744.0;38.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2'];832;;;7.6;5.9;4.5;5.9;3.56346981525673;3.018346359181002;-2.858017046430608;6.8;6.8;7.1;7.1;-;6.8;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.018346359181002;up;0;0.01;0.0;1
13.0;0.0;60.64664716666667;59.714558833333335;348.9;85.63597455486742;-2.8220841725617816;86.0;;90.8;0.5208165282050651;;0.05126953125;1.038330078125;0.056640625;Груженный стоит;32;75131;130;;;;;732.0;28.0;732.0;25.0;744.0;39.0;736.0;36.0;712.0;36.0;744.0;38.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];832;;;7.8;6.1;5.0;6.8;3.596270204597164;2.983268684543789;-2.1374160434821854;6.8;6.8;7.1;7.1;-;6.8;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.983268684543789;up;0;0.01;0.0;1
25.0;1.727272727272727;60.6466215;59.71449066666667;348.4;82.4606813636193;-6.934682475905024;108.0;;90.8;0.5217071392481186;;0.1234130859375;1.01220703125;0.0467529296875;Груженный стоит;32;75131;130;;;;;732.0;28.0;732.0;25.0;744.8210526315789;39.41052631578947;736.0;36.0;712.0;36.0;744.0;38.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];832;;;6.8;5.2;6.6;8.1;3.9714084031359795;2.84760351948338;-2.177110294825258;6.8;6.8;7.1;7.1;-;6.8;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.84760351948338;up;0;0.01;0.0;1
26.0;2.3636363636363633;60.646614666666665;59.714481;348.4;81.6314963252322;-7.585396959786879;107.0;;90.8;0.925697934488256;;0.1304931640625;0.9954833984375;0.048828125;Груженный стоит;32;75131;130;;;;;732.0;28.0;732.0;25.0;744.9052631578948;39.45263157894737;736.0;36.0;712.0;36.0;744.0;38.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];832;;;6.6;7.1;7.6;7.4;4.070662400493879;2.8800596288216136;-2.356193368995519;6.8;6.8;7.1;7.1;-;6.8;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.8800596288216136;up;0;0.01;0.0;1
27.0;2.9999999999999996;60.64660633333333;59.714464;348.7;84.92605369845789;-2.390067834061444;107.0;;90.8;1.3119333548759937;;0.0418701171875;1.0069580078125;0.0777587890625;Груженный стоит;32;75131;130;;;;;732.0;28.0;732.0;25.0;744.9894736842105;39.49473684210527;736.0;36.0;712.0;36.0;744.0;38.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];832;;;6.4;7.1;7.9;6.0;4.098081066129393;2.871093319053478;-2.3462928489142323;6.8;6.8;7.1;7.1;-;6.8;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.871093319053478;up;0;0.01;0.0;1
28.0;3.7272727272727266;60.646597166666666;59.71444566666667;348.6;85.13045596688403;-4.663099208853781;105.0;;90.8;1.4290486541085308;;0.0821533203125;1.011962890625;0.0218505859375;Груженный стоит;32;75131;130;;;;;732.0;28.0;732.0;25.0;745.0736842105264;39.53684210526316;736.0;36.0;712.0;36.0;744.0;38.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];832;;;6.4;7.0;7.9;5.5;4.129909632622635;2.864040339418937;-2.2001231274652135;6.8;6.8;7.1;7.1;-;6.8;7.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.864040339418937;up;0;0.01;0.0;1
30.0;4.545454545454545;60.64658583333333;59.714428833333336;348.1;85.64684993856395;-3.2360955122516595;104.0;;91.0;1.560619475527252;;0.0576171875;1.0228271484375;0.051025390625;Груженный движется вперед;32;75131;130;;;;;732.0;28.0;732.0;25.0;745.1578947368421;39.578947368421055;736.0;36.0;712.0;36.0;744.0;38.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];832;;;5.5;7.9;9.6;5.5;4.240598979024204;2.879487020696852;-2.183917400713318;6.8;6.8;10.295;7.1;point_30%;6.8;7.1;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.879487020696852;up;0;0.01;0.0;1
