len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
1.0;0.9272727272727272;60.64620666666666;59.717177;337.1;81.34301373281959;-6.094724733592409;104.0;;94.0;0.5574668991928633;;0.1033935546875;1.020263671875;0.099365234375;Груженный стоит;32;75131;130;;;;;732.0;24.0;736.0;21.0;748.0;37.0;740.0;33.0;732.0;31.0;748.0;34.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];702;;;9.6;8.0;6.6;7.5;2.9228635750355783;4.154546010686348;-2.1464673878514895;10.15;7.0;7.2;7.2;point_30%;7.0;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;4.154546010686348;up;0;0.01;0.0;0
3.0;2.172727272727273;60.64619483333333;59.71716133333334;337.8;80.57893964332443;-6.877067539647931;102.0;;94.4;1.206562248428268;;0.12646484375;1.041748046875;0.1131591796875;Груженный стоит;32;75131;130;;;;;732.0;24.0;736.0;21.0;748.0;37.0;740.0;33.0;732.0;31.0;748.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];702;;;6.0;6.1;7.8;7.5;2.935723464423821;4.108996847056117;-2.1055545757147525;7.0;7.0;7.2;7.2;point_30%;7.0;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;4.108996847056117;up;0;0.01;0.0;0
4.0;3.418181818181818;60.64618283333333;59.71714683333333;337.6;83.27208074449793;-4.012360763739959;104.0;;94.4;1.5526139732295148;;0.0693359375;0.99072265625;0.09326171875;Груженный стоит;32;75131;130;;;;;732.0;24.0;736.0;21.0;748.0;37.0;740.0;33.0;732.0;31.0;748.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];702;;;8.4;7.5;7.8;6.8;2.9485833538120634;4.063447683425887;-2.1385846926207743;7.0;7.0;7.2;7.2;point_30%;7.0;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;4.063447683425887;up;0;0.01;0.0;0
6.0;4.663636363636363;60.646169;59.71712883333333;336.9;80.7555937052697;-5.671899422072896;105.0;;94.0;1.826544270117151;;0.094482421875;0.989990234375;0.1168212890625;Груженный стоит;32;75131;130;;;;;732.0;24.0;736.0;21.0;748.0;37.0;740.0;33.0;732.0;31.0;748.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];702;;;8.4;7.0;7.0;7.9;2.9614432432003057;4.017898519795657;-2.133168868249789;7.0;7.0;7.2;7.2;point_30%;7.0;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;4.017898519795657;up;0;0.01;0.0;0
8.0;5.909090909090908;60.6461515;59.71710633333333;336.5;84.67996493478705;-3.952992518281792;103.0;;94.8;2.3027673917710616;;0.067626953125;0.9888916015625;-0.0584716796875;Груженный стоит;32;75131;130;;;;;732.0;24.0;736.0;21.0;748.0;37.0;740.0;33.0;732.0;31.0;748.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];702;;;6.4;6.8;8.6;7.9;2.9743031325885485;3.972349356165427;-2.285011027618273;7.0;7.0;7.2;7.2;point_30%;7.0;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.972349356165427;up;0;0.01;0.0;0
11.0;6.909090909090908;60.646135666666666;59.71707833333333;336.3;82.0411941693313;-3.447340025472628;100.0;;95.2;2.332675727498255;;0.0640869140625;1.0560302734375;0.1328125;Груженный движется вперед;32;75131;130;;;;;732.0;24.0;736.0;21.0;748.0;37.0;740.0;33.0;732.0;31.0;748.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];702;;;7.0;6.9;8.6;5.6;2.987163021976791;3.9268001925351967;-2.283316999589592;7.0;7.0;7.2;7.2;point_30%;7.0;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.9268001925351967;up;0;0.01;0.0;0
13.0;7.818181818181817;60.64611883333333;59.71704866666666;336.2;85.63289329684088;-2.8649565932101515;101.0;;95.2;2.47636953309065;;0.05029296875;0.9794921875;0.0125732421875;Груженный движется вперед;32;75131;130;;;;;732.0;24.0;736.0;21.0;748.0;37.0;740.0;33.0;732.0;31.0;748.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];702;;;7.0;7.2;7.4;8.1;3.000022911365033;3.8812510289049666;-2.164873066021397;7.0;7.0;7.2;7.2;point_30%;7.0;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.8812510289049666;up;0;0.01;0.0;0
16.0;8.818181818181818;60.64609766666667;59.7170195;336.6;82.66974480143108;-3.382176234435452;102.0;;95.2;2.843489559039666;;0.0625;1.0394287109375;0.099365234375;Груженный движется вперед;32;75131;130;;;;;732.0;24.0;736.0;21.0;748.0;37.0;740.0;33.0;732.0;31.0;748.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];702;;;7.5;7.2;7.2;8.1;3.012882800753276;3.8357018652747366;-2.3041856354523698;7.0;7.0;7.2;7.2;point_30%;7.0;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.8357018652747366;up;0;0.01;0.0;0
19.0;9.636363636363635;60.64608016666666;59.716987333333336;336.2;85.82894693881252;-3.677564752880834;104.0;;95.2;2.622287909719703;;0.0673828125;1.0450439453125;0.0107421875;Груженный движется вперед;32;75131;130;;;;;732.0;24.0;736.0;21.0;748.0;37.0;740.0;33.0;732.0;31.0;748.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];702;;;7.5;7.4;7.2;9.0;3.0257426901415183;3.7901527016445065;-2.291481566738161;7.0;7.0;7.2;7.2;point_30%;7.0;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.7901527016445065;up;0;0.01;0.0;0
22.0;9.999999999999998;60.646060166666665;59.7169515;336.2;82.1063821167932;-6.75095770162031;108.0;;95.2;2.963220829126754;;0.119140625;1.0101318359375;0.06787109375;Груженный движется вперед;32;75131;130;;;;;732.0;24.0;736.0;21.0;748.0;37.0;740.0;33.0;732.0;31.0;748.0;34.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];702;;;9.1;7.8;5.7;9.0;3.038602579529761;3.7446035380142764;-2.239722913474876;7.0;7.0;7.2;7.2;point_30%;7.0;7.2;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.7446035380142764;up;0;0.01;0.0;0
