len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;6.500000000000002;60.64749033333333;59.71226116666666;354.4;83.37176869667337;-4.494165040938282;104.0;;97.6;0.0;204.8;0.0782470703125;0.9971923828125;0.0653076171875;Груженный стоит;32;75131;130;;-125.0;;6.4;708.0;19.0;712.0;15.0;708.0;29.0;712.0;27.0;700.0;26.0;712.0;28.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];770;0.0;0.05688888888888889;6.9;7.9;7.5;6.8;3.033181024308595;3.861725147735639;-0.33421756382870216;7.4;7.4;7.0;7.0;-;7.4;7.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.861725147735639;up;0;0.01;0.0;1
2.0;7.0545454545454565;60.647485;59.7122925;354.2;85.60779832449646;-4.2006777328765805;105.0;;97.6;1.8099361722546754;204.8;0.072021484375;0.9600830078125;0.001953125;Груженный движется вперед;32;75131;130;;-125.0;;6.4;708.0;19.0;712.0;15.0;708.0;29.0;712.0;27.0;700.0;26.0;712.0;28.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];770;0.03143143374941295;0.11377777777777778;6.9;8.2;7.5;7.0;3.100240539967439;3.8406025755806863;-0.2773241256865633;7.4;7.4;7.0;7.0;-;7.4;7.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.8406025755806863;up;0;0.01;0.0;1
3.0;7.609090909090911;60.647482;59.712314;354.1;80.66576281968744;-5.583279856348996;106.0;;97.6;1.2198125455178221;204.8;0.104736328125;1.0667724609375;0.072509765625;Груженный движется вперед;32;75131;130;;-125.0;;6.4;708.0;19.0;712.0;15.0;708.0;29.0;712.0;27.0;700.0;26.0;712.0;28.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];770;0.04663740268775397;0.1706666666666667;6.9;8.2;7.6;7.0;3.1673000556262836;3.819480003425733;-0.33642937053126576;7.4;7.4;7.0;7.0;-;7.4;7.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.819480003425733;up;0;0.01;0.0;1
4.0;8.163636363636366;60.64748;59.712325666666665;353.9;85.27899514699936;-2.7824978952349744;106.0;;97.6;0.6744321468447071;204.8;0.0511474609375;1.052978515625;0.0660400390625;Груженный движется вперед;32;75131;130;;-125.0;;6.4;708.0;19.0;712.0;15.0;708.0;29.0;712.0;27.0;700.0;26.0;712.0;28.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];770;0.08435079667397286;0.22755555555555557;7.6;8.1;7.6;6.6;3.2343595712851276;3.79835743127078;0.22655795058144057;7.4;7.4;7.0;7.0;-;7.4;7.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.79835743127078;up;0;0.01;0.0;1
5.0;8.71818181818182;60.64748333333333;59.71235516666667;353.5;81.37192723604164;-3.465395571671884;106.0;;97.6;1.6519621128211663;204.8;0.062744140625;1.0252685546875;0.1397705078125;Груженный движется вперед;32;75131;130;;-125.0;;6.4;708.0;19.0;712.0;15.0;708.0;29.0;712.0;27.0;700.0;26.0;712.0;28.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];770;0.03443716320572021;0.28444444444444444;7.6;8.1;6.9;7.1;3.3014190869439717;3.7772348591158273;0.1282615577686077;7.4;7.4;7.0;7.0;-;7.4;7.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.7772348591158273;up;0;0.01;0.0;1
7.0;9.272727272727272;60.64748516666667;59.712384166666666;353.9;83.80514792297207;-5.0655271818239065;105.0;;97.6;1.5955692350489252;204.8;0.0889892578125;1.0411376953125;0.043701171875;Груженный движется вперед;32;75131;130;;-125.0;;6.4;708.0;19.0;712.0;15.0;708.0;29.0;712.0;27.0;700.0;26.0;712.0;28.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];770;0.0356542904182685;0.3413333333333333;7.2;7.5;6.4;8.1;3.368478602602816;3.7561122869608745;3.0179814936026617e-07;7.4;7.4;7.0;7.0;-;7.4;7.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.7561122869608745;up;0;0.01;0.0;1
9.0;9.818181818181815;60.64748516666667;59.71242383333333;353.4;80.93172308825794;-4.324261756050001;105.0;;97.6;2.164518139291375;204.8;0.0791015625;1.052734375;0.1358642578125;Груженный движется вперед;32;75131;130;;-125.0;;6.4;708.0;19.0;712.0;15.0;708.0;29.0;712.0;27.0;700.0;26.0;712.0;28.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];770;0.026282472692750594;0.3982222222222222;8.8;7.8;6.4;8.1;3.4355381182616602;3.7349897148059212;-0.0617412324181994;7.4;7.4;7.0;7.0;-;7.4;7.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.7349897148059212;up;0;0.01;0.0;1
11.0;10.36363636363636;60.64748433333333;59.71245133333333;352.2;81.19654473574596;-3.6102806586393728;106.0;;97.6;1.5034760535313545;204.8;0.067626953125;1.044921875;0.0882568359375;Груженный движется вперед;32;75131;130;;-125.0;;6.4;708.0;19.0;712.0;15.0;708.0;29.0;712.0;27.0;700.0;26.0;712.0;28.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];770;0.037838240758985585;0.4551111111111111;8.8;7.8;6.4;8.0;3.5025976339205043;3.7138671426509684;-0.2751675029782008;7.4;7.4;7.0;7.0;-;7.4;7.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.7138671426509684;up;0;0.01;0.0;1
13.0;10.909090909090907;60.64747916666666;59.712488666666665;351.3;84.09531451220238;-5.768978215543872;105.0;;97.6;2.116829692245707;204.8;0.101318359375;1.001708984375;0.0155029296875;Груженный движется вперед;32;75131;130;;-125.0;;6.4;708.0;19.0;712.0;15.0;708.0;29.0;712.0;27.0;700.0;26.0;712.0;28.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];770;0.02687457054163695;0.512;7.9;7.6;6.6;8.0;3.5696571495793488;3.6927445704960156;-0.3551885658401681;7.4;7.4;7.0;7.0;-;7.4;7.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.6927445704960156;up;0;0.01;0.0;1
15.0;11.454545454545453;60.64747183333333;59.712529;350.9;83.69283242785727;-3.091999582987704;102.0;;97.6;2.3474213691080985;204.8;0.0521240234375;0.961181640625;0.048095703125;Груженный движется вперед;32;75131;130;;-125.0;;6.4;708.0;19.0;712.0;15.0;708.0;29.0;712.0;27.0;700.0;26.0;712.0;28.0;/home/pi/adviser/route7;['/home/pi/adviser/route7', '/home/pi/adviser/route6'];770;0.0242346302361999;0.5688888888888889;6.9;7.8;6.6;8.2;3.636716665238193;3.6716219983410623;-0.4316819743545657;7.4;7.4;7.0;7.0;-;7.4;7.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.6716219983410623;up;0;0.01;0.0;1
