len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;5.863636363636363;60.6465405;59.714341;347.6;87.0957319537085;-0.3038159252250201;109.0;;96.8;0.0;;0.005615234375;1.04248046875;0.05224609375;Груженный стоит;32;75131;130;;;;;740.0;22.0;740.0;21.0;744.0;34.0;740.0;31.0;724.0;29.0;744.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];683;0.0;;8.6;6.2;7.7;6.6;4.052494168811076;2.2369258781529715;-2.142023793484779;7.0;7.0;7.0;7.0;-;7.0;7.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.2369258781529715;up;0;0.01;0.0;0
2.0;6.163636363636363;60.6465255;59.71432133333333;347.0;82.50838523713122;-1.1098016466878506;105.0;;97.2;1.9849561634365565;;0.0194091796875;1.033203125;0.13623046875;Груженный движется вперед;32;75131;130;;;;;740.0;22.0;740.0;21.0;744.0;34.0;740.0;31.0;724.0;29.0;744.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];683;;;9.4;6.2;6.3;7.2;4.124128395264867;2.2494696512709194;-2.0756219600658095;10.15;7.0;7.0;7.0;point_30%;7.0;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.2494696512709194;up;0;0.01;0.0;0
3.0;6.463636363636364;60.64651633333333;59.714311;347.1;87.0282485604186;2.464289838750449;106.0;;97.6;1.165879024776088;;-0.04638671875;1.077392578125;0.03125;Груженный движется вперед;32;75131;130;;;;;740.0;22.0;740.0;21.0;744.0;34.0;740.0;31.0;724.0;29.0;744.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];683;;;9.4;6.2;6.3;8.6;4.195762621718657;2.2620134243888677;-1.9093523981838434;10.15;7.0;7.0;7.0;point_30%;7.0;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.2620134243888677;up;0;0.01;0.0;0
6.0;6.763636363636364;60.64649266666667;59.714294;347.3;85.6112621286645;-1.1454253806131869;103.0;;97.6;2.793158835896643;;0.022216796875;0.99853515625;0.036376953125;Груженный движется вперед;32;75131;130;;;;;740.0;22.0;740.0;21.0;744.0;34.0;740.0;31.0;724.0;29.0;744.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];683;;;8.0;7.3;8.4;8.6;4.2673968481724485;2.2745571975068155;-1.6947833956459069;7.0;7.0;7.0;7.0;point_30%;7.0;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.2745571975068155;up;0;0.01;0.0;0
8.0;7.063636363636364;60.646473;59.714289;347.4;87.14733134580442;-0.7261950755536706;103.0;;97.2;2.2062568309756685;;0.0101318359375;1.023681640625;0.023681640625;Груженный движется вперед;32;75131;130;;;;;740.0;22.0;740.0;21.0;744.0;34.0;740.0;31.0;724.0;29.0;744.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];683;;;8.1;8.9;8.4;6.0;4.33903107462624;2.287100970624764;-1.5944566085790113;7.0;7.0;7.0;7.0;point_30%;7.0;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.287100970624764;up;0;0.01;0.0;0
11.0;7.363636363636362;60.64644883333333;59.71428783333333;346.9;85.3432023997388;-2.5692903510481258;104.0;;97.2;2.6910197736813712;;0.052001953125;1.0885009765625;0.00439453125;Груженный движется вперед;32;75131;130;;;;;740.0;22.0;740.0;21.0;744.0;34.0;740.0;31.0;724.0;29.0;744.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];683;;;8.9;8.9;6.6;8.4;4.41066530108003;2.2996447437427117;-1.4744869102340705;7.0;7.0;7.0;7.0;point_30%;7.0;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.2996447437427117;up;0;0.01;0.0;0
13.0;7.727272727272726;60.646426;59.71429233333333;346.4;83.19462162204428;-5.050279407943035;108.0;;97.2;2.5536722176235522;;0.0775146484375;0.9891357421875;0.0703125;Груженный движется вперед;32;75131;130;;;;;740.0;22.0;740.0;21.0;744.0;34.0;740.0;31.0;724.0;29.0;744.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];683;;;8.9;7.7;6.1;9.2;4.482299527533821;2.31218851686066;-1.393764822843937;7.0;7.0;7.0;10.15;point_30%;7.0;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.31218851686066;up;0;0.01;0.0;0
16.0;8.09090909090909;60.646403166666666;59.71430066666667;346.0;86.5280452362471;-2.562931799326786;108.0;;97.2;2.582195688589799;;0.046630859375;1.0421142578125;0.0357666015625;Груженный движется вперед;32;75131;130;;;;;740.0;22.0;740.0;21.0;744.0;34.0;740.0;31.0;724.0;29.0;744.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];683;;;10.1;7.7;3.9;9.2;4.553933753987613;2.324732289978608;-1.0592248079679956;10.15;7.0;7.0;10.15;point_30%;7.0;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.324732289978608;up;0;0.01;0.0;0
18.0;8.454545454545453;60.646383666666665;59.714323;345.1;84.50066139394315;-4.120053635334308;100.0;;97.2;2.4894790642899394;;0.0694580078125;1.0321044921875;-0.03955078125;Груженный движется вперед;32;75131;130;;;;;740.0;22.0;740.0;21.0;744.0;34.0;740.0;31.0;724.0;29.0;744.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];683;;;10.1;7.3;4.1;8.3;4.625567980441403;2.3372760630965557;-0.9899072198472827;10.15;7.0;7.0;7.0;point_30%;7.0;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.3372760630965557;up;0;0.01;0.0;0
21.0;8.818181818181817;60.6463645;59.714348666666666;344.3;85.54845347692441;-2.88648929488396;103.0;;97.2;2.5523003156526967;;0.0474853515625;0.9539794921875;0.0496826171875;Груженный движется вперед;32;75131;130;;;;;740.0;22.0;740.0;21.0;744.0;34.0;740.0;31.0;724.0;29.0;744.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];683;;;8.0;6.3;8.6;8.3;4.697202206895194;2.349819836214504;-0.8565848972639531;7.0;7.0;7.0;7.0;point_30%;7.0;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.349819836214504;up;0;0.01;0.0;0
23.0;9.272727272727272;60.64634866666667;59.714376666666666;343.6;81.1119673414455;-4.139464674803048;110.0;;97.2;2.3326691115107523;;0.0745849609375;1.0269775390625;0.068603515625;Груженный движется вперед;32;75131;130;;;;;740.0;22.0;740.0;21.0;744.0;34.0;740.0;31.0;724.0;29.0;744.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];683;;;7.4;7.9;8.6;7.0;4.768836433348985;2.362363609332452;-0.847173269642957;7.0;7.0;7.0;7.0;point_30%;7.0;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.362363609332452;up;0;0.01;0.0;0
25.0;9.727272727272725;60.646334333333336;59.7144025;342.4;82.07465914245245;-1.7154552571086192;106.0;;97.2;2.1291445949398673;;0.029541015625;0.97021484375;0.1312255859375;Груженный движется вперед;32;75131;130;;;;;740.0;22.0;740.0;21.0;744.0;34.0;740.0;31.0;724.0;29.0;744.0;32.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];683;;;7.2;7.9;7.5;6.7;4.840470659802776;2.3749073824504;-0.7174261084965066;7.0;7.0;7.0;7.0;point_30%;7.0;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.3749073824504;up;0;0.01;0.0;0
