len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
0.0;0.0;60.645309;59.71481233333333;317.1;83.12309000967312;-4.357444784076995;48.0;;59.2;0.0;;0.0802001953125;1.046630859375;0.0819091796875;Груженный стоит;32;75131;130;;;;;716.0;28.0;720.0;23.0;732.0;40.0;728.0;36.0;748.0;36.0;728.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6'];835;0.0;;10.3;16.8;8.4;11.1;4.511570818240923;3.714254979494749;2.154673351223912;16.4;16.4;15.8;15.8;-;16.4;15.8;0;0;0;0;-;0.0;0;0;up;0;0;3.714254979494749;up;0;0.01;1;0.0;0
2.0;0.0;60.6453205;59.71479683333333;317.0;82.21195679982124;-5.360665480364456;48.0;;58.8;1.534396898094144;;0.096435546875;1.022705078125;0.101318359375;Груженный стоит;32;75131;130;;;;;716.0;28.0;720.0;23.0;732.0;40.0;728.0;36.0;748.0;36.0;728.0;38.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route9'];835;;;10.0;16.8;7.9;11.1;4.558833485470276;3.7757829003597307;2.2014434459514973;16.4;16.4;15.8;15.8;-;16.4;15.8;0;0;0;0;-;0.0;1;0;up;0;0;3.7757829003597307;up;0;0.01;1;0.0;0
3.0;0.0;60.64533225;59.71477933333334;316.70000000000005;82.27982295070044;-4.964307846896318;48.0;;58.8;1.6195537935555928;;0.0906982421875;1.03857421875;0.106201171875;Груженный стоит;32;75131;130;;;;;716.0;28.0;720.0;23.0;732.0;40.0;728.0;36.0;748.0;36.0;728.0;38.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route9'];835;;;10.0;15.7;8.1;10.6;4.60609615269963;3.8373108212247127;2.4501873999791615;16.4;16.4;15.8;15.8;-;16.4;15.8;0;0;0;0;-;0.0;1;0;up;0;0;3.8373108212247127;up;0;0.01;1;0.0;0
5.0;0.0;60.64534283333333;59.71475325;316.65;83.768805338985;-4.284478429426629;48.0;;59.0;1.5485641854228234;;0.077880859375;1.03631591796875;0.08148193359375;Груженный стоит;32;75131;130;;;;;716.0;28.0;720.0;23.0;732.0;40.0;728.0;36.0;748.0;36.0;728.0;38.0;/home/pi/adviser/route9;['/home/pi/adviser/route9'];835;;;10.0;15.7;8.1;10.6;4.653358819928983;3.8988387420896946;1.9855417685608865;16.4;16.4;15.8;15.8;-;16.4;15.8;0;0;0;0;-;0.0;1;0;up;0;0;3.8988387420896946;up;0;0.01;1;0.0;0
6.0;0.0;60.645351833333336;59.71474516666667;316.6;83.49730190582886;-4.576230351786449;48.0;;58.8;0.7627471481902586;;0.083251953125;1.0367431640625;0.0838623046875;Груженный стоит;32;75131;130;;;;;716.0;28.0;720.0;23.0;732.0;40.0;728.0;36.0;748.0;36.0;728.0;38.0;/home/pi/adviser/route9;['/home/pi/adviser/route9'];835;;;10.0;15.7;8.1;10.6;4.700621487158337;3.9603666629546765;1.6605934696612419;16.4;16.4;15.8;15.8;-;16.4;15.8;0;0;0;0;-;0.0;1;0;up;0;0;3.9603666629546765;up;0;0.01;1;0.0;0
7.0;0.0;60.64536;59.71474366666666;316.55;83.55490594077358;-4.616746751607915;48.0;;58.8;1.0607162911808594;;0.0836181640625;1.0257568359375;0.0821533203125;Груженный стоит;32;75131;130;;;;;716.0;28.0;720.0;23.0;732.0;40.0;728.0;36.0;748.0;36.0;728.0;38.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];835;;;10.0;15.7;8.1;10.6;4.74788415438769;4.021894583819658;-2.5576479834078194;16.4;16.4;15.8;15.8;-;16.4;15.8;0;0;0;0;-;0.0;0;0;up;0;0;4.021894583819658;up;0;0.01;1;0.0;0
27.0;0.0;60.6453355;59.7147435;331.525;83.21134418789228;-4.729077456835442;48.0;;58.8;0.6963139757572314;;0.0833740234375;1.00408935546875;0.08428955078125;Груженный стоит;32;75131;130;;;;;716.0;28.0;720.0;23.0;732.0;40.0;730.3764705882353;36.59411764705882;748.0;36.0;732.0;39.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];835;;;12.7;19.5;13.0;16.5;5.565139952999321;5.1037259016597645;0.08214367407320244;16.4;16.4;15.8;15.8;point_60%;16.4;15.8;1;0;0;0;-;0.0;0;0;up;0;0;5.1037259016597645;up;0;0.01;1;0.0;0
48.0;12.0;60.645306250000004;59.714712041666665;322.55;77.87321216065874;-9.68061892890769;48.0;;59.2;0.5381426744034822;;0.18365478515625;1.05108642578125;0.11529541015625;Груженный движется вперед;32;75131;130;;;;;720.0;27.0;724.0;25.0;732.0;40.0;732.0;37.0;760.0;38.0;732.0;39.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];835;;;12.7;16.0;14.9;20.6;5.45449407051604;3.2455475049331293;3.081958332408446;16.4;16.4;15.8;22.91;point_60%;16.4;15.8;1;0;0;0;-;0.0;0;0;up;0;0;3.2455475049331293;up;0;0.01;1;15.564578499613301;0
51.0;28.0;60.64530366666666;59.71469370833333;320.7;78.98557673545051;-2.555369607315887;48.0;;59.2;0.7903306526780803;;0.0452880859375;1.03912353515625;0.18341064453125;Груженный движется вперед;32;75131;130;;;;;720.0;27.0;724.0;25.0;732.4864864864865;40.0;732.0;37.0;760.0;38.0;732.0;39.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];835;;;16.8;17.3;17.3;19.0;5.0661238651798595;3.16374717435753;-1.6906596989672744;16.4;16.4;15.8;15.8;point_60%;16.4;15.8;1;0;0;0;-;0.0;0;0;up;0;0;3.16374717435753;up;0;0.01;1;15.564578499613301;0
52.0;29.0;60.645294;59.71469133333333;320.4;74.39746636674099;-4.54166697475215;48.0;;59.2;0.6894278234282726;;0.0860595703125;1.0828857421875;0.2838134765625;Груженный движется вперед;32;75131;130;;;;;720.0;27.0;724.0;25.0;732.8108108108108;40.0;732.0;37.0;760.0;38.0;732.0;39.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route9'];835;;;20.6;17.3;17.3;14.9;4.84402084349898;3.1953962359284542;-1.7139904080140975;16.4;16.4;15.8;15.8;point_60%;16.4;15.8;1;0;0;0;-;0.0;0;0;up;0;0;3.1953962359284542;up;0;0.01;1;15.564578499613301;0
