len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;0.1;60.646215833333336;59.71568783333333;331.2;82.36263773488103;-7.185409121534783;100.0;;88.0;0.0;;0.1297607421875;1.0283203125;0.0465087890625;Груженный стоит;32;75131;130;;;;;740.0;26.0;740.0;26.0;748.0;38.0;740.0;36.0;724.0;34.0;744.0;37.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];699;0.0;;6.8;7.7;6.4;7.8;2.1440924008816453;3.107687955923669;-0.9918935826784847;7.6;7.6;7.3;7.3;-;7.6;7.3;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.107687955923669;up;0;0.01;0.0;0
1.0;0.21818181818181787;60.64620833333333;59.71569783333333;331.2;83.13485259221855;-6.595725933596997;99.0;;88.4;0.9974276848043838;;0.1224365234375;1.0567626953125;0.0340576171875;Груженный стоит;32;75131;130;;;;;740.0;26.0;740.0;26.0;748.0;38.0;740.0;36.0;724.0;34.0;744.0;37.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];699;;;6.4;7.5;6.4;7.5;2.2083537261073687;3.109926340430602;-1.0858092348827983;7.6;7.6;7.3;7.3;-;7.6;7.3;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.109926340430602;up;0;0.01;0.0;0
2.0;0.7545454545454542;60.64620166666667;59.715705;331.1;84.0431328497378;-1.00800528348698;100.0;;88.8;0.8388814842072402;;0.0174560546875;1.0223388671875;0.1021728515625;Груженный стоит;32;75131;130;;;;;740.0;26.0;740.0;26.0;748.0;38.0;740.0;36.0;724.0;34.0;744.0;37.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];699;;;7.8;7.5;5.6;8.7;2.2726150513330916;3.1121647249375353;-0.9727335364875285;7.6;7.6;7.3;7.3;-;7.6;7.3;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.1121647249375353;up;0;0.01;0.0;0
3.0;1.2909090909090906;60.64619183333333;59.71571866666667;331.2;83.85123590389165;-4.122778544993378;102.0;;88.8;1.3245682079978645;;0.075439453125;1.0380859375;0.083251953125;Груженный стоит;32;75131;130;;;;;740.0;26.0;740.0;26.0;748.0;38.0;740.0;36.0;724.0;34.0;744.0;37.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];699;;;8.3;7.5;5.6;8.7;2.336876376558815;3.1144031094444684;-1.073737543073233;7.6;7.6;7.3;7.3;-;7.6;7.3;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.1144031094444684;up;0;0.01;0.0;0
5.0;1.8272727272727267;60.646179333333336;59.7157325;330.8;86.46958515967927;-2.2443158168620734;102.0;;88.4;1.3430595185331078;;0.039794921875;1.0107421875;0.04791259765625;Груженный стоит;32;75131;130;;;;;740.0;26.0;740.0;26.0;748.0;38.0;740.0;36.0;724.0;34.0;744.0;37.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];699;;;8.3;8.6;6.1;8.6;2.4011377017845383;3.116641493951402;-0.8754373286607153;7.6;7.6;7.3;7.3;-;7.6;7.3;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.116641493951402;up;0;0.01;0.0;0
6.0;2.3636363636363633;60.6461715;59.71574583333334;330.6;82.01655500794483;-7.946124653414374;101.0;;88.8;0.8980261439454588;;0.141357421875;1.012939453125;-0.0020751953125;Груженный движется вперед;32;75131;130;;;;;740.0;26.0;740.0;26.0;748.0;38.0;740.0;36.0;724.0;34.0;744.0;37.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];699;;;7.9;8.3;6.1;7.8;2.4653990270102613;3.118879878458335;-1.0241311767128138;7.6;7.6;7.3;7.3;-;7.6;7.3;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.118879878458335;up;0;0.01;0.0;0
7.0;2.7272727272727266;60.646166666666666;59.715751833333336;330.2;81.91817975587053;-6.218895139274542;101.0;;88.8;0.6298451282359541;;0.10888671875;1.002197265625;-0.02734375;Груженный стоит;32;75131;130;;;;;740.0;26.0;740.0;26.0;748.0;38.0;740.0;36.0;724.0;34.0;744.0;37.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];699;;;6.4;8.3;6.2;7.8;2.5296603522359846;3.1211182629652683;-0.9085621313604872;7.6;7.6;7.3;7.3;-;7.6;7.3;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.1211182629652683;up;0;0.01;0.0;0
8.0;3.181818181818181;60.64615608333333;59.71576866666666;329.9;85.6092652752722;-2.551730504292966;101.0;;89.2;1.0434200081060065;;0.0455322265625;1.024658203125;0.0228271484375;Груженный стоит;32;75131;130;;;;;740.0;26.0;740.0;26.0;748.0;38.0;740.0;36.0;724.0;34.0;744.0;37.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];699;;;7.8;8.3;6.4;9.2;2.5939216774617075;3.1233566474722014;-0.5944627329187688;7.6;7.6;7.3;7.3;-;7.6;7.3;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.1233566474722014;up;0;0.01;0.0;0
10.0;4.09090909090909;60.64614591666667;59.71579841666667;328.85;83.7146338422322;-4.21349009951002;100.5;;89.2;0.8908791491697556;;0.07489013671875;1.02410888671875;-0.00384521484375;Груженный движется вперед;32;75131;130;;;;;740.0;26.0;740.0;26.0;748.0;38.0;740.0;36.0;724.0;34.0;744.0;37.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];699;;;10.0;8.7;6.8;9.5;2.722444327913154;3.1278334164860677;-0.4986945739849111;11.02;7.6;7.3;10.584999999999999;point_30%;7.6;7.3;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.1278334164860677;up;0;0.01;0.0;0
11.0;4.454545454545454;60.646141;59.715816833333335;328.6;85.83715020082371;-0.364568151842496;99.0;;89.2;0.7024576014645988;;0.0068359375;1.0478515625;0.010986328125;Груженный движется вперед;32;75131;130;;;;;740.0;26.0;740.0;26.0;748.0;38.0;740.0;36.0;724.0;34.0;744.0;37.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];699;;;8.8;8.3;6.5;9.5;2.786705653138877;3.1300718009930013;-0.09683773584289534;7.6;7.6;7.3;10.584999999999999;point_30%;7.6;7.3;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.1300718009930013;up;0;0.01;0.0;0
