len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
0.0;3.0;60.64537516666667;59.7182195;343.1;84.2689758673193;-0.413551011354596;106.0;;92.4;0.0;;0.0072021484375;0.9940185546875;0.098876953125;Груженный стоит;32;75131;130;;;;;700.0;19.0;692.0;15.0;712.0;32.0;732.0;29.0;708.0;22.0;716.0;26.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];801;0.0;;5.2;11.7;11.4;5.0;3.0231549456365143;2.1910928878762768;2.838444501567402;8.8;12.76;11.889999999999999;8.2;point_30%;8.8;8.2;1;0;0;0;-;0.0;0;0;up;0;0;2.1910928878762768;up;0;0.01;1;0.0;1
1.0;5.0;60.645379;59.7181945;342.7;76.78181584125625;-1.324509569187096;106.0;;92.4;1.4294627527137516;;0.0250244140625;1.0693359375;0.246337890625;Груженный стоит;32;75131;130;;;;;700.0;19.0;692.0;15.0;712.0;32.0;732.0;29.0;708.0;22.0;716.0;26.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];801;;;4.4;11.3;11.4;2.6;3.0641253850700356;2.1967244386316622;2.8720736060072403;8.8;12.76;11.889999999999999;8.2;point_30%;8.8;8.2;1;0;0;0;-;0.0;0;0;up;0;0;2.1967244386316622;up;0;0.01;1;0.0;1
3.0;6.0;60.645383333333335;59.7181625;342.0;85.5030308703364;3.9766030063047126;106.0;;92.4;1.8116832451486176;;-0.075439453125;1.08447265625;0.039794921875;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;692.0;15.0;712.0;32.0;732.0;29.0;708.0;22.0;716.0;26.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];801;;;7.0;11.3;10.4;6.1;3.1050958245035565;2.2023559893870477;3.00261345863258;8.8;12.76;8.2;8.2;point_30%;8.8;8.2;1;0;0;0;-;0.0;0;0;up;0;0;2.2023559893870477;up;0;0.01;1;0.0;1
5.0;7.0;60.64538533333333;59.71813333333333;341.7;82.34061405205182;-0.5322866837174385;106.0;;92.4;1.6071575033675698;;0.009765625;1.050048828125;0.138671875;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;692.0;15.0;712.0;32.0;732.0;29.0;708.0;22.0;716.0;26.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];801;;;7.0;12.0;6.6;6.5;3.146066263937078;2.207987540142433;3.088136943573976;8.8;12.76;8.2;8.2;point_30%;8.8;8.2;1;0;0;0;-;0.0;0;0;up;0;0;2.207987540142433;up;0;0.01;1;0.0;1
8.0;8.0;60.64538666666667;59.7180825;342.3;77.9232211135783;-1.9918097680143956;106.0;;92.4;2.7780060774242354;;0.013671875;1.015869140625;-0.1917724609375;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;692.0;15.0;712.0;32.0;732.0;29.0;708.0;22.0;716.0;26.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];801;;;10.9;12.0;6.6;10.2;3.187036703370599;2.2136190908978186;3.0088548738118126;8.8;12.76;8.2;8.2;point_30%;8.8;8.2;1;0;0;0;-;0.0;0;0;up;0;0;2.2136190908978186;up;0;0.01;1;0.0;1
10.0;10.0;60.64538966666667;59.71803666666667;342.5;79.82068895932385;-5.9973250355086;106.0;;92.4;2.523378993912657;;0.103515625;0.9793701171875;0.1431884765625;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;692.0;15.0;712.0;32.0;732.0;29.0;708.0;22.0;716.0;26.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];801;;;10.9;11.0;8.3;10.2;3.2280071428041204;2.219250641653204;2.877650442231107;8.8;12.76;8.2;8.2;point_30%;8.8;8.2;1;0;0;0;-;0.0;0;0;up;0;0;2.219250641653204;up;0;0.01;1;0.0;1
12.0;10.0;60.64539483333333;59.71799766666667;342.2;85.50631161213994;-3.570683451743601;106.0;;92.4;2.204626135933552;;0.067138671875;1.0750732421875;0.041259765625;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;692.0;15.0;712.0;32.0;732.0;29.0;708.0;22.0;716.0;26.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];801;;;9.9;11.0;8.3;11.9;3.2689775822376412;2.224882192408589;3.077036509056608;8.8;12.76;8.2;11.889999999999999;point_30%;8.8;8.2;1;0;0;0;-;0.0;0;0;up;0;0;2.224882192408589;up;0;0.01;1;0.0;1
15.0;10.0;60.64539633333333;59.71795033333333;342.4;81.6857855435066;0.0389978909900062;106.0;;92.4;2.588429583317395;;-0.000732421875;0.9803466796875;0.1439208984375;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;692.0;15.0;712.0;32.0;732.0;29.0;708.0;22.0;716.0;26.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];801;;;9.9;11.7;5.6;8.0;3.3099480216711625;2.2305137431639745;3.1081633554800323;8.8;12.76;8.2;8.2;point_30%;8.8;8.2;1;0;0;0;-;0.0;0;0;up;0;0;2.2305137431639745;up;0;2.207987540142433;1;0.0;1
17.0;9.0;60.645397;59.71790966666666;342.1;81.92209218178408;-5.37988574011519;106.0;;92.4;2.220470223759868;;0.097412109375;1.016357421875;-0.036865234375;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;692.0;15.0;712.0;32.0;732.0;29.0;708.0;22.0;716.0;26.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];801;;;8.1;11.7;6.1;7.8;3.350918461104684;2.23614529391936;-3.105694212730789;8.8;12.76;8.2;8.2;point_30%;8.8;8.2;1;0;0;0;-;0.0;0;0;up;0;0;2.23614529391936;up;0;0.01;1;0.0;1
20.0;10.0;60.64539616666666;59.717862333333336;342.4;84.80250470646867;-3.5123544308292933;106.0;;92.4;2.584703105850392;;0.065673828125;1.0814208984375;0.04736328125;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;692.0;15.0;712.0;32.0;732.0;29.0;708.0;22.0;716.0;26.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];801;;;8.1;8.5;6.4;9.1;3.3918889005382047;2.2417768446747455;-3.0725528246542115;8.8;8.8;8.2;8.2;point_30%;8.8;8.2;1;0;0;0;-;0.0;0;0;up;0;0;2.2417768446747455;up;0;0.01;1;0.0;1
22.0;10.0;60.6453945;59.717813166666666;342.5;75.93356656605815;-4.147739625890269;106.0;;92.4;2.6894923979515855;;0.072021484375;0.9290771484375;-0.05908203125;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;692.0;15.0;712.0;32.0;732.0;29.0;708.0;22.0;716.0;26.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];801;;;7.4;8.1;7.5;9.1;3.432859339971726;2.247408395430131;-3.065416875156844;8.8;8.8;8.2;8.2;point_30%;8.8;8.2;1;0;0;0;-;0.0;0;0;up;0;0;2.247408395430131;up;0;0.01;1;0.0;1
25.0;10.0;60.645392666666666;59.71776416666667;342.6;80.01723544053361;-3.773726764218376;106.0;;92.4;2.6817672106649884;;0.0631103515625;0.9373779296875;0.14990234375;Груженный движется вперед;32;75131;130;;;;;700.0;19.0;692.0;15.0;712.0;32.0;732.0;29.0;708.0;22.0;716.0;26.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];801;;;8.1;8.1;7.5;10.3;3.4738297794052473;2.2530399461855164;3.141592278375808;8.8;8.8;8.2;8.2;point_30%;8.8;8.2;1;0;0;0;-;0.0;0;0;up;0;0;2.2530399461855164;up;0;0.01;1;0.0;1
