len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
24.0;1.9090909090909087;60.64637566666666;59.717193;329.5;79.02810579986735;-9.371622162823524;117.0;;78.4;1.027962583307984;;0.1678466796875;1.0123291015625;0.1011962890625;Груженный стоит;32;75131;130;;;;;712.0;22.0;712.0;18.0;716.0;30.0;712.0;27.0;702.6516853932584;27.0;720.0;29.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];889;;;6.7;5.4;6.5;7.3;5.411245143579088;3.3812109641951826;-1.1947095969942598;6.1;6.1;6.9;6.9;point_30%;6.1;6.9;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.3812109641951826;up;0;0.01;0.0;0
26.0;2.636363636363636;60.646363666666666;59.717202666666665;329.5;80.67498594799838;-4.855625346087221;117.0;;79.2;1.4362364212778176;;0.089599609375;1.04443359375;0.1451416015625;Груженный стоит;32;75131;130;;;;;712.0;22.0;712.0;18.0;716.0;30.0;712.0;27.0;702.8314606741573;27.0;720.0;29.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route6', '/home/pi/adviser/route7', '/home/pi/adviser/route1'];889;;;5.8;5.0;6.8;7.0;5.377370734591875;3.399000994072835;-1.2936785510476247;6.1;6.1;6.9;6.9;point_30%;6.1;6.9;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.399000994072835;up;0;0.01;0.0;0
27.0;3.4545454545454537;60.64635016666666;59.7172105;329.7;82.17403424595027;-4.705903421022312;117.0;;79.2;1.5624491643790073;;0.08544921875;1.0361328125;0.111083984375;Груженный стоит;32;75131;130;;;;;712.0;22.0;712.0;18.0;716.0;30.0;712.0;27.0;703.0112359550562;27.0;720.0;29.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];889;;;5.8;5.9;7.3;6.4;5.398700926122208;3.3086905492381526;-1.4723944992132347;6.1;6.1;6.9;6.9;point_30%;6.1;6.9;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.3086905492381526;up;0;0.01;0.0;0
30.0;4.363636363636362;60.64632616666667;59.717215333333336;330.2;78.85102741711887;-5.599407168463722;116.0;;79.2;2.684700391482466;;0.10546875;1.0595703125;0.177978515625;Груженный стоит;32;75131;130;;;;;712.0;22.0;712.0;18.0;716.0;30.0;712.0;27.0;703.1910112359551;27.0;720.0;29.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];889;;;5.9;6.8;7.3;6.4;5.3399270607840705;3.2824941855643974;-1.5943215617857365;6.1;6.1;6.9;6.9;point_30%;6.1;6.9;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.2824941855643974;up;0;0.01;0.0;0
32.0;5.2727272727272725;60.64630533333333;59.71721433333333;330.3;85.01183215312507;-3.2851120349694765;112.0;;79.2;2.319837240066108;;0.0565185546875;0.9818115234375;0.0406494140625;Груженный стоит;32;75131;130;;;;;712.0;22.0;712.0;18.0;716.0;30.0;712.0;27.0;703.370786516854;27.0;720.0;29.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];889;;;6.5;6.8;8.3;6.4;5.405357950869781;3.2410321637294954;-1.8068716879333655;6.1;6.1;6.9;6.9;point_30%;6.1;6.9;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.2410321637294954;up;0;0.01;0.0;0
34.0;6.09090909090909;60.64628733333333;59.7172055;330.2;83.27359576493446;-3.5323579508453573;113.0;;79.0;2.06094845685335;;0.0650634765625;1.0413818359375;0.103271484375;Груженный движется вперед;32;75131;130;;;;;712.0;22.0;712.0;18.0;716.0;30.0;712.0;27.0;703.5505617977528;27.0;720.0;29.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];889;;;6.5;6.3;8.3;7.5;5.233849578720467;3.213106946497729;-1.807364136574746;6.1;6.1;6.9;6.9;point_30%;6.1;6.9;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.213106946497729;up;0;0.01;0.0;0
37.0;6.909090909090907;60.646267;59.7171955;330.2;82.10395900656096;-2.899729248923896;114.0;;78.8;2.328384549152155;;0.053955078125;1.0498046875;0.1339111328125;Груженный движется вперед;32;75131;130;;;;;712.0;22.0;712.0;18.0;716.0;30.0;712.0;27.0;703.7303370786517;27.0;720.0;29.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];889;;;6.3;6.4;7.6;6.4;5.312832929255889;3.2016437234593513;-1.731343752149153;6.1;6.1;6.9;6.9;point_30%;6.1;6.9;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.2016437234593513;up;0;0.01;0.0;0
39.0;7.636363636363637;60.64624833333333;59.71718933333333;329.5;85.65224208916263;-3.757563664534832;115.0;;78.8;2.105070370518894;;0.065185546875;1.0106201171875;0.0181884765625;Груженный движется вперед;32;75131;130;;;;;712.0;22.0;712.0;18.0;716.0;30.0;712.0;27.0;703.9101123595506;27.0;720.0;29.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];889;;;6.3;6.4;7.2;6.0;5.281563248086833;3.1156867459468294;-1.4819038087442773;6.1;6.1;6.9;6.9;point_30%;6.1;6.9;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.1156867459468294;up;0;0.01;0.0;0
41.0;8.363636363636362;60.64622633333333;59.71719333333333;329.7;82.54664889424885;-3.806728166966157;117.0;;78.8;2.458778350182478;;0.06982421875;1.0421142578125;0.112548828125;Груженный движется вперед;32;75131;130;;;;;712.0;22.0;712.0;18.0;716.0;30.0;712.0;27.0;704.0898876404494;27.0;720.0;29.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];889;;;5.9;7.4;7.6;6.8;5.255553300479624;3.0780708517441653;-1.508220855114065;6.1;6.1;6.9;6.9;point_30%;6.1;6.9;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.0780708517441653;up;0;0.01;0.0;0
44.0;8.727272727272725;60.64620416666666;59.71719616666667;330.7;82.91405190210719;-2.491269763766378;115.0;;79.2;2.4724629461129615;;0.046142578125;1.0511474609375;0.1168212890625;Груженный движется вперед;32;75131;130;;;;;712.0;22.0;712.0;18.0;716.0;30.0;712.0;27.0;704.2696629213483;27.0;720.0;29.0;/home/pi/adviser/route2;['/home/pi/adviser/route2', '/home/pi/adviser/route7', '/home/pi/adviser/route6', '/home/pi/adviser/route1'];889;;;6.6;7.4;8.2;6.8;5.240260755427553;3.0864260364151885;-1.71541906502233;6.1;6.1;6.9;6.9;point_30%;6.1;6.9;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.0864260364151885;up;0;0.01;0.0;0
